Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;2;10.3000001907;10.0;4;21.0;2;8.29999923706;10.5;4;22.0900000334;
6;2;11.3000001907;10.0;4;21.0900000334;2;9.39524936676;10.5;4;22.1871190071;
7;2;11.3269996643;10.0;4;21.5980186462;2;9.99210166931;10.5;4;22.2917383909;
8;2;11.4794054031;10.1999998093;4;22.0418490171;2;10.0156412125;10.5;3;22.8371437788;
9;2;11.6125545502;10.3632001877;3;22.4332156181;2;10.1383571625;10.7100000381;3;23.3113827705;
10;2;11.7299642563;10.4951858521;3;23.6659361124;2;10.2450618744;10.8792181015;3;23.6996542215;
11;2;12.0997810364;11.0209560394;3;24.7393633127;2;10.3324222565;11.0;3;25.4997080564;
12;2;14.0997810364;11.4571752548;3;25.6686143875;2;10.7374343872;11.7700004578;4;27.0797379017;
13;2;16.0997810364;11.8107032776;4;26.4751701355;2;12.4572515488;12.4126424789;4;28.4485538006;
14;2;17.3001461029;12.0916318893;4;27.1828548908;2;14.4572515488;12.9308347702;4;29.6330289841;
15;2;18.3806476593;12.3113050461;4;27.8148901463;2;16.4572525024;13.3366470337;4;30.669192791;
16;2;19.4685134888;12.4808797836;4;28.1711652279;2;17.7094402313;13.6469516754;4;31.5947263241;
17;2;20.5639228821;12.5;4;28.5145654678;2;18.8129119873;13.879781723;4;32.3400559425;
18;2;21.6669425964;12.5;4;28.8830828667;2;19.9265136719;14.0;4;32.8895044327;
19;2;22.6649246216;12.5;5;29.2759313583;2;21.0501403809;14.0;4;33.4816474915;
20;2;22.7827796936;12.5;6;29.6917257309;2;21.5333709717;14.0;4;34.1130428314;
21;2;22.9075183868;12.5;7;30.1284441948;2;21.6754341125;14.0;4;34.7785673141;
22;2;23.0385322571;12.5;6;30.5834169388;2;21.825176239;14.0;4;35.4714341164;
23;2;23.1750259399;12.5;6;31.0533499718;2;21.9810714722;14.0;5;36.1833543777;
24;3;23.3160057068;12.5;5;31.5343885422;2;22.141254425;14.0;5;36.9048519135;
25;3;23.4603157043;12.5;5;32.0222206116;2;22.3035907745;14.0;5;37.6257123947;
26;3;21.5;13.5;5;32.5122156143;2;22.4657840729;14.0;5;38.3355398178;
27;3;20.5;13.5;5;32.9995918274;2;22.6254959106;14.0;5;39.0243473053;
28;3;20.5;14.5;5;33.4795999527;2;22.7804775238;14.0;5;39.6831235886;
29;3;20.0438804626;15.5;6;33.9477081299;2;22.9287014008;14.0;5;40.3043012619;
30;3;19.0438804626;14.5;6;34.399772644;3;22.0684661865;15.5;4;41.8820743561;
31;3;18.0438804626;14.5;6;34.8321838379;3;22.1984672546;16.0;4;42.5725489855;
32;3;17.5;13.5;6;35.2419710159;3;21.5788230896;17.0;6;43.2374616861;
33;3;16.5;13.5;6;35.6268672943;3;20.728427887;18.0;6;43.8794193268;
34;3;16.5;13.5;6;35.9853258133;3;19.8728675842;19.0;7;44.5026270151;
35;3;15.5;13.5;6;36.3164978027;3;19.7130908966;20.0;7;45.1124961376;
36;3;15.5;13.5;6;37.6201763153;3;19.8503112793;21.0;7;45.7152235508;
37;3;17.5;14.8999996185;6;37.9267160892;3;19.9859237671;22.0;7;46.3173501492;
38;3;19.5;15.5;6;38.2075283527;3;20.1214027405;23.0;7;46.9253354073;
39;3;20.5;16.9242362976;6;38.4637935162;3;20.2582015991;24.0;7;47.544028759;
40;3;19.8275299072;15.5;7;38.6969578266;3;20.3974075317;25.0;7;48.0209121704;
41;3;19.8370552063;15.5;7;38.9086436033;3;20.5047054291;26.0;7;48.5427899361;
42;3;18.5;14.9623336792;7;39.1005693674;3;20.622127533;27.0;7;49.1086950302;
43;3;18.8566131592;14.5;8;39.2221269608;3;21.7494564056;25.0;8;49.7161855698;
44;3;20.8666381836;17.5;8;39.2560760975;3;20.8861427307;26.0;9;50.3611893654;
45;3;22.8768234253;20.5;8;39.2905418873;3;22.0312690735;26.0;10;51.0379443169;
46;3;24.8871631622;23.5;9;39.3255085945;4;22.6000003815;28.0;10;52.7390680313;
47;3;26.7976512909;25.5;10;39.3609591722;4;24.6000003815;30.0;11;53.6157780886;
48;4;27.8082866669;27.5;9;39.3968753815;4;26.6000003815;32.0;11;54.5220028162;
49;4;27.3999996185;27.5;9;39.4332377911;4;28.6000003815;34.0;12;55.4502820969;
50;4;27.3999996185;28.0732955933;10;39.4700255394;4;29.8266372681;34.0;12;56.3933378458;
51;4;27.3999996185;28.088010788;10;39.5072168112;5;30.2848129272;34.8970870972;9;74.594591856;
52;4;27.8521652222;27.5;10;39.5447884798;5;31.9025325775;35.0;10;76.4111044407;
53;4;27.8634357452;27.5;11;39.5827163458;6;33.1171875;36.0;9;78.1132676601;
54;5;27.3999996185;28.1330871582;10;39.6209751368;7;33.7188644409;37.0;8;79.7013278008;
55;5;27.8862915039;27.5;10;39.6595385075;7;34.8449172974;38.0;8;81.1815505028;
56;5;27.8978614807;27.5;10;39.6983793974;7;36.7575111389;39.0;8;82.5641946793;
57;5;27.9095134735;27.5;10;40.7374696732;7;37.9688415527;39.0;9;83.8615326881;
58;5;28.9212398529;28.5;10;40.8267804384;7;39.1791992188;39.0;9;85.0861129761;
59;5;29.3999996185;30.2107124329;10;40.9182572365;7;40.3887405396;39.0;9;86.127831459;
60;5;29.9448833466;30.5;10;41.0118947029;7;40.9725112915;39.0;9;87.0515599251;
61;5;30.3035678864;31.5;11;42.1076819897;8;42.1803512573;40.0;8;88.9691271782;
62;5;30.9687213898;33.5;11;42.2556017637;8;43.3868026733;41.0;8;91.0370570421;
63;5;31.3999996185;35.7822418213;11;42.4076054096;8;44.8520889282;43.0;8;92.0795220137;
64;5;32.7990112305;36.2902374268;11;42.5636868477;8;46.0798912048;45.0;9;95.8461380005;
65;5;34.0046768188;37.0568618774;13;42.7238276005;9;47.2188987732;47.4199981689;8;99.1704846621;
66;6;35.4535675049;37.5;13;42.8879953623;9;47.5980148315;48.7314720154;9;102.115451932;
67;6;35.4854049683;38.1349868774;13;44.5508726835;9;48.7175102234;49.957901001;9;104.502060175;
68;6;34.8170013428;40.2011642456;13;45.9665795565;9;49.2854881287;50.0;9;106.635750651;
69;6;36.3482093811;39.1262779236;13;47.1714786291;9;49.7897872925;50.0;9;108.376742125;
70;6;35.9925918579;40.3907356262;14;48.203930378;9;47.8808021545;51.6465377808;9;109.689372659;
71;6;36.345489502;40.5674133301;14;48.9518110752;10;46.3027801514;54.0;8;111.999180675;
72;6;36.4903373718;40.7761039734;14;50.5019863844;10;47.1352539062;55.0;8;114.483280778;
73;6;37.5718002319;41.9006538391;15;51.077881813;10;46.4323654175;57.0;8;116.012418032;
74;7;38.624671936;43.0468521118;14;51.5326268673;10;46.3725738525;61.0;8;117.566519141;
75;7;38.6866149902;44.1555862427;14;51.9559938908;10;44.3843460083;67.0;8;120.147027731;
76;7;38.7367858887;45.2562255859;15;52.3930112123;10;44.3963508606;74.0;9;121.798895836;
77;7;39.6034851074;45.2738075256;15;52.843023181;10;44.3716011047;81.0;10;123.476651788;
78;7;39.6757545471;48.1948242188;15;53.3052299023;10;44.3340454102;88.0;10;125.176186204;
79;7;39.7494888306;50.1948242188;16;53.7786867619;10;44.3466911316;95.0;12;126.810477853;
80;7;39.8245010376;52.1948242188;17;54.2623071671;12;44.3595314026;102.0;10;128.368098974;
81;7;39.900604248;54.1948242188;17;54.7548686266;13;44.9500007629;110.0;9;130.954783559;
82;9;39.9775772095;56.1948242188;15;55.2550233603;13;49.8638343811;119.968322754;10;132.737486601;
83;9;40.05519104;58.1948242188;17;55.7613124847;13;52.8237457275;128.547622681;11;134.554030061;
84;9;40.1332015991;60.1948242188;17;56.2721815109;13;54.8165893555;131.932952881;12;136.396857142;
85;9;40.2113494873;62.1948242188;18;56.7860021591;13;56.0129737854;138.343963623;14;138.25914526;
86;10;40.2893829346;64.1948242188;17;57.3010934591;14;58.2114143372;140.778747559;13;141.134426475;
87;10;38.8941383362;67.1948242188;17;57.8157465458;14;62.4112319946;141.654769897;22;143.041226029;
88;10;38.910900116;69.1678009033;17;59.328250885;17;65.6117782593;142.175567627;19;144.948217154;
89;11;39.9273834229;71.2971954346;17;60.8769203424;17;67.7673950195;143.701843262;19;146.848459125;
90;11;41.9435653687;74.4265823364;17;64.0385204554;17;67.9698791504;145.225494385;18;149.734938025;
91;11;43.5803146362;78.3742370605;18;66.8169615269;17;67.1422271729;148.738464355;19;151.57579124;
92;12;44.0936737061;82.1577606201;17;69.265193224;18;65.4676055908;155.233306885;18;154.320883334;
93;12;44.501373291;85.8042373657;18;71.4424654245;18;68.0546112061;156.703720093;19;155.98311615;
94;13;44.823184967;88.2154006958;17;73.2324271202;18;68.2288131714;161.14491272;20;158.638605535;
95;13;45.0262451172;89.7545776367;17;75.7550250292;18;69.7733840942;164.163314819;21;161.343862355;
96;13;46.1486091614;92.1827392578;17;78.2849520445;18;73.0293579102;166.181762695;22;163.204329491;
97;13;49.2566871643;93.4445800781;17;79.7266994715;19;72.3313903809;174.679550171;23;165.059374273;
98;13;51.6687011719;97.8296356201;17;82.0183737278;21;72.6625213623;181.258575439;21;166.902214468;
99;14;53.4720649719;101.255409241;16;83.3195812702;22;74.8748016357;189.319229126;21;170.726506352;
100;14;54.2542419434;104.599014282;11;85.5966619253;22;77.0855789185;196.54208374;22;172.72494024;
