Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;2;8.0;10.8999996185;4;22.0;
4;2;9.19999980927;10.0;4;21.0;2;8.29999923706;10.5;4;22.0900000334;
5;2;10.3000001907;10.0;4;21.0599999428;2;8.31349945068;10.5;4;22.1871190071;
6;2;11.3179998398;10.0;4;21.1229639053;2;9.41710090637;10.5;4;22.2917383909;
7;2;11.336889267;10.0;3;21.6001901627;2;10.0156412125;10.5;4;22.4042263031;
8;2;11.4800567627;10.1999998093;2;22.0082015991;2;10.0409517288;10.5;4;22.9589728117;
9;2;11.6024608612;10.3632001877;2;22.3582868576;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;11.7074861526;10.4951858521;2;23.5279067755;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;12.0583724976;11.0209560394;2;24.5268628597;2;10.3643379211;11.0;4;25.6606454849;
12;2;14.0583724976;11.4571752548;2;25.3691681623;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;16.0583724976;11.8107032776;3;26.0752547979;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;17.1801719666;12.0916318893;2;26.6680037975;2;14.4981412888;12.9308347702;5;29.8608493805;
15;2;18.2261924744;12.3113050461;2;27.1698563099;2;16.4981403351;13.3366470337;5;30.9217379093;
16;2;19.2750034332;12.4808797836;2;27.3801496029;2;17.7662620544;13.6469516754;5;31.8725180626;
17;2;20.3266181946;12.5;2;27.5615134239;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;21.3810272217;12.5;2;27.7520513535;2;19.9946746826;14.0;4;33.2167277336;
19;2;22.3256149292;12.5;3;27.9515185356;2;21.1237640381;14.0;3;33.8314290047;
20;2;22.3854560852;12.5;4;28.1595556736;2;21.6120700836;14.0;3;34.4827160835;
21;3;22.4478664398;12.5;3;28.3756833076;2;21.7586097717;14.0;3;35.1645216942;
22;3;22.5127048492;12.5;3;28.5992991924;2;21.9120159149;14.0;3;35.8691868782;
23;3;22.5797901154;12.5;3;28.8296794891;2;22.0705661774;14.0;4;36.5877075195;
24;3;22.6489028931;12.5;3;29.0659828186;2;22.2322330475;14.0;4;37.3101301193;
25;3;22.7197952271;12.5;3;29.3072590828;2;22.3947792053;14.0;5;38.0260667801;
26;3;21.5;13.5;4;29.5524601936;2;22.5558643341;14.0;5;38.7252779007;
27;3;21.5;14.3209838867;4;29.8004574776;2;22.713186264;14.0;5;39.3982591629;
28;3;22.5;12.5;4;30.0500593185;2;22.8646087646;14.0;5;40.0367603302;
29;3;23.0150184631;12.5;4;30.3000340462;2;23.0082702637;14.0;5;40.6341733932;
30;3;21.5;13.5;4;30.5491337776;2;21.1426887512;15.0;5;41.1857595444;
31;3;21.5;14.5;4;30.7961182594;2;20.2667961121;16.0;5;41.6886959076;
32;3;21.5;14.818447113;5;32.0397801399;2;19.3799552917;17.0;6;42.1419706345;
33;3;22.5;15.3159122467;5;32.298968792;2;18.4819431305;18.0;6;42.5461521149;
34;3;22.5;13.9159126282;5;32.5528073311;2;17.572883606;19.0;6;42.9030923843;
35;3;22.7658424377;14.5;5;32.8003131151;2;17.3531951904;20.0;6;43.215596199;
36;3;21.8181743622;13.5;5;33.0406154394;2;17.4235095978;21.0;6;43.4871034622;
37;3;22.824344635;14.5;5;33.2729661465;2;17.4845981598;22.0;6;43.7214069366;
38;3;23.8305683136;15.3684282303;4;33.496745944;2;17.5373153687;23.0;6;43.922419548;
39;3;23.5;15.8986978531;4;33.7114677429;2;17.5825443268;24.0;7;44.0;
40;3;23.5;15.9845876694;3;33.9167749882;2;17.6000003815;25.0;8;44.0;
41;3;22.8495368958;14.5270318985;3;34.1124374866;3;18.6000003815;26.5;7;45.0;
42;3;24.8559494019;17.5270309448;3;34.2983437777;3;19.6000003815;27.5;8;45.1599999666;
43;3;25.9270973206;20.5270309448;3;34.4744902849;3;20.6000003815;25.0;9;45.3437439203;
44;3;25.9734477997;23.5270309448;3;34.6409709454;3;19.6000003815;26.0;9;45.5541238785;
45;3;26.3922901154;26.5;5;34.7979630232;3;19.6000003815;27.7770614624;9;45.7941719294;
46;3;26.4393882751;27.5;5;34.9457178116;3;20.6000003815;27.7770614624;10;46.0669906139;
47;3;26.4837150574;27.5;6;35.0845438242;3;21.6000003815;28.7770614624;10;46.375654459;
48;3;26.5253620148;27.5;8;35.2147949934;3;23.1345214844;29.7770614624;12;46.7230784893;
49;3;26.5644397736;27.5;8;35.3368624449;4;23.6000003815;30.7770614624;11;47.1118502617;
50;3;26.6010570526;27.5;8;35.3841004372;4;24.6000003815;31.0;11;47.544028759;
51;3;26.6152305603;27.5;9;35.4064661264;4;25.6000003815;31.0;13;48.0209121704;
52;4;26.6219406128;27.5;8;45.428878665;4;26.8047046661;29.0;13;48.5427899361;
53;4;25.6286640167;29.5;9;45.8513276577;4;26.92212677;29.0;13;49.1086950302;
54;5;25.9353981018;31.5;4;46.2482041121;4;27.0494556427;29.0;13;49.7161855698;
55;4;23.5;31.0895214081;4;35.4962974787;5;27.1861419678;29.0;11;61.1355891228;
56;4;23.9488887787;31.1000003815;5;35.5187973976;5;26.3312683105;31.0;11;62.1598830223;
57;4;23.5;31.7075195312;5;35.5412938595;5;26.8999996185;32.0;12;63.1811027527;
58;4;23.5;31.7165184021;5;35.5637768507;5;28.8999996185;32.0;12;64.1904964447;
59;4;23.9691333771;31.1000003815;4;35.5862361193;5;29.8025493622;33.0;13;65.1788015366;
60;5;24.9758701324;32.0999984741;3;37.6086617708;6;26.8999996185;36.0;12;66.1366462708;
61;5;26.9825992584;34.0999984741;3;37.7010436058;6;27.8999996185;36.0;13;67.0550270081;
62;5;27.5;36.7524185181;4;37.7951468229;6;28.8999996185;37.0;13;67.9257984161;
63;5;28.8181762695;38.7613487244;4;37.8909562826;6;29.4374599457;38.0;13;68.7421264648;
64;5;30.3302211761;40.0999984741;4;37.9884529114;6;29.5826644897;39.0;13;69.4988327026;
65;5;30.5;42.2285385132;6;38.0988485813;6;29.4194107056;38.0;18;70.088514328;
66;4;29.0159816742;36.7059211731;7;38.2039382458;8;30.1326637268;39.0;19;72.7675398588;
67;4;27.5;36.4377746582;7;39.2462337017;9;33.1326637268;42.0;12;88.4229539633;
68;4;27.5;36.4831924438;9;40.0935562849;9;36.6141357422;43.0;13;89.803350687;
69;4;26.5;36.7174263;10;40.7823066711;9;39.0771903992;45.0;13;93.3063534498;
70;4;26.0422058105;35.4430160522;10;41.1981129646;9;36.5638542175;49.0;13;96.3649470806;
71;5;25.5;36.5288009644;11;41.4254881144;9;36.3262405396;50.9281959534;13;99.0324634314;
72;5;25.0550994873;35.8403320312;11;41.6416668892;9;33.9217910767;51.957901001;13;102.126418233;
73;5;22.5;38.6336746216;10;41.755359292;9;36.2708473206;54.0;13;103.96485579;
74;6;21.5;40.6884078979;9;61.3720074892;9;36.7432289124;57.479347229;13;105.523759007;
75;6;22.0;43.7446365356;10;62.8565285206;9;39.531337738;58.0;14;106.817589283;
76;6;24.0;43.802318573;11;64.1545633078;9;38.0275688171;63.0;15;108.059344053;
77;6;24.0;46.8614006042;10;65.262355566;10;34.2999992371;66.6546554565;14;109.126616359;
78;6;25.0;49.9218292236;10;66.1901929379;11;34.2999992371;69.611541748;13;110.948069334;
79;6;27.0;49.9835243225;13;66.9417200089;11;37.2999992371;69.611541748;13;112.007930994;
80;6;27.0;52.040096283;13;67.552462101;11;37.5654983521;73.611541748;17;113.149224162;
81;6;28.0;54.0961494446;14;68.0510687828;11;38.6128120422;79.611541748;17;114.366055369;
82;6;30.0;53.1532783508;13;68.3227622509;11;39.2999992371;85.611541748;17;115.65015924;
83;5;31.0;52.2113800049;13;68.4406757355;12;40.2999992371;90.611541748;15;116.991369963;
84;5;30.6499996185;54.2703361511;14;68.5600473881;13;41.0499992371;95.1795349121;14;118.378341436;
85;5;31.6499996185;53.3300209045;14;68.6806118488;13;41.0499992371;98.2299804688;16;119.799404383;
86;5;31.6499996185;52.3903045654;14;68.8020918369;13;41.0499992371;101.281143188;17;121.243416905;
87;5;30.6499996185;54.45104599;15;68.924200058;13;41.0499992371;104.332977295;18;122.700432777;
88;5;31.6499996185;53.5121002197;16;69.0466425419;14;41.0499992371;107.385429382;18;124.16204381;
89;5;31.6499996185;52.5733222961;17;69.1691207886;14;42.0499992371;107.438461304;20;125.621326566;
90;5;30.6499996185;54.6345596313;16;69.2913348675;14;42.0499992371;107.492004395;21;128.072423339;
91;5;31.6499996185;53.6956672668;19;69.4129860401;14;42.0499992371;111.54599762;21;129.549867988;
92;5;31.6499996185;52.7564926147;19;69.5337805748;14;44.0499992371;112.600402832;22;131.009022713;
93;5;30.6499996185;54.8168907166;19;69.6534314156;14;44.0499992371;113.655143738;21;132.443095207;
94;5;31.6499996185;53.8767127991;20;69.7716617584;14;43.0499992371;117.710159302;21;133.843990922;
95;5;31.6499996185;52.9358291626;20;69.8882069588;14;44.0499992371;118.765380859;23;135.202384353;
96;5;30.6499996185;54.994102478;20;70.0028176308;15;44.0499992371;118.820770264;21;136.508173943;
97;5;31.6499996185;54.0514068604;21;70.1152610779;15;43.0499992371;121.876228333;22;137.680149555;
98;5;31.6499996185;53.1076316833;21;70.2253232002;15;45.0499992371;118.93170166;22;138.68344903;
99;5;30.6499996185;55.1626625061;23;70.3328089714;15;43.0499992371;122.907699585;24;139.636448979;
100;5;31.6499996185;54.2164039612;23;70.4375452995;15;43.0499992371;125.984519958;24;140.529520869;
