Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;9.0;10.0;5;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;9.0;10.0;5;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;10.0;10.0;5;20.0;2;8.34376049042;10.5;3;22.4042263031;
6;1;11.0;10.0;5;20.0;2;9.46595096588;10.5;3;22.5249304771;
7;1;11.0;10.0;5;20.3999996185;2;10.0681095123;10.5;3;22.6541694403;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;10.0971889496;10.5;3;23.2287653685;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;10.2264719009;10.7100000381;3;23.7334493399;
10;2;11.597111702;10.4951858521;3;23.0819120407;2;10.3400268555;10.8792181015;3;24.1532578468;
11;2;11.9245738983;11.0209560394;3;23.99553442;2;10.4344825745;11.0;3;26.0129473209;
12;2;13.9245738983;11.4571752548;3;24.7449600697;2;10.8529129028;11.7700004578;3;27.6574776173;
13;2;15.9245738983;11.8107032776;4;25.3503712416;2;12.5872430801;12.4126424789;3;29.0951218605;
14;2;16.9627056122;12.0916318893;4;25.8344515562;2;14.5872430801;12.9308347702;3;30.3518810272;
15;2;17.9761257172;12.3113050461;4;26.2195074558;2;16.5872421265;13.3366470337;3;31.4625301361;
16;2;18.9898986816;12.4808797836;4;26.3048160076;2;17.8879413605;13.6469516754;3;32.4630823135;
17;2;20.0040187836;12.5;4;26.3530313969;2;19.0082912445;13.879781723;4;33.2818861008;
18;2;21.0184822083;12.5;4;26.4023760557;2;20.138425827;14.0;5;33.9008235931;
19;2;21.9207134247;12.5;5;26.4528282881;2;21.2776870728;14.0;5;34.5557665825;
20;2;21.9358482361;12.5;6;26.5043625832;2;21.7750473022;14.0;5;35.2404661179;
21;2;21.9513092041;12.5;5;26.5569496155;2;21.9291038513;14.0;5;35.9471020699;
22;2;21.9670848846;12.5;5;26.6105561256;2;22.0880966187;14.0;5;36.6665449142;
23;2;21.9831676483;12.5;5;26.6651450396;2;22.2499713898;14.0;6;37.3887672424;
24;2;21.9995441437;12.5;5;26.72067523;2;22.4124717712;14.0;6;38.1033678055;
25;2;21.5;12.9301691055;5;26.7771017551;2;22.5732574463;14.0;6;38.8001594543;
26;2;21.5;12.944275856;5;26.8343759775;2;22.7300338745;14.0;6;39.4697523117;
27;2;20.0503120422;13.5;5;26.8924454451;2;22.8806934357;14.0;6;40.1040582657;
28;2;19.0677337646;14.5;5;26.9512542486;2;23.0234127045;14.0;6;40.6966657639;
29;2;18.0853767395;15.5;5;27.0107431412;2;23.1567497253;14.0;6;41.2430458069;
30;2;17.1032218933;16.5;5;27.0708494186;2;23.2796840668;14.0;6;41.7405805588;
31;2;16.1212539673;17.5;5;27.1315076351;2;23.3916301727;14.0;6;42.1884441376;
32;2;15.1394519806;18.5;4;27.1926498413;2;23.4923992157;14.0;6;42.5873603821;
33;2;14.0;19.5;5;27.2542052269;2;23.5821552277;14.0;6;42.9393005371;
34;2;14.0;20.5;5;27.3161010742;2;23.6613426208;14.0;6;43.2471542358;
35;2;14.0;21.5;5;27.3782629967;2;23.7306098938;14.0;6;43.5144128799;
36;2;15.0;19.5;5;27.4406147003;2;23.7907428741;14.0;6;43.744893074;
37;2;14.0;20.5;5;27.5030794144;2;23.8425998688;14.0;6;43.9425086975;
38;2;14.0;21.5;6;27.5655794144;2;23.8870639801;14.0;6;44.0;
39;2;15.0;19.5;6;27.628036499;2;23.8999996185;14.0;6;44.0;
40;3;15.7884111404;20.5;5;28.690372467;2;23.8999996185;14.0;6;44.0;
41;3;16.0;22.8999996185;5;28.882510066;2;23.8999996185;14.0;6;44.0;
42;3;17.0;21.0530033112;5;29.0898035765;2;23.8999996185;16.0;7;44.0;
43;3;16.0;22.1359214783;5;29.313608408;2;23.8999996185;18.0;7;44.0;
44;3;16.0;23.2254447937;5;29.5553064346;2;23.8999996185;20.0;6;44.0;
45;3;17.0;21.3221225739;5;29.8162738085;2;21.8999996185;22.0;7;44.0;
46;3;16.0;22.4265098572;6;30.0978405476;2;20.8999996185;24.0;8;44.0;
47;3;16.0;23.5391349792;8;30.4012408257;2;19.8999996185;25.0;8;44.0;
48;4;18.6203727722;23.5391349792;7;30.7275526524;2;18.8999996185;26.0;9;44.0;
49;4;18.0;24.5391349792;8;31.0776298046;2;17.8999996185;27.0;9;44.0;
50;4;19.8532066345;25.5391349792;9;31.4520266056;2;17.6000003815;28.0;9;44.0;
51;4;20.9483909607;27.5391349792;10;31.8509180546;2;17.6000003815;29.0;8;44.0;
