Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;3;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;3;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.2179203033;10.3632001877;3;20.9903717041;2;9.81949996948;10.9099998474;4;22.758436203;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;10.1206493378;10.8792181015;4;23.1000000238;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;10.1975002289;11.0;4;24.8149009943;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;10.5833530426;11.7700004578;5;26.3006643057;
13;1;13.6125736237;11.8107032776;4;24.1832637787;2;12.2819604874;12.4126424789;5;27.5660959482;
14;1;14.6125736237;12.0916318893;4;24.6226100922;2;14.2819604874;12.9308347702;5;28.6384222507;
15;1;15.6125736237;12.3113050461;4;24.9617595673;2;16.2819595337;13.3366470337;5;29.5544860363;
16;2;17.6125736237;12.4808797836;3;26.0;2;17.4586315155;13.6469516754;5;30.3533427715;
17;2;19.6125736237;12.5;3;26.0199999809;2;18.5335998535;13.879781723;5;30.9674448967;
18;2;20.9185733795;12.5;3;26.0401959419;2;18.9500007629;14.0;5;31.3838531971;
19;2;21.8120594025;12.5;3;26.0605818033;2;19.9500007629;14.0;5;31.8446035385;
20;2;21.8181743622;12.5;3;26.0811508894;2;20.2999992371;14.0;5;32.350376606;
21;2;21.824344635;12.5;5;26.1018965244;2;20.2999992371;14.0;5;32.9006829262;
22;2;21.8305683136;12.5;5;26.1228116751;2;20.2999992371;14.0;5;33.4936323166;
23;2;21.8368434906;12.5;5;26.1438889503;2;20.2999992371;14.0;6;34.1257500648;
24;2;21.8431663513;12.5;5;26.1651208401;2;20.2999992371;14.0;6;34.7918796539;
25;2;21.5;12.7912797928;4;26.1864993572;2;20.2999992371;14.0;6;35.4852027893;
26;2;21.5;12.7966251373;6;26.2080165148;2;20.2999992371;14.0;6;36.1974048615;
27;2;19.5;13.983206749;6;26.2296639681;2;20.2999992371;14.0;7;36.9189891815;
28;2;18.5;14.9918651581;6;26.2514331341;2;20.2999992371;14.0;7;37.6397333145;
29;2;17.5;16.0005741119;7;26.2733153105;2;20.2999992371;14.0;7;38.3492431641;
30;2;16.5;17.0093269348;6;26.2953014374;2;18.2999992371;15.0;8;39.0375461578;
31;2;15.5;18.018119812;6;26.3173824549;2;17.2999992371;16.0;8;39.6956548691;
32;2;14.5;19.0269527435;6;26.3395489454;2;16.2999992371;17.0;8;40.3160324097;
33;2;14.0;20.0358200073;6;26.3617914915;2;15.2999992371;18.0;8;40.8929109573;
34;2;14.0;21.0447158813;6;26.3841004372;2;14.2999992371;19.0;8;41.4224338531;
35;2;14.0;22.0536403656;7;26.4064661264;3;15.0;20.5;7;42.9026298523;
36;2;15.0;20.0625858307;7;26.428878665;3;16.0;21.5;7;43.4932461977;
37;2;14.0;21.0715522766;7;26.4513280392;3;16.0;22.0;7;44.0592228174;
38;2;14.0;22.080532074;9;26.4738043547;3;16.0;23.0;8;44.6057806015;
39;2;15.0;20.0895214081;9;26.4962974787;3;16.0;24.0;10;45.1390863657;
40;2;14.0;21.0985183716;9;26.5187973976;3;16.0;25.0;10;45.6658761501;
41;2;14.4556388855;21.5;11;26.5412938595;3;16.0;26.0;10;46.1930983067;
42;2;15.0;20.1165180206;11;26.5637768507;3;16.0;27.0;11;46.7230784893;
43;2;14.4691333771;20.5;11;26.5862361193;3;17.0;25.0;11;47.1118502617;
44;2;14.4758710861;21.5;14;26.6086617708;3;16.0;26.0;11;47.544028759;
45;2;15.0;20.1434650421;14;26.6310436726;3;16.0;27.0;14;48.0209121704;
46;2;14.4893131256;20.5;15;26.6533719301;3;17.0;25.0;15;48.5427899361;
47;2;14.496011734;21.5;16;26.6756366491;3;16.0;26.0;16;49.1086950302;
48;2;15.0;20.1702537537;16;26.6978281736;3;16.0;27.0;18;49.7161855698;
49;3;14.5093479156;20.5;13;36.7199368477;3;17.0;27.0;18;50.3611893654;
50;3;16.0;20.5;13;37.1419527531;3;18.0;28.0;18;51.0379443169;
51;3;18.0;21.5;13;37.5382674932;3;19.0;29.0;19;51.7390680313;
52;3;19.0;23.5;14;37.907610178;3;20.0;30.0;16;52.4557781219;
53;3;20.0;25.5;14;38.2493901253;3;21.0;31.0;17;53.1782588959;
54;3;21.0;27.5;14;38.5636290312;3;22.0;30.0;18;53.8961582184;
55;3;22.0;29.2315635681;15;38.850871563;3;22.2999992371;29.0;18;54.5991659164;
56;4;23.0;30.2401313782;15;39.1120896339;3;22.2999992371;29.0;18;55.2776012421;
57;4;24.0614814758;30.5;16;39.3485817909;3;22.2999992371;29.0;18;55.9229507446;
58;4;24.0678157806;31.5;17;39.5618755817;3;22.2999992371;29.0;18;56.5282850266;
59;4;23.5;33.2654724121;18;39.7536427975;3;22.2999992371;29.0;19;57.088514328;
60;4;23.5;34.2737884521;16;39.9256271124;4;22.2999992371;29.0;18;57.6004695892;
61;4;24.5;32.2820320129;15;39.9755084515;4;22.2999992371;29.0;18;58.0628213882;
62;4;23.5;33.2902030945;15;39.9957473278;4;22.2999992371;29.0;18;58.4758720398;
63;4;23.5;34.2982978821;15;40.0;4;22.2999992371;29.0;19;58.8412618637;
64;4;24.5;32.2999992371;16;40.0;4;22.2999992371;29.0;19;59.1616458893;
65;4;23.5;33.2999992371;14;40.0;4;22.2999992371;29.0;17;59.4403705597;
66;4;23.5;34.2999992371;13;40.0;4;22.2999992371;29.0;18;59.6811828613;
67;4;24.5;32.2999992371;14;40.0;4;22.2999992371;29.0;18;59.8879890442;
68;4;23.5;33.2999992371;15;40.0;4;22.2999992371;29.0;19;60.0;
69;4;23.5;34.2999992371;16;40.0;4;22.2999992371;29.0;19;60.0;
70;4;24.5;32.2999992371;17;40.0;4;22.2999992371;29.0;19;60.0;
71;4;23.5;33.2999992371;17;40.0;4;22.2999992371;29.0;20;61.0;
72;4;23.5;34.2999992371;17;40.0;4;23.2999992371;30.0;21;61.0299999714;
73;4;24.5;32.2999992371;18;40.0;4;24.2999992371;31.0;21;61.0605909824;
74;4;23.5;33.2999992371;18;40.0;4;24.2999992371;32.0;21;61.091766119;
75;4;23.5;34.2999992371;19;40.0;4;24.2999992371;33.0;21;61.1235172749;
76;4;24.5;32.2999992371;20;40.0;4;24.2999992371;34.0;22;61.1558350325;
77;5;23.5;33.2999992371;20;41.2600002289;4;24.2999992371;34.0;22;63.0002664328;
78;5;23.7999992371;34.7999992371;20;42.2707252502;4;24.4890003204;34.4199981689;22;64.4994103909;
79;5;25.0340003967;33.1899986267;21;43.068854332;4;24.6291618347;34.7314720154;23;65.710236907;
80;5;24.2123565674;34.4872589111;20;43.6926231384;4;24.7310562134;34.957901001;23;66.4458277225;
81;5;24.3458442688;35.7097434998;21;44.0;4;24.75;35.0;23;67.0029873848;
82;5;25.3999996185;33.7999992371;20;44.0;4;24.75;35.0;23;67.4397966862;
83;5;24.3999996185;34.7999992371;20;44.0;4;24.75;35.0;25;67.4910563231;
84;5;24.3999996185;35.7999992371;19;45.0;4;24.75;35.0;25;67.5433766842;
85;5;24.3999996185;35.7999992371;19;45.0800000429;4;24.75;35.0;25;67.5967253447;
86;5;23.3999996185;38.7999992371;19;45.165536046;4;22.75;36.0;26;67.6510663033;
87;5;22.3999996185;41.7999992371;20;45.2568495274;4;21.75;37.0;26;67.7063593864;
88;6;22.3999996185;41.7999992371;20;45.3541692495;4;20.75;38.0;27;67.7625607252;
89;6;20.3999996185;44.0;20;45.4577066898;4;21.75;37.0;27;67.8196225166;
90;6;21.3999996185;43.0;17;45.5676511526;4;22.75;37.0;27;67.8774933815;
91;6;22.3999996185;43.0;18;45.6841644049;4;23.75;38.0;28;67.9361182451;
92;6;23.3999996185;43.0;17;45.8073750734;4;24.75;39.0;29;67.9954385757;
93;6;24.3999996185;43.0;17;45.9373728037;4;24.75;40.0;29;68.0553927422;
94;6;25.3999996185;44.0;15;46.0742022991;4;24.75;41.0;29;68.1159160137;
95;6;26.3999996185;45.0;17;46.2178573608;4;24.75;42.0;31;68.176940918;
96;6;26.3999996185;46.0;17;46.3682756424;4;24.75;43.0;32;68.2383973598;
97;6;26.3999996185;47.0;17;46.5253331661;4;24.75;44.0;32;68.3002130985;
98;6;26.3999996185;48.0;18;46.6888401508;4;24.75;45.0;32;68.3623139858;
99;6;26.3999996185;49.0;20;46.8585371971;4;24.75;46.0;33;68.4246244431;
100;6;26.3999996185;50.0;20;47.0340931416;4;24.75;47.0;34;68.4870676994;
101;6;26.3999996185;51.0;20;47.2151043415;4;24.75;48.0;34;68.5495660305;
102;6;26.3999996185;52.0;25;47.4010946751;4;25.75;46.0;34;68.6120414734;
103;7;26.3999996185;53.0;22;47.5915186405;4;24.75;47.0;35;68.6744158268;
104;7;26.3999996185;54.0;22;47.7857651711;4;24.75;48.0;35;68.7366116047;
105;7;26.3999996185;55.0;22;47.9831638336;4;25.75;46.0;35;68.7985517979;
106;8;25.3999996185;54.0;22;69.9329924583;4;24.75;47.0;35;68.8601603508;
