Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;4;21.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;4;21.4200000763;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;11.2971115112;10.4951858521;5;22.0419120789;1;9.8956489563;10.8792181015;4;22.0;
11;1;11.6125736237;11.0209560394;4;22.9143505096;1;9.94999980927;11.0;4;23.5400009155;
12;2;12.1743059158;11.4571752548;3;24.6214065552;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;14.9125738144;11.8107032776;4;25.2732638121;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;16.9125728607;12.0916318893;4;25.8097290993;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;17.9687099457;12.3113050461;4;26.2534979582;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;19.0000953674;12.4808797836;4;26.4042263031;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;20.0338420868;12.5;4;26.5249304771;1;15.9499998093;13.879781723;5;28.0;
18;2;21.0700531006;12.5;4;26.6541694403;1;16.9500007629;14.0;5;28.0;
19;2;21.9962501526;12.5;4;26.7922235727;1;17.9500007629;14.0;5;28.0;
20;2;22.0376663208;12.5;4;26.9393253326;1;18.2999992371;14.0;5;28.0;
21;2;22.0817985535;12.5;6;27.0956480503;1;18.2999992371;14.0;5;28.0;
22;2;22.1286945343;12.5;6;27.261295557;1;18.2999992371;14.0;5;28.0;
23;2;22.1783885956;12.5;6;27.4362905025;1;18.2999992371;14.0;6;28.0;
24;2;22.2308864594;12.5;7;27.6205644608;1;18.2999992371;14.0;7;28.0;
25;2;21.5;13.1551408768;7;27.8139474392;1;18.2999992371;14.0;8;28.0;
26;2;21.5;13.2034864426;7;28.016159296;1;18.2999992371;14.0;8;28.0;
27;2;20.4048480988;13.5;6;28.2268030643;1;18.2999992371;14.0;8;28.0;
28;2;19.4680404663;14.5;6;28.445360899;1;18.2999992371;14.0;9;28.0;
29;3;18.5336074829;15.5;5;28.6711919308;1;18.2999992371;14.0;9;28.0;
30;3;17.6013565063;16.5;5;28.9035346508;1;16.2999992371;15.0;9;28.0;
31;3;16.6710605621;17.5;5;29.141512394;1;15.2999992371;16.0;9;28.0;
32;3;16.5;16.5;5;29.3841423988;2;15.2999992371;17.5;8;29.0;
33;3;15.5;16.5;5;29.6303496361;2;15.2999992371;18.0;8;29.1599999666;
34;3;15.5;15.5;5;29.8789830208;2;14.2999992371;19.0;8;29.3437439203;
35;3;15.0;15.5;6;30.1288366318;2;14.0;20.0;8;29.5541238785;
36;3;15.0;14.5;6;30.3786706924;2;14.0;21.0;9;29.7941719294;
37;3;16.0;14.5;6;30.6272368431;2;14.0;22.0;9;30.0669906139;
38;3;17.0;14.7508945465;6;30.8733024597;2;14.0;23.0;9;30.375654459;
39;3;18.0;14.8493213654;6;31.1156759262;2;14.0;24.0;9;30.7230784893;
40;3;17.0;13.8493213654;5;31.353228569;2;14.0;25.0;8;31.1118502617;
41;3;16.9059677124;14.5;6;32.5849161148;2;14.0;26.0;9;31.544028759;
42;3;15.0;16.8999996185;6;32.9397963285;2;14.0;27.0;10;32.0209121704;
43;3;16.0;18.9519996643;8;33.3024739027;2;15.0;25.0;10;32.5427899361;
44;4;16.0;20.8209896088;6;42.1736779213;2;14.0;26.0;11;33.1086950302;
45;4;17.0;22.9694709778;6;42.8942940235;2;14.0;27.0;11;33.7161855698;
46;4;18.0;25.121717453;5;43.6088753939;2;15.0;25.0;12;34.3611893654;
47;4;20.0;26.121717453;6;44.3171641827;2;14.0;26.0;11;35.0379443169;
48;4;22.6120758057;29.121717453;6;45.0193328857;2;14.0;27.0;12;35.7390680313;
49;4;24.6852798462;32.1217193604;7;45.7159044743;2;15.0;25.0;12;36.4557781219;
50;4;26.0;34.1217193604;8;46.4076440334;2;14.0;26.0;14;37.1782588959;
51;4;25.4756774902;36.4743843079;9;47.0954327583;2;14.0;27.0;14;37.8961582184;
52;4;24.6738395691;37.8732528687;10;47.7801282406;2;15.0;25.0;16;38.5991659164;
53;5;23.8199119568;37.8732528687;10;48.4624204636;2;14.0;26.0;17;39.2776012421;
54;5;23.9061431885;37.4219436646;10;49.1426987648;2;15.0;25.0;17;39.9229507446;
55;5;23.9845180511;36.5787963867;11;49.8209261894;2;16.0;25.0;19;40.5282850266;
56;5;25.0554618835;37.37159729;11;50.4916729927;2;17.0;25.0;20;41.088514328;
57;5;24.1194458008;36.5460510254;12;51.0695996284;2;18.0;25.0;20;41.6004695892;
58;5;25.1749992371;36.7278404236;12;51.5391392708;2;19.0;25.0;21;42.0628213882;
59;5;24.1749992371;36.7278404236;13;53.0199065208;2;20.0;24.0;22;42.4758720398;
60;5;25.1749992371;38.3278427124;14;53.5576016903;2;20.2999992371;24.0;22;42.8412618637;
61;5;26.1749992371;39.0999984741;15;54.0995759964;2;20.2999992371;24.0;22;43.1616458893;
62;5;26.1749992371;40.0999984741;15;54.6410750151;2;20.2999992371;24.0;23;43.4403705597;
63;5;27.5217857361;42.0999984741;16;55.1773654222;2;20.2999992371;24.0;23;43.6811828613;
64;5;28.1749992371;44.0999984741;16;55.7039198875;2;20.2999992371;24.0;23;43.8879890442;
65;5;29.1749992371;45.1815681458;17;56.2165884972;2;20.2999992371;24.0;25;44.0;
66;5;28.5740127563;43.6735801697;17;56.7117453814;2;20.2999992371;24.0;25;44.0;
67;5;28.1749992371;44.2304420471;19;57.1863933802;2;20.2999992371;24.0;25;44.0;
68;5;28.6118927002;44.0999984741;19;57.6382282972;2;20.2999992371;24.0;25;44.0;
69;5;27.1749992371;43.7089920044;19;58.0656608343;2;20.2999992371;24.0;25;44.0;
70;5;27.1749992371;43.7362594604;19;58.4677901268;2;20.2999992371;24.0;25;44.0;
71;5;28.1749992371;44.7643127441;21;58.8443517685;2;20.2999992371;24.0;23;44.0;
72;6;29.1749992371;45.7931365967;20;60.8323503733;2;20.2999992371;24.0;24;44.0;
73;6;29.810256958;42.0999984741;21;62.5372855663;2;20.2999992371;24.0;24;44.0;
74;7;28.322353363;43.8966064453;17;73.9937646389;2;20.2999992371;24.0;25;44.0;
75;7;28.384759903;46.1396942139;17;75.6493053436;2;20.2999992371;24.0;25;44.0;
76;7;29.3999996185;44.1982498169;17;76.9336926937;2;20.2999992371;24.0;26;44.0;
77;7;31.1291732788;46.2872619629;18;77.9637489319;2;20.2999992371;24.0;26;44.0;
78;7;33.1770744324;43.5999984741;18;79.9167637825;2;20.2999992371;24.0;27;44.0;
79;7;35.2268829346;46.0;18;80.7628650665;2;20.2999992371;24.0;27;44.0;
80;7;32.2785110474;51.0;19;81.5529615879;2;20.2999992371;24.0;27;44.0;
81;8;31.7368888855;55.0;18;82.2903445959;2;20.2999992371;24.0;28;44.0;
82;8;30.3999996185;57.3156967163;19;82.8607957363;2;20.2999992371;24.0;28;44.0;
83;8;29.3999996185;62.3908348083;19;83.3710881472;2;20.2999992371;24.0;28;44.0;
84;9;29.3999996185;66.9997634888;20;83.8598424196;2;20.2999992371;24.0;28;45.3199996948;
85;10;29.3999996185;72.0780029297;19;84.3286366463;2;20.4890003204;24.4200000763;28;46.3582401276;
86;10;30.3999996185;74.1573867798;20;84.7790776491;2;20.6291618347;24.7314720154;29;47.1666984558;
87;10;30.3999996185;76.2376251221;20;85.1170442104;2;20.7310562134;24.9579029083;29;47.5526294708;
88;10;30.3999996185;78.3184051514;20;85.407856822;2;20.75;25.0;30;47.8066806793;
89;10;29.3999996185;83.3993988037;22;85.7015856504;2;20.75;25.0;30;48.0;
90;10;31.3999996185;81.6806335449;22;85.9973635674;2;20.75;25.0;31;48.0;
91;10;29.3999996185;85.7989425659;23;86.2943165302;2;20.75;25.0;31;48.0;
92;10;30.3999996185;86.9177246094;23;87.591575861;2;20.75;25.0;31;48.0;
93;10;32.4000015259;86.0366287231;25;88.0082908869;2;20.75;25.0;31;48.0;
94;10;31.3999996185;91.1553192139;26;88.436694622;2;18.75;26.0;31;48.0;
95;10;33.9638748169;90.2734527588;27;88.8770856857;2;17.75;27.0;31;48.0;
96;10;34.0301132202;89.3907318115;27;89.3298140764;2;16.75;28.0;32;48.0;
97;10;32.1032028198;94.5068511963;28;89.7952640057;2;15.75;29.0;32;48.0;
98;10;34.183631897;92.6215438843;28;90.2738301754;2;14.75;30.0;32;48.0;
99;10;34.2718582153;90.7345428467;29;90.7658858299;2;14.0;31.0;32;48.0;
100;10;32.368309021;94.8456344604;30;91.2717432976;2;14.0;32.0;33;48.0;
