Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;9.19999980927;10.0;3;21.0;1;6.0;12.6999998093;4;21.0;
2;2;9.19999980927;10.0;3;21.0900000334;1;7.0;11.6999998093;4;21.0;
3;2;9.21800041199;10.0;3;21.1871190071;1;8.0;10.6999998093;4;21.0;
4;2;9.23742389679;10.0;3;21.2917383909;1;8.14999961853;10.5;4;21.0;
5;2;10.3875217438;10.0;3;21.4042263031;1;8.14999961853;10.5;4;21.0;
6;2;11.4212675095;10.0;3;21.5249304771;2;9.14999961853;10.6999998093;3;22.0;
7;2;11.4574794769;10.0;3;22.0694183111;2;9.95000076294;10.5;3;22.0900000334;
8;2;11.6208257675;10.1999998093;3;22.5515855551;2;9.9702501297;10.5;3;22.618019104;
9;2;11.7654762268;10.3632001877;3;22.983014226;2;10.0890541077;10.7100000381;3;23.0738848448;
10;2;11.8949041367;10.4951858521;3;24.2738182545;2;10.1916246414;10.8792181015;3;23.442843914;
11;2;12.2821455002;11.0209560394;3;25.4089095592;2;10.2746400833;11.0;3;25.2073103189;
12;2;14.2821455002;11.4571752548;3;26.4029755592;2;10.6716451645;11.7700004578;4;26.7482377291;
13;2;16.2821464539;11.8107032776;3;27.276881218;2;12.3826637268;12.4126424789;4;28.074546814;
14;2;17.5406589508;12.0916318893;3;28.0536293983;2;14.3826637268;12.9308347702;4;29.2133922577;
15;2;18.6418800354;12.3113050461;5;28.755402565;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;19.750667572;12.4808797836;6;29.1808357239;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;20.8668251038;12.5;6;29.5913586617;2;18.696352005;13.879781723;5;31.7709991932;
18;2;21.9899806976;12.5;6;30.0233430862;2;19.7984752655;14.0;6;32.2698645592;
19;2;23.0070037842;12.5;6;30.4742712975;2;20.9107208252;14.0;6;32.8134241104;
20;2;23.1422805786;12.5;7;30.9409928322;2;21.383020401;14.0;6;33.400015831;
21;2;23.2822971344;12.5;8;31.4197778702;2;21.5150032043;14.0;6;34.0264167786;
22;2;23.4259338379;12.5;8;31.906411171;2;21.6559429169;14.0;6;34.6877307892;
23;2;23.5719223022;12.5;9;32.3963236809;2;21.8047389984;14.0;6;35.3773875237;
24;2;23.7188968658;12.5;9;32.8847527504;2;21.9599113464;14.0;7;36.0872850418;
25;2;23.8654251099;12.5;9;33.3669252396;2;22.119638443;14.0;7;36.8080816269;
26;3;21.8654251099;13.5;6;48.6457099915;2;22.2818183899;14.0;7;37.5296325684;
27;3;22.5;15.5;6;49.8708019257;2;22.4441661835;14.0;7;38.2415313721;
28;3;23.5;17.5;6;50.9971990585;3;22.6043434143;14.0;6;38.9337024689;
29;3;23.5;19.3927211761;6;52.0200204849;3;22.7600822449;14.0;6;39.5969734192;
30;3;24.5;18.3927211761;6;52.9386129379;3;20.9093170166;15.0;6;40.2235612869;
31;3;23.5;20.3927211761;6;53.7557573318;3;20.0503005981;16.0;6;40.8074121475;
32;3;24.5;19.3927211761;6;54.4767608643;3;19.1816673279;17.0;6;41.344373703;
33;3;25.5;19.5;6;55.1085920334;3;18.302482605;18.0;6;41.8321943283;
34;3;23.5;21.5;7;55.6591358185;3;17.4122428894;19.0;6;42.2703714371;
35;3;24.5;21.5;8;56.0900468826;3;17.2108345032;20.0;6;42.6598997116;
36;3;25.5;22.0;8;56.3209609985;3;17.2984771729;21.0;7;43.0029563904;
37;3;23.5;23.0;10;56.5278348923;3;17.3756656647;22.0;7;43.3025722504;
38;3;23.5;24.0;10;56.7122650146;3;17.4430789948;23.0;7;43.5623226166;
39;3;24.5;22.0;10;56.8759651184;3;17.5015220642;24.0;8;43.7860584259;
40;3;25.5;25.0;11;57.0;3;17.5518627167;25.0;9;43.9776916504;
41;3;26.5;28.0;12;57.0;3;17.5949802399;26.0;10;44.0;
42;3;27.3999996185;31.0;12;57.0;3;17.6000003815;27.0;10;44.0;
43;3;27.3999996185;34.0;12;57.0;3;18.6000003815;25.0;11;44.0;
