Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;2;9.72500038147;10.6999998093;4;22.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.95000076294;10.5;4;22.5200001001;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.0670003891;10.7100000381;4;22.9673361778;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;10.1676511765;10.8792181015;4;23.3272645473;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;10.2486343384;11.0;4;25.0752841234;
12;2;12.1743059158;11.4571752548;3;24.6214065552;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;14.9125738144;11.8107032776;4;25.2132637501;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;16.9125728607;12.0916318893;4;25.6832010746;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;17.9307518005;12.3113050461;4;26.0535256863;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;18.9401035309;12.4808797836;4;26.1235172749;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;19.94962883;12.5;4;26.1558350325;2;18.6424198151;13.879781723;5;31.505875349;
18;2;20.9593238831;12.5;4;26.1887089014;2;19.738822937;14.0;5;31.9789624214;
19;2;21.8566131592;12.5;5;26.2221269608;2;20.8452682495;14.0;5;32.4970645905;
20;2;21.8666381836;12.5;5;26.2560760975;2;21.31183815;14.0;5;33.0593295097;
21;2;21.8768234253;12.5;5;26.2905418873;2;21.4383487701;14.0;5;33.6634473801;
22;2;21.8871631622;12.5;5;26.3255085945;2;21.5742759705;14.0;5;34.3054871559;
23;2;21.8976516724;12.5;6;26.3609591722;2;21.7187347412;14.0;6;34.9798283577;
24;2;21.9082870483;12.5;6;26.3968753815;2;21.8704605103;14.0;5;35.6792192459;
25;2;21.9190635681;12.5;7;26.4332377911;2;22.0278244019;14.0;5;36.394982338;
26;2;21.9299716949;12.5;7;26.4700255394;2;22.1888694763;14.0;5;37.1173725128;
27;2;19.9410076141;13.5;7;26.5072168112;2;22.3514080048;14.0;5;37.8360614777;
28;2;18.9521656036;14.5;7;26.5447884798;2;22.5131130219;14.0;5;38.5407104492;
29;3;17.9634361267;15.5;6;26.5827163458;2;22.6716594696;14.0;5;39.2215652466;
30;3;16.9748153687;16.5;5;26.6209751368;2;20.8248519897;15.0;6;39.8699960709;
31;3;15.9862928391;17.5;5;26.6595385075;2;19.8248519897;15.0;7;40.4789276123;
32;3;14.9978618622;18.5;5;26.6983793974;2;18.8248519897;15.0;7;41.0431089401;
33;3;14.509513855;19.5;6;26.7374696732;2;18.8248519897;16.0;8;41.5592107773;
34;3;14.521241188;20.5;6;26.7767804861;4;19.3508224487;17.5;6;43.0257549286;
35;3;14.5330343246;21.5;6;26.8162822723;4;17.3508224487;18.5;6;43.6029149294;
36;3;15.0;20.2265129089;6;26.8559447527;4;16.0508232117;19.5799999237;6;44.1559768915;
37;3;14.0;21.2423782349;6;26.8957372904;4;16.0;20.6718711853;6;44.6904144287;
38;3;14.0;22.2582950592;5;26.9356285334;4;16.0;21.7770614624;4;45.2125593424;
39;3;15.0;20.2742519379;6;26.9755871296;4;16.0;22.8970851898;5;45.729237318;
40;3;14.0;21.2902355194;6;28.015581131;4;16.0;24.0334949493;6;46.2474234104;
41;3;15.0;22.3062324524;6;28.145578742;4;16.0;25.187828064;6;46.7230784893;
42;3;17.0;20.3222312927;6;28.2826669216;4;16.0;26.3615398407;8;47.1118502617;
43;3;16.0;21.338218689;6;28.427194953;4;16.0;27.5559253693;8;47.544028759;
44;3;16.0;22.354183197;7;28.5794994831;4;16.0;28.7720146179;9;48.0209121704;
45;3;17.0;20.3701095581;7;28.7398965359;4;17.0;27.0104560852;9;48.5427899361;
46;3;16.0;21.3859863281;8;28.9086734056;4;16.0;28.2713947296;11;49.1086950302;
47;3;16.0;22.401802063;8;29.0860797167;4;18.0;28.2713947296;11;49.7161855698;
48;3;17.0;22.401802063;8;29.2723178864;4;19.2861423492;29.2713947296;12;50.3611893654;
49;3;18.5817985535;23.401802063;8;29.4675316811;4;20.4312667847;30.0;12;51.0379443169;
50;3;19.0;24.401802063;7;29.6717963219;4;20.0;31.0;12;51.7390680313;
51;3;20.0;26.401802063;9;29.8851060867;4;22.0;30.0;12;52.4557781219;
52;4;21.7346439362;27.5;9;30.1073656082;4;23.9025497437;29.0;12;53.1782588959;
53;4;22.0;28.494720459;8;30.3383789062;4;24.36510849;29.0;12;53.8961582184;
54;4;23.0;27.5;8;30.5778405666;4;24.5266342163;29.0;12;54.5991659164;
55;4;23.5;28.5;9;30.8253295422;4;24.6848106384;29.0;13;55.2776012421;
56;4;23.5;28.5394096375;9;31.0803050995;4;24.8374595642;29.0;13;55.9229507446;
57;4;23.5;28.5539779663;9;31.3421046734;4;24.9826622009;29.0;14;56.5282850266;
58;4;23.5;28.568365097;12;31.6099462509;4;22.9826622009;30.0;15;57.088514328;
59;5;24.3119239807;27.5;9;41.8829338551;4;23.9826622009;29.0;15;57.6004695892;
60;5;24.5;29.5;9;42.5600664616;5;24.9826622009;29.0;12;58.0628213882;
61;5;25.5;30.610370636;9;44.2146532536;5;25.4641342163;29.0;12;58.4758720398;
62;5;26.5;32.6239624023;9;44.9342662096;5;25.5570697784;29.0;12;58.8412618637;
63;5;27.5;34.637336731;9;45.6342225075;5;25.6392822266;29.0;13;59.1616458893;
64;5;29.3628692627;35.5;10;46.3136817217;5;25.7113685608;29.0;13;59.4403705597;
65;5;27.5;38.5;11;46.9723052979;5;25.7740821838;29.0;14;59.6811828613;
66;5;27.9212684631;40.6761207581;12;47.6101789474;5;25.8282661438;29.0;14;59.8879890442;
67;5;28.9574794769;38.688583374;12;48.2257064581;5;25.874797821;29.0;15;60.0;
68;5;28.3999996185;39.1616668701;12;48.7936493158;5;25.8999996185;29.0;15;60.0;
69;6;27.3999996185;39.2168884277;11;49.3434171677;5;25.8999996185;29.0;16;60.0;
70;6;27.3999996185;39.2757301331;12;49.8759920597;5;25.8999996185;29.0;16;60.0;
71;6;29.0286941528;39.5;12;50.2883384228;5;25.8999996185;29.0;17;60.0;
72;6;28.3999996185;41.4045181274;11;50.6722443104;5;25.8999996185;29.0;17;60.0;
73;7;28.3999996185;42.4745178223;11;51.128882885;5;25.8999996185;29.0;18;62.7999992371;
74;7;28.3999996185;43.5482254028;11;52.9306380749;6;25.0890007019;31.4200000763;14;82.2835361958;
75;7;30.5700454712;41.0;11;54.4834282398;6;28.2291622162;32.7314720154;15;84.7381823063;
76;7;30.9698104858;41.3899993896;12;55.822688818;6;30.3310565948;34.957901001;16;86.5625493526;
77;8;28.2123565674;44.0134391785;11;57.9854419231;6;30.6993408203;37.0;16;88.0462391376;
78;8;31.3458442688;42.2041168213;11;58.8884613514;7;30.7565040588;39.0;15;89.2516468763;
79;8;32.5385513306;43.0;12;61.1991019249;8;30.7999992371;40.0;14;89.9262253046;
80;8;30.8199996948;47.7000007629;12;63.1711682081;8;28.7999992371;42.0;13;90.4740762711;
81;8;28.8199996948;51.9374008179;12;65.8582179546;8;27.7999992371;44.8554878235;13;90.9144814014;
82;8;28.8199996948;56.1402816772;13;67.37868011;8;26.7999992371;46.0;12;91.2663471699;
83;8;29.8199996948;56.348449707;12;69.5573753119;8;25.7999992371;48.0;11;91.3255085945;
84;8;28.8199996948;60.5607414246;12;70.601924181;8;24.7999992371;50.0;10;91.3609591722;
85;9;28.8199996948;64.7758255005;12;71.6414815187;8;23.7999992371;50.0;10;92.3968753815;
86;9;28.8199996948;65.9922790527;13;72.6731660366;8;24.7999992371;52.0;10;92.6132377386;
87;10;26.8199996948;69.7406921387;13;73.6942784786;7;25.7999992371;54.0;11;93.8603014946;
88;10;26.0;72.9855041504;14;74.7023457289;8;27.75;57.0;10;94.1623165607;
89;10;27.4453048706;74.3045654297;15;75.6951723099;8;29.75;61.0;10;94.5244176388;
90;11;28.4698677063;75.5309753418;14;76.6708842516;8;30.75;65.0;11;94.9319161177;
91;11;30.0;75.2605361938;14;77.627961278;8;30.75;68.0;10;95.3895554543;
92;11;30.5218963623;76.6735534668;14;78.4592396021;8;30.75;70.0;10;95.9018690586;
93;11;31.0;79.4841766357;15;80.2677638531;8;30.75;71.0;11;96.472876668;
94;12;31.0;81.6048660278;14;81.127579689;9;30.75;72.0;10;98.1057058573;
95;12;32.0;82.8133010864;14;81.9803693295;9;31.75;74.0;10;98.8921507597;
96;13;33.0;87.8535842896;18;83.8252624273;9;32.75;76.0;11;99.7227343321;
97;14;36.0;91.260559082;17;84.6916663647;9;32.75;78.0;12;100.6210742;
98;14;37.0;96.82006073;18;85.5497938395;9;33.75;77.0;13;101.582590699;
99;15;39.0;97.9598083496;17;86.3994091749;9;32.75;79.0;13;102.599791765;
100;15;39.0;102.102165222;17;88.2403564453;9;32.75;80.0;13;104.662275791;
