Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;2;10.3000001907;10.0;4;21.0;2;8.29999923706;10.5;4;22.0900000334;
6;2;11.3000001907;10.0;4;21.1499999762;2;9.39524936676;10.5;4;22.1871190071;
7;2;11.345000267;10.0;4;21.7322745323;2;9.99210166931;10.5;4;22.2917383909;
8;2;11.5196819305;10.1999998093;4;22.2674124241;2;10.0156412125;10.5;4;22.8371437788;
9;2;11.680223465;10.3632001877;4;22.7696086168;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;11.8308830261;10.4951858521;4;24.1809241772;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;12.2542772293;11.0209560394;4;25.4781916142;2;10.3324222565;11.0;4;25.4997080564;
12;2;14.2542772293;11.4571752548;4;26.6835598946;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;16.2542762756;11.8107032776;5;27.8253231049;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;17.7051906586;12.0916318893;5;28.9332766533;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;18.9057731628;12.3113050461;5;30.0349545479;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;20.1345329285;12.4808797836;5;30.9319248199;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;21.3921508789;12.5;5;31.8850708008;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;22.6780948639;12.5;5;32.9257445335;2;19.9265136719;14.0;5;32.8895044327;
19;2;23.8777236938;12.5;6;34.0412340164;2;21.0501403809;14.0;5;33.4816474915;
20;2;24.2123699188;12.5;6;35.2128667831;2;21.5333709717;14.0;5;34.1130428314;
21;2;24.5638599396;12.5;6;36.4166707993;2;21.6754341125;14.0;5;34.7785673141;
22;2;24.9250011444;12.5;6;37.6249341965;2;21.825176239;14.0;5;35.4714341164;
23;2;25.2874794006;12.5;6;38.8085298538;2;21.9810714722;14.0;6;36.1833543777;
24;2;25.6425590515;12.5;6;39.9396514893;2;22.141254425;14.0;6;36.9048519135;
25;2;25.9818954468;12.5;6;40.9944429398;2;22.3035907745;14.0;6;37.6257123947;
26;2;23.9818954468;13.5;6;41.9549980164;2;22.4657840729;14.0;6;38.3355398178;
27;2;22.9818954468;14.5;6;42.810377121;2;22.6254959106;14.0;7;39.0243473053;
28;2;21.9818954468;15.5;8;43.5565643311;2;22.7804775238;14.0;7;39.6831235886;
29;3;20.9818954468;14.5;7;44.1955471039;2;22.9287014008;14.0;7;40.3043012619;
30;3;20.9818954468;14.5;6;44.733877182;2;21.0684661865;15.0;7;40.8820743561;
31;3;20.9818954468;15.5;5;45.1810703278;2;20.1984672546;16.0;7;41.4125490189;
32;3;20.9818954468;16.5;6;45.5481491089;2;19.3178215027;17.0;7;41.8937177658;
33;3;19.9818954468;15.5;7;45.8464775085;2;18.4260864258;18.0;7;42.3252954483;
34;3;19.9818954468;15.5;8;46.0;2;17.523191452;19.0;7;42.7084550858;
35;3;19.9818954468;15.5;8;46.0;2;17.3094024658;20.0;7;43.0455055237;
36;3;20.5;16.5;8;46.0;2;17.3852386475;21.0;7;43.3395690918;
37;3;21.5;17.5;9;46.0;2;17.4514026642;22.0;7;43.5942716599;
38;3;21.5;18.5;8;46.0;2;17.5087108612;23.0;8;43.8134851456;
39;4;21.5;19.5;6;50.5535931587;2;17.5580348969;24.0;8;44.0;
40;4;22.5;21.5;6;50.7105283737;2;17.6000003815;25.0;8;44.0;
41;4;24.5;21.5;7;50.8654799461;2;17.6000003815;26.0;8;44.0;
42;4;25.5;22.5;7;51.0179891586;2;17.6000003815;27.0;8;44.0;
43;4;26.5;24.5;6;51.1676259041;2;18.6000003815;25.0;9;44.0;
44;4;27.5;26.5;7;51.3139925003;2;17.6000003815;26.0;9;44.0;
45;4;28.5;28.5;8;51.4567265511;3;18.6000003815;27.5;9;45.0;
46;5;29.5;29.5;9;51.5955061913;3;20.6000003815;27.5;10;45.1599999666;
47;5;29.7999992371;30.2977523804;9;51.7300496101;3;21.6000003815;28.5;10;45.3437439203;
48;5;29.7999992371;30.3650245667;9;51.860118866;3;22.6000003815;29.5;11;45.5541238785;
49;5;29.7999992371;30.430059433;9;51.9855184555;3;23.6000003815;30.5;12;45.7941719294;
50;5;29.7999992371;30.4927597046;9;52.1060957909;3;24.6000003815;31.0;12;46.0669906139;
51;5;29.7999992371;30.5530471802;10;52.2217392921;3;25.6000003815;30.0;10;46.375654459;
52;5;29.7999992371;30.6108703613;11;52.3323779106;3;25.8999996185;29.0;11;46.7230784893;
53;5;29.7999992371;30.6661891937;11;53.4379782677;3;25.8999996185;29.0;11;47.1118502617;
54;6;30.7999992371;31.7189903259;10;53.6685408354;3;25.8999996185;29.0;10;47.544028759;
55;6;31.7999992371;32.7692718506;11;53.9095300436;3;25.8999996185;29.0;13;48.0209121704;
56;6;30.1826286316;34.8170471191;11;54.1624383926;4;25.8999996185;29.0;12;48.5427899361;
57;6;29.2313156128;36.8623580933;11;54.4288084507;4;25.8999996185;29.0;12;49.1086950302;
58;6;28.2854995728;38.9052352905;11;54.7101975679;5;26.8999996185;30.0;12;50.7161855698;
59;6;27.3456134796;39.9457435608;12;55.008133173;5;27.8999996185;31.0;12;51.521189332;
60;6;26.4120750427;40.9839401245;13;56.2842636108;5;27.8999996185;32.0;13;52.3816882372;
61;6;27.1852798462;43.0;12;56.581882;5;27.8999996185;33.0;12;53.2931919098;
62;6;28.2655639648;45.0;11;56.9046154022;5;27.8999996185;34.0;12;54.2499500513;
63;6;28.3532066345;47.0;10;59.3705548048;5;27.8999996185;34.0;13;55.2452495098;
64;6;29.7654533386;46.5;11;61.4758397341;5;27.8999996185;34.0;13;56.2718126774;
65;6;28.8888568878;47.5;11;63.2692369223;5;27.8999996185;34.0;14;57.3222444057;
66;6;29.7999992371;47.7820053101;11;64.8064771891;5;27.8999996185;34.0;14;58.3894515038;
67;6;32.7999992371;46.0271492004;12;65.99388659;5;27.8999996185;34.0;15;60.4669795036;
68;6;33.4000015259;46.1406555176;15;66.9350566864;5;28.8999996185;35.0;15;61.5791971684;
69;6;35.4000015259;44.1644744873;15;67.6039842367;5;29.8999996185;36.0;15;62.6918952465;
70;6;37.2678718567;43.1888694763;14;68.2624272108;5;29.8999996185;37.0;16;65.4841622114;
71;6;35.9504356384;44.2138214111;14;68.939850688;6;28.0890007019;39.4199981689;15;67.9951390028;
72;6;35.1383590698;45.2393226624;16;69.6290163994;6;29.2291622162;39.7314720154;16;70.266874671;
73;6;34.3294906616;46.2653579712;16;70.3220243454;6;27.3310565948;40.957901001;15;72.0971194506;
74;6;33.5214614868;47.2919082642;16;71.0106805563;6;28.3500003815;40.0;15;73.7670065165;
75;6;32.7118263245;48.3189620972;17;71.6869045496;6;26.75;41.0;15;75.3378362656;
76;6;31.8981723785;49.346496582;16;72.3431354761;6;27.75;40.0;16;76.6667579412;
77;6;31.0782470703;50.3744888306;16;72.9726985693;6;28.75;40.0;17;77.9366539717;
78;6;30.8500576019;51.4029197693;16;73.5700900555;7;27.75;41.0;16;79.1374491453;
79;7;31.01197052;52.4317626953;16;74.1311529875;7;26.0826950073;43.0;16;80.260158062;
80;7;29.1627540588;54.4609870911;16;74.653139472;7;25.0944099426;44.0;16;81.1666097641;
81;7;26.1627540588;55.4905662537;18;75.134670496;7;23.75;45.0;15;81.9565242529;
82;7;24.5;52.5204696655;18;75.5756020546;7;24.75;47.0;16;82.6819034815;
83;7;22.5;54.0506668091;17;75.9768362045;7;26.75;47.0;16;83.3391100168;
84;7;21.5;56.0811195374;18;76.34010005;8;28.75;49.0;12;106.677573562;
85;7;21.5;54.0;18;77.6677205563;8;28.75;54.0;12;108.59865737;
86;7;21.0;57.0;18;78.0224113464;8;30.75;59.0;12;110.228903174;
87;7;22.0;60.0;18;78.3500549793;8;31.75;64.0;13;111.584015489;
88;8;23.0;60.0;17;78.6536947489;8;32.75;69.0;12;112.693595052;
89;8;23.0;60.0;16;78.7926049232;8;33.75;74.0;12;113.593811393;
90;9;22.0;63.0;15;81.0286599398;7;32.75;62.0;13;112.094591379;
91;9;24.0;64.0;15;81.2273999453;7;31.75;65.0;13;112.304816008;
92;9;25.0;65.0;15;81.4296445847;7;31.75;68.0;14;112.353031397;
93;10;24.0;69.0;14;81.6352609396;7;31.75;71.0;14;112.402376056;
94;10;25.0;70.0;14;82.8441002369;7;31.75;74.0;16;112.452828288;
95;10;26.0;72.0;15;83.2559984922;7;30.8500003815;77.0;17;112.504362583;
96;10;26.0;75.8698272705;16;83.7083745003;7;30.1000003815;80.0;18;112.556949615;
97;10;28.0;77.0;16;84.2070595026;7;30.1000003815;83.0;17;112.610556126;
98;10;29.0;78.0;18;84.7583909035;7;32.0999984741;80.0;20;112.66514504;
99;10;29.0;82.0;19;85.3690600395;7;30.1000003815;83.0;20;112.72067523;
100;10;30.0;85.0;17;86.0458605289;7;30.1000003815;86.0;21;112.777101755;
101;10;30.5;88.0;18;86.795309782;7;32.0999984741;83.0;21;112.834375978;
102;10;30.5;91.0;21;87.1231281757;7;30.1000003815;86.0;19;112.892445445;
103;10;31.5;92.0;21;87.9460716248;7;30.1000003815;89.0;15;112.951254249;
104;10;30.5;94.4533538818;20;88.8763098717;7;32.0999984741;86.0;16;113.010743141;
105;10;30.5;94.4837722778;21;90.4067530632;7;30.1000003815;89.0;20;113.070849419;
106;9;30.5;90.0;22;88.6766564846;8;30.1000003815;92.0;16;116.159370899;
107;9;31.5;92.0;21;89.8435041904;8;33.0999984741;90.0;17;116.280226707;
108;9;32.5;93.1138381958;19;90.5655763149;8;33.0999984741;91.0;17;116.400829554;
109;9;31.5;93.0979766846;19;91.8329782486;8;33.0999984741;92.0;18;116.521044254;
110;9;30.5;96.1828155518;19;93.1148881912;8;35.0999984741;91.0;18;116.640736818;
111;9;30.5;99.2681655884;19;94.3870096207;8;35.0999984741;93.0;20;116.759774923;
112;9;30.5;96.6720428467;16;95.6250789165;8;34.0999984741;94.0;20;116.878029346;
113;9;29.5;97.7969284058;17;97.0246286392;8;34.0999984741;96.0;21;116.995373964;
114;9;30.5;100.073417664;17;98.5055072308;8;35.0999984741;98.0;22;117.111685753;
115;9;30.5;97.4579162598;17;99.9212954044;9;36.0999984741;100.0;21;117.22684598;
116;9;30.5;98.856842041;19;101.262205601;9;37.0999984741;102.0;22;117.340740919;
117;9;31.5;98.2683563232;21;102.523269653;9;39.0999984741;101.0;23;117.453260899;
118;9;33.5;95.6902618408;21;104.703545094;9;38.8499984741;104.0;24;117.82243228;
119;9;32.5;96.1200790405;22;105.865055084;9;39.8499984741;105.0;23;118.200148821;
120;9;33.5;96.6550598145;24;106.954648495;9;39.8499984741;106.0;23;118.58521986;
121;9;33.5;95.0922546387;24;107.97719419;9;38.8499984741;105.0;23;118.976344585;
122;9;32.5;96.5286407471;25;108.937745094;9;38.8499984741;108.0;22;120.372127533;
123;9;31.5;97.961151123;25;109.740007997;9;40.8499984741;109.0;24;121.831096888;
124;10;33.5;98.3868026733;26;110.409672141;9;42.8499984741;111.0;24;122.374688745;
125;10;33.5;101.802772522;27;111.06504631;9;42.8499984741;115.528175354;24;122.926944733;
126;10;34.5;105.206481934;27;111.702916265;9;43.8499984741;116.667884827;26;123.486595392;
127;10;36.5;105.595687866;28;112.320569277;9;43.8499984741;117.805801392;27;124.052362442;
128;10;36.5;108.968467712;29;112.915833354;9;42.8499984741;121.94140625;27;124.622977853;
129;10;36.5;112.323326111;30;113.487091899;9;43.8499984741;123.074211121;28;125.197200656;
130;10;38.5;110.441459656;31;115.033267021;9;43.8499984741;125.20375824;31;125.773830414;
131;10;42.1033287048;116.555053711;31;115.613785028;9;43.8499984741;127.32964325;32;126.351720691;
132;10;44.9553794861;120.413909912;32;116.171488523;10;44.8499984741;130.451507568;32;127.929786682;
133;10;46.0926017761;117.517875671;34;116.706714988;10;45.8499984741;133.569061279;32;128.687011957;
134;10;44.6706733704;121.616851807;36;117.220115185;11;44.8499984741;139.682052612;32;129.472725868;
135;10;46.7220153809;123.710800171;37;117.712582707;11;45.8499984741;142.342773438;34;130.290321946;
136;10;46.7712631226;124.799713135;39;118.185186744;11;46.8499984741;141.551376343;37;131.143550515;
137;11;46.8019256592;125.883621216;41;118.639113188;13;46.8499984741;144.759628296;35;132.03640461;
138;12;46.8639144897;126.962608337;40;119.062853694;13;48.8499984741;144.967376709;36;132.972950459;
139;12;46.9062919617;128.036773682;41;119.3645823;14;49.8499984741;144.808288574;36;133.957090616;
140;12;46.9364624023;129.106262207;42;119.664596915;14;48.8999977112;147.090682983;38;134.992249966;
141;12;46.9664611816;129.28503418;42;119.962850213;14;49.8999977112;146.373657227;38;136.08098793;
142;12;46.9962844849;129.429763794;43;120.186978817;14;49.8999977112;145.656890869;38;137.224548817;
