Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;11.597111702;10.4951858521;4;23.0719120502;1;9.8956489563;10.8792181015;5;22.0;
11;2;11.9215736389;11.0209560394;4;23.9749414921;1;9.94999980927;11.0;5;23.5400009155;
12;2;13.9215736389;11.4571752548;4;24.7131726742;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;15.9215736389;11.8107032776;5;25.3067810535;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;16.94962883;12.0916318893;5;25.7784451246;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;17.9593238831;12.3113050461;5;26.1504684687;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;18.9691867828;12.4808797836;5;26.2221269608;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;19.9792118073;12.5;5;26.2560760975;1;15.9499998093;13.879781723;6;28.0;
18;2;20.989397049;12.5;5;26.2905418873;1;16.9500007629;14.0;6;28.0;
19;2;21.8871631622;12.5;5;26.3255085945;1;17.9500007629;14.0;6;28.0;
20;2;21.8976516724;12.5;4;26.3609591722;1;18.2999992371;14.0;6;28.0;
21;2;21.9082870483;12.5;6;26.3968753815;1;18.2999992371;14.0;6;28.0;
22;2;21.9190635681;12.5;6;26.4332377911;1;18.2999992371;14.0;6;28.0;
23;2;21.9299716949;12.5;6;26.4700255394;1;18.2999992371;14.0;7;28.0;
24;2;21.9410076141;12.5;6;26.5072168112;1;18.2999992371;14.0;7;28.0;
25;2;19.5;13.8768043518;6;26.5447884798;1;18.2999992371;14.0;7;28.0;
26;3;20.5;12.8861970901;7;26.5827163458;1;18.2999992371;14.0;8;28.0;
27;3;18.5;13.5;6;26.6209751368;1;18.2999992371;14.0;8;28.0;
28;3;17.5;15.1483898163;6;26.6595385075;1;18.2999992371;14.0;8;28.0;
29;3;16.5;16.1638145447;6;26.6983793974;1;18.2999992371;14.0;8;28.0;
30;3;15.5;17.1793518066;7;26.7374696732;1;16.2999992371;15.0;8;28.0;
31;3;14.5;18.1949882507;7;26.7767804861;1;15.2999992371;16.0;8;28.0;
32;3;14.0;19.2107124329;7;26.8162822723;1;14.2999992371;17.0;8;28.0;
33;3;14.0;20.2265129089;7;26.8559447527;1;13.2999992371;18.0;7;28.0;
34;3;14.0;21.2423782349;7;26.8957372904;1;12.2999992371;19.0;8;28.0;
35;3;14.0;22.2582950592;7;27.9356285334;1;12.0;20.0;8;28.0;
36;3;16.0;20.6742515564;6;28.0255870819;1;12.0;21.0;7;28.0;
37;3;16.0;21.7102355957;6;28.1175560951;1;12.0;22.0;7;28.0;
38;3;16.0;22.7470226288;6;28.2115286589;1;12.0;23.0;7;28.0;
39;3;17.0;20.7846107483;11;28.3074926138;1;12.0;24.0;6;28.0;
40;4;16.0;21.8229980469;6;38.4054298401;1;12.0;25.0;6;28.0;
41;4;17.0;23.0079898834;6;38.9053161144;1;12.0;26.0;7;28.0;
42;4;19.0;22.9021263123;7;39.3815215826;1;12.0;27.0;9;28.0;
43;4;18.6644897461;24.0568618774;7;39.8327468634;1;13.0;25.0;10;28.0;
44;4;19.113243103;25.5;8;40.2583650351;1;12.0;26.0;10;28.0;
45;4;19.0;26.0265312195;9;40.6583541632;1;12.0;27.0;12;28.0;
46;4;19.0;25.0694541931;9;41.0332067013;1;13.0;25.0;12;28.0;
47;4;19.7115650177;26.0694541931;10;41.3838341236;1;12.0;26.0;12;28.0;
48;4;20.5198535919;28.0694541931;11;41.7114651203;1;12.0;27.0;13;28.0;
49;4;22.2766799927;31.0694541931;11;42.0175492764;1;13.0;25.0;13;28.0;
50;4;23.3108062744;34.0694541931;12;42.3036712408;1;12.0;26.0;14;28.0;
51;4;23.7573299408;36.1362571716;12;42.5714783669;1;12.0;27.0;15;28.0;
52;4;25.380279541;36.5;13;42.7185454369;1;13.0;25.0;14;28.0;
53;4;25.7795581818;38.3480072021;15;42.8372194767;1;12.0;26.0;15;28.0;
54;4;26.1606826782;39.5;16;42.9568243027;1;12.0;27.0;15;28.0;
55;4;27.3012733459;37.4143638611;16;43.0772240162;1;13.0;25.0;17;28.0;
56;4;26.3119239807;38.4483261108;17;43.1982750893;1;12.0;26.0;18;28.0;
57;4;26.2370567322;39.5;17;43.3198280334;1;13.0;24.0;18;28.0;
58;4;28.0959472656;36.5;17;43.4417271614;1;14.0;23.0;19;28.0;
59;4;26.3429718018;38.5;17;43.5638122559;1;15.0;22.0;20;28.0;
60;4;27.1691436768;38.5;17;43.6859185696;1;16.0;21.0;20;28.0;
61;4;28.2057762146;36.5;17;43.8078784943;1;17.0;20.0;20;28.0;
62;4;26.3725662231;38.5;18;43.9295222759;1;18.0;19.0;21;28.0;
63;4;27.2788562775;38.5;18;44.0506794453;1;18.2999992371;19.0;21;28.0;
64;4;27.4237670898;37.5;19;44.1691586971;1;18.2999992371;19.0;21;28.0;
65;4;26.3999996185;38.5;18;44.258872509;1;18.2999992371;19.0;22;28.0;
66;4;27.3776626587;38.5;18;44.348202467;1;18.2999992371;19.0;22;28.0;
67;4;28.404460907;36.5;14;44.4369900227;1;18.2999992371;19.0;22;28.0;
68;5;27.4310970306;37.5;14;44.5250804424;1;18.2999992371;19.0;23;28.0;
69;5;27.4575233459;38.5;14;44.6123232841;1;18.2999992371;19.0;23;28.0;
70;5;28.4836959839;36.5;15;44.6985738277;1;18.2999992371;19.0;24;28.0;
71;5;26.3999996185;38.5;16;46.2146511078;1;18.2999992371;19.0;24;28.0;
72;5;27.7179985046;39.0;16;47.4835755825;1;18.2999992371;19.0;24;28.0;
73;5;29.1978549957;37.3899993896;16;48.541216135;1;18.2999992371;19.0;24;28.0;
74;5;27.5006561279;39.6872596741;17;50.4249646664;1;18.2999992371;19.0;25;28.0;
75;6;29.6655464172;40.9097442627;16;71.4419255257;1;18.2999992371;19.0;25;28.0;
76;6;32.7975769043;41.0;17;73.5072153807;1;18.2999992371;19.0;25;28.0;
77;7;34.8750724792;42.0;16;75.3931981325;1;18.2999992371;19.0;26;28.0;
78;7;36.4675750732;43.0;16;77.0972914696;1;18.2999992371;19.0;25;28.0;
79;7;37.027885437;44.0;15;78.6368882656;1;18.2999992371;19.0;25;28.0;
80;8;35.1027030945;47.0;14;112.042404175;1;18.2999992371;19.0;25;28.0;
81;8;35.1761474609;47.0;14;116.230099916;1;18.2999992371;19.0;26;28.0;
82;8;37.2480049133;50.0;15;119.610889673;1;18.2999992371;19.0;26;28.0;
83;9;37.7227363586;53.0;14;122.141339779;1;18.2999992371;19.0;26;28.0;
84;9;37.9954566956;56.0;14;124.093313694;1;18.2999992371;19.0;26;28.0;
85;9;38.2911987305;59.0;15;125.69867754;1;18.2999992371;19.0;27;28.0;
86;9;38.6096038818;61.0;16;126.830504894;1;18.2999992371;19.0;28;28.0;
87;9;38.9491500854;63.0;17;128.023305893;1;18.2999992371;19.0;28;28.0;
88;9;39.9069900513;65.0;18;129.262878895;1;18.2999992371;19.0;28;28.0;
89;9;41.2788658142;67.0;18;131.530631304;1;18.2999992371;19.0;29;28.0;
90;9;43.6591873169;70.0;18;132.880970597;1;18.2999992371;19.0;29;28.8400001526;
91;9;46.0342903137;73.0;18;134.206696987;1;18.4890003204;19.4200000763;29;29.4629440308;
92;9;47.7620124817;76.0;17;135.501489401;1;18.6291618347;19.7314720154;29;29.9158058167;
93;10;49.1504478455;79.0;17;136.744231105;1;18.7310562134;19.9579029083;30;30.0;
94;10;50.5232696533;82.0;18;137.91774869;1;18.75;20.0;30;30.0;
95;10;51.875328064;84.0;18;139.010003448;1;18.75;20.0;30;30.0;
96;10;53.2030029297;86.0;19;140.014520407;1;18.75;20.0;30;30.0;
97;11;54.5043563843;88.0;20;140.902252913;1;18.75;20.0;31;30.0;
98;13;55.1468696594;90.0;18;151.653996706;1;18.75;20.0;32;30.0;
99;13;57.9961967468;93.0;20;153.831948519;1;18.75;20.0;32;30.0;
100;13;61.1995849609;97.0;20;154.936749458;1;16.75;21.0;32;30.0;
