Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;2;10.3000001907;10.0;4;21.0;1;8.14999961853;10.5;5;21.0;
6;2;11.3000001907;10.0;4;21.0599999428;1;9.14999961853;10.5;5;21.0;
7;2;11.3179998398;10.0;4;21.5335636139;1;9.72500038147;10.5;5;21.0;
8;2;11.4600687027;10.1999998093;4;21.9377998114;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;11.5813398361;10.3632001877;4;22.2840082645;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;11.6852025986;10.4951858521;4;23.4611136913;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;12.0383338928;11.0209560394;4;24.469522953;2;10.2220020294;11.0;4;24.9397995472;
12;2;14.0383338928;11.4571752548;4;25.3234623671;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;15.6125736237;12.4064226151;5;26.0435757637;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;17.1706676483;12.0916318893;5;26.6529488564;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;18.2216758728;12.3113050461;5;27.1742129326;2;16.3140888214;13.3366470337;4;29.7627468109;
16;2;18.6125736237;13.255238533;5;27.406873703;2;17.5054893494;13.6469516754;4;30.5871584415;
17;2;19.6125736237;13.3424053192;5;27.6136994362;2;18.5862083435;13.879781723;4;31.2283332348;
18;2;20.6125736237;13.4147949219;5;27.8328921795;2;19.6763763428;14.0;4;31.6729285717;
19;2;21.5;13.7748012543;6;28.0642576218;2;20.7764091492;14.0;3;32.1624221802;
20;2;21.5;13.8789157867;6;28.3074293137;2;21.2365436554;14.0;3;32.6967763901;
21;2;21.5;13.9883432388;6;28.5618555546;2;20.2999992371;15.0;3;33.2746315002;
22;2;21.5;14.1028347015;6;28.8267915249;2;21.2999992371;14.0;3;33.8931016922;
23;2;21.5;14.2220563889;6;29.1012954712;2;20.2999992371;15.0;4;34.5476427078;
24;2;21.5;14.345582962;6;29.3842315674;2;21.2999992371;14.0;4;35.2320256233;
25;2;19.5;15.4729042053;6;29.674282074;2;21.9272041321;14.0;5;35.9384479523;
26;3;20.5;14.6034269333;5;29.9699640274;2;22.0861492157;14.0;5;36.6577949524;
27;3;21.5;15.4819784164;5;30.2696547508;3;23.248003006;14.3000001907;4;38.3800458908;
28;3;21.5;15.6617927551;5;30.571624279;3;24.4105091095;14.3000001907;4;39.2548009157;
29;3;21.5;15.8429746628;6;30.8740730286;3;22.4105091095;15.0;4;40.1356111765;
30;3;20.5;14.8429746628;6;31.1751737595;3;21.4105091095;15.0;4;41.0159645081;
31;3;20.3525524139;14.8429746628;6;31.4731149673;3;21.4105091095;16.0;4;41.8907877207;
32;3;19.4419345856;15.5;6;31.7661452293;3;21.0217380524;17.0;4;42.7567498684;
33;3;18.5298423767;16.5;6;32.052614212;3;20.1551952362;18.0;4;43.6123726368;
34;3;17.6157836914;17.5;6;32.3310079575;3;19.2782611847;19.0;4;44.4579312801;
35;3;16.6157836914;16.5;6;32.5999822617;3;19.090341568;20.0;4;45.2951664925;
36;3;17.5;16.5;5;33.8583831787;3;19.1912460327;21.0;3;46.1268439293;
37;3;17.5;15.5;5;34.1352636814;3;19.2811336517;22.0;3;46.9562206268;
38;3;18.5;16.5;4;34.4004805088;3;19.3604450226;23.0;2;47.7864661217;
39;3;18.8201446533;17.5;4;34.6535060406;3;19.4298267365;24.0;1;48.6200990677;
40;3;18.8960514069;18.5;5;34.8940145969;3;19.4900665283;25.0;1;49.4584913254;
41;3;18.9682044983;19.5;5;35.1218708754;3;19.5420188904;26.0;1;50.3014855385;
42;3;19.0365600586;20.5;5;35.3371111155;3;19.586566925;27.0;1;51.0379443169;
43;3;19.1011333466;21.5;6;35.5399208069;3;20.6000003815;25.0;1;51.7390680313;
44;3;18.111158371;20.5;6;35.7306149006;3;19.6000003815;26.0;3;52.4557781219;
45;3;18.3768234253;21.5;7;35.9096109867;3;18.6000003815;26.0;3;53.1782588959;
46;3;19.3871631622;22.5;8;36.0774102211;3;18.6000003815;27.0;4;53.8961582184;
47;3;20.3976516724;24.5;8;36.2345744371;3;19.0;28.0;5;54.5991659164;
48;3;21.4082870483;26.5;8;36.3817052841;3;20.0;29.0;7;55.2776012421;
49;3;22.4190635681;28.5;8;36.4332377911;3;21.0;30.0;7;55.9229507446;
50;3;23.0;30.0732955933;8;36.4700255394;3;22.0;29.0;8;56.5282850266;
51;3;23.5;31.088010788;10;36.5072168112;3;22.2999992371;29.0;9;57.088514328;
52;3;23.9521656036;31.5;10;36.5447884798;3;22.2999992371;29.0;10;57.6004695892;
53;3;23.9634361267;32.5;11;36.5827163458;3;22.2999992371;29.0;11;58.0628213882;
54;3;24.5;31.1330871582;12;36.6209751368;4;22.2999992371;29.0;10;58.4758720398;
55;3;23.9862918854;31.5;12;36.6595385075;4;22.2999992371;29.0;11;58.8412618637;
56;3;23.9978618622;32.5;13;36.6983793974;4;22.2999992371;29.0;11;59.1616458893;
57;4;25.009513855;30.5;13;36.7374696732;4;22.2999992371;29.0;12;59.4403705597;
58;4;23.5;31.5;14;36.7767804861;4;22.2999992371;29.0;13;59.6811828613;
59;5;23.5;33.2107124329;13;36.8162822723;4;22.2999992371;29.0;13;59.8879890442;
60;5;25.044883728;30.5;14;36.8559447527;4;22.2999992371;29.0;13;60.0;
61;5;24.0567836761;31.5;14;36.8957372904;4;22.2999992371;29.0;13;60.0;
62;5;24.0687217712;32.5;14;36.9356285334;4;22.2999992371;29.0;13;60.0;
63;5;24.5;31.2742519379;14;37.9755871296;4;22.2999992371;29.0;13;60.0;
64;5;24.5;33.2902374268;14;38.0455811024;4;22.2999992371;29.0;12;60.0;
65;5;26.104675293;34.5;14;38.1161696911;4;22.2999992371;29.0;12;60.0;
66;5;27.4348487854;33.5;14;38.1873140335;5;22.2999992371;29.0;10;60.0;
67;5;26.456193924;35.5;21;38.2589738369;5;22.2999992371;29.0;10;60.0;
68;5;25.5;38.354183197;22;38.3311082125;5;22.2999992371;29.0;9;60.0;
69;5;27.1525821686;35.9623336792;21;38.4036749601;5;22.2999992371;29.0;10;60.0;
70;5;26.5211029053;36.5;21;38.4766309261;5;22.2999992371;29.0;9;60.0;
71;5;25.8666381836;38.401802063;21;39.8846987486;5;22.2999992371;29.0;9;60.0;
72;5;26.4949188232;39.5073165894;21;41.0522913933;5;22.2999992371;29.0;10;60.0;
73;5;28.1422576904;37.3899993896;22;42.0138244629;5;22.2999992371;29.0;8;62.7999992371;
74;5;26.6215858459;39.6636276245;22;43.8054933548;5;23.4890003204;30.4200000763;9;64.3135361671;
75;5;28.5209674835;40.9097442627;21;44.3329570293;5;24.6291618347;31.7314720154;7;65.5405550003;
76;5;29.8393173218;41.0;21;44.6611447334;5;24.7310562134;32.957901001;7;66.2942198515;
77;5;29.6433525085;42.0;22;44.9715371132;5;24.75;34.0;9;66.8714132309;
78;5;29.677898407;44.0;22;45.265216589;5;24.75;35.0;9;67.3302885294;
79;5;29.2258434296;46.6491317749;23;45.5433337688;5;24.75;35.0;10;67.4057120085;
80;5;30.7476882935;44.0;23;45.7323590517;7;25.75;36.0;8;68.484351635;
81;5;29.7828636169;45.0;23;45.8711440563;7;24.75;38.0;10;68.7462232113;
82;6;29.8181762695;46.0;25;46.0104227066;7;23.75;40.0;10;69.0416042805;
83;7;30.8535919189;44.0;24;46.1500643492;6;22.75;42.0;10;69.3747522831;
84;7;28.3999996185;46.7622756958;24;46.2899371386;6;21.75;44.0;10;69.7501974106;
85;7;28.3999996185;48.0327682495;26;46.4299086332;6;20.75;45.0;11;70.1726367474;
86;7;30.9600734711;44.0;25;46.5698456764;6;20.0;46.0;12;70.6467702389;
87;7;29.9955234528;45.0;25;46.7096158266;6;20.0;47.0;12;71.1770718098;
88;8;28.3999996185;47.8581237793;23;46.8490869999;6;20.0;48.0;11;71.7674853802;
89;8;31.0619621277;44.0;24;47.9881287813;6;20.0;49.0;13;72.421046257;
90;8;31.1012248993;46.0;24;48.1666115522;6;20.0;50.0;14;73.1394395828;
91;8;32.1361160278;48.0;24;48.345592618;6;20.0;51.0;14;73.9225230217;
92;8;33.1707839966;47.0;25;48.5249490738;6;20.0;52.0;15;74.7678601742;
93;8;31.4687652588;49.9818954468;24;48.7045581341;6;20.0;53.0;16;75.6703326702;
94;8;32.2392959595;51.0;25;48.8842971325;6;20.0;54.0;17;76.6219129562;
95;9;32.4991569519;50.0;26;49.0640435219;6;20.0;55.0;18;77.611676693;
96;10;32.3064880371;50.0;25;49.2436765432;6;20.0;56.0;18;78.6261241436;
97;10;31.528181076;52.0;25;49.4230757952;7;20.0;57.0;17;79.6498260498;
98;10;32.5421638489;50.1066131592;26;49.6021219492;7;20.0;58.0;18;80.6663584709;
99;10;32.4042816162;50.0;26;50.7806967497;7;20.0;59.0;18;81.6594216824;
100;10;32.5690460205;53.0;25;51.0386838913;7;21.0;57.0;18;82.6139860153;
101;10;34.5819473267;52.1802902222;25;51.3015038967;7;20.0;58.0;19;83.5172986984;
102;10;34.8474960327;53.0;24;51.5471500158;7;20.0;59.0;18;84.359598875;
103;10;34.8983802795;55.0;24;52.7806792259;7;21.0;57.0;17;85.1344690323;
104;10;35.5390968323;58.0;22;53.0806020498;7;20.0;58.0;17;85.8388061523;
105;10;37.9939651489;57.0;20;53.3899567127;7;20.0;59.0;18;86.4724817276;
106;10;37.3811645508;59.0;19;53.70885849;7;21.0;57.0;18;88.0377936363;
107;10;36.9477462769;61.0;19;54.037381649;7;21.0;59.0;19;88.5988278389;
108;10;36.9774169922;61.0;18;54.3755525351;7;22.0;61.0;17;89.1037874222;
109;11;36.5999984741;61.7316589355;16;54.7233426571;7;23.0;60.0;18;89.5585778952;
