Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;2;11.5179204941;10.3632001877;4;21.9903717041;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;11.597111702;10.4951858521;4;23.0719120502;1;9.8956489563;10.8792181015;5;22.0;
11;2;11.9215736389;11.0209560394;4;23.9749414921;2;9.94999980927;11.1999998093;4;24.5400009155;
12;2;13.9215736389;11.4571752548;4;24.7131726742;2;10.5215005875;11.7700004578;5;25.9852849245;
13;2;15.9215736389;11.8107032776;5;25.3067810535;2;12.2109994888;12.4126424789;5;27.2054134607;
14;2;16.94962883;12.0916318893;5;25.7784451246;2;14.2109994888;12.9308347702;5;28.2274179459;
15;2;17.9593238831;12.3113050461;5;26.1504684687;2;16.2110004425;13.3366470337;5;29.0880752802;
16;2;18.9691867828;12.4808797836;5;26.2221269608;2;17.3536891937;13.6469516754;5;29.82655406;
17;2;19.9792118073;12.5;5;26.2560760975;2;18.4150733948;13.879781723;5;30.375654459;
18;2;20.989397049;12.5;5;26.2905418873;2;19.4845237732;14.0;5;30.7230784893;
19;2;21.8871631622;12.5;6;26.3255085945;2;20.5626926422;14.0;5;31.1118502617;
20;2;21.8976516724;12.5;6;26.3609591722;2;21.0001659393;14.0;5;31.544028759;
21;2;21.9082870483;12.5;6;26.3968753815;2;21.0974063873;14.0;5;32.0209121704;
22;2;21.9190635681;12.5;6;26.4332377911;2;21.2047042847;14.0;5;32.5427899361;
23;2;21.9299716949;12.5;6;26.4700255394;2;20.2999992371;15.0;6;33.1086950302;
24;2;21.9410076141;12.5;6;26.5072168112;2;21.2999992371;14.0;6;33.7161855698;
25;2;19.5;13.8768043518;6;26.5447884798;2;21.5861415863;14.0;6;34.3611893654;
26;2;20.5;12.8861970901;6;26.5827163458;2;21.7312660217;14.0;6;35.0379443169;
27;2;18.5;14.1330862045;6;26.6209751368;2;21.8835372925;14.0;7;35.7390680313;
28;2;17.5;15.1483898163;6;26.6595385075;2;22.0412902832;14.0;7;36.4557781219;
29;2;16.5;16.1638145447;6;26.6983793974;2;22.2025489807;14.0;7;37.1782588959;
30;2;15.5;17.1793518066;6;26.7374696732;2;20.36510849;15.0;7;37.8961582184;
31;2;14.5;18.1949882507;6;26.7767804861;2;19.5266342163;16.0;7;38.5991659164;
32;2;14.0;19.2107124329;7;26.8162822723;2;18.6848106384;17.0;7;39.2776012421;
33;2;14.0;20.2265129089;7;26.8559447527;2;17.8374595642;18.0;7;39.9229507446;
34;2;14.0;21.2423782349;6;26.8957372904;3;17.9826622009;19.5;6;41.5282850266;
35;2;14.0;22.2582950592;6;26.9356285334;3;18.818862915;20.5;6;42.2485142946;
36;2;15.0;20.2742519379;7;26.9755871296;3;18.9449157715;21.0;7;42.9442135096;
37;2;14.0;21.2902355194;9;27.015581131;3;19.0601062775;22.0;8;43.6169452667;
38;2;14.0;22.3062324524;10;27.0555787086;3;19.1641349792;23.0;8;44.2700439692;
39;2;15.0;20.3222312927;9;27.0955479145;3;19.2570705414;24.0;9;44.9082524776;
40;2;14.0;21.338218689;9;27.135456562;3;19.3392829895;25.0;11;45.5373003483;
41;2;14.0;22.354183197;11;27.17527318;3;19.4113693237;26.0;11;46.163449049;
42;3;15.0;20.3701095581;10;44.4649660587;3;19.4740829468;27.0;11;46.793033123;
43;3;17.0;20.3859863281;10;45.3670032024;3;20.5282669067;25.0;12;47.4320178032;
44;3;19.0;20.401802063;11;46.1557602882;3;19.574798584;26.0;13;48.0209121704;
45;4;20.0;20.4175415039;8;75.5839557648;3;19.6000003815;27.0;13;48.5427899361;
46;4;22.0;20.5;8;78.1714365482;3;20.6000003815;27.0;13;49.1086950302;
47;5;25.0;22.4487533569;8;81.187741518;3;21.6000003815;28.0;14;49.7161855698;
48;5;28.7231502533;27.4487533569;8;82.8337460756;3;22.6000003815;29.0;14;50.3611893654;
49;5;30.2346458435;32.4487533569;9;84.0916026831;3;23.6000003815;30.0;14;51.0379443169;
50;6;31.2460403442;37.4487533569;8;84.9376842976;3;24.6000003815;31.0;11;51.7390680313;
51;6;32.2573318481;40.4487533569;7;85.1800162792;3;25.6000003815;30.0;11;52.4557781219;
52;6;33.2685050964;42.5;7;85.4172383547;3;25.8999996185;29.0;11;53.1782588959;
53;6;34.2795562744;43.5;8;85.675198555;3;25.8999996185;29.0;11;53.8961582184;
54;6;35.2904815674;44.5;8;85.9551763535;3;25.8999996185;29.0;12;54.5991659164;
55;6;36.3012733459;45.5;9;86.2582936287;4;25.8999996185;29.0;10;55.2776012421;
56;6;37.3119239807;46.5;10;87.5854458809;4;25.8999996185;29.0;11;55.9229507446;
57;6;39.3224258423;48.5;11;88.0897275209;4;25.8999996185;29.0;12;56.5282850266;
58;6;40.7577781677;50.5;12;88.6403496265;4;25.8999996185;29.0;12;57.088514328;
59;6;40.7679710388;52.5;12;89.239526391;4;25.8999996185;29.0;13;57.6004695892;
60;6;39.9249992371;54.5;12;89.8890378475;4;25.8999996185;29.0;14;58.0628213882;
61;6;40.7878684998;56.5;14;90.5901107788;4;25.8999996185;29.0;16;58.4758720398;
62;6;41.7975654602;55.5;14;91.343298912;4;25.8999996185;29.0;15;58.8412618637;
63;7;40.8070907593;57.1015090942;14;100.648365498;4;25.8999996185;29.0;16;59.1616458893;
64;7;41.8164367676;59.3251152039;15;101.842154264;4;25.8999996185;29.0;17;59.4403705597;
65;8;43.8250007629;58.5741119385;14;105.212035418;4;25.8999996185;29.0;17;59.6811828613;
66;8;44.4765625;60.849697113;15;110.069381237;4;25.8999996185;29.0;17;59.8879890442;
67;8;46.2462768555;63.7172660828;15;114.099352121;4;25.8999996185;29.0;17;60.0;
68;8;47.7946434021;66.5180664062;15;117.458266973;4;25.8999996185;29.0;18;60.0;
69;8;49.165763855;68.2698822021;16;120.011904478;4;25.8999996185;29.0;18;60.0;
70;9;51.0172958374;66.9897003174;15;122.235923052;4;25.8999996185;29.0;19;60.0;
71;9;50.2086334229;68.6173477173;15;124.010614395;4;25.8999996185;29.0;19;61.7999992371;
72;9;48.3357620239;71.1900787354;15;125.73628211;4;24.0890007019;30.4200000763;18;63.2535362244;
73;9;48.4530525208;70.7913742065;16;127.438624144;4;22.6291618347;29.7314720154;19;64.417591095;
74;10;46.4693450928;71.4125976562;15;129.099232197;4;22.7310562134;30.9579029083;21;65.1052589417;
75;10;46.4853401184;74.0435333252;15;131.699894428;4;22.75;30.0;21;65.6133613586;
76;10;48.5010147095;74.6730804443;17;133.343618274;4;22.75;30.0;21;66.0;
77;11;47.5163650513;78.2898712158;15;134.893107176;4;22.75;30.0;22;66.0;
78;11;47.4996871948;82.6730804443;15;136.250715256;4;22.75;30.0;24;66.0;
79;12;47.5143585205;86.6730804443;13;152.525457501;4;22.75;30.0;24;66.0;
80;12;48.5286865234;91.6730804443;15;154.763158798;4;20.75;31.0;24;66.0;
81;12;51.9550247192;97.6730804443;16;156.818435192;4;19.75;32.0;24;66.0;
82;12;55.1813468933;103.214767456;16;158.683717251;4;18.75;33.0;25;66.0;
83;12;57.2683753967;105.232421875;19;160.360968113;4;17.75;34.0;25;66.0;
84;13;55.4361000061;110.249603271;19;161.790874958;4;16.75;35.0;25;66.0;
85;13;55.5749206543;113.673080444;20;162.962964058;4;16.0;36.0;25;66.0;
86;14;52.6963005066;115.673080444;22;175.494796753;4;16.0;37.0;28;66.0;
87;14;50.7994842529;122.273071289;21;177.052927732;5;16.0;38.0;27;66.0;
88;14;52.8920440674;126.273071289;20;178.437375784;5;16.0;39.0;28;66.0;
89;14;56.9714355469;126.273071289;21;179.472827435;5;17.0;38.0;28;66.0;
90;14;56.3472862244;132.273071289;23;180.33792305;5;16.0;38.0;27;66.0;
91;16;57.4337921143;135.273071289;20;196.168952465;5;16.0;39.0;25;66.0;
92;17;59.5168952942;136.273071289;22;198.014450073;5;16.0;40.0;22;66.0;
93;17;58.596446991;143.273071289;25;200.728750229;5;16.0;41.0;22;66.0;
94;17;63.67237854;143.673080444;27;202.401204705;5;16.0;42.0;23;66.0;
95;17;66.7301254272;146.673080444;27;203.937263966;5;16.0;43.0;23;66.0;
96;17;67.3563919067;152.673080444;28;205.340109587;5;16.0;44.0;23;66.0;
97;20;69.5321960449;155.673080444;26;207.617400527;4;16.0;45.0;23;66.0;
98;20;71.6984405518;159.673080444;27;208.751349568;4;16.0;46.0;25;66.0;
99;21;73.8445129395;163.673080444;27;209.765347838;4;16.0;47.0;24;66.0;
100;21;75.0999069214;168.673080444;30;210.717558503;4;16.0;48.0;24;66.0;
