Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;9.19999980927;10.0;3;21.0;1;6.0;12.6999998093;4;21.0;
2;2;9.19999980927;10.0;3;21.1200000048;1;7.0;11.6999998093;4;21.0;
3;2;9.22399997711;10.0;4;21.2530560493;1;8.0;10.6999998093;4;21.0;
4;2;9.25061130524;10.0;5;21.4002518654;1;8.14999961853;10.5;4;21.0;
5;2;10.4200754166;10.0;5;21.5626775026;1;8.14999961853;10.5;4;21.0;
6;2;11.4688034058;10.0;5;21.7414059639;1;9.14999961853;10.5;4;21.0;
7;2;11.5224218369;10.0;5;22.3548774719;1;9.72500038147;10.5;4;21.0;
8;2;11.7064628601;10.1999998093;5;22.9167456627;1;9.72500038147;10.5;4;21.4200000763;
9;2;11.8750238419;10.3632001877;5;23.4393892288;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;12.0318164825;10.4951858521;3;24.8717758656;1;9.8956489563;10.8792181015;4;22.0;
11;2;12.4615325928;11.0209560394;3;26.1735084057;1;9.94999980927;11.0;4;23.5400009155;
12;2;14.4615325928;11.4571752548;2;27.3609917164;1;10.296500206;11.7700004578;4;24.8252849579;
13;2;16.4615325928;11.8107032776;2;28.4561290741;1;11.9499998093;12.4126424789;4;25.8616695404;
14;2;17.5368385315;12.0916318893;2;29.4820175171;1;12.9499998093;12.9308347702;4;26.6732940674;
15;2;17.8446063995;12.3113050461;2;30.4597220421;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;18.1379165649;12.4808797836;2;31.1853199005;2;14.9499998093;13.6469516754;4;27.759563446;
17;2;20.2423801422;12.5;1;31.9160957336;2;15.9499998093;13.879781723;4;28.0;
18;2;21.4616127014;12.5;1;32.6826691628;2;16.9500007629;14.0;4;28.0;
19;2;22.6915855408;12.5;1;33.475315094;2;17.9500007629;14.0;4;28.0;
20;2;23.9293785095;12.5;2;34.2825622559;2;18.2999992371;14.0;4;28.0;
21;2;24.2847690582;12.5;2;35.0917634964;2;18.2999992371;14.0;4;28.0;
22;2;24.5275287628;12.5;2;35.8898439407;2;18.2999992371;14.0;4;28.0;
23;2;24.7669525146;12.5;2;36.6641292572;2;18.2999992371;14.0;4;28.0;
24;2;24.9992389679;12.5;2;37.4031534195;2;18.2999992371;14.0;4;28.0;
25;2;25.2209472656;12.5;2;38.0973386765;2;18.2999992371;14.0;4;28.0;
26;2;25.4292011261;12.5;2;38.7394571304;2;18.2999992371;14.0;4;28.0;
27;2;25.621837616;12.5;2;39.3248329163;2;18.2999992371;14.0;3;28.0;
28;2;25.7974510193;12.5;2;39.8512945175;2;18.2999992371;14.0;3;28.0;
29;2;25.9553890228;12.5;4;40.3189182281;2;18.2999992371;14.0;3;28.0;
30;2;24.0956764221;13.5;4;40.729631424;2;18.2999992371;14.0;3;28.0;
31;2;23.0956764221;13.5;4;41.0867519379;2;18.2999992371;14.0;3;28.0;
32;2;23.0956764221;14.5;4;41.39453125;2;18.2999992371;14.0;3;28.0;
33;2;22.0956764221;15.5;5;41.6577396393;2;18.2999992371;14.0;3;28.0;
34;3;21.0956764221;14.5;4;44.3584325314;2;18.2999992371;14.0;4;28.0;
35;3;22.0956764221;14.5;4;44.6139099598;2;18.2999992371;14.0;4;28.0;
36;3;22.0956764221;13.5;4;44.7546975613;2;18.2999992371;14.0;4;28.0;
37;3;23.5;14.5;4;44.8991897106;2;18.2999992371;14.0;4;28.0;
38;3;24.8046360016;15.5;4;45.0470719337;2;18.2999992371;14.0;4;28.0;
39;3;24.871181488;16.5;4;45.1979911327;2;18.2999992371;14.0;4;28.0;
40;3;25.9390964508;19.5;5;45.3515589237;2;18.2999992371;14.0;4;28.0;
41;3;27.0082015991;21.5;5;45.5073542595;2;18.2999992371;14.0;5;28.0;
42;3;28.0783100128;23.5;5;45.6649272442;2;18.2999992371;14.0;5;28.0;
43;3;29.1492176056;25.5;6;45.8238046169;2;18.2999992371;14.0;5;28.0;
44;3;30.2207126617;27.5;6;45.9834942818;2;18.2999992371;14.0;6;28.0;
45;3;30.392572403;27.5;6;46.143491745;2;18.2999992371;14.0;6;28.0;
46;3;30.4645709991;27.5;7;46.3032860756;2;18.2999992371;14.0;6;28.0;
47;3;30.5364780426;27.5;7;46.4623661041;2;18.2999992371;14.0;7;28.0;
48;3;30.6080646515;27.5;7;46.6202282906;2;18.2999992371;14.0;8;28.0;
