Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;2;8.0;10.8999996185;4;22.0;
4;1;9.0;10.0;4;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;10.0;10.0;4;20.0;2;8.31349945068;10.5;4;22.1871190071;
6;2;11.3000001907;10.0;3;21.0;2;9.41710090637;10.5;4;22.2917383909;
7;2;11.3000001907;10.0;3;21.3999996185;2;10.0156412125;10.5;4;22.4042263031;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;10.0409517288;10.5;4;22.9589728117;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;11.597111702;10.4951858521;3;23.0719120502;2;10.2746782303;10.8792181015;4;23.8415006399;
11;2;11.9215736389;11.0209560394;3;23.9749414921;2;10.3643379211;11.0;4;25.6606454849;
12;2;13.9215736389;11.4571752548;3;24.7131726742;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;15.9215736389;11.8107032776;4;25.3067810535;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;16.94962883;12.0916318893;4;25.7784451246;2;14.4981412888;12.9308347702;5;29.8608493805;
15;2;17.9593238831;12.3113050461;4;26.1504684687;2;16.4981403351;13.3366470337;5;30.9217379093;
16;2;18.9691867828;12.4808797836;4;26.2221269608;2;17.7662620544;13.6469516754;5;31.8725180626;
17;2;19.9792118073;12.5;4;26.2560760975;2;18.8754138947;13.879781723;5;32.6429929733;
18;2;20.989397049;12.5;4;26.2905418873;2;19.9946746826;14.0;5;33.2167277336;
19;2;21.8871631622;12.5;5;26.3255085945;2;21.1237640381;14.0;5;33.8314290047;
20;2;21.8976516724;12.5;5;26.3609591722;2;21.6120700836;14.0;5;34.4827160835;
21;2;21.9082870483;12.5;5;26.3968753815;2;21.7586097717;14.0;5;35.1645216942;
22;2;21.9190635681;12.5;5;26.4332377911;2;21.9120159149;14.0;5;35.8691868782;
23;2;21.9299716949;12.5;6;26.4700255394;2;22.0705661774;14.0;5;36.5877075195;
24;3;21.9410076141;12.5;5;26.5072168112;2;22.2322330475;14.0;5;37.3101301193;
25;3;21.9521656036;12.5;6;26.5447884798;2;22.3947792053;14.0;6;38.0260667801;
26;3;21.9634361267;12.5;6;26.5827163458;2;22.5558643341;14.0;7;38.7252779007;
27;3;19.9748153687;13.5;6;26.6209751368;2;22.713186264;14.0;7;39.3982591629;
28;3;18.9862918854;14.5;6;26.6595385075;2;22.8646087646;14.0;8;40.0367603302;
29;3;17.9978618622;15.5;6;26.6983793974;3;24.0082702637;14.5;7;41.6341733932;
30;3;17.009513855;16.5;6;26.7374696732;3;25.1426887512;14.5;7;42.345759511;
31;3;16.0212402344;17.5;7;26.7767804861;3;25.2667961121;14.5799999237;7;43.0324398279;
32;3;15.0330343246;18.5;7;26.8162822723;3;25.6822967529;14.0;7;43.6960945129;
33;3;14.5448846817;19.5;7;27.8559447527;3;25.4819431305;14.7770614624;7;44.3403240442;
34;3;15.5567836761;20.5;8;27.9857373238;3;25.9765720367;14.0;7;44.9700829983;
35;3;16.5687217712;21.5;8;28.1227475405;3;26.1182670593;14.0;7;45.591250658;
36;3;17.0;20.7490997314;8;28.2673255205;3;26.2580318451;14.0;7;46.2101819515;
37;3;16.9801979065;20.5;8;28.4198074341;3;26.3972892761;14.0;7;46.8332571983;
38;3;17.0259418488;21.5;8;28.5805091858;3;26.5374832153;14.0;8;47.466448307;
39;3;17.0;20.9322032928;8;28.7497173548;3;26.6799507141;14.0;8;48.0209121704;
40;3;16.0;21.9998855591;8;28.9276801348;3;26.8047046661;14.0;8;48.5427899361;
41;3;16.0;23.0710735321;8;29.1145985126;3;26.92212677;14.0;9;49.1086950302;
42;3;17.0;21.1458396912;8;29.310614109;3;27.0494556427;17.0;10;49.7161855698;
43;3;16.0;22.2242450714;9;29.5157995224;3;27.1861419678;20.0;10;50.3611893654;
44;4;16.0;23.3063201904;7;49.7301466465;3;27.3312664032;23.0;10;51.0379443169;
45;4;18.0;22.3920574188;7;51.1535577774;3;25.8999996185;26.0;12;51.7390680313;
46;4;18.0;24.4814224243;8;52.4034309387;3;24.8999996185;29.0;12;52.4557781219;
47;4;19.8441848755;25.4814224243;8;53.4846186638;3;24.8025493622;30.0;12;53.1782588959;
48;4;20.9048480988;27.4814224243;9;54.4119524956;3;23.9651088715;31.0;14;53.8961582184;
49;4;22.7026844025;30.4814224243;10;55.2058074474;3;23.1266345978;32.0;14;54.5991659164;
50;4;23.0336074829;33.4331970215;10;55.8883171082;3;22.2848110199;33.0;14;55.2776012421;
51;4;23.7573299408;35.5;11;56.4652159214;3;22.1374607086;34.0;17;55.9229507446;
52;5;26.0;37.5;10;57.7400388718;4;22.2826633453;35.0;16;56.5282850266;
53;5;28.2424545288;39.5394096375;12;58.0590865612;4;21.2826652527;34.0;17;57.088514328;
54;5;29.127243042;41.5539779663;13;58.3824462891;4;21.2826652527;34.0;18;57.6004695892;
55;5;27.5;44.5683670044;13;58.7089481354;4;22.2826633453;35.0;18;58.0628213882;
56;5;29.6489906311;44.5;15;59.0373655558;4;22.7641353607;36.0;18;58.4758720398;
57;5;29.0386505127;46.9668426514;15;59.3664366007;4;22.8570709229;37.0;18;58.8412618637;
58;5;29.4771537781;47.610370636;16;59.6948885918;4;22.939283371;38.0;17;59.1616458893;
59;5;29.5654964447;48.6239624023;17;60.0214629173;4;23.0113697052;39.0;17;59.4403705597;
60;5;28.3530025482;50.0219268799;17;60.3449394703;4;23.0740833282;40.0;18;59.6811828613;
61;5;29.7687797546;49.5;18;60.6641589403;4;23.1282672882;41.0;19;59.8879890442;
62;6;29.4059677124;51.5609512329;17;60.9780439138;4;23.1747989655;42.0;21;60.0;
63;6;29.4754753113;51.1761207581;21;61.2856168747;4;24.2000007629;40.0;21;60.0;
64;6;29.5429382324;51.7903289795;21;61.5839924812;4;25.2000007629;39.0;21;60.0;
65;6;30.9751968384;50.0;21;61.8465099335;4;26.2000007629;38.0;21;60.0;
66;6;31.0539531708;50.0;22;62.1011039019;4;27.2000007629;37.0;22;60.0;
67;6;31.1303310394;50.0;22;62.3472950459;4;28.2000007629;36.0;23;61.7999992371;
68;6;31.2041893005;50.0;22;63.5847303867;4;27.3080005646;36.0;23;63.2535362244;
69;7;32.2754173279;51.0;19;74.853176713;4;29.0306034088;34.0;24;64.417591095;
70;7;34.343952179;53.5;19;77.5909737349;4;27.2125072479;34.0;24;65.1052589417;
71;7;35.7626953125;56.3899993896;19;81.1698977947;4;26.2803974152;34.0;24;65.6133613586;
72;7;37.112411499;59.6128578186;20;84.1535606384;5;23.6803970337;34.0;23;66.0;
73;8;38.4032783508;62.5578689575;17;101.614305139;5;23.6803970337;33.0;23;66.0;
74;8;40.4459571838;65.2649536133;18;104.541915894;5;24.6803970337;34.0;24;66.0;
75;8;41.7334671021;66.70677948;18;106.933095098;5;21.7810554504;36.0;24;66.0;
76;8;40.1018066406;69.9346847534;19;108.750798345;5;20.7810554504;38.0;22;66.0;
77;8;40.2398109436;72.0232925415;20;110.313790917;5;18.0499992371;38.0;22;66.0;
78;8;41.0652580261;74.0;20;111.714123011;5;16.0499992371;38.0;22;66.0;
79;8;42.3053436279;72.0;21;112.961332679;5;16.0;39.0;22;67.0;
80;8;39.7897491455;75.1619720459;20;114.068600178;5;17.0;41.0;22;67.0599999428;
81;9;38.924282074;77.6557846069;20;120.016134858;5;18.0;43.0;22;67.1229639053;
82;9;38.0059547424;80.2576522827;20;120.942301989;5;18.0;45.0;24;67.1889609098;
83;9;36.0937576294;85.3061447144;21;121.63989687;5;19.0;46.0;24;67.2580518723;
84;9;35.125;89.8598327637;22;122.057451487;5;20.0;48.0;25;67.3302885294;
85;10;35.125;90.9274139404;21;130.472659826;6;21.0;49.0;24;67.4057120085;
86;10;35.125;92.9945602417;22;131.124760151;6;22.0;50.0;24;67.484351635;
87;10;34.7249984741;98.0611572266;22;131.760442495;6;23.0;51.0;25;67.5662232637;
88;10;35.7249984741;100.127075195;21;132.378598452;6;21.0;48.0;27;67.6513283253;
89;10;35.7249984741;102.192199707;23;132.954793215;6;20.0;47.0;27;67.7396525145;
90;10;34.7249984741;107.246986389;25;133.496191502;6;19.0;46.0;29;67.8311642408;
91;10;36.7249984741;106.640235901;27;134.019278526;6;18.0;45.0;29;67.9258141518;
92;12;35.7249984741;108.005104065;25;133.923766851;6;18.0;46.0;30;68.0235335827;
93;12;34.7249984741;111.973892212;26;133.869522572;6;18.0;47.0;30;68.1242339611;
94;12;36.7249984741;109.958633423;27;133.850551844;6;18.0;48.0;30;68.2278065681;
95;12;35.7249984741;110.957168579;27;133.861569166;6;18.0;49.0;31;68.3341217041;
96;12;35.7249984741;113.532402039;28;133.897921562;6;18.0;50.0;31;68.4430289268;
97;13;36.7249984741;112.503845215;28;133.911983252;6;18.0;51.0;31;68.5543570518;
98;13;35.7249984741;114.016845703;27;134.891180277;6;18.0;52.0;31;68.667914629;
99;13;38.7249984741;115.896286011;26;134.922231197;6;18.0;53.0;31;68.7834908962;
100;13;41.4865951538;120.180984497;28;136.521825075;6;18.0;54.0;31;68.9008569717;
