Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;10.0;4;20.0;1;8.14999961853;10.5;3;21.0;
5;1;10.0;10.0;4;20.0;1;8.14999961853;10.5;3;21.0;
6;1;11.0;10.0;4;20.0;1;9.14999961853;10.5;3;21.0;
7;1;11.0;10.0;4;20.3999996185;1;9.72500038147;10.5;3;21.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.72500038147;10.5;3;21.4200000763;
9;2;11.5179204941;10.3632001877;3;21.9903717041;1;9.81949996948;10.7100000381;3;21.758436203;
10;2;11.597111702;10.4951858521;3;23.0819120407;1;9.8956489563;10.8792181015;3;22.0;
11;2;11.9245738983;11.0209560394;3;23.99553442;1;9.94999980927;11.0;3;23.5400009155;
12;2;13.9245738983;11.4571752548;3;24.7449600697;1;10.296500206;11.7700004578;3;24.8252849579;
13;2;15.9245738983;11.8107032776;3;25.3503712416;1;11.9499998093;12.4126424789;3;25.8616695404;
14;2;16.6051120758;12.0916318893;3;25.8344515562;1;12.9499998093;12.9308347702;3;26.6732940674;
15;2;16.7503356934;12.3113050461;3;26.2195074558;2;14.9499998093;13.536646843;3;28.2939033508;
16;2;16.865852356;12.4808797836;3;26.3048160076;3;16.9500007629;13.6469516754;3;28.9195634127;
17;2;18.7782287598;12.5;3;26.3530313969;3;18.2110004425;13.879781723;4;29.3437439203;
18;2;19.7926940918;12.5;3;26.4023760557;3;19.2523422241;14.0;5;29.5541238785;
19;2;20.8074970245;12.5;4;26.4528282881;3;20.2996788025;14.0;5;29.7941719294;
20;2;21.8226318359;12.5;4;26.5043625832;3;20.7036876678;14.0;5;30.0669906139;
21;2;21.9513092041;12.5;4;26.5569496155;3;20.7650718689;14.0;6;30.375654459;
22;2;21.9670848846;12.5;4;26.6105561256;3;20.8345222473;14.0;6;30.7230784893;
23;2;21.9831676483;12.5;4;26.6651450396;3;20.2999992371;14.8169231415;6;31.1118502617;
24;2;21.9995441437;12.5;5;26.72067523;3;21.0001659393;14.0;6;31.544028759;
25;3;22.0162029266;12.5;5;26.7771017551;3;21.0974063873;14.0;6;32.0209121704;
26;4;22.0331306458;12.5;4;26.8343759775;3;21.2047042847;14.0;6;32.5427899361;
27;4;22.0503120422;12.5;4;26.8924454451;3;21.3221263885;14.0;6;33.1086950302;
28;4;22.0677337646;12.5;4;26.9512542486;3;21.4494552612;14.0;6;33.7161855698;
29;4;22.0853767395;12.5;4;27.0107431412;3;21.5861415863;14.0;6;34.3611893654;
30;4;20.1032218933;13.5;2;27.0708494186;3;19.7312660217;15.0;6;35.0379443169;
31;4;19.1212539673;14.5;2;27.1315076351;3;18.8835372925;16.0;6;35.7390680313;
32;4;18.1394519806;15.5;2;27.1926498413;3;18.0412902832;17.0;6;36.4557781219;
33;4;17.1577949524;16.5;2;27.2542052269;3;17.2025489807;18.0;7;37.1782588959;
34;4;16.1762619019;17.5;3;27.3161010742;3;16.36510849;19.0;7;37.8961582184;
35;4;15.1948299408;18.5;3;27.3782629967;3;16.2266349792;20.0;7;38.5991659164;
36;4;14.7134790421;19.5;3;27.4406147003;3;16.3848114014;21.0;7;39.2776012421;
37;4;14.7321844101;20.5;3;27.5030794144;3;16.5374603271;22.0;7;39.9229507446;
38;4;14.7509241104;21.5;4;27.5655794144;3;16.6826629639;23.0;8;40.5282850266;
39;4;15.0;20.5;4;27.628036499;3;16.818862915;24.0;8;41.088514328;
40;4;14.7884111404;20.5;5;27.690372467;3;16.9449157715;25.0;8;41.6004695892;
41;4;14.8071117401;21.5;5;27.7525100708;3;17.0601062775;26.0;8;42.0628213882;
42;4;15.0;20.5;5;27.8143725395;3;17.1641349792;27.0;10;42.4758720398;
43;4;14.8443117142;20.5;5;27.8758842945;3;18.2570705414;25.0;10;42.8412618637;
