Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;13.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;13.0;10.0;4;20.0;1;7.0;11.0;4;20.0;
3;1;13.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
4;1;14.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
5;1;15.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
6;1;16.0;10.0;4;20.3999996185;1;9.0;10.0;4;20.0;
7;1;17.0;10.1999998093;4;20.7264003754;1;9.5;10.0;4;20.0;
8;1;17.4358406067;10.3632001877;4;21.8194274902;1;9.5;10.0;4;20.3999996185;
9;1;18.0916557312;10.9097137451;4;22.7316036224;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;19.0916557312;11.3658018112;4;23.4745616913;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;20.0916557312;11.7372808456;4;24.0673980713;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;22.0916557312;12.0336990356;4;25.5325260162;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;24.0916557312;12.2662630081;4;25.9225342274;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;25.7096557617;12.446267128;4;26.0605909824;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;26.7280101776;12.5;4;26.091766119;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;27.7467155457;12.5;4;26.1235172749;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;28.7657661438;12.5;4;26.1558350325;1;15.7228336334;12.4808797836;5;25.0;
18;2;29.6935005188;12.5;4;26.1887089014;1;16.7228336334;12.5;5;25.0;
19;2;29.7132263184;12.5;9;26.2221269608;1;17.625;12.5;5;25.0;
20;3;29.7332763672;12.5;2;33.6703445911;1;17.625;12.5;5;25.0;
21;3;30.7536449432;13.5;2;34.1930940151;1;17.625;12.5;5;25.0;
22;3;31.7743244171;14.5;2;34.7099146843;1;17.625;12.5;6;25.0;
23;3;31.7953052521;15.5;2;35.2161990404;1;17.625;12.5;6;25.0;
24;3;31.816576004;16.0420951843;2;35.707695961;1;17.625;12.5;7;25.0;
25;3;31.0;16.9227657318;2;36.1806590557;1;17.625;12.5;7;25.0;
26;3;31.0;17.1155872345;3;36.631963253;1;17.625;12.5;7;25.0;
27;3;31.0;17.2997875214;3;37.059175849;1;17.625;12.5;6;25.0;
28;3;31.0;17.4743919373;3;37.460583806;1;17.625;12.5;6;25.0;
29;3;31.0;17.6387119293;3;37.8351768255;1;17.625;12.5;6;25.0;
30;3;31.0;17.7923431396;4;38.1826015711;1;17.625;12.5;6;25.0;
31;4;31.0;17.9351387024;3;38.5030806065;1;17.625;12.5;6;25.0;
32;4;31.0;18.0671863556;3;38.797322154;1;17.625;12.5;6;25.0;
33;4;32.0;21.0671863556;4;39.0664205551;1;17.625;12.5;6;25.0;
34;4;32.0424804688;24.0671863556;4;39.3117545843;1;15.625;13.5;6;25.0;
35;4;32.0660705566;27.0671863556;5;39.5348968506;1;14.625;14.5;7;25.0;
36;4;32.0897674561;30.0671863556;5;39.7375336885;1;13.625;15.5;7;25.0;
37;4;32.1135673523;32.2374191284;6;39.8957372904;1;12.625;16.5;7;25.0;
38;4;32.1374435425;32.7000007629;7;39.9356285334;1;12.0;17.5;7;25.0;
39;4;32.1613769531;32.7000007629;8;39.9755871296;1;12.0;18.5;6;25.0;
40;4;32.1853523254;32.7000007629;9;40.015581131;1;12.0;19.5;6;25.0;
41;4;32.2093505859;32.7000007629;10;40.0555787086;1;12.0;20.5;7;25.0;
42;4;32.2333450317;32.7000007629;10;40.0955479145;1;12.0;21.5;7;25.0;
43;4;32.2573280334;32.7000007629;12;40.135456562;1;12.0;22.5;7;25.0;
44;4;32.2812728882;32.7000007629;12;40.17527318;1;12.0;23.5;9;25.0;
45;5;31.0;33.7000007629;11;40.2149660587;1;12.0;24.5;9;25.0;
46;5;31.0;32.7000007629;11;40.2545039654;1;13.0;22.5;9;25.0;
47;5;31.0;33.7000007629;11;40.293856144;1;12.0;23.5;11;25.0;
48;5;31.0;33.8469276428;12;40.3329925537;1;12.0;24.5;11;25.0;
49;5;31.0;33.8664970398;12;40.3718836308;1;13.0;22.5;11;25.0;
50;5;31.0;33.8859405518;12;40.4105007648;1;12.0;23.5;12;25.0;
51;5;31.0;32.7000007629;13;41.7329208851;1;12.0;24.5;12;25.0;
52;5;31.5999984741;33.3040008545;11;42.8061385155;1;13.0;22.5;14;25.0;
53;5;32.0680007935;33.7862892151;8;43.666754961;1;12.0;23.5;15;25.0;
54;5;32.4247131348;34.1649932861;7;44.3529279232;1;12.0;24.5;15;25.0;
55;5;32.6916885376;34.4589996338;8;44.7225477695;1;13.0;22.5;14;25.0;
56;5;32.7999992371;32.5492553711;8;44.7845525742;1;12.0;23.5;14;25.0;
57;4;32.7999992371;31.5492553711;7;44.8462429047;2;13.0;21.5;13;25.0;
58;4;32.7999992371;30.5492553711;8;44.907544136;2;14.0;20.5;13;25.0;
59;4;32.7999992371;29.5492553711;11;44.9683833122;2;15.0;19.5;14;25.0;
60;4;32.7999992371;29.0;10;45.0286893845;2;16.0;18.5;16;25.0;
61;4;32.7999992371;29.0;9;45.088394165;2;17.0;17.5;17;25.0;
62;4;32.7999992371;29.0;9;45.1474320889;2;17.625;17.5;16;25.0;
63;4;32.7999992371;29.0;11;45.2057404518;2;17.625;17.5;16;25.0;
64;4;32.7999992371;29.0;10;45.2632596493;2;17.625;17.5;14;25.0;
65;4;32.7999992371;29.0;11;45.3199338913;2;17.625;17.5;15;25.0;
66;5;32.7999992371;29.0;11;45.3757109642;2;17.625;17.5;15;25.0;
67;5;32.7999992371;29.0;11;45.4305422306;2;17.625;17.5;15;25.0;
68;5;30.7999992371;30.0;11;45.4843831062;2;17.625;17.5;16;25.0;
69;5;31.7999992371;29.0;11;45.5371930599;2;17.625;17.5;16;25.0;
70;5;29.7999992371;30.0;11;45.5889353752;2;17.625;17.5;16;25.0;
71;5;30.7999992371;29.0;11;45.6395776272;2;17.625;17.5;16;25.0;
72;5;31.7999992371;29.0;11;45.6890912056;2;17.625;17.5;16;25.0;
73;5;29.7999992371;30.0;11;45.7374517918;2;17.625;17.5;16;25.0;
74;5;30.7999992371;29.0;11;45.7846388817;2;17.625;17.5;18;25.0;
75;5;31.7999992371;29.0;12;45.8306360245;2;17.625;17.5;18;25.0;
76;5;29.7999992371;30.0;12;46.8754301071;2;17.625;17.5;18;25.0;
77;5;31.7999992371;30.0;12;46.9590120316;2;17.625;17.5;19;25.0;
78;5;33.7999992371;31.0;11;47.0425601006;2;17.625;17.5;19;25.0;
79;5;31.7999992371;33.0;12;47.1235535145;2;17.625;17.5;17;25.0;
80;5;32.7999992371;33.0;12;47.1671074629;2;17.625;17.5;17;25.0;
81;5;33.7999992371;34.0;12;47.211841464;2;17.625;17.5;17;25.0;
82;5;31.7999992371;35.0;13;47.2577478886;2;17.625;17.5;18;25.0;
83;5;32.7999992371;34.0;13;47.3048160076;2;17.625;17.5;19;25.0;
84;5;33.7999992371;34.0;14;47.3530313969;2;17.625;17.5;19;25.0;
85;6;31.7999992371;35.0;13;47.4023760557;2;17.625;17.5;19;25.0;
86;6;32.7999992371;34.0;13;47.4528282881;2;17.625;17.5;19;25.0;
87;6;33.7999992371;34.0;13;47.5043625832;2;17.625;17.5;19;25.0;
88;6;31.7999992371;35.0;13;47.5569496155;2;17.625;17.5;20;25.0;
89;7;30.7999992371;36.0;12;47.6105561256;2;17.625;17.5;20;25.0;
90;7;29.7999992371;37.0;13;47.6651450396;2;17.625;17.5;20;26.0;
91;7;28.7999992371;38.0;13;47.72067523;2;17.8500003815;18.0;20;26.7800006866;
92;7;27.7999992371;39.0;13;47.7771017551;2;18.0255012512;18.3899993896;20;27.3745174408;
93;7;26.7999992371;40.0;13;47.8343759775;2;18.1592674255;18.6872596741;20;27.8194847107;
94;7;25.7999992371;41.0;13;47.8924454451;2;18.2593841553;18.9097423553;21;28.0;
95;7;24.7999992371;42.0;13;47.9512542486;2;18.2999992371;19.0;21;28.0;
96;7;23.7999992371;43.0;13;50.0107431412;2;18.2999992371;19.0;21;28.0;
97;7;24.7999992371;46.0;14;50.2108494043;2;18.2999992371;19.0;21;28.0;
98;7;25.7999992371;49.0;15;50.8528414965;2;18.2999992371;19.0;21;29.0;
99;7;24.7999992371;52.0;16;51.542028904;2;19.2999992371;20.0;20;29.0399999619;
100;7;23.7999992371;55.0;16;52.2815531492;2;20.2999992371;21.0;17;29.0811839104;
101;7;22.7999992371;58.0;17;53.0745750666;2;20.2999992371;22.0;17;29.1235535145;
102;7;22.0;60.0;17;54.9241739511;2;20.2999992371;23.0;17;29.1671074629;
103;7;23.0;62.555431366;18;55.8932089806;2;18.2999992371;25.0;17;29.211841464;
104;8;24.0;64.7852935791;18;56.9271104336;2;17.2999992371;26.0;18;29.2577478886;
105;8;25.0;67.043258667;19;58.027802825;2;16.2999992371;27.0;19;29.3048160076;
106;8;26.0;69.3309783936;19;59.1963410378;3;15.2999992371;28.0;18;29.3530313969;
107;8;25.0;69.6496200562;19;60.4326287508;3;14.2999992371;29.0;18;29.4023760557;
108;8;26.0;71.3309707642;19;61.735129714;3;14.0;30.0;18;29.4528282881;
109;8;27.0;72.3309707642;22;63.100594759;3;14.0;31.0;19;29.5043625832;
110;8;28.0;73.3309707642;23;64.5238386393;3;14.0;32.0;19;29.5569496155;
111;8;29.0;74.3309707642;23;65.9976079464;3;14.0;33.0;19;29.6105561256;
112;8;30.0;75.3309707642;23;67.5125735998;3;14.0;34.0;17;29.6651450396;
113;8;31.0;76.3309707642;25;69.0574873686;3;14.0;35.0;18;29.72067523;
114;8;32.0;77.3309707642;24;70.6195054054;3;14.0;36.0;15;29.7771017551;
115;8;33.0;78.3309707642;24;72.1846768856;3;14.0;37.0;15;29.8343759775;
116;8;34.0;79.3309707642;25;73.7385652065;3;15.0;35.0;16;29.8924454451;
117;8;35.0;81.3309707642;24;75.266928196;3;14.0;36.0;15;29.9512542486;
118;8;36.0;83.3309707642;23;76.7564001083;3;14.0;37.0;15;30.0107431412;
119;8;38.0;82.3309707642;24;78.1950912476;3;15.0;35.0;15;31.0708494186;
120;8;38.0;84.3309707642;24;79.5730438232;3;15.0;37.0;16;31.171507597;
121;8;39.0;86.3309707642;22;80.8825109005;3;16.0;39.0;15;31.2738337517;
122;8;41.0;85.3309707642;22;82.1180484295;3;17.0;38.0;15;31.3777587414;
123;8;40.7999992371;87.3309707642;22;83.2064318657;3;16.0;40.0;13;31.4832085371;
124;8;41.7999992371;86.3309707642;24;84.2114286423;3;16.0;42.0;11;31.5901044607;
125;9;41.7999992371;86.3309707642;25;85.1440322399;3;17.0;40.0;12;31.6983625889;
126;9;40.7999992371;92.3309707642;19;86.0058908463;3;16.0;41.0;12;31.807895422;
127;9;41.7999992371;95.3309707642;19;86.7997150421;3;16.0;43.6524085999;12;31.9186108112;
128;9;42.7999992371;89.3309707642;20;87.5289757252;3;17.0;40.6765136719;13;32.0304125547;
129;9;40.7999992371;93.3309707642;20;88.1976270676;3;16.0;41.0;13;32.1432007551;
130;9;41.7999992371;94.3309707642;20;88.6644001007;3;16.0;42.0;14;32.256872654;
131;10;42.7999992371;92.3309707642;11;99.0866129398;3;17.0;40.0;14;32.371322155;
132;10;41.7999992371;97.3309707642;14;99.9822807312;3;16.0;41.0;14;32.4864404202;
133;10;43.7999992371;99.1262664795;14;101.825022221;3;16.0;42.0;15;32.6021164656;
134;10;46.7999992371;98.2103118896;14;102.671469808;3;17.0;40.0;16;32.7182371616;
135;10;46.7999992371;103.293434143;16;103.425973892;3;16.0;41.0;16;32.8346879482;
136;10;48.7999992371;105.375427246;18;104.064014912;3;16.0;42.0;16;32.9513531923;
137;10;51.7999992371;105.24446106;19;104.681308866;4;17.0;40.0;15;33.0681160688;
138;10;52.7999992371;108.24446106;19;105.279314041;4;16.0;41.0;16;33.1848596334;
139;10;55.7999992371;108.24446106;19;105.860093117;4;16.0;42.0;16;33.3014667034;
140;10;55.7999992371;107.24446106;22;106.426123619;4;17.0;40.0;17;33.4178204536;
141;10;54.7999992371;112.24445343;25;106.980114937;4;16.0;41.0;17;33.5338051319;
142;10;57.7999992371;111.24446106;25;107.524827242;4;16.0;42.0;17;33.6493058205;
143;10;58.7999992371;110.24445343;26;108.062915802;4;17.0;40.0;17;33.7642092705;
144;10;57.7999992371;115.24445343;27;108.501113892;4;16.0;41.0;16;34.8784041405;
145;10;60.7999992371;114.24445343;28;108.905338526;4;17.0;43.0;16;35.0817812681;
146;10;61.7999992371;113.24445343;26;109.325941801;4;19.0;42.0;17;35.4111886024;
147;10;60.7999992371;118.24445343;26;109.761967182;4;18.0;44.0;16;35.7500137091;
148;10;63.7999992371;117.24445343;24;110.212039948;4;18.0;46.0;18;35.968963623;
149;10;64.8000030518;116.24445343;22;110.674353123;4;19.0;45.0;18;36.3260440826;
150;10;64.8000030518;118.24445343;25;111.146673679;4;18.0;46.0;18;36.5147305727;
151;10;65.8000030518;117.24445343;25;111.626371861;4;18.0;47.0;15;36.8907200098;
152;10;64.8000030518;119.24445343;27;112.110471725;4;19.0;45.0;15;37.0841927528;
153;10;65.8000030518;118.24445343;28;112.595727444;4;18.0;46.0;15;37.4792759418;
154;10;65.8000030518;117.24445343;30;113.030310631;5;18.0;47.0;13;37.678858757;
155;10;64.8000030518;119.24445343;30;113.449998379;5;19.0;45.0;15;37.8894572258;
156;10;64.8000030518;124.24445343;28;113.863473415;5;18.0;46.0;14;38.3132534027;
157;10;63.7999992371;129.24446106;30;114.267382622;5;18.0;47.0;11;38.7448267937;
158;10;64.8000030518;133.24446106;31;114.658646584;5;18.0;48.0;11;38.9563782215;
159;10;63.7999992371;140.24446106;31;115.034548759;5;18.0;49.0;11;39.4040989876;
160;10;64.8000030518;144.24446106;32;115.392808914;5;18.0;50.0;10;39.8572895527;
