Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
32;3;34.0792541504;16.5;7;33.9339466095;2;17.7094326019;13.5;8;35.1198272705;
33;3;34.3603668213;18.5;7;34.3865451813;2;16.7094326019;13.5;8;35.5124940872;
34;3;34.6319274902;20.5;7;34.8195896149;2;16.625;13.5;8;35.8791179657;
35;4;34.8917541504;22.5;6;36.2300891876;2;15.625;13.5;8;36.2186422348;
36;4;36.138053894;23.5;8;36.6357541084;2;16.0;14.5;8;36.530673027;
37;4;37.3694534302;24.5;8;37.0152134895;2;15.0;13.5;7;36.8154029846;
38;4;38.2091293335;25.5;8;37.3675915003;2;16.0;14.5;7;37.0735216141;
39;4;38.4205551147;26.5;8;37.6926573515;2;17.0;15.5;7;37.3061151505;
40;4;38.6155929565;27.5;8;37.9907429218;2;16.0;14.5;7;37.5145664215;
41;4;38.7944488525;27.5;10;38.2626498938;2;16.0;14.5;7;37.7004623413;
42;5;38.9575881958;27.5;7;54.5095477104;2;16.8576049805;15.5;8;37.8655099869;
43;5;41.1057281494;29.5;7;55.5028765202;2;15.8576040268;14.5;8;38.0;
44;5;43.2397270203;31.5;8;56.3938267231;2;15.8576040268;14.5;9;38.0;
45;5;43.9846725464;33.5;7;57.1832778454;2;16.8576049805;15.5;9;38.0;
46;5;44.105594635;35.5;7;57.8270845413;2;16.9249992371;16.5;9;38.0;
47;5;44.1864852905;37.5;8;58.3046560287;2;16.9249992371;17.5;10;38.0;
48;5;44.2119979858;38.5;8;60.4642450809;2;16.9249992371;18.5;10;38.0;
49;5;45.0716743469;40.0;9;62.2572522163;2;17.9249992371;18.5;10;38.0;
50;5;45.7751998901;41.3899993896;9;63.7270015478;2;18.9249992371;19.5;12;38.0;
51;5;46.3442497253;42.6872596741;11;64.9215723276;2;19.9249992371;20.5;12;38.0;
52;5;46.801738739;43.9097442627;11;65.7399177551;2;20.9249992371;21.5;12;38.0;
53;5;47.0803451538;45.0;12;66.2802454233;2;21.9249992371;22.5;13;38.0;
54;5;47.2321891785;46.0;12;66.6123574972;2;22.5499992371;22.5;13;38.0;
55;5;47.3674125671;47.0;13;66.7021939754;3;20.5499992371;22.5;12;38.0;
56;5;47.4213142395;48.0;14;66.7466294765;3;19.625;22.5;12;38.0;
57;5;47.4479751587;49.0;13;66.7911868095;3;19.625;22.5;12;38.0;
58;6;47.4747085571;50.0;7;83.8358464241;3;19.625;22.5;13;38.0;
59;6;46.5015068054;53.0;8;85.2405894995;3;19.625;22.5;13;38.0;
60;6;46.5283508301;56.0;9;86.5044996738;3;19.625;22.5;13;38.0;
61;6;45.5552368164;59.0;9;87.6107115746;3;19.625;22.5;13;38.0;
62;6;44.5821456909;61.7000007629;10;88.5554113388;3;19.625;22.5;14;38.0;
63;6;43.6090660095;63.7000007629;11;89.3455160856;4;19.625;22.5;13;59.75;
64;7;42.6359939575;65.6999969482;11;89.9953089952;5;18.625;24.5;12;60.8374996185;
65;7;41.6629066467;67.6999969482;12;90.5230138302;5;18.625;26.5;13;61.7310161591;
66;7;40.6898002625;69.1999969482;15;90.9479817152;5;18.625;28.5;13;62.4474525452;
67;7;40.7166595459;70.1999969482;15;91.2391220331;5;18.625;30.5;13;63.0103664398;
68;7;40.743473053;71.1999969482;15;91.2837136984;5;19.0;32.5;13;63.4454555511;
69;7;40.7702293396;72.1999969482;16;91.3281892538;5;20.0;33.5;13;63.75;
70;8;40.796913147;73.1999969482;16;91.3725295067;5;21.0;34.5;14;63.75;
71;8;40.8235168457;74.1999969482;17;91.4167151451;5;22.0;35.5;14;64.75;
72;8;40.8500289917;79.1999969482;17;91.460727334;5;24.0;37.5;13;64.7999999523;
73;9;40.7920227051;80.1999969482;16;91.5045473576;5;25.7250003815;39.5;14;64.8519749641;
74;9;40.8053817749;82.1999969482;20;91.5481570959;5;25.7250003815;41.5;16;64.9059499502;
75;9;40.928894043;85.1999969482;20;91.5915384293;5;25.7250003815;43.5;16;64.9619446993;
76;9;41.9549255371;85.1999969482;20;92.6346738338;5;26.7250003815;42.5;16;65.019973278;
77;9;40.9356307983;89.5;20;92.9275461435;5;25.7250003815;43.5;17;65.0800433159;
78;9;41.9482078552;92.7347106934;20;93.2795135975;6;25.7250003815;44.5;16;67.1514316797;
79;9;44.8963050842;91.5;21;94.7029309273;7;25.8988113403;45.5;16;68.8291534185;
80;10;41.7999992371;97.5;21;95.4117890596;7;26.0307731628;46.5;17;70.0799244642;
81;10;44.7999992371;99.5;21;96.25900805;7;27.1000003815;44.5;17;70.9204387665;
82;10;44.910194397;101.5;21;97.2508226633;7;26.1000003815;45.5;18;71.4693690538;
83;11;43.922958374;105.900001526;20;98.5185014009;7;26.1000003815;46.5;17;71.8136694431;
84;11;44.9580917358;108.5;18;99.9906073809;7;26.1000003815;47.5;17;72.1369097233;
85;11;43.7999992371;111.5;18;101.682972431;7;27.1000003815;45.5;18;72.3312411308;
86;11;43.7999992371;114.934509277;18;103.603867769;7;26.1000003815;46.5;15;72.4867060184;
87;11;43.7999992371;116.976837158;18;106.750543594;7;26.1000003815;47.5;15;72.6486725807;
88;11;46.7999992371;116.5;17;109.166168928;7;26.1000003815;48.0;14;72.8168983459;
89;11;44.7999992371;123.5;18;112.761067629;7;26.1000003815;48.0;15;72.9910700321;
90;11;47.7999992371;126.105758667;19;115.607405424;8;26.1000003815;48.0;12;73.1708014011;
91;11;49.2951049805;129.149215698;17;118.538508892;8;26.1000003815;48.0;11;73.3556337357;
92;11;47.5518341064;136.192810059;17;121.489759088;8;26.1000003815;48.0;12;73.5450379848;
93;11;48.7999992371;138.331771851;20;124.397779942;8;26.1000003815;48.0;12;73.7384185791;
94;13;51.2635498047;139.5;19;127.207094431;8;26.1000003815;48.0;12;73.9351184368;
95;13;48.3634338379;146.5;20;129.874632239;8;26.1000003815;48.0;13;74.1344275475;
96;13;49.4008636475;150.462295532;19;132.371404409;8;26.1000003815;48.0;13;74.3355913162;
97;14;49.4381942749;153.505401611;17;146.181737781;8;26.1000003815;48.0;13;74.537820816;
98;14;49.4753799438;160.548217773;14;148.933579564;8;26.1000003815;48.0;14;74.7403063774;
99;14;51.5123672485;163.872512817;15;151.456429958;8;26.1000003815;48.0;14;74.9422287941;
100;14;54.5491142273;158.938766479;14;154.755895376;8;26.1000003815;48.0;15;75.1427731514;
101;14;55.4493865967;163.916473389;16;157.832121134;8;26.1000003815;48.0;12;75.3411417007;
102;15;64.2001342773;169.650619507;13;159.613928556;8;26.1000003815;48.0;14;75.5365667343;
103;16;71.6116638184;174.956680298;12;161.280804515;8;26.1000003815;48.0;14;75.7283220291;
104;16;76.5185470581;175.277816772;13;162.839219451;8;26.1000003815;48.0;15;75.9157342911;
105;16;79.1080551147;180.612945557;14;164.298194289;8;26.1000003815;48.0;15;76.0981912613;
106;16;81.2643127441;180.960708618;15;165.66793251;8;26.1000003815;48.0;15;76.2751493454;
107;16;83.0740127563;182.319366455;15;166.958721757;8;26.1000003815;48.0;14;76.4461379051;
108;16;82.2462158203;189.186904907;17;168.079100013;8;26.1000003815;48.0;13;76.6107635498;
109;17;85.3828048706;190.561080933;14;169.94069159;8;26.1000003815;48.0;13;76.7687101364;
110;17;85.4706420898;193.93939209;14;171.794679165;8;26.1000003815;48.0;12;76.9197397232;
111;17;89.5528793335;190.554962158;15;172.772042394;8;26.1000003815;48.0;12;77.0636882782;
112;17;92.737197876;192.538665771;17;173.761895657;8;26.1000003815;48.0;13;77.200463295;
113;17;96.9433822632;191.924697876;17;174.761505961;8;26.1000003815;48.0;11;77.3300380707;
114;17;101.038673401;191.50869751;20;175.768381834;8;26.1000003815;48.0;12;77.4524469376;
115;18;104.290039062;190.888900757;20;177.780341148;8;26.1000003815;48.0;12;77.5677776337;
116;19;108.444549561;190.963684082;20;178.915555239;8;26.1000003815;48.0;12;77.6761651039;
117;20;112.597923279;191.331604004;21;180.065616488;8;26.1000003815;48.0;13;77.7777848244;
118;20;115.875312805;191.691513062;23;181.215746045;8;26.1000003815;50.0;13;77.8728461266;
119;20;118.521560669;192.042404175;25;182.356133699;8;26.1000003815;51.0;14;77.9615850449;
120;20;120.635604858;191.938735962;25;183.505683541;8;26.1000003815;52.0;13;78.0;
121;20;122.750572205;192.710693359;26;185.640331864;8;26.1000003815;53.0;14;78.0;
122;20;125.864021301;194.011154175;26;187.853952408;8;26.1000003815;53.5999984741;14;78.0;
123;21;131.979400635;201.959213257;27;189.149763465;7;27.1000003815;52.5999984741;15;78.0;
124;21;137.208984375;204.814437866;29;190.470698953;7;28.1000003815;52.5999984741;14;78.0;
125;21;141.44708252;207.192733765;30;191.8162992;7;29.1000003815;52.5999984741;14;78.0;
126;21;140.581634521;218.811325073;33;193.185482025;7;30.1000003815;52.5999984741;14;78.0;
127;21;142.708267212;223.080047607;33;194.576452851;7;31.1000003815;52.5999984741;15;78.0;
128;21;143.817749023;231.976074219;35;195.893082142;7;29.1000003815;54.5999984741;15;78.0;
129;21;143.98928833;240.2943573;37;197.209540248;7;28.1000003815;53.5999984741;15;78.0;
130;21;144.920959473;248.611831665;37;198.55015552;7;27.1000003815;53.5999984741;17;78.0;
131;21;146.04598999;254.927719116;38;199.908933878;7;26.1000003815;55.5999984741;17;78.0;
132;21;146.190887451;260.383300781;40;201.279365778;7;26.1000003815;57.5999984741;18;78.720000267;
133;21;145.327911377;269.748413086;44;202.654578567;7;26.1000003815;56.5999984741;18;79.4420166016;
134;21;146.453735352;276.957763672;47;204.027509451;7;26.1000003815;55.5999984741;18;80.1556425095;
135;21;148.583343506;279.013000488;50;205.391094685;7;26.1000003815;54.5999984741;18;80.850730896;
136;21;147.739105225;287.06842041;52;206.738455772;7;27.1000003815;53.5999984741;18;82.5179719925;
137;21;148.862762451;292.12399292;53;208.680322886;7;29.1000003815;54.5999984741;19;84.2093901634;
138;21;150.018951416;294.215911865;53;210.614109993;7;29.1000003815;55.5999984741;19;84.881673336;
139;21;150.261413574;302.309234619;53;212.531268597;7;30.1000003815;57.5999984741;19;85.5106996298;
140;21;153.453125;308.403808594;55;214.423878908;7;30.1000003815;60.5999984741;20;86.0940452814;
141;21;153.61756897;313.499511719;55;217.284753799;7;30.1000003815;62.5999984741;20;86.6310515404;
142;21;155.80670166;319.596191406;55;219.057518899;7;31.1000003815;62.5999984741;20;87.1225806475;
143;21;159.986419678;322.693664551;59;220.791644096;7;32.0999984741;62.5999984741;22;87.5707062483;
144;21;161.279144287;328.791778564;61;222.481938779;7;30.1000003815;61.5999984741;22;87.978381753;
145;21;162.448181152;337.890350342;61;224.124075294;7;30.1000003815;62.5999984741;23;88.3491239548;
146;21;167.571899414;337.989227295;63;225.714530051;7;30.1000003815;63.5999984741;24;88.6867414713;
147;21;169.740524292;338.989227295;65;227.250512719;7;30.1000003815;63.5999984741;24;88.9951086044;
148;21;170.876144409;342.29095459;65;228.729888737;7;30.1000003815;63.5999984741;24;89.1554781199;
149;21;171.072967529;348.245788574;65;230.057528973;7;31.1000003815;62.5999984741;25;89.2749667168;
150;21;176.142669678;343.20513916;69;231.309894919;7;30.1000003815;64.5999984741;25;89.3975492716;
151;21;171.312652588;351.168548584;70;232.514802098;7;30.1000003815;63.5999984741;25;89.5231080055;
152;21;171.451477051;359.135620117;70;233.670811474;7;30.1000003815;63.5999984741;20;89.651504159;
153;21;174.508850098;358.105987549;67;234.776881814;7;30.1000003815;63.5999984741;12;89.7825778723;
154;21;173.63835144;360.079315186;69;235.771230221;7;30.1000003815;63.5999984741;11;89.9161485434;
155;22;172.76272583;365.110473633;65;262.543142676;6;28.1000003815;58.5999984741;11;74.0520150661;
156;23;175.328292847;378.842315674;62;275.271627903;5;26.1000003815;53.5999984741;11;71.4064661264;
157;23;187.872802734;406.942230225;65;284.136988103;5;26.1000003815;53.5999984741;11;71.428878665;
158;23;197.416305542;420.137084961;64;291.729470789;5;26.1000003815;53.5999984741;12;71.4513280392;
159;23;201.818862915;422.837615967;68;298.066349804;5;26.1000003815;53.5999984741;12;71.4738043547;
160;23;204.216796875;427.754974365;73;302.886595786;5;26.1000003815;53.5999984741;12;71.4962974787;
161;23;202.797348022;440.527618408;79;306.540453613;5;27.1000003815;52.5999984741;13;71.5187973976;
162;23;203.86579895;452.414245605;79;309.713075221;5;28.1000003815;52.5999984741;13;71.5412938595;
163;23;207.689727783;453.391967773;82;312.517723978;5;26.1000003815;51.5999984741;13;71.5637768507;
164;23;211.287322998;459.041809082;84;314.661460161;5;26.1000003815;52.5999984741;14;71.5862361193;
165;25;216.73034668;466.279449463;83;343.467477679;4;16.0;48.5999984741;14;44.6086617708;
166;26;217.056243896;477.180206299;83;346.256304801;4;17.0;46.5999984741;14;44.6310436726;
167;26;217.422729492;484.950866699;85;374.256273746;4;18.0;45.5999984741;15;44.6533719301;
168;26;224.543487549;508.973144531;87;398.059238791;4;19.0;44.5999984741;15;44.6756366491;
169;26;230.998596191;530.802307129;90;417.699721098;4;20.0;43.5999984741;15;44.6978281736;
170;26;237.126037598;549.572387695;91;433.634879112;4;21.0;42.5999984741;17;44.7199368477;
171;26;242.574371338;564.720397949;92;446.421818972;4;19.0;43.5999984741;17;44.7419531345;
172;26;247.011123657;580.24017334;94;458.849164486;4;18.0;44.5999984741;17;44.7638677359;
173;26;258.33807373;596.165527344;94;469.144802332;4;17.0;45.5999984741;17;44.7856714725;
174;28;271.347167969;611.222412109;96;475.24761939;3;16.0;46.5999984741;18;44.8073554039;
175;28;279.487670898;621.779907227;101;480.199297071;3;16.0;47.5999984741;18;44.8289107084;
176;29;286.530548096;629.603881836;104;484.347654462;3;17.0;45.5999984741;18;44.8503289223;
177;29;285.913787842;639.553039551;107;487.789042711;3;16.0;46.5999984741;19;44.8716015816;
178;30;289.525848389;648.704101562;107;490.853869081;3;16.0;47.5999984741;19;44.8927206993;
179;30;293.088104248;657.313598633;107;493.262514591;3;17.0;45.5999984741;19;44.9136784077;
180;31;296.572692871;665.02746582;107;498.221925974;3;16.0;46.5999984741;20;44.9344670773;
181;31;300.300262451;673.64239502;107;500.201256514;3;16.0;47.5999984741;20;44.9550794363;
182;31;300.717987061;680.377868652;108;505.113417864;3;17.0;45.5999984741;20;44.9755084515;
183;31;303.417266846;687.438476562;108;507.432402611;3;16.0;46.5999984741;20;44.9957473278;
184;31;303.845794678;695.020202637;109;512.732369661;3;16.0;47.5999984741;20;45.0;
185;31;306.561248779;705.518615723;110;515.298513889;3;17.0;45.5999984741;21;45.0;
186;31;306.929840088;714.748962402;111;520.79628253;3;16.0;46.5999984741;21;45.0;
187;31;309.479614258;724.11529541;112;523.936784267;3;16.0;47.5999984741;22;45.0;
188;31;309.793670654;731.148681641;112;527.200991154;3;17.0;45.5999984741;22;45.0;
189;31;310.120117188;739.266052246;114;530.638804436;3;16.0;46.5999984741;22;45.0;
190;31;310.463897705;747.385864258;115;534.238002539;3;16.0;47.5999984741;23;45.0;
191;31;310.823760986;755.491699219;116;537.977148533;3;17.0;45.5999984741;23;45.0;
192;31;311.197723389;763.117492676;117;541.823904991;3;16.0;46.5999984741;23;45.0;
193;31;311.582366943;770.258544922;117;545.734345198;3;16.0;47.5999984741;24;45.0;
194;32;311.973419189;777.505187988;117;549.653766155;3;17.0;45.5999984741;24;45.0;
195;32;312.365356445;784.22052002;118;553.519375324;3;16.0;46.5999984741;24;45.0;
196;33;312.751922607;789.822265625;117;557.264845371;3;16.0;47.5999984741;25;45.0;
197;33;313.126525879;795.275939941;120;560.747001648;3;17.0;45.5999984741;25;45.0;
198;33;313.47467041;803.390441895;120;563.916156292;3;16.0;46.5999984741;25;45.0;
199;33;325.59161377;808.080810547;123;566.828168392;3;16.0;47.5999984741;25;45.0;
200;33;332.8828125;813.384643555;122;572.454560757;3;17.0;45.5999984741;26;45.0;
201;33;337.345428467;818.829528809;123;575.39934516;3;16.0;46.5999984741;26;45.0;
202;33;338.578399658;822.426452637;127;581.155861378;3;16.0;47.5999984741;26;45.0;
203;33;342.082183838;826.570129395;124;584.273480892;3;17.0;45.5999984741;27;45.0;
204;34;342.606933594;830.285583496;124;587.274336338;3;16.0;47.5999984741;27;45.0;
205;35;342.516815186;833.550292969;124;590.221171379;3;16.0;48.5999984741;27;45.0;
206;36;342.618103027;836.443115234;129;593.078683853;3;17.0;46.5999984741;28;45.0;
207;36;342.894927979;838.366516113;130;595.754538536;3;16.0;47.5999984741;28;45.0;
208;38;348.312530518;842.117858887;130;600.284413338;2;14.0;42.5999984741;28;43.0;
209;38;354.034729004;850.127319336;130;602.896409512;2;15.0;40.5999984741;29;43.0;
210;40;369.748535156;845.938293457;128;610.636464119;2;14.0;41.5999984741;29;43.0;
211;40;368.065063477;859.334716797;130;618.927559137;2;14.0;42.5999984741;29;43.0;
212;40;373.356842041;879.115722656;127;624.319970131;2;15.0;40.5999984741;6;43.0;
213;43;378.979400635;889.594726562;123;632.62130475;2;14.0;41.5999984741;1;43.0;
214;43;390.305358887;897.589477539;120;640.87918067;0;0;0;0;0;
