Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;6.0;14.1000003815;4;23.0;1;6.0;13.3000001907;4;17.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;12.3000001907;5;17.0;
3;1;8.0;12.1000003815;6;23.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;11.5;6;23.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;9.60000038147;11.5;6;23.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;10.6000003815;11.5;6;23.0;1;8.55000019073;8.5;5;17.0;
7;1;11.6000003815;11.5;6;23.0;1;8.82499980927;8.5;5;17.0;
8;1;11.8999996185;11.5;6;23.4599990845;2;8.82499980927;8.89999961853;4;18.0;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.05000019073;8.5;4;18.4400001764;
10;1;12.1463851929;11.9106416702;6;24.0;2;9.14900112152;8.67000007629;4;18.8367438316;
11;2;12.2000007629;12.1999998093;5;26.2000007629;2;9.23826694489;8.81392192841;4;19.1969907284;
12;2;14.4463853836;12.6000003815;5;27.1976003647;2;9.31932353973;8.93486309052;4;20.2952293158;
13;2;16.4463844299;13.0788002014;5;27.9822878838;2;9.56642627716;9.39324569702;4;21.2903478146;
14;2;18.4463844299;13.4505519867;5;28.5892841816;2;11.4059534073;9.78903102875;4;22.1878200769;
15;2;19.4834518433;13.7328653336;5;29.0542362928;2;13.4059534073;10.1240053177;4;22.998385191;
16;2;20.4965171814;13.943564415;5;29.211841464;2;15.4059534073;10.4026165009;3;23.7358858585;
17;2;21.5099372864;14.0;6;29.2577478886;2;16.5773448944;10.6309299469;3;24.4153418541;
18;2;22.5237102509;14.0;6;29.3048160076;2;17.6470718384;10.8157100677;3;25.0514712334;
19;2;22.3999996185;14.3914451599;6;29.3530313969;2;18.7235908508;10.9637317657;3;25.4950146675;
20;2;22.8059082031;14.0;6;29.4023760557;2;19.7363796234;11.0;1;25.8971157074;
21;2;22.3999996185;14.420712471;7;29.4528282881;2;19.8268508911;11.0;2;26.3298077583;
22;3;22.3999996185;14.4358482361;6;29.5043625832;2;18.9500007629;12.0;2;26.7918066978;
23;3;22.3999996185;14.4513092041;6;29.5569496155;2;18.9500007629;13.0;2;27.2809634209;
24;3;22.8670845032;14.0;6;29.6105561256;2;18.9500007629;13.6404819489;2;27.7942223549;
25;3;22.8831672668;14.0;6;29.6651450396;2;18.9500007629;13.897110939;3;28.3276257515;
26;3;22.3999996185;14.832572937;6;29.72067523;3;18.9500007629;14.1638126373;2;28.8763809204;
27;3;22.3999996185;14.8603372574;7;29.7771017551;3;18.9500007629;14.4381904602;3;29.4349918365;
28;3;22.9331302643;14.0;6;29.8343759775;3;18.9500007629;14.7174959183;3;29.997449398;
29;3;22.3999996185;14.9171876907;6;29.8924454451;3;18.9500007629;14.9987249374;3;30.55747509;
30;3;20.9677333832;15.0;6;29.9512542486;3;18.9500007629;15.2787380219;3;31.108792305;
