Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
31;3;16.1032218933;17.5;7;27.0708494186;4;20.625;17.6888656616;7;53.5542936325;
32;3;15.121254921;18.5;6;27.1315076351;4;22.0;19.7162284851;7;54.6015866995;
33;3;14.6394519806;19.5;4;27.1926498413;4;23.4336624146;21.7437458038;7;55.5429267883;
34;3;14.6577949524;20.5;5;27.2542052269;4;23.5382709503;23.771396637;7;56.37883389;
35;3;14.6762619019;21.5;5;27.3161010742;4;23.632019043;25.799161911;7;57.1133877039;
36;3;15.0;20.4264411926;5;28.3782629967;4;23.7156219482;27.8270168304;8;57.7532783747;
37;3;15.0;21.4513053894;6;28.4606146812;4;23.7898445129;29.8549404144;8;58.2946770191;
38;3;16.0;22.4762458801;7;28.5432753563;4;23.8500003815;31.8829116821;8;58.6425991058;
39;3;17.0;20.5012321472;7;28.6261612177;4;24.8500003815;30.9109077454;10;58.9383416176;
40;3;16.0;21.5262317657;7;28.7091873884;5;23.8500003815;32.9389038086;8;59.0955479145;
41;3;16.0;22.5512142181;8;28.7922689915;5;23.8500003815;34.9668807983;8;59.135456562;
42;3;17.0;20.5761489868;8;28.8753217459;5;24.8500003815;33.9948196411;11;59.17527318;
43;3;16.0;21.6010036469;9;28.9582614899;5;23.8500003815;36.0226898193;11;59.2149660587;
44;3;16.0;22.625749588;10;29.0410051346;5;24.8500003815;38.0226898193;11;59.2545039654;
45;3;17.0;20.6503543854;10;29.1234707832;5;25.8500003815;41.0226898193;13;59.293856144;
46;3;16.0;21.6747894287;11;29.2055784464;5;26.8500003815;44.0226898193;13;59.3329925537;
47;3;17.899269104;21.6747894287;11;29.2872501612;5;27.8500003815;47.0226898193;14;59.3718836308;
48;3;18.9172763824;22.6747894287;11;29.3684103489;5;28.8500003815;50.0226898193;15;59.4105007648;
49;3;19.0;24.6747894287;12;29.4489859343;5;29.5499992371;51.1873512268;15;59.4488155842;
50;3;20.0;26.6747894287;14;29.5289068222;5;30.5499992371;49.2141723633;17;59.4868011475;
51;3;21.0;28.6747894287;14;29.6081060171;6;29.5499992371;50.2407608032;17;59.5244314671;
52;3;22.0;28.8162899017;14;29.6865199804;6;29.5499992371;49.5;18;59.5616812706;
53;3;23.0;28.8387889862;16;29.7640889883;6;30.5499992371;48.5;18;59.5985264778;
54;3;23.5;28.8609199524;16;29.8407564163;6;29.5499992371;50.3189697266;19;59.6349442005;
55;3;24.5;27.5;16;29.91647017;6;29.5499992371;51.3444595337;20;59.6709127426;
56;3;23.5;28.5;17;29.9911817312;6;30.5499992371;49.3696403503;22;59.7064116001;
57;3;23.5;28.9249210358;17;30.0648462772;7;29.5499992371;50.3944892883;17;75.7414214611;
58;4;23.5;28.9454078674;16;30.1374233961;7;33.1668205261;48.5;18;76.585924387;
59;4;24.5;27.5;16;30.2088764906;7;35.5499992371;50.5;18;77.3522422314;
60;4;24.6137733459;27.5;15;30.2791728973;7;36.5499992371;52.4669342041;19;78.0395952463;
61;4;23.5;28.5;15;30.3482840061;7;37.5499992371;53.4903411865;21;78.6505537033;
62;5;23.5;29.0227966309;14;30.416184783;7;38.5499992371;54.5133628845;21;79.1901692152;
63;5;23.5;29.0409622192;14;30.4828540087;7;39.8294258118;53.5133628845;22;79.665101409;
64;5;23.5;29.0586471558;14;30.5482741594;7;39.836566925;53.7651405334;22;80.0828275681;
65;5;24.5;27.5;11;31.6124312878;7;39.8435783386;53.8359146118;23;82.7426367998;
66;5;24.5;29.5;12;31.7033718824;7;39.6879997253;54.9630355835;22;84.9694756269;
67;5;26.5;29.5;10;31.7776116133;7;40.109992981;56.100189209;22;86.8208020926;
68;5;26.7000007629;30.5;10;32.8537781239;7;40.4529190063;56.4530448914;23;88.3576128483;
69;5;28.0467853546;32.5;9;32.9718815088;7;41.451259613;54.6113586426;23;89.4457786083;
70;5;28.7000007629;34.5;7;33.093110323;7;41.6348838806;54.5753707886;24;89.8292369843;
71;5;26.7000007629;30.5;6;31.4535968304;8;36.8999977112;58.1558074951;21;91.8398067951;
72;5;26.7000007629;31.5;6;31.5592632294;9;35.8999977112;62.34740448;21;92.1416825056;
73;5;26.7000007629;32.5;7;31.7099102736;10;34.8999977112;65.9533691406;20;92.4544708729;
74;5;26.7000007629;32.5;7;33.012437582;10;34.8999977112;66.2045059204;22;92.7776665688;
75;5;27.0359992981;33.0;8;34.1034036875;10;34.8999977112;67.4653091431;22;93.1105793715;
76;5;27.3055973053;33.3899993896;8;35.0172075033;10;32.5999984741;70.7351913452;23;93.452327013;
77;5;26.2123565674;34.6872596741;10;35.7896277905;10;32.1550979614;74.9417800903;23;93.801835537;
78;6;27.3458442688;33.9097442627;8;36.3055621386;9;32.5999984741;75.1926803589;23;94.1578462124;
79;6;27.7751846313;34.0;9;36.6486977339;9;31.1678142548;78.4506149292;24;94.5189297199;
80;6;26.3999996185;35.0;9;36.9992442131;9;32.1741027832;79.7143173218;23;94.8835067749;
81;6;27.3999996185;34.0;9;37.3568366766;9;33.1803398132;81.982383728;23;95.2498782873;
82;6;27.8725357056;34.0;9;37.7210460901;9;34.1865234375;84.2533035278;23;95.6162586212;
83;6;27.9033336639;34.0;9;38.0913748741;9;35.1926498413;86.5254898071;27;95.9808177948;
84;5;25.9332332611;29.0;9;35.3660750389;11;36.1987228394;88.7973098755;24;99.2448883057;
85;4;25.9622001648;29.0;9;35.5639352798;12;34.5999984741;93.0671157837;24;99.7182898521;
86;4;25.9902038574;29.0;10;35.76121521;12;34.5999984741;97.4553985596;24;100.19124341;
87;4;26.0172271729;29.0;10;35.9577069283;12;36.1999969482;96.9164199829;27;100.661659718;
88;4;26.0432529449;29.0;10;36.15320158;12;36.5999984741;99.1708450317;26;101.127533197;
89;4;24.068271637;30.0;10;36.3474888802;12;37.5999984741;101.417396545;26;101.58697629;
90;4;23.0922794342;31.0;9;36.5403573513;13;36.5999984741;100.654937744;23;102.038243771;
91;4;22.115278244;32.0;10;36.7315936089;13;36.5999984741;100.882530212;22;102.479754448;
92;4;21.1372756958;33.0;10;36.9209821224;13;37.5999984741;102.099395752;23;102.910101414;
93;4;20.1582794189;34.0;10;37.1083066463;13;36.5999984741;101.304985046;23;103.328061581;
94;4;19.1783084869;35.0;11;37.2933495045;13;36.5999984741;101.498908997;24;103.732596397;
95;4;18.1973762512;36.0;10;37.424200058;13;37.5999984741;102.680984497;24;104.122847557;
96;4;17.7999992371;37.0;11;37.5466425419;13;36.5999984741;102.651153564;23;105.498133183;
97;4;17.7999992371;38.0;11;37.6691207886;13;41.4498100281;103.009544373;24;105.897936344;
98;4;17.7999992371;39.0;6;37.7913348675;13;42.2857894897;107.956390381;25;106.283079624;
99;3;17.7999992371;40.0;7;37.9129860401;14;44.5283050537;108.092033386;25;106.653346777;
100;3;18.7999992371;38.0;7;38.0337805748;15;44.5653305054;112.216896057;24;108.008648276;
