Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
62;8;34.9565200806;53.0698204041;14;69.7541877031;6;36.7980957031;31.5;19;67.1199001074;
63;8;35.294757843;54.1176376343;13;71.2812761068;6;37.8530197144;32.5;19;67.6793524027;
64;8;35.5807647705;56.4716682434;14;72.5173866749;6;38.9116973877;32.5;19;67.9393253326;
65;8;36.2967643738;57.3753585815;14;73.5958526134;6;39.9742126465;32.5;20;68.0956480503;
66;8;36.4432678223;58.9064598083;16;74.6960710287;7;41.0406494141;32.5;19;68.261295557;
67;8;36.0553016663;61.1786231995;16;75.7042000294;8;42.1110496521;32.5;18;68.4362905025;
68;8;36.687702179;62.0706710815;15;76.7024898529;8;40.1854248047;33.5;19;68.6205644608;
69;8;35.4422073364;64.6932067871;17;77.7268909216;8;39.2637405396;34.5;19;68.8139474392;
70;8;35.9000015259;66.4247741699;19;79.7664442062;8;38.3459281921;35.5;19;69.016159296;
71;8;37.9691238403;68.6932067871;18;80.9292985201;8;37.4318695068;36.5;18;69.6469650269;
72;8;39.0656394958;71.6932067871;20;82.0963487625;8;36.6999588013;37.5;19;72.0886318684;
73;8;39.1626586914;74.6932067871;21;83.2568395138;8;36.3806686401;39.0;19;75.0650258064;
74;8;39.2596282959;77.6932067871;23;84.4009546041;8;37.9558868408;41.3899993896;19;77.8090127707;
75;8;38.7756652832;81.4669952393;24;85.5203107595;8;41.440864563;41.6872596741;19;79.1803354025;
76;8;38.8647155762;84.4752349854;25;86.6083028316;8;42.5119476318;44.9097442627;21;80.2233484983;
77;9;38.9521636963;86.6458892822;25;87.6602613926;8;43.5575790405;48.0;22;81.1125277281;
78;11;39.0375213623;87.9842834473;25;103.657646179;8;42.3421211243;51.0;22;81.9238632917;
79;11;39.120349884;89.9243469238;26;105.661183596;8;40.4692001343;55.0;17;82.7506614923;
80;11;36.120349884;95.0762557983;27;107.530549049;8;39.5974006653;59.0;16;83.6413621902;
81;11;36.120349884;96.2402801514;27;109.256736755;8;38.7259635925;62.3126754761;17;84.5984301567;
82;12;36.120349884;96.4165344238;24;110.838351011;9;37.8541107178;65.6232757568;15;85.6236739159;
83;12;36.4194641113;99.8049163818;22;113.280296087;9;36.9810714722;68.9665374756;16;86.7179832458;
84;13;35.4194641113;105.805114746;21;115.672000527;9;36.7504501343;72.3433990479;16;87.8810331821;
85;13;36.9000015259;106.216583252;22;116.991103292;9;36.8728179932;75.7541427612;17;89.110973835;
86;13;36.5;111.238494873;22;118.05847764;9;36.9918861389;79.1982116699;18;90.4041309357;
87;13;37.5;115.469772339;23;119.057942033;9;37.1070556641;82.6740875244;18;91.7547574043;
88;13;39.8370666504;113.709060669;23;120.906937718;9;37.2178268433;86.1791992188;19;93.1548676491;
89;13;41.4501342773;117.020141602;24;121.970245242;9;37.3237762451;89.7098236084;19;94.5942087173;
90;13;44.4635505676;121.508750916;24;124.151870608;9;37.4245758057;93.2611541748;19;96.0603961945;
91;13;48.0352745056;124.604034424;24;125.634840488;9;37.5199813843;96.8273620605;20;97.5392408371;
92;13;50.3709640503;128.039123535;26;127.318902135;9;37.6098442078;100.401817322;19;99.015255928;
93;13;57.7087593079;133.733734131;29;129.179083824;9;37.6940917969;103.977363586;21;100.472330093;
94;14;60.6179046631;140.017776489;32;131.366276622;9;37.7727355957;107.546646118;21;101.894493103;
95;14;60.2724761963;142.65713501;34;133.932533622;9;38.8458404541;108.546646118;22;103.266708374;
96;14;60.5445594788;147.06338501;34;136.916445732;9;37.9135360718;112.546646118;22;104.575604439;
97;15;60.8587265015;151.463119507;36;140.32660532;9;38.9760017395;113.546646118;26;105.810067177;
98;16;61.7326583862;153.740249634;36;144.122549415;9;40.0334472656;115.546646118;24;106.961640358;
99;16;62.6117973328;154.025009155;38;148.200229883;9;41.0861206055;117.546646118;24;108.024698257;
100;16;63.888217926;155.49887085;39;152.392803907;9;40.1342697144;118.546646118;25;108.930096626;
