Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;12.0;4;20.0;
4;1;9.0;10.0;6;20.0;2;8.0;11.3000001907;3;21.0;
5;1;10.0;10.0;6;20.0;2;8.14999961853;10.0;3;21.0599999428;
6;1;11.0;10.0;6;20.0;2;9.23849964142;10.0;3;21.1229639053;
7;2;11.3000001907;10.0;5;21.3999996185;2;9.75266647339;10.0;3;21.1889609098;
8;2;11.4200000763;10.1999998093;4;21.7964004278;2;9.76751613617;10.0;3;21.6699410677;
9;2;11.5389204025;10.3632001877;4;22.1345227957;2;9.87573719025;10.1999998093;3;22.0818096399;
10;2;11.6403570175;10.4951858521;4;23.2873874903;2;9.96840667725;10.3632001877;3;22.4358423948;
11;2;11.9862165451;11.0209560394;4;24.268861413;2;10.0480642319;10.4951858521;3;23.611035943;
12;2;13.9862165451;11.4571752548;4;25.093021512;2;10.3124837875;11.0209560394;3;24.615765214;
13;2;15.9862165451;11.8107032776;4;25.7803837061;2;12.1056518555;11.4571752548;3;25.4640146494;
14;2;16.7341156006;12.0916318893;4;26.3539340496;2;14.1056518555;11.8107032776;3;26.1761806011;
15;2;16.9061813354;12.3113050461;4;26.8362411261;2;16.1056518555;12.0916318893;4;26.7751014233;
16;2;17.0508728027;12.4808797836;4;27.0267930031;3;17.2071437836;12.3113050461;4;27.2831678391;
17;2;18.9948215485;12.5;4;27.1883933544;3;18.2451515198;12.4808797836;5;27.4996597767;
18;2;20.0433006287;12.5;4;27.3593420982;3;19.2852573395;12.5;5;27.687142849;
19;2;21.0945854187;12.5;5;27.5396113396;3;20.2296066284;12.5;5;27.883649826;
20;2;22.1486663818;12.5;5;27.7290761471;3;20.2738208771;12.5;5;28.0888605118;
21;2;22.3187217712;12.5;5;27.9275052547;3;20.3199939728;12.5;4;28.3023359776;
22;2;22.3782520294;12.5;5;28.1345529556;3;20.368024826;12.5;4;28.5235154629;
23;2;22.4403648376;12.5;5;28.3497540951;3;20.4177913666;12.5;5;28.7517154217;
24;2;22.5049266815;12.5;5;28.5725209713;3;20.4691352844;12.5;5;28.986133337;
25;3;22.5717563629;12.5;5;28.8021440506;3;20.5218811035;12.5;6;29.22585392;
26;3;22.6406440735;12.5;5;29.0377955437;4;20.5758171082;12.5;5;29.4698610306;
27;3;21.5;13.5;6;29.2785372734;4;20.6307182312;12.5;5;29.7170505524;
28;3;22.5;12.5;6;29.523332119;4;20.6863365173;12.5;5;29.9662499428;
29;3;22.857000351;12.5;6;29.7710599899;4;18.7424068451;13.5;5;30.2162384987;
30;3;20.9313182831;13.5;6;30.0205359459;4;17.7986526489;14.5;5;30.4657707214;
31;3;20.5;13.5;6;30.2705316544;4;16.8547973633;15.5;5;30.7136011124;
32;3;19.5;13.5;6;31.5197997093;4;15.9105606079;16.5;5;30.9585089684;
