Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
31;3;23.5;19.5;6;46.4260389805;3;17.0071353912;14.5;9;26.7374696732;
32;3;23.5;20.5;6;46.6318233013;3;16.0159301758;15.5;9;26.7767804861;
33;3;23.5;21.5;6;46.7204678059;3;15.0247755051;16.5;9;26.8162822723;
34;3;23.5;22.5;6;46.8096864223;3;14.4086637497;17.5;8;26.8559447527;
35;4;23.5;23.5;5;46.8993241787;3;14.4175872803;18.5;8;26.8957372904;
36;4;23.5;24.5;4;46.989222765;3;14.4265403748;19.5;9;26.9356285334;
37;4;23.5;25.5;5;47.079221487;3;14.4355163574;20.5;8;26.9755871296;
38;4;24.5;24.5;5;47.1691586971;3;14.4445075989;21.5;8;27.015581131;
39;4;23.5;25.7676639557;5;47.258872509;3;14.4535055161;22.5;9;27.0555787086;
40;4;24.4776611328;25.5;5;47.348202467;3;14.4625053406;23.5;9;27.0955479145;
41;4;25.5044612885;25.5;5;47.4369900227;4;14.4714984894;24.5;8;27.135456562;
42;4;26.5310974121;26.5;5;47.5250804424;4;14.4804782867;25.5;9;27.17527318;
43;4;27.5575237274;27.5;6;48.6123232841;4;14.4894361496;26.5;10;27.2149660587;
44;4;29.5836963654;29.5;7;48.7285737991;4;14.4983673096;27.5;10;27.2545039654;
45;5;30.8845710754;31.5;7;48.8442847729;4;14.0;28.5;11;27.293856144;
46;5;30.9101085663;31.5;8;48.959318161;4;14.5161170959;29.5;11;27.3329925537;
47;5;30.9352645874;31.5;7;49.0735428333;4;15.5249233246;27.5;11;27.3718836308;
48;5;30.9600067139;32.5;8;49.1868351698;4;14.5336742401;28.5;11;27.4105007648;
49;5;31.3310489655;32.5;8;49.2990795374;5;14.0;29.5;9;42.4488155842;
50;5;31.0081100464;32.5;9;49.4101681709;5;16.0;28.5;10;43.2368011475;
51;5;31.0314121246;32.5;9;49.5200030804;5;16.5595302582;28.5;10;43.943805933;
52;5;31.0541782379;32.5;9;49.6284935474;5;17.0;28.5;11;44.5689711571;
53;6;31.076385498;32.5;8;50.7355589867;4;18.5763778687;29.5;11;45.1147961617;
54;6;32.0980148315;33.5;9;50.9711270332;4;19.0;30.5;12;45.5862705708;
55;6;31.1190509796;35.5;8;51.2205651999;4;20.5928630829;31.5;11;45.9900026321;
56;6;29.7749996185;38.5;9;51.4852497578;4;21.6009559631;32.5;13;46.333429575;
57;6;30.7749996185;39.5;9;51.7665889263;4;22.625;32.5;13;46.62418437;
58;6;31.9034690857;41.5;10;52.0659923553;4;22.2418193817;31.5;14;46.7759244442;
59;7;30.5;44.5;9;52.3848284483;4;23.2495822906;29.5;14;46.8099038601;
60;7;30.5;46.8480911255;10;52.7243732214;4;24.2572288513;28.5;15;47.84334445;
61;7;30.5;48.0419387817;10;53.0857514143;4;25.625;29.5;15;48.0062321424;
62;7;31.5;47.286315918;11;55.2544996738;4;27.625;31.5;15;48.1839853525;
63;7;30.7999992371;50.0265426636;12;57.1438881159;4;28.5544242859;30.5;16;48.3780236244;
64;7;32.0340003967;50.6821212769;13;58.7993711233;4;28.5615673065;31.5;16;48.5897929668;
65;7;31.2123565674;53.2710647583;13;60.2678090334;4;26.5685787201;33.5;16;48.8187118769;
66;7;32.3458442688;53.8115882874;14;61.4293513298;4;26.8999996185;33.5;16;49.0402543545;
67;7;33.1666221619;55.24584198;15;62.1984062195;4;27.8999996185;34.5;16;49.2842636108;
68;7;33.2215881348;56.6146697998;16;62.9953687191;4;27.8999996185;34.5999984741;16;49.5518820286;
69;8;32.2749252319;56.006362915;14;63.8156399727;4;27.8999996185;34.5999984741;13;49.8440244198;
70;8;32.3264884949;56.4180793762;14;64.6534614563;4;27.8999996185;34.5999984741;10;50.1613030434;
71;8;33.376159668;57.8461227417;15;65.5020258427;4;27.8999996185;34.5999984741;10;50.5039470196;
72;8;33.0613365173;57.2860031128;16;66.3536889553;4;27.8999996185;34.5999984741;10;50.871723175;
73;8;32.0798225403;60.8461227417;13;67.2002696991;4;27.8999996185;34.5999984741;10;51.263862133;
74;8;32.4000015259;60.8461227417;14;68.0334229469;4;27.8999996185;34.5999984741;11;51.6789975166;
75;8;35.1170730591;59.8461227417;16;68.8450453281;4;27.8999996185;34.5999984741;11;52.1151270866;
76;8;34.3292694092;61.8461227417;16;69.6276733875;4;27.8999996185;34.5999984741;11;53.1395993233;
77;8;34.3850479126;63.8461227417;19;70.3748338223;4;28.0282497406;34.5999984741;11;55.2560825348;
78;8;35.4387054443;62.8461227417;21;71.081307888;4;28.3602485657;33.0999984741;12;57.0930225849;
79;8;33.6982421875;65.8461227417;21;71.743285656;4;28.6239013672;33.3899993896;12;58.6901042461;
80;9;32.5397224426;67.8461227417;20;72.3584039211;4;28.8295249939;33.6872596741;12;60.0724403858;
81;9;30.5583496094;68.8461227417;21;72.9256868362;4;28.9843845367;33.9097442627;13;60.950037241;
82;9;28.729019165;71.8461227417;22;73.4128079414;4;29.0249996185;34.0;13;61.6419315338;
83;9;28.729019165;75.0011901855;22;73.8085324764;4;29.0249996185;34.0;14;62.3205087185;
84;10;28.7999992371;75.0255889893;22;95.16563797;4;22.2999992371;29.0;13;41.9781167507;
85;10;30.7027435303;74.8461227417;21;95.4865214825;4;20.2999992371;30.0;13;42.6079554558;
86;10;31.7999992371;77.8461227417;22;96.7739441395;4;19.2999992371;31.0;13;43.2043700218;
87;10;30.7999992371;78.0974502563;22;97.0908529758;4;18.2999992371;32.0;13;43.7630460262;
88;10;31.7999992371;79.1208724976;23;97.3676145077;4;17.2999992371;33.0;14;44.2810852528;
89;10;34.7733917236;80.8461227417;23;97.4905663729;4;16.2999992371;34.0;14;44.7569737434;
90;10;33.7999992371;80.8461227417;24;97.6157317162;4;16.0;35.0;14;45.1904611588;
91;11;33.7999992371;82.8461227417;24;97.7431122065;4;16.0;36.0;15;45.5823760033;
92;11;34.8238449097;85.8461227417;24;97.8727031946;4;16.0;37.0;15;45.9344086647;
93;11;33.7999992371;84.8461227417;25;98.0044920444;4;16.0;38.0;16;46.2488827705;
94;11;33.7999992371;85.8461227417;25;98.1384567022;4;16.0;39.0;16;46.5285387039;
95;11;34.8716697693;88.8461227417;25;98.2745649815;4;16.0;40.0;16;46.7763507366;
96;11;37.88697052;85.8461227417;26;98.4127725363;4;16.0;41.0;16;46.9718112946;
97;11;36.9019355774;88.8461227417;27;98.5530222654;4;16.0;42.0;17;47.0;
98;11;37.916557312;91.8461227417;27;98.6952428818;4;16.0;43.0;17;47.0;
99;11;38.9308280945;94.8461227417;29;98.8393478394;4;16.0;44.0;17;47.0;
100;11;38.9447441101;97.8461227417;30;98.985234499;4;16.0;45.0;17;47.0;
