Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
33;2;21.5;13.3480072021;6;27.2022752762;1;13.625;15.5;9;25.0;
34;2;22.1606826782;12.5;8;27.2859115601;1;12.625;16.5;9;25.0;
35;2;21.5;13.4143648148;8;27.3708124161;1;12.0;17.5;10;25.0;
36;2;21.5;13.4483251572;9;27.4568536282;1;12.0;18.5;10;25.0;
37;2;21.5;13.4827413559;9;27.5439035892;1;12.0;19.5;10;25.0;
38;2;22.2631721497;12.5;9;27.6318233013;1;12.0;20.5;10;25.0;
39;2;21.5;13.5;9;27.7204678059;1;12.0;21.5;10;25.0;
40;2;22.3161411285;12.5;10;27.8096864223;1;12.0;22.5;10;25.0;
41;2;22.3429069519;12.5;11;27.8993241787;1;12.0;23.5;11;25.0;
42;2;21.5;13.5;11;27.989222765;1;12.0;24.5;12;25.0;
43;2;22.3967666626;15.5;12;28.079221487;1;12.0;25.5;12;25.0;
44;2;22.4237670898;17.5;12;28.1691586971;1;12.0;26.5;12;25.0;
45;2;22.4507484436;19.5;13;28.258872509;1;12.0;27.5;12;25.0;
46;2;22.4776611328;21.5;13;28.348202467;1;12.0;28.5;11;25.0;
47;2;22.5044612885;22.5;14;28.4369900227;1;12.0;29.5;11;25.0;
48;2;22.5310974121;22.5;14;28.5250804424;1;13.0;27.5;11;25.0;
49;2;21.5;23.5;15;28.6123232841;1;12.0;28.5;12;25.0;
50;2;21.5;23.9449291229;15;28.6985738277;1;12.0;29.5;11;25.0;
51;2;21.5;23.979429245;16;28.7836937904;1;13.0;27.5;12;25.0;
52;2;21.5;24.0134773254;16;28.867552042;1;12.0;28.5;11;25.0;
53;2;21.5;24.0470199585;12;28.9500255585;1;12.0;29.5;12;25.0;
54;2;21.5;24.0800094604;13;29.0310001373;1;13.0;27.5;12;25.0;
55;2;21.5;24.1124000549;13;29.110370636;1;12.0;28.5;13;25.0;
56;2;21.5;24.1441478729;14;29.1880412102;2;13.0;30.2000007629;12;26.0;
57;2;21.5;24.1752166748;15;29.2639269829;3;16.0;28.8999996185;14;27.0900000334;
58;3;22.5;22.5;11;46.5879516602;3;18.0;29.8999996185;14;27.2371189594;
59;3;23.8013858795;23.5;12;47.5225496292;4;19.2671012878;30.8999996185;14;27.3937133551;
60;3;24.823015213;24.5;13;48.34207201;4;20.2479438782;31.8999996185;14;27.5601762533;
61;3;24.8440513611;25.5;12;49.0492219925;4;21.0;32.9000015259;16;27.7368751764;
62;3;24.8644771576;26.5;12;49.6513400078;4;21.625;33.9000015259;16;27.9241427183;
63;3;24.8842868805;27.5;13;50.1586894989;4;21.9971885681;32.3889808655;16;28.1222668886;
64;3;24.9034690857;28.5;12;50.5829343796;4;21.625;32.4310302734;17;28.3314810991;
65;3;24.9220199585;29.5;14;50.9359416962;4;22.0613479614;30.4745101929;17;29.5519522429;
66;3;24.9399356842;30.5;14;51.1073932648;4;23.0965213776;30.5194129944;17;29.913769722;
67;3;24.9572181702;31.5;15;51.162894249;4;24.476348877;29.5;17;30.3023648262;
68;4;24.9738693237;32.5;16;51.2163023949;4;23.9828948975;31.5;18;30.7190690041;
69;4;24.9898910522;33.5;16;51.25;4;24.5883026123;31.5;18;31.1651277542;
70;4;25.0;34.5;17;53.1968750954;5;24.0148906708;33.5;17;31.6416596174;
71;4;25.3449993134;36.0;16;54.7747220993;5;24.3036346436;32.5;18;32.1496083736;
72;4;25.6230335236;37.3899993896;16;56.0349407196;5;23.625;34.5;18;32.6896885633;
73;4;25.8443450928;38.6872596741;16;57.0323886871;5;23.625;35.8720436096;18;33.2623233795;
74;4;26.0196113586;39.9097442627;14;58.670876503;5;24.4510192871;33.9274749756;18;33.8675780296;
75;4;27.1142845154;42.0;14;58.8648962975;5;24.9803009033;32.5;19;34.5050907135;
76;4;28.1534690857;44.0;12;59.0110559464;5;24.5568408966;32.5;19;35.1740009785;
77;4;28.4253005981;46.0;10;59.1525989771;5;23.625;33.5;20;36.8728852272;
78;4;28.2276039124;48.0;10;59.2894028425;5;25.625;33.5;21;37.6396987438;
79;4;28.2624740601;50.0;11;59.421384573;5;26.7227706909;34.5;21;38.432921648;
80;4;28.2958450317;51.5509490967;12;59.548499465;5;26.7789878845;35.5;21;39.2491745949;
81;4;26.3999996185;53.5614051819;13;59.6707372665;5;25.625;37.5;22;40.0844117403;
82;4;27.3999996185;53.5719451904;14;59.7881195545;5;25.625;39.5;24;40.9339696169;
83;4;28.3868980408;54.5825614929;15;59.9006969929;5;26.625;37.5;24;41.7926545143;
84;4;26.3999996185;55.5932502747;15;60.0085455179;5;26.5603408813;38.5;25;42.6548690796;
85;4;26.3999996185;57.2040100098;15;60.1117631197;5;25.625;39.5;25;44.7445505857;
86;4;27.3999996185;56.2148323059;16;60.2104671001;5;25.8500003815;41.0;26;46.6200056076;
87;4;28.3999996185;56.2257156372;18;60.2733153105;5;26.0255012512;42.3899993896;26;48.3060472012;
88;4;26.3999996185;57.236656189;19;60.2953014374;5;26.1592674255;45.6872596741;25;49.8288719654;
89;5;26.3999996185;56.2476501465;14;75.3173824549;5;28.377538681;41.9097442627;24;51.0642405748;
90;6;27.3999996185;57.2586898804;13;76.3895481825;5;26.684431076;44.0;24;52.0875730515;
91;6;28.3999996185;57.5999984741;14;77.3667658567;5;27.0931434631;45.0;24;53.0720477104;
92;6;28.3999996185;58.5999984741;14;78.2384781837;5;25.7258243561;44.0;25;54.0117592812;
93;6;28.3999996185;59.5999984741;15;79.0010191202;5;25.6541481018;45.0;26;54.9023795128;
94;7;28.3999996185;60.5999984741;14;79.6566599607;5;23.6213321686;45.0;26;55.7411739826;
95;7;28.3999996185;61.5999984741;14;80.2121446133;5;22.6632823944;47.0;25;56.5269200802;
96;7;28.3999996185;64.3256607056;15;80.677101016;6;23.1887550354;47.0;24;57.2597310543;
97;7;28.3999996185;66.3368988037;16;82.0625873804;6;21.2999992371;46.0;24;57.9408388138;
98;7;29.3999996185;69.148147583;16;82.3999481201;6;20.0;47.0;25;58.5723423958;
99;7;30.3999996185;71.1593933105;16;82.5814898014;6;21.9423103333;44.8397369385;23;59.1569647789;
100;6;28.3999996185;67.3999938965;17;81.0605818033;7;21.0;44.9201660156;21;61.239118576;
101;6;28.3999996185;69.3999938965;18;81.0811508894;7;24.0;45.0019073486;20;61.7620238066;
102;6;28.3999996185;69.3999938965;19;81.1018965244;7;27.6701107025;45.0019073486;21;62.1644514799;
103;7;28.3999996185;69.0;18;81.1228116751;7;26.25;48.0019073486;20;62.3758524656;
104;7;28.3999996185;69.0;17;81.1438889503;7;25.3362102509;50.0;22;62.5859735012;
105;7;28.3999996185;69.0;18;81.1651208401;7;25.3686294556;53.0;24;62.7944883108;
106;7;28.3999996185;69.0;18;81.1864993572;7;24.6220092773;56.0;24;63.0010744333;
107;7;28.3999996185;73.0;17;81.2080165148;8;25.0567092896;57.0;22;78.2054151297;
108;7;28.3999996185;75.0;17;81.2296639681;8;25.6320114136;61.0;23;79.4571988583;
109;7;28.3999996185;76.1500015259;18;81.2514331341;8;24.6369857788;66.0;24;80.6111030579;
110;7;28.3999996185;78.1500015259;20;81.2733153105;8;25.3919391632;70.7658996582;25;81.6562927961;
111;8;28.3999996185;80.1499938965;19;83.0591691732;7;23.9161434174;64.7658996582;25;80.7855291367;
112;8;29.3999996185;83.1499938965;20;83.1030539274;7;25.9429702759;67.0;28;81.536482811;
113;8;30.3999996185;84.1499938965;21;83.1469043493;7;24.9694576263;69.5;29;82.1854782104;
114;9;30.3999996185;88.1499938965;21;83.1907021999;8;25.9955482483;71.5;28;82.7419080734;
115;9;30.3999996185;91.75;21;83.2344293594;8;25.0;69.5;29;83.2166142464;
116;9;30.3999996185;91.5999984741;21;83.278067708;8;26.0;70.5;29;83.6207427979;
117;9;30.3999996185;90.5999984741;22;83.3215993643;8;28.25;68.5;30;83.8662261963;
118;9;30.3999996185;90.5999984741;23;83.3650064468;8;28.25;69.5;30;83.9700603485;
119;9;30.3999996185;90.5999984741;25;83.4082714319;8;28.25;70.5;31;84.0709495544;
120;10;30.3999996185;90.5999984741;26;83.451376915;8;28.3909645081;72.5;31;84.1687707901;
121;10;30.3999996185;88.5999984741;28;83.4943058491;8;27.4129734039;71.5;31;84.263422966;
122;11;30.3999996185;87.5999984741;27;84.096927166;8;28.4342708588;71.5;32;84.3548264503;
123;11;30.3999996185;86.75;28;84.6987482309;8;28.25;72.5;33;84.4429225922;
124;11;30.3999996185;86.75;24;85.2949098349;8;29.25;73.5;32;84.5276732445;
125;11;30.3999996185;86.75;20;85.8807537556;8;28.25;75.0;31;84.609058857;
126;11;30.3999996185;86.75;20;86.4519982338;8;30.25;72.0;32;84.6870775223;
127;11;30.3999996185;86.75;21;87.0048837662;8;30.529592514;71.0;32;84.7617444992;
128;11;30.3999996185;86.75;22;87.5362807512;8;31.5463924408;71.0;32;84.8330898285;
129;11;30.3999996185;86.75;22;88.0437554121;8;32.8624458313;71.0;33;84.9011569023;
130;11;30.3999996185;86.75;23;88.5255908966;8;33.8777580261;72.0;33;84.9660015106;
131;11;30.3999996185;86.75;24;88.9807677269;8;34.8923492432;73.0;34;85.0;
132;11;30.3999996185;86.75;25;89.4089057446;8;35.2749977112;74.0;35;85.0;
133;11;30.3999996185;86.75;28;89.8101902008;9;35.2749977112;75.0;34;85.0;
134;11;30.3999996185;86.75;28;90.1852736473;9;32.9249992371;75.0;30;85.0;
135;11;30.3999996185;88.75;29;90.535179615;9;32.9249992371;76.0;32;85.0;
136;11;31.3999996185;90.737701416;29;90.8612020016;9;32.9249992371;77.0;31;85.0;
137;11;32.4000015259;91.7806472778;30;91.164816618;10;32.9249992371;78.0;29;85.0;
138;12;33.4000015259;92.8232727051;29;91.447602272;10;32.6500015259;79.0;30;85.0;
139;12;34.2715148926;93.8655319214;26;92.6648135185;10;32.3499984741;80.0;27;85.4200000763;
140;12;35.2999992371;95.907371521;26;92.8463580608;10;32.3499984741;80.4199981689;29;85.8424363136;
141;12;36.2999992371;97.9487457275;27;93.0300014019;10;31.3500003815;79.4199981689;30;86.2637639046;
142;12;36.6368865967;99.9896240234;27;93.2156749964;10;30.9843482971;79.4199981689;29;86.6804304123;
143;12;36.6566848755;102.029953003;27;93.4033071995;10;28.7030982971;77.4199981689;28;87.0889959335;
144;13;36.6774139404;104.06968689;27;94.5928221941;10;27.9750003815;77.4199981689;29;87.4862470627;
145;13;37.2999992371;106.840461731;27;94.8441385031;10;27.7250003815;76.4199981689;29;87.8692951202;
146;13;38.2999992371;108.920394897;22;95.1001331806;10;28.7205924988;76.4199981689;30;88.2356595993;
147;13;39.082195282;109.294967651;23;95.3607809544;10;28.803024292;77.0;31;88.5833215714;
148;14;39.1265525818;110.373916626;23;95.6260409355;10;27.803024292;76.0;32;88.9107532501;
