Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
31;3;14.0;21.7854404449;5;30.9585089684;4;16.9414558411;14.5;6;27.428878665;
32;3;14.0;22.8834037781;5;31.1993217468;4;16.9464969635;15.5;6;27.4813280106;
33;3;14.0;23.9797286987;4;31.4349379539;4;16.95154953;16.5;7;27.5343953371;
34;3;15.0;22.0739746094;4;31.6643476486;4;16.5702400208;17.5;8;27.5880635977;
35;3;14.0;23.1657390594;4;31.8866472244;4;16.5823135376;18.5;8;27.6423146725;
36;3;14.0;24.2546596527;4;33.1010527611;4;16.5945205688;19.5;9;27.6971288919;
37;3;16.0;22.7404212952;3;33.3469085693;4;16.6068534851;20.5;9;27.7524857521;
38;3;16.0;23.8387641907;3;33.5848741531;4;16.6193084717;21.5;9;27.80836308;
39;3;16.0;24.9339504242;3;33.8145592213;4;16.6318817139;22.5;9;27.8647378683;
40;4;17.0;23.0258235931;2;34.0356978178;5;16.6445655823;23.5;7;50.9215855598;
41;4;16.0;24.1142787933;4;34.2481440306;5;17.0;25.4033794403;7;52.3588796854;
42;4;16.0;25.1992588043;4;34.4518587589;5;18.3720092773;26.4278564453;8;53.542951107;
43;4;17.0;23.2807445526;4;34.6469037533;5;19.3770179749;27.452671051;8;54.4921606779;
44;4;16.0;24.3587627411;5;34.8334238529;5;20.0;29.4778137207;8;55.2376377583;
45;4;16.0;25.4333686829;5;35.0116375685;5;21.0;30.7072219849;9;55.815253973;
46;6;17.0;23.504655838;3;45.1818217039;6;22.0;31.7483844757;8;56.259901762;
47;6;17.0;24.9915981293;4;46.7443013191;6;24.0;29.7897586823;9;56.3304599524;
48;6;21.0;26.9915962219;4;47.3138370514;6;26.4017753601;31.7897586823;9;56.3900717497;
49;6;24.0;29.5;5;47.8136787415;6;28.3561115265;33.7897567749;9;56.4498858452;
50;6;24.4831676483;33.5;5;48.2307332754;6;30.4115047455;35.7897567749;10;56.5098674297;
51;6;26.3370666504;37.5;5;48.6225010157;7;31.7733955383;37.7347068787;8;56.569980979;
52;6;28.0;40.5;6;48.9894858599;7;32.4461097717;38.5;8;56.6301903725;
53;6;30.4968452454;41.0999984741;6;50.3326119184;7;32.0250015259;38.7162284851;7;56.6904588938;
54;6;32.0494689941;42.8337478638;7;50.7031224966;7;32.4555778503;36.7437438965;8;57.7507493496;
55;6;33.8044929504;43.621925354;8;51.0544577837;7;33.0250015259;37.771396637;8;57.9635242224;
56;6;33.7003707886;44.8805007935;9;51.3882448673;7;34.0250015259;38.16771698;9;58.1977444887;
57;7;34.1132507324;45.904296875;8;51.7061700821;7;35.2939796448;35.5;9;59.4558346272;
58;7;34.0124206543;46.6811294556;9;51.9058434963;7;35.9313812256;38.5;9;59.8770307302;
59;8;34.0394515991;47.2097358704;9;52.0796427727;7;36.9996833801;40.8829116821;11;60.3446388245;
60;8;33.4000015259;46.0999984741;9;52.256917119;7;37.4737167358;41.9109077454;11;60.8679097891;
61;8;34.5594291687;46.6568603516;9;52.4375503063;7;37.6186981201;42.9389038086;10;61.4517993927;
62;8;34.5317230225;46.7660598755;9;52.6214123964;8;37.7818756104;43.966884613;11;62.1010303497;
63;8;34.5702209473;46.788269043;9;53.8083597422;8;34.9139022827;43.5;13;62.81985569;
64;8;36.1425094604;47.0999984741;9;54.0282357931;8;35.1683731079;45.5;13;63.6117744446;
65;8;36.7012367249;48.7643127441;10;56.9680165052;8;33.9440422058;48.0504760742;14;64.4792098999;
66;8;39.1514434814;49.4447097778;10;58.7135847807;8;33.1924133301;49.4781494141;14;65.4231622219;
67;8;39.2739639282;53.2171859741;10;60.2330895662;8;32.8387908936;50.5056991577;15;69.0893535614;
68;8;40.4619407654;55.593788147;14;62.9530630112;8;33.6200256348;51.5491485596;15;73.3155105114;
69;8;41.2026329041;55.2952194214;15;65.3255262375;9;35.3351860046;53.5927581787;15;76.2689031363;
70;8;41.9443359375;55.8256530762;14;67.4096778631;10;37.0001182556;52.5;14;78.963566184;
71;8;42.476524353;55.6137046814;14;69.2696954012;10;37.6306190491;55.5;12;81.1553764343;
72;9;43.8423652649;55.8904724121;13;70.7660222054;10;38.1878662109;58.9000015259;12;83.0293112993;
73;9;39.0300064087;59.0;13;71.9382895231;10;38.7021369934;61.767616272;9;84.9564828873;
74;9;38.0300064087;60.9372406006;14;73.1310907602;10;36.9598388672;64.811164856;8;86.9084485769;
75;9;35.7619400024;66.0133972168;15;74.3425626755;10;35.9598388672;65.9519042969;9;88.854822278;
76;10;35.5999984741;70.3206176758;14;75.5702416897;11;35.9598388672;67.0766143799;8;91.7652424574;
77;10;36.5999984741;68.5733642578;14;76.8110375404;11;37.4778175354;67.8057403564;8;94.6114040613;
78;10;36.5999984741;68.9281005859;16;78.9580298662;11;38.4778175354;73.9392776489;9;96.4063860178;
79;10;36.5999984741;72.6532287598;17;80.1248191595;11;39.7778167725;76.0772247314;11;98.0945304632;
80;10;38.5999984741;74.9181365967;17;81.3044432402;12;42.5996398926;76.6670227051;10;99.6626642942;
81;10;38.5999984741;76.2897949219;18;82.4905605316;12;41.3369750977;82.7082824707;12;101.103720427;
82;10;37.5999984741;80.6663818359;19;83.6766623259;13;41.7890357971;87.5167694092;11;102.416269541;
83;10;37.5999984741;80.8774871826;20;84.8562380075;13;41.2778396606;89.7892303467;11;103.603626728;
84;10;37.5999984741;81.8667144775;20;86.0229352713;13;41.2254600525;92.2288208008;12;104.672738552;
85;10;35.5999984741;84.0926513672;21;87.1707156897;14;40.091709137;94.2677841187;11;105.633006096;
86;10;37.5999984741;85.3194732666;22;88.2939932346;14;40.7691116333;92.267791748;11;106.49521172;
87;10;36.5999984741;84.5462341309;23;89.387745738;14;40.8688392639;94.2677841187;13;107.141176224;
88;10;34.5999984741;87.6807861328;22;90.4475977421;14;41.9757881165;96.2677841187;13;107.682989836;
89;10;35.5999984741;87.8002624512;22;91.4698731899;14;43.0503883362;97.4166870117;14;108.144430995;
90;10;34.5999984741;87.0062637329;23;92.4516158104;14;44.92029953;97.0166854858;14;108.442650318;
91;10;33.5999984741;89.5540924072;23;93.3905848265;14;45.9314079285;98.5;11;108.742199183;
92;10;35.5999984741;89.8288650513;25;94.2852210999;14;46.2422523499;100.5;12;109.042226434;
93;10;34.5999984741;89.0202636719;26;95.1346048117;14;45.3999977112;103.5;12;109.341864467;
94;10;35.5999984741;90.2056884766;24;95.9383896589;14;47.7341880798;108.5;12;109.640239716;
95;10;36.5999984741;88.3846893311;17;96.6967397928;14;49.3640289307;113.216629028;11;109.936487556;
96;11;35.5999984741;95.4849700928;13;97.4102585316;14;49.8936538696;116.886047363;13;110.229763865;
97;11;36.5999984741;99.7150421143;14;98.0799154043;14;50.1229782104;119.963600159;14;110.511728406;
98;11;38.5999984741;100.934951782;15;98.6504586935;14;50.1511764526;123.03553772;16;110.75690341;
99;12;37.5999984741;104.845153809;16;99.0830271244;14;50.175693512;126.084503174;17;110.998037338;
100;12;39.5999984741;102.06199646;18;99.4387260675;14;50.1998062134;129.133880615;19;111.234478474;
101;12;38.5999984741;102.26739502;19;99.7760857344;14;50.223449707;132.183624268;19;111.465641975;
102;13;38.5999984741;103.405960083;17;101.039040327;14;50.2465667725;137.078231812;20;111.691016197;
103;13;40.5999984741;102.537597656;18;101.335185885;14;50.2691040039;140.145309448;21;111.910166025;
104;13;40.5999984741;104.662307739;20;105.209198475;14;50.2910194397;143.212646484;22;112.122732162;
105;14;40.0800018311;110.246047974;13;108.499368191;14;50.3122749329;146.086090088;23;112.328431845;
106;14;41.0800018311;106.581512451;14;111.298294187;14;50.3328437805;148.303070068;23;112.52705574;
107;14;43.0800018311;103.833610535;15;113.649820089;14;50.3527107239;150.512969971;26;112.718463898;
108;15;40.0800018311;105.07220459;14;116.392043352;14;50.3718490601;152.715652466;28;112.902581692;
109;15;38.0800018311;109.296356201;15;121.297232032;14;50.3902587891;154.91104126;29;113.079393387;
110;15;40.0800018311;109.296356201;17;123.529376149;14;50.4079437256;157.099060059;29;114.392295003;
111;15;36.6467285156;114.296356201;20;128.599473953;14;50.5662307739;160.312133789;31;115.740981817;
112;15;37.6856422424;114.296356201;20;132.998271108;14;51.3741035461;161.55670166;31;117.114520907;
113;15;37.7267570496;118.932723999;22;137.034264088;14;51.8989753723;159.221496582;33;118.501485825;
114;15;33.7701301575;123.041732788;22;141.636212587;14;51.0714187622;162.494689941;33;120.890527725;
115;15;38.7358131409;120.155303955;24;145.027847171;14;54.2465324402;160.764465332;34;123.330928206;
116;16;40.7838516235;118.273239136;23;148.112423778;14;56.4233474731;164.019683838;36;124.816028476;
117;16;42.8342704773;120.395339966;23;150.912981391;14;58.7132720947;167.250183105;39;126.280663371;
118;16;45.8870925903;123.52130127;23;150.214226127;14;61.0098648071;167.447235107;41;127.71835649;
119;16;44.9334487915;124.458328247;27;153.49346292;14;61.2005348206;170.603729248;42;129.124220967;
120;16;43.9906997681;124.589996338;27;156.000783682;14;62.3908119202;173.714141846;43;130.494843006;
121;16;42.050327301;126.724578857;27;158.16776967;14;64.580368042;170.77456665;44;131.828074813;
122;16;44.1122894287;129.861633301;28;160.040079117;14;64.7689819336;172.782287598;45;133.122786641;
123;17;45.1765289307;126.861633301;27;161.800806046;14;66.9228210449;172.399459839;46;134.378611445;
124;17;46.2429656982;126.148345947;29;163.040559769;14;67.7427139282;172.004821777;46;135.595718265;
125;17;48.311504364;127.148345947;31;164.204735041;14;66.9276123047;174.59487915;46;136.774621487;
126;17;49.3820228577;128.148345947;31;163.088261366;14;67.1110687256;177.166427612;44;137.912565827;
127;17;50.4405632019;127.148345947;31;165.870146513;14;69.2742385864;173.716583252;44;138.857817173;
128;17;49.5143051147;131.148345947;33;167.390100956;14;67.4568405151;176.242919922;45;139.791412592;
129;17;51.5895881653;131.148345947;36;168.601330519;14;67.62159729;178.743530273;43;140.71091032;
130;17;54.666217804;129.919937134;35;167.36358881;14;75.6478271484;170.743530273;38;141.614157438;
131;17;53.7273292542;132.980728149;31;167.164746761;14;74.754989624;174.743530273;37;142.49928689;
132;16;53.7885665894;128.03918457;31;157.348877907;15;78.5424957275;175.743530273;35;152.18213129;
133;16;53.8497886658;127.095275879;32;156.553448796;15;81.8395385742;177.743530273;36;155.758995056;
134;16;53.9108390808;126.149017334;29;155.955976367;15;86.1907196045;176.743530273;35;158.872719049;
135;16;56.9108390808;123.149017334;30;155.47854948;15;87.5432281494;183.743530273;36;161.57936573;
