Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;9.19999980927;10.0;3;21.0;1;6.0;14.0;4;20.0;
2;2;9.19999980927;10.0;3;21.1200000048;1;7.0;13.0;6;20.0;
3;2;9.22399997711;10.0;3;21.2530560493;1;8.0;12.0;6;20.0;
4;2;9.25061130524;10.0;3;21.4002518654;1;8.0;11.0;6;20.0;
5;2;10.4200754166;10.0;3;21.5626775026;1;8.0;10.0;6;20.0;
6;2;11.4688034058;10.0;3;21.7414059639;1;9.0;10.0;6;20.0;
7;2;11.5224218369;10.0;3;22.3548774719;1;9.5;10.0;6;20.0;
8;2;11.7064628601;10.1999998093;3;22.9167456627;1;9.5;10.0;6;20.3999996185;
9;2;11.8750238419;10.3632001877;3;23.4393892288;2;9.59000015259;10.5;5;21.7264003754;
10;2;12.0318164825;10.4951858521;3;24.8717758656;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;12.4615325928;11.0209560394;3;26.1735084057;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;14.4615325928;11.4571752548;3;27.3609917164;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;16.4615325928;11.8107032776;3;28.4561290741;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;17.8944339752;12.0916318893;3;29.4820175171;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;19.0703964233;12.3113050461;3;30.4597220421;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;20.2619628906;12.4808797836;3;31.1853199005;2;16.9954986572;12.3113050461;5;26.2195074558;
17;2;21.468170166;12.5;2;31.9160957336;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;22.6874027252;12.5;4;32.6826691628;2;19.0164165497;12.5;5;26.3530313969;
19;3;23.8048019409;12.5;3;33.475315094;2;19.9294319153;12.5;5;26.4023760557;
20;3;24.0425949097;12.5;4;34.2825622559;2;19.9405345917;12.5;6;26.4528282881;
21;3;24.2847690582;12.5;4;35.0917634964;2;19.9518871307;12.5;7;26.5043625832;
22;3;24.5275287628;12.5;4;35.8898439407;2;19.9634819031;12.5;7;26.5569496155;
23;3;24.7669525146;12.5;4;36.6641292572;2;19.9753131866;12.5;7;26.6105561256;
24;3;24.9992389679;12.5;4;37.4031534195;2;19.9873752594;12.5;7;26.6651450396;
25;3;25.2209472656;12.5;4;38.0973386765;2;19.9996566772;12.5;8;26.72067523;
26;3;23.2209472656;13.5;4;38.7394571304;2;20.0121517181;12.5;9;26.7771017551;
27;3;22.2209472656;14.5;5;39.3248329163;2;20.024848938;12.5;9;26.8343759775;
28;3;21.2209472656;13.5;5;39.8512945175;2;20.0377349854;12.5;9;26.8924454451;
29;3;21.2209472656;14.5;5;40.3189182281;2;18.0508003235;13.5;9;26.9512542486;
30;3;20.2209472656;13.5;5;40.729631424;2;17.064031601;14.5;9;27.0107431412;
31;3;20.5;14.5;5;41.0867519379;2;16.0774173737;15.5;11;27.0708494186;
32;4;21.5;15.5;6;41.39453125;2;15.0909414291;16.5;11;27.1315076351;
33;4;21.5;16.5;6;41.6577396393;2;14.4795894623;17.5;11;27.1926498413;
34;4;20.5;15.5;6;41.8813304901;2;14.4933462143;18.5;11;27.2542052269;
35;4;20.5;15.5;7;42.0;2;14.5071964264;19.5;12;27.3161010742;
36;4;19.5;14.5;7;42.0;2;14.5211229324;20.5;13;27.3782629967;
37;4;20.5;15.5;7;42.0;2;14.5351085663;21.5;13;27.4406147003;
38;4;21.5;16.5;8;42.0;2;14.5491380692;22.5;13;27.5030794144;
39;4;21.5;17.5;8;42.0;2;14.5631923676;23.5;13;27.5655794144;
