Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
31;4;16.1212539673;17.5;4;27.1315076351;3;17.0315284729;14.5;8;26.8825509548;
32;4;15.1394519806;18.5;4;27.1926498413;3;16.0485744476;15.5;8;26.9600640535;
33;4;14.6577949524;19.5;4;27.2542052269;3;15.0660142899;16.5;8;27.0392494202;
34;4;14.6762619019;20.5;4;27.3161010742;3;14.4588308334;17.5;8;27.120018959;
35;4;14.6948299408;21.5;4;27.3782629967;3;14.4770040512;18.5;8;27.2022752762;
36;4;15.7134790421;19.5;5;27.4406147003;3;14.4955120087;19.5;9;27.2859115601;
37;4;14.7321844101;20.5;5;27.5030794144;3;14.5143299103;20.5;9;28.3708124161;
38;4;14.7509241104;21.5;5;27.5655794144;3;15.5334329605;21.5;9;28.5468536615;
39;4;15.7696743011;19.5;5;27.628036499;3;16.5527915955;22.5;11;28.7310225964;
40;4;14.7884111404;20.5;5;27.690372467;3;16.8394794464;23.5;11;28.9235616922;
41;4;15.8071117401;21.5;5;28.7525100708;4;16.8828010559;24.5;7;44.124694109;
42;4;17.0;20.8999996185;6;28.8543725014;4;17.3159503937;25.5;7;45.0846168995;
43;4;16.8443107605;20.5;6;28.9570682049;4;18.9752883911;26.5;8;45.9728680849;
44;4;16.8627662659;21.5;7;29.0605249405;5;20.0245361328;27.5;8;46.7887362242;
45;4;17.0;20.5;7;29.1646693945;5;21.0758247375;28.5;8;47.5348165035;
46;4;16.899269104;20.5;7;29.2694276571;5;22.1291732788;29.5;9;48.2161331177;
47;4;17.9172763824;20.5;9;29.3747251034;5;24.1845817566;27.5;9;48.8392579556;
48;4;18.935092926;21.5;9;29.4804866314;5;24.2420368195;28.5;10;49.4115109444;
49;4;19.0;23.5;9;29.5866367817;5;25.3414497375;29.5;10;49.9403173923;
50;4;20.0;25.5;9;29.693099618;5;26.2544555664;31.5;10;50.3390278816;
51;4;21.0;27.5;10;29.7997993231;5;27.4931430817;33.5;10;50.6284825802;
52;4;22.0;28.5;10;29.90666008;5;28.3786354065;35.5;10;50.9253768921;
53;4;24.0;27.5;10;30.0136055946;5;28.7000007629;37.5;11;52.2290546894;
54;4;24.5369968414;27.5;11;30.1205601692;5;31.1763305664;38.5;11;52.5887439251;
55;4;23.5;28.5;11;30.2274481058;5;33.0212173462;37.5;12;52.9555351734;
56;4;24.5;27.5;12;30.3341934681;5;33.4226455688;37.5;12;53.3284624815;
57;4;23.5;28.5;12;30.4407207966;5;33.5106010437;37.5;13;53.7064577341;
58;4;24.5;27.5;13;30.5469549894;5;33.5998497009;37.5;13;54.0883641243;
59;5;24.6137733459;27.5;12;30.6528209448;5;33.6901321411;37.5;13;54.4729533195;
60;5;24.628112793;27.5;13;30.7582443953;5;33.7811660767;37.5;14;54.8589440584;
61;5;23.5;28.5;13;30.8631510735;5;33.8726730347;37.5;14;55.2450252771;
62;5;23.5;27.5;13;30.967467308;5;33.9643554688;37.5;15;55.6298788786;
63;5;23.5;27.5;14;31.0711200237;5;34.0559082031;37.5;15;56.0122045279;
64;5;23.5;27.5;14;31.1740374565;5;34.1470451355;37.5;15;56.3907442093;
65;5;23.5;27.5;14;31.2542052269;5;33.1992607117;38.5;15;56.7643022537;
66;5;23.5;27.5;14;32.3161010742;5;33.2743301392;39.5;15;57.1317682266;
67;5;24.5;28.5;15;32.4182629585;5;32.8670349121;38.5;16;57.4921329021;
68;5;25.5;29.5;15;32.5217986107;5;33.9697151184;37.5;17;57.8445001841;
69;5;25.5;30.5;15;32.6266329288;5;33.494102478;38.5;17;59.8871695995;
70;5;25.5;31.5;16;32.7326868773;5;32.3504180908;41.0;15;61.6108119488;
71;5;25.5;32.5;16;32.8398779631;5;32.7120246887;43.3899993896;15;63.0417582989;
72;6;26.5;32.5;14;32.9481203556;5;34.0087890625;42.1872596741;15;64.2122132778;
73;6;26.7000007629;32.5;13;33.1362885237;5;33.9708251953;41.1872596741;12;65.0363612175;
74;6;26.7000007629;32.5;9;34.4493861198;5;33.271232605;41.1872596741;10;65.4300963879;
75;7;27.0359992981;33.0;8;35.5458509922;5;32.4506263733;40.0;9;65.8165552616;
76;7;27.3055973053;33.3899993896;7;36.459682703;5;33.503578186;41.0;9;66.1951785088;
77;6;26.2123565674;34.6872596741;7;37.2262872458;6;32.5581474304;40.0;9;66.5655097961;
78;6;27.3458442688;33.9097442627;7;38.730224371;7;32.6141815186;40.0;8;66.9271781445;
79;6;28.7751846313;35.0;8;39.0548868179;7;33.6715164185;41.0;8;67.2798783779;
80;6;28.3999996185;37.0;8;39.3802415133;7;34.72996521;42.0;9;67.623354435;
81;6;29.3999996185;37.0;9;39.7057406902;7;34.9300537109;43.0;9;67.9573864937;
82;7;26.3999996185;40.0;8;40.0308394432;7;32.8651046753;43.0;9;68.2817788124;
83;7;25.3999996185;43.0;8;40.3549976349;7;32.9256134033;44.0;9;68.5963497162;
84;7;24.3999996185;44.0443115234;8;40.6776838303;7;33.2307624817;42.0;9;68.8235068321;
85;7;23.3999996185;45.0829315186;9;40.9983766079;7;32.4220504761;43.0;9;71.024960041;
86;7;22.3999996185;47.0829315186;9;41.3165676594;7;33.4824867249;46.0;10;71.3947042227;
87;7;21.3999996185;49.0829315186;10;41.6317639351;7;35.2424087524;49.0;10;72.8664114475;
88;8;20.3999996185;51.0829315186;9;41.943488121;7;36.0228652954;52.0;11;74.231022954;
89;8;20.0;53.0829315186;9;42.2512824535;7;34.4261322021;56.0;13;75.5060075521;
90;8;20.0;55.0829315186;9;42.5547096729;8;34.5524597168;60.0;13;76.7116048336;
91;8;20.0;56.2870368958;10;42.8533537388;8;34.907913208;62.0;13;77.8682762384;
92;8;20.0;57.316368103;10;43.1468217373;8;35.2486381531;64.0;14;78.8517076969;
93;8;21.0;55.3443756104;11;43.4347453117;8;35.5373458862;66.0;15;79.758081913;
94;8;20.0;56.3710784912;12;43.7167811394;8;35.8028869629;68.0;16;80.7129395008;
95;8;20.0;57.3965034485;12;43.940918684;9;36.0829315186;70.0;15;81.7154995203;
96;8;21.0;55.4000015259;13;44.1528687477;9;35.9981155396;70.0;15;83.7636643648;
97;9;20.0;56.4000015259;13;44.3610272408;9;38.1074333191;72.0;16;84.943597436;
98;9;20.0;57.4000015259;14;44.565069437;9;39.4610862732;74.0;16;86.1664651632;
99;9;21.0;55.4000015259;15;44.7646965981;9;39.5586280823;76.0;16;87.4243191481;
100;10;20.0;56.4000015259;14;44.9596357346;9;39.6497650146;78.0;17;88.7067667246;
101;10;20.0;57.4000015259;14;45.1496415138;9;38.7343444824;79.0;18;90.0011943579;
102;10;21.0;55.4000015259;14;45.3344964981;10;39.5623435974;80.0;23;91.2932980061;
103;10;20.0;56.4000015259;15;45.5140113831;10;40.6338500977;81.0;24;92.5679045916;
104;10;20.0;57.4000015259;15;45.6880278587;11;41.0424728394;82.0;24;93.8099952936;
105;10;21.0;55.4000015259;15;45.7965102196;11;41.3642616272;84.0;25;95.0057841539;
