Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;9.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;9.0;10.0;3;20.0;1;8.0;12.0;5;20.0;
4;1;9.0;10.0;3;20.0;2;8.0;11.3000001907;4;21.0;
5;1;10.0;10.0;3;20.0;2;8.14999961853;10.0;4;21.0900000334;
6;1;11.0;10.0;3;20.0;2;9.24524974823;10.0;3;21.1871190071;
7;1;11.0;10.0;3;20.3999996185;2;9.76710128784;10.0;3;21.2917383909;
8;1;11.1199998856;10.1999998093;3;20.7264003754;2;9.79064083099;10.0;3;21.817143321;
9;1;11.2179203033;10.3632001877;3;20.9903717041;2;9.90885734558;10.1999998093;3;22.2793469429;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;10.0128526688;10.3632001877;2;22.6900259256;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;10.1052560806;10.4951858521;2;23.9506295919;
12;2;12.1743059158;11.4571752548;2;24.6214065552;2;10.3888921738;11.0209560394;2;25.0538563728;
13;2;14.9125738144;11.8107032776;3;25.233263731;2;12.2042226791;11.4571752548;2;26.0146684647;
14;2;16.9125728607;12.0916318893;3;25.7245850563;2;14.2042226791;11.8107032776;2;26.8543052673;
15;2;17.9431667328;12.3113050461;3;26.1177095175;2;16.2042217255;12.0916318893;2;27.5962526798;
16;2;18.9593582153;12.4808797836;3;26.2119446993;2;17.3919029236;12.3113050461;2;28.2632865906;
17;2;19.9761562347;12.5;3;26.269973278;2;18.4656772614;12.4808797836;2;28.6547400951;
18;2;20.9935646057;12.5;3;26.3300433159;2;19.5451507568;12.5;3;29.0328326225;
19;2;21.8990135193;12.5;4;26.3921557665;2;20.5323867798;12.5;2;29.4347915649;
20;2;21.9176464081;12.5;3;26.4563041925;2;20.6228275299;12.5;3;29.8589887619;
21;2;21.9368915558;12.5;3;26.5224741697;2;20.7182731628;12.5;3;30.3031497002;
22;2;21.956741333;12.5;3;26.5906432867;2;20.8182086945;12.5;3;30.7643566132;
23;2;21.977191925;12.5;3;26.6607804298;2;20.9219799042;12.5;3;31.2390885353;
24;2;21.9982337952;12.5;3;26.7328453064;2;21.0287952423;12.5;3;31.7232985497;
25;2;21.5;12.9332113266;3;26.8067884445;2;21.1377410889;12.5;3;32.2125329971;
26;2;21.5;12.9516973495;3;26.8825509548;2;21.2478199005;12.5;3;32.7020812035;
27;2;21.5;13.2530202866;3;26.9600640535;2;21.3579673767;12.5;3;33.1871519089;
28;2;21.5;13.2840251923;3;27.0392494202;2;21.4671096802;12.5;3;33.6630582809;
29;2;22.1117744446;12.5;3;27.120018959;2;17.625;14.5;3;34.1254005432;
30;2;21.5;13.3480072021;3;27.2022752762;2;16.625;16.5;3;34.570227623;
31;2;22.1606826782;12.5;3;27.2859115601;2;15.625;18.5;3;34.9941673279;
32;2;21.5;13.4143648148;3;27.3708124161;2;14.625;20.5;4;35.3945169449;
33;2;21.5;13.4483251572;3;27.4568536282;2;14.0;22.5;4;35.7692890167;
34;2;21.5;13.4827413559;4;27.5439035892;2;14.0;24.5;4;36.1172132492;
35;2;22.2631721497;12.5;5;27.6318233013;2;14.0;26.5;4;36.4376983643;
36;2;21.5;13.5;4;27.7204678059;2;14.0;28.5;4;36.7307662964;
37;2;22.3161411285;12.5;4;27.8096864223;2;14.0;29.7115364075;4;36.9969644547;
