Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
31;3;16.0212402344;17.5;5;27.7767804861;4;17.9464988708;15.5;3;27.5325119495;
32;3;16.033033371;18.5;5;27.8562822342;4;17.194814682;16.5;2;27.5973578691;
33;3;16.544883728;19.5;5;27.9371286631;4;16.584405899;17.5;2;27.6634049416;
34;3;16.8811378479;20.5;5;28.0192908049;4;16.5992660522;18.5;2;27.7306388617;
35;3;16.9057884216;21.5;5;28.1027359962;4;16.6143932343;19.5;2;27.799041748;
36;3;17.0;20.7410945892;5;28.1874285936;4;16.6297836304;20.5;2;27.8685928583;
37;3;16.9562282562;20.5;5;28.2733290195;4;16.6454334259;21.5;3;27.9392675161;
38;3;16.9819984436;21.5;5;28.3603947163;4;16.6613349915;22.5;3;28.0110378265;
39;3;17.0;20.8441581726;5;28.4485793114;4;16.677482605;23.5;3;28.0838719606;
40;3;17.0345745087;20.5;6;28.5378326178;4;16.6938724518;24.5;4;28.1577345133;
41;3;17.0613498688;21.5;6;28.6281014681;5;16.7104911804;25.5;4;28.2325862646;
42;3;17.0;20.9512405396;7;28.7193286419;5;16.3503131866;26.5;6;28.3083842993;
43;3;17.1157989502;20.5;7;28.8114535809;5;16.744386673;27.5;6;28.3850818872;
44;3;17.1434364319;21.5;8;28.9044122696;5;16.7616424561;28.5;7;28.4626283646;
45;3;17.0;21.0617637634;8;28.9981375933;5;16.7790908813;29.5;8;28.540969491;
46;3;18.6998977661;22.0617637634;7;29.0925588608;5;17.7967185974;27.5;8;28.6200474501;
47;3;19.7115650177;23.0617637634;6;29.18760252;5;16.8145103455;28.5;9;28.699800849;
48;3;20.0;25.0617637634;5;29.2831915617;5;16.8324546814;29.5;9;29.780164957;
49;3;21.0;27.0617637634;6;29.3792465925;5;18.4115047455;30.5;10;29.9210720062;
50;4;22.0;27.5;8;29.4756857157;5;20.4163246155;32.5;10;30.0654149055;
51;4;23.7573299408;27.5;8;29.5724244118;5;22.1397171021;34.5;10;30.2131892443;
52;4;24.2685050964;28.3042984009;8;29.6693758965;5;22.0;36.5;10;30.3643801212;
53;4;24.900812149;27.5;9;29.7664518356;5;24.2069854736;38.5;11;30.5189608335;
54;4;24.1394519806;28.5;9;29.8635625839;6;23.9243144989;39.5;7;45.676892519;
55;4;24.9590682983;27.5;9;29.960616827;6;25.1461219788;39.8525505066;8;46.5881230831;
56;4;24.9881858826;27.5;9;30.0575225353;6;26.4034671783;38.5;9;47.4219597578;
57;4;24.1948299408;28.5;10;31.1541874409;6;27.9755821228;37.5;9;48.1616976261;
58;5;26.0462551117;28.5;9;31.2905185223;6;28.0750007629;39.5;10;48.8215016127;
59;5;27.0751571655;29.5;9;31.4276077747;6;29.0750007629;40.5136642456;10;49.4105271101;
60;5;27.103925705;30.5;10;31.5653650761;6;30.0750007629;40.6214408875;10;49.9352765083;
61;5;27.1325435638;31.5;9;31.7036982775;6;31.6803340912;38.8480682373;10;50.4030616283;
62;5;26.3725662231;33.5;9;31.842513442;6;32.1184005737;38.5;10;50.8213694096;
63;5;27.189201355;32.5;9;31.9817159176;7;33.2177810669;40.4700622559;10;52.1036908627;
64;5;25.5;34.5;9;32.1191885471;7;34.9233322144;39.5;10;52.3810931444;
65;5;26.3999996185;33.6257476807;10;32.2289156914;7;34.3001785278;41.5;10;52.6714699268;
66;6;27.2627658844;32.5;9;33.3393474817;7;33.7750015259;44.5;11;52.975377202;
67;6;28.2810916901;33.5;9;33.4803901911;7;34.3497314453;44.6403121948;11;53.2933483124;
68;6;29.2992687225;34.5;10;33.6225397587;7;34.4763221741;43.6403121948;12;53.625878334;
69;6;29.317276001;35.5;10;33.7656929493;7;35.115814209;42.5;14;53.9734057188;
70;6;29.3350925446;36.5;11;33.9097440243;7;34.5025634766;43.5;14;54.3362903595;
71;6;28.3999996185;38.5;11;34.0545854568;7;33.7750015259;45.5;14;56.5524258614;
72;6;28.3999996185;39.3713607788;11;35.3696410656;7;34.4546699524;46.0;13;58.4988722801;
73;6;29.7179985046;38.6001319885;11;36.4689177275;7;34.0391693115;48.2646446228;12;60.2217741013;
74;6;30.0131149292;39.0129356384;11;37.3865075111;7;35.1400947571;47.6476478577;12;61.7687475681;
75;6;28.2123565674;41.3335838318;11;39.1578996181;7;35.8474006653;46.5557060242;13;64.0207693577;
76;6;30.3458442688;41.8743972778;11;39.7077252865;7;36.2493286133;46.7311630249;12;64.7931288481;
77;6;32.5412788391;41.6948127747;11;40.0806212425;7;36.1575737;45.7311630249;12;65.6171198487;
78;7;32.5945358276;43.7198982239;11;40.456605792;7;32.5999984741;50.1361656189;13;66.4879916906;
79;7;32.984287262;45.1562805176;10;40.8351656199;7;31.5999984741;53.4956665039;14;67.3997861743;
80;7;31.6615867615;47.2480239868;10;41.2157757282;7;30.5999984741;55.6525001526;14;68.3453198671;
81;7;31.763551712;47.3417129517;11;41.5979013443;7;29.5999984741;56.9118041992;15;69.3162543774;
82;8;28.3999996185;48.9403152466;11;41.9810009003;8;28.5999984741;60.2017059326;14;70.3032642603;
83;8;27.3999996185;50.5025482178;11;42.3645287752;8;28.2999992371;63.4879837036;13;71.2963076234;
84;8;26.3999996185;51.6405296326;11;42.747939229;8;29.2999992371;66.7692565918;14;74.2636553049;
85;8;25.3999996185;52.7798461914;12;43.1306883097;8;30.2999992371;70.3804092407;15;76.8939898014;
86;8;24.3999996185;53.9202842712;12;43.5122379065;8;30.2999992371;74.0002822876;16;79.2277116179;
87;8;23.3999996185;55.0616416931;12;43.892056942;10;30.2999992371;76.706489563;14;81.3103571832;
88;7;20.3999996185;50.5809135437;13;42.6590704918;11;30.2999992371;79.3524932861;13;85.5688506365;
89;7;20.0;51.7019958496;14;42.979295969;11;32.2999992371;83.9877548218;14;87.0802412033;
90;7;20.0;52.822933197;15;43.2953357697;12;34.2999992371;88.6060791016;13;88.5233805776;
91;7;20.0;53.9435043335;16;43.5832085609;12;34.2999992371;93.1809158325;13;89.8893480897;
92;7;20.0;55.0540771484;16;43.8503363132;12;34.2999992371;96.7590484619;15;91.1719836593;
93;7;21.0;53.1575660706;17;44.1132895947;13;34.2999992371;100.306602478;15;93.4033763409;
94;7;20.0;54.2605400085;17;44.3717141151;13;35.2999992371;103.820968628;16;94.5793295503;
95;7;20.0;55.3627929688;17;44.6252837181;13;36.2999992371;107.300598145;18;95.6715851426;
96;7;21.0;53.4641342163;18;44.8736999035;14;37.2999992371;108.472824097;17;96.6830099821;
97;7;20.0;54.5643692017;18;45.1166934967;14;37.2999992371;109.638374329;18;97.6177645326;
98;7;20.0;55.6633148193;19;45.3540260792;14;36.2999992371;110.797088623;22;98.480897665;
99;7;21.0;53.760799408;19;45.5505545139;14;37.2999992371;108.948898315;23;99.2276414037;
100;6;18.0;46.9683036804;19;40.7985517979;15;37.2999992371;108.871810913;22;104.635495901;
