Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;9.19999980927;10.0;3;21.0;1;6.0;14.0;4;20.0;
2;2;9.19999980927;10.0;3;21.0599999428;1;7.0;13.0;6;20.0;
3;2;9.21199989319;10.0;3;21.1229639053;1;8.0;12.0;6;20.0;
4;2;9.22459316254;10.0;3;21.1889609098;1;8.0;11.0;6;20.0;
5;2;10.3566884995;10.0;3;21.2580518723;1;8.0;10.0;6;20.0;
6;2;11.377415657;10.0;3;21.3302885294;1;9.0;10.0;6;20.0;
7;2;11.3990869522;10.0;3;21.8190145493;2;9.5;10.3000001907;5;21.0;
8;2;11.5457038879;10.1999998093;3;22.2388005257;2;9.72500038147;10.0;4;21.3999996185;
9;2;11.6716403961;10.3632001877;3;22.6008902788;2;9.81500053406;10.1999998093;4;21.7264003754;
10;2;11.7802667618;10.4951858521;3;23.7875448465;2;9.88844013214;10.3632001877;4;21.9903717041;
11;2;12.1362638474;11.0209560394;3;24.8040741682;2;9.94783401489;10.4951858521;4;23.0619120598;
12;2;14.1362628937;11.4571752548;3;25.6643919945;2;10.1889305115;11.0209560394;4;23.9545464516;
13;2;16.1362628937;11.8107032776;3;26.3888099194;2;11.9568777084;11.4571752548;4;24.6819883585;
14;2;17.2742366791;12.0916318893;4;27.0000665188;2;13.9568777084;11.8107032776;3;25.2644146681;
15;2;18.3258094788;12.3113050461;3;27.5204386711;2;15.7228336334;12.415977478;2;25.7245066166;
16;2;19.3801765442;12.4808797836;4;27.7490785122;2;16.7228336334;12.6418743134;2;26.0845712423;
17;2;20.437297821;12.5;3;27.9484119415;2;17.9754657745;12.4808797836;2;26.1438889503;
18;2;21.4970970154;12.5;5;28.156321764;2;18.7228336334;12.8431663513;3;26.1651208401;
19;2;22.4468955994;12.5;5;28.3723301888;2;19.8871517181;12.5;3;26.1864993572;
20;2;22.5116996765;12.5;6;28.5958371162;2;19.625;12.8559494019;2;26.2080165148;
21;2;22.5787506104;12.5;6;28.8261203766;2;19.625;12.983206749;2;26.2296639681;
22;2;22.6478366852;12.5;6;29.0623402596;2;19.625;12.9918651581;2;26.2514331341;
23;2;22.7187023163;12.5;6;29.303548336;2;19.625;13.0005731583;2;26.2733153105;
24;2;22.7910652161;12.5;6;29.5486979485;2;19.625;13.0093259811;2;26.2953014374;
25;2;21.5;13.5;7;29.796661377;2;19.9164428711;12.5;4;26.3173824549;
26;2;22.5;12.5;7;30.0462479591;3;19.625;13.0269527435;3;26.3395489454;
27;2;23.013874054;12.5;6;30.2962265015;3;19.625;13.0358200073;4;26.3617914915;
28;2;23.0888671875;12.5;6;30.5453491211;3;19.9314041138;12.5;4;26.3841004372;
29;3;23.1636047363;12.5;5;30.7923750877;4;19.625;13.0536403656;4;31.8570648432;
30;3;21.5;13.5;5;31.0360965729;4;18.9414558411;13.5;4;32.2637118101;
31;3;22.5;12.5;5;31.2753615379;4;18.9464969635;14.5;4;32.675062418;
32;3;21.5;13.5;5;31.5090961456;4;17.95154953;15.5;4;33.0881570578;
33;3;21.5;14.5;5;31.736322403;4;16.9566059113;16.5;4;33.4999476671;
34;3;22.5;12.5;5;31.9561743736;4;16.3366661072;17.5;4;33.9073925018;
35;3;21.5;13.5;5;32.1679081917;4;16.3417282104;18.5;5;34.3075501919;
36;3;21.5;14.5;6;32.3709101677;5;16.3467903137;19.5;4;34.6976679564;
37;3;22.5;12.5;6;32.5646982193;5;16.3518486023;20.5;5;35.0752621889;
38;3;21.5;13.5;6;32.7489213943;5;16.3569030762;21.5;5;35.438180089;
39;3;22.5;12.5;6;32.9233555794;5;16.3619499207;22.5;5;35.78464818;
40;3;21.5;13.5;6;33.0878953934;5;16.366985321;23.5;5;36.1132918596;
41;3;22.5;12.5;6;33.2425441742;5;16.3720092773;24.5;5;36.4231456518;
42;3;21.5;14.5;6;34.3874034882;5;17.0;26.5;4;37.7136362791;
43;3;23.5;17.5;6;34.542658329;5;19.0;28.2884788513;4;38.0170567036;
44;3;25.5;20.5;7;34.6887631416;5;21.0;29.3234558105;3;38.301746726;
45;3;27.0945701599;23.5;7;34.8260284662;5;22.0;30.3587989807;3;38.5681004524;
46;3;26.0945701599;26.5;7;34.9548119307;5;22.8170585632;31.3945007324;3;38.8167392015;
47;3;28.0945701599;27.5;5;35.0755054951;5;23.9035453796;29.4305496216;4;39.0484652519;
48;3;29.0945701599;27.5;7;35.1228116751;5;25.9151535034;31.4305496216;5;39.2642089128;
49;3;27.0945701599;28.5;8;35.1438889503;5;27.0073890686;33.4305496216;5;39.4649899006;
50;3;26.5;29.5;8;35.1651208401;5;28.0929203033;35.4305496216;6;39.6513416767;
51;3;26.5;30.5;8;35.1864993572;5;29.1719932556;37.1805801392;7;39.7104723454;
52;3;26.5;31.1000003815;10;35.2080165148;5;29.3929862976;38.5;7;39.7700698376;
53;4;26.5;31.1000003815;9;35.2296639681;5;29.8409538269;36.5;8;39.8301072121;
54;4;26.5;31.1000003815;9;35.2514331341;5;29.4280395508;36.5;10;39.8905562162;
55;4;26.5;31.1000003815;10;35.2733153105;5;29.4459648132;35.8685531616;10;39.9513870478;
56;4;26.5;31.1000003815;11;35.2953014374;5;29.9086341858;33.5;10;40.012568593;
57;4;26.5;31.1000003815;11;35.3173824549;5;29.9316139221;32.5;11;40.0582786798;
58;4;26.5;31.1000003815;11;35.3395489454;5;29.9512252808;32.5;11;40.1002231836;
59;4;26.5;31.1000003815;12;36.3617914915;5;29.9701004028;32.5;11;40.1426255703;
60;4;27.5;32.0999984741;12;36.424100399;5;29.9891815186;32.5;12;40.1854549646;
61;4;28.5;33.0999984741;11;36.4876500368;5;30.0084533691;32.5;13;40.2286791801;
62;4;28.5;34.0999984741;12;36.5524321795;5;30.0279045105;32.5;13;40.272264719;
63;4;28.5;35.0999984741;12;36.6184355021;5;30.0475196838;32.5;13;40.3161767721;
64;4;28.5;36.0999984741;12;36.6856458187;5;30.0672798157;32.5;13;40.3603793383;
65;4;28.5;36.0999984741;12;37.9582825899;5;30.0871696472;32.5;15;40.4048353434;
66;4;29.7999992371;34.5999984741;13;39.0011633635;5;30.1071739197;32.5;15;40.4495068789;
