Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
54;4;24.9289283752;28.6354675293;10;31.7732647657;1;13.0;27.5;13;25.0;
55;4;24.946603775;28.670753479;11;31.8895564079;1;12.0;28.5;14;25.0;
56;4;24.9636440277;28.706445694;11;32.00436306;1;12.0;29.5;14;25.0;
57;4;24.9800548553;28.7425098419;11;32.1176364422;1;13.0;27.5;14;25.0;
58;5;24.9958381653;28.7789039612;10;42.1926498413;1;12.0;28.5;15;25.0;
59;6;24.0;30.8155899048;9;42.6542048454;1;12.0;29.5;15;25.0;
60;6;24.0;32.8525238037;9;43.0905008316;1;12.0;30.5;15;25.0;
61;6;25.0;31.8896598816;10;43.5002017021;1;12.0;31.5;15;25.0;
62;6;26.0;32.9269561768;11;43.8826494217;1;12.0;32.5;16;25.0;
63;6;25.0;34.9643707275;11;44.2377977371;1;12.0;33.5;17;25.0;
64;6;25.0;35.0018463135;11;44.5661220551;1;12.0;34.5;17;25.0;
65;6;24.0;35.0393486023;11;44.8685245514;1;13.0;32.5;17;25.0;
66;6;24.0;36.0768203735;11;45.1462335587;1;12.0;33.5;17;25.0;
67;6;23.0;35.1142234802;12;46.4007072449;1;12.0;34.5;17;25.0;
68;6;26.0;35.1515045166;12;46.6635482311;1;13.0;32.5;18;25.0;
69;6;29.0;36.188621521;13;46.907022953;1;12.0;33.5;18;25.0;
70;7;31.0;37.2255325317;12;47.028737545;1;12.0;34.5;17;25.0;
71;7;30.0;39.2621841431;12;47.1210792065;1;13.0;32.5;17;25.0;
72;7;29.0;41.298538208;12;47.2134212255;3;13.0;34.5;15;26.0;
73;7;29.0;42.9124717712;13;48.6383963823;3;15.0;33.5;15;26.0299999714;
74;7;30.2999992371;41.5070075989;13;49.8161923885;3;16.0;33.5;17;27.3105909824;
75;7;31.5340003967;40.3697547913;13;50.7831915617;3;17.0;33.5;17;28.326141119;
76;7;28.2123565674;42.740272522;14;52.5773220062;3;18.0;33.5;17;29.1110928059;
77;8;31.3458442688;42.7065048218;13;53.1162366867;3;19.0;32.5;17;29.7066391706;
78;8;33.9000015259;43.8947792053;13;53.3515937328;3;20.0;31.5;18;31.1532703638;
79;8;35.2368888855;44.9931983948;14;53.5905160904;3;21.5170249939;31.5;18;31.2921270132;
80;8;35.9000015259;46.0918273926;15;53.8327424526;3;22.5249996185;31.5;19;32.8624491692;
81;8;30.3999996185;50.1904754639;14;54.078004837;3;22.8512496948;31.5;19;34.0691940784;
82;8;28.3999996185;53.8210754395;14;54.3260315657;3;23.0944690704;31.5;19;34.9790340662;
83;8;26.3999996185;55.9493713379;14;54.576546669;3;23.2696342468;31.5;19;35.6622214317;
84;9;25.3999996185;58.0784225464;14;54.829272747;3;23.3925285339;31.4278392792;19;35.9492698908;
85;9;27.3999996185;58.0784225464;15;55.0839297771;3;23.4249992371;31.5;19;36.0977865458;
86;9;28.8999996185;61.0784225464;16;55.3402374983;3;23.4249992371;31.5;19;36.2521215677;
87;9;29.8999996185;64.0784225464;17;55.5979146957;3;23.4249992371;31.5;19;36.4122749567;
88;9;30.8999996185;65.0784225464;17;55.8566789627;3;23.4249992371;31.5;19;36.5782153606;
89;9;31.8999996185;64.0784225464;17;56.1162478924;3;23.4249992371;31.5;20;36.749876976;
90;9;31.8999996185;64.2252426147;17;56.3763380051;3;23.4249992371;31.5;21;36.927157402;
91;9;30.8999996185;63.2252426147;16;56.6366643906;3;23.4249992371;31.5;22;37.1099147797;
92;9;30.8999996185;63.6315002441;15;56.8969404697;3;23.4249992371;31.5;22;37.297966361;
93;9;31.8999996185;65.6315002441;11;57.156878233;3;23.4249992371;31.5;21;38.8350090981;
94;8;28.8999996185;60.6315002441;9;55.0538730621;4;23.7220001221;32.1599998474;16;42.2791221142;
95;8;28.8999996185;61.6315002441;10;55.2499501705;4;24.9289493561;33.6198883057;16;43.1923923492;
96;8;29.8999996185;63.6315002441;10;55.4446775913;4;26.0685176849;34.9300384521;12;43.6318328381;
97;8;28.8999996185;63.6315002441;7;55.6378364563;4;26.6455402374;36.0;12;43.9373366833;
98;8;28.8999996185;64.6315002441;8;55.8292059898;4;26.6595916748;37.0;12;44.2481915951;
99;8;29.8999996185;66.6315002441;9;56.0185644627;4;26.1000003815;38.0;13;44.6656727791;
100;8;28.8999996185;66.5271606445;10;56.2056903839;4;26.1000003815;38.0;17;45.0932695866;
