Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
31;3;16.1212539673;17.5;7;27.1315076351;3;17.5334320068;17.5;3;27.4568536282;
32;3;15.1394519806;18.5;8;27.1926498413;3;17.5527915955;18.5;3;27.5439035892;
33;3;14.6577949524;19.5;8;27.2542052269;3;17.5723781586;19.5;3;27.6318233013;
34;3;14.6762619019;20.5;8;27.3161010742;3;17.5921592712;20.5;3;27.7204678059;
35;3;14.6948299408;21.5;8;27.3782629967;3;17.6121063232;21.5;4;27.8096864223;
36;3;15.7134790421;19.5;7;27.4406147003;3;17.6321792603;22.5;4;27.8993241787;
37;3;14.7321844101;20.5;8;28.5030794144;3;17.6523475647;23.5;4;27.989222765;
38;3;15.7509241104;21.5;8;28.5955793858;3;17.6725749969;24.5;5;28.079221487;
39;3;17.0;20.5;7;28.6886274815;4;18.6928253174;26.2000007629;3;29.1691586971;
40;3;17.1065883636;20.5;8;28.782138586;4;19.713060379;26.5;6;29.2988724709;
41;3;17.1346416473;21.5;8;28.8760273457;4;19.9672451019;27.5;6;29.4293863773;
42;3;17.3370552063;20.5;8;28.970207572;4;19.9966125488;28.5;6;29.5605435371;
43;4;17.1910629272;20.5;5;34.0645931959;4;20.0261230469;29.5;7;29.6921879053;
44;5;18.2193775177;21.5;4;34.3090984821;4;21.0557441711;27.5;7;29.8241647482;
45;5;20.2477302551;20.5;5;34.5504128933;4;21.0;28.5;7;29.9563217163;
46;5;20.2760925293;20.5;5;34.7880866528;4;22.2829933167;29.5;7;30.088509798;
47;6;21.9364280701;21.5;5;35.0217094421;4;24.1449146271;30.5;6;30.2205834389;
48;7;23.0065116882;23.5;4;35.2509137392;4;25.1746311188;31.5;7;30.3524016142;
49;7;24.0752735138;26.5;4;35.4753770828;4;25.5137557983;32.5;7;30.4838284254;
50;7;25.1426124573;29.5;6;35.6948213577;4;24.9518871307;32.5;7;30.6147332191;
51;7;26.2084465027;32.5;6;35.9090137482;4;24.9634819031;32.5;8;30.7449908257;
52;7;27.2727050781;32.5;6;36.1177662611;4;25.5673103333;30.5;9;30.8744831085;
53;7;28.3353309631;32.5;6;36.3209325075;4;24.9873752594;29.5;9;31.0030966997;
54;7;28.8962802887;32.5;5;37.5184081793;4;24.625;30.5;10;31.1307256222;
55;7;29.9555225372;33.5;5;37.7501264811;4;26.0044136047;27.5;10;31.2572696209;
56;7;31.0130367279;34.5;5;38.9772393703;4;25.024848938;28.5;9;31.3826347589;
57;7;32.3931732178;36.5;5;39.2897496223;5;26.625;29.5;9;32.5067332983;
58;7;33.4599266052;38.5;6;39.6048041582;5;27.0508003235;30.5;9;32.6594825983;
59;8;33.8814430237;40.5;6;39.9228349924;5;26.625;33.5;10;32.8113977909;
60;8;33.9768486023;41.5;6;40.2442805767;5;27.625;32.9075202942;10;32.9624011517;
61;8;34.0732879639;42.5;8;40.5380991697;5;27.0909404755;33.5;11;33.1124181747;
62;8;33.769985199;43.1524085999;8;40.7995560169;5;27.625;33.5;11;33.2613791227;
63;8;31.8339576721;44.1765136719;8;41.0698405504;5;26.625;35.0348548889;12;33.4092165232;
64;8;31.2195510864;45.9754371643;8;41.3491283655;5;27.625;34.9100418091;12;33.538228035;
65;8;31.2762145996;47.0166473389;9;42.6155917645;5;26.8999786377;35.1212692261;13;33.6343390942;
66;9;32.9333686829;47.7521820068;7;42.913823843;5;26.625;37.0440368652;13;33.7311565876;
67;9;33.9950637817;48.7784729004;7;43.2960731983;5;26.625;38.1118087769;13;33.8285880089;
68;9;33.3348312378;50.7953643799;10;44.8386983871;5;26.625;37.752155304;13;33.9265385866;
69;9;34.4826164246;51.3648300171;10;46.1790276766;5;26.625;37.7959060669;15;35.2898328304;
70;9;34.8369483948;52.8004112244;10;47.3510246277;5;26.8500003815;38.5155410767;15;36.4338283539;
71;9;32.2123565674;56.7181091309;11;48.3898806572;5;27.6544017792;37.1683197021;16;37.392026782;
72;9;34.3458442688;55.0513114929;11;49.1797484159;5;28.1592674255;36.4655799866;17;38.1993734837;
73;9;34.5026283264;55.2855453491;12;49.8034085035;5;27.9415149689;36.6880645752;18;38.7400132418;
74;9;34.1461791992;55.3775787354;11;50.4400058985;5;29.0091991425;34.7783203125;17;39.0969768763;
75;9;32.1649284363;56.4726104736;11;51.0879635811;6;28.6836585999;35.0;17;39.4499297142;
76;9;31.1836700439;57.5705604553;12;51.7455078363;6;27.2999992371;37.0;17;39.7980854511;
77;9;30.202381134;58.6713294983;12;52.4106857777;6;25.2999992371;39.4623680115;17;40.1407254934;
78;9;29.9332332611;59.7747993469;13;53.0813962221;6;24.2999992371;41.5481147766;18;40.4772037268;
79;9;28.8018226624;60.8808441162;14;53.7554187775;7;23.2999992371;43.6337280273;18;40.8069478273;
80;9;28.9902038574;62.8808441162;15;54.4304566383;7;22.2999992371;45.5922622681;18;41.1294591427;
81;9;30.0172271729;65.8808441162;15;55.1041772366;7;21.2999992371;46.7763061523;17;41.4443130493;
82;9;31.0432529449;68.8808441162;16;55.7742581367;7;21.0;47.9545593262;15;41.7511563301;
83;9;32.068271637;71.8808441162;17;56.4384319782;7;21.0;49.1268348694;15;43.0497021675;
84;9;33.0922775269;75.8808441162;20;57.0945310593;7;23.0;50.2087097168;16;43.3897283077;
85;9;34.1152801514;78.561126709;21;57.7405223846;7;24.7099113464;52.289276123;13;43.7230477333;
86;9;34.1372756958;79.9158096313;21;58.3745422363;7;25.7338581085;52.289276123;10;44.0495773554;
87;9;34.1582794189;80.1653366089;23;58.9949195385;7;23.0;54.289276123;10;44.3692795038;
88;9;34.1783065796;80.4108200073;23;59.6001954079;7;23.0;57.289276123;10;44.6821551323;
89;9;34.1973762512;80.6516036987;24;60.1374354362;7;23.0;59.5952682495;10;44.9213197231;
90;9;34.2000007629;80.8871154785;24;60.651620388;7;23.0;61.6670379639;10;45.1454056501;
91;9;34.2000007629;81.1168441772;25;61.1506040096;8;23.0;63.1805648804;11;45.368277669;
92;9;34.2000007629;81.3403930664;24;61.6337003708;8;23.0;64.2480545044;13;45.5897530317;
93;10;34.2000007629;81.557434082;21;62.1004059315;8;23.0;65.313293457;12;45.8096626997;
94;10;34.2000007629;81.7677078247;23;62.5503907204;8;23.0;66.3762512207;12;46.0278508663;
95;10;34.2000007629;81.9710235596;23;62.9834728241;8;23.0;67.4368743896;12;46.2441737652;
96;10;34.2000007629;82.1672515869;23;63.3996052742;8;24.0;65.4951477051;12;46.4584991932;
97;10;34.2000007629;82.3563537598;26;63.7988538742;8;24.0;65.5510559082;12;46.6707043648;
98;10;34.2000007629;82.5382843018;26;64.1813793182;8;24.0;66.5510559082;11;46.8806759119;
99;11;34.2000007629;82.7130889893;26;65.5471990108;7;24.0;64.5510559082;10;47.0883080959;
100;11;34.2000007629;82.8369140625;27;65.9770818949;7;23.0;66.5510559082;11;47.2935016155;
