Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
31;3;21.5;14.5;6;33.465420723;4;16.625;15.5;7;33.5033984184;
32;3;21.5;15.5;6;33.9339466095;4;17.0774173737;16.5;7;33.953540802;
33;3;21.5;16.0735778809;5;34.3865451813;4;17.4659423828;17.5;8;34.4008209705;
34;3;20.5;15.0735788345;5;34.8195896149;4;18.4795894623;18.5;8;34.8421983719;
35;3;20.5;15.0735788345;5;35.2300891876;4;19.493347168;19.5;9;35.2747912407;
36;3;20.5;15.5;6;35.6157541275;4;20.1164608002;20.5;9;35.6959619522;
37;3;19.6847267151;16.5;6;36.9750175476;4;20.2920608521;21.5;9;36.1033854485;
38;3;19.7925052643;17.8999996185;7;37.3470096588;5;20.4614143372;22.5;9;36.4951000214;
39;3;19.8921031952;18.5;7;37.6926903725;5;20.6236572266;23.5;9;36.8695383072;
40;3;18.8921031952;17.9324741364;7;38.0123999119;5;20.7780990601;24.5;9;37.2255401611;
41;3;18.7291698456;17.5;7;38.3069456816;6;20.924238205;25.5;6;52.5623435974;
42;3;19.3921031952;18.9668426514;7;38.5775002241;6;21.4704380035;26.5;6;53.6295633316;
43;3;21.0732498169;19.9668426514;8;38.8255035877;6;23.1904697418;27.5;6;54.5965280533;
44;3;22.1476516724;21.9668426514;8;39.0525729656;6;24.3104038239;28.5;6;55.4626545906;
45;3;22.8243274689;23.9668426514;8;39.2604210377;6;25.4216804504;29.5;6;56.2309629917;
46;3;24.2781257629;25.9668426514;9;39.4023760557;6;27.5245380402;30.5;7;56.9071605206;
47;3;25.3207130432;27.5;9;39.4528282881;6;28.9584884644;32.5;7;57.4987187386;
48;3;25.8999996185;28.0811309814;9;39.5043625832;6;31.0319309235;34.5;8;59.0140433311;
49;3;26.8999996185;28.1017456055;9;39.5569496155;6;33.6863517761;37.5;8;59.4917972088;
50;3;27.8670845032;27.5;10;39.6105561256;6;36.5240745544;40.5;8;59.7362616062;
51;3;27.8831672668;27.5;10;39.6651450396;6;37.4531593323;40.5;10;59.8253715038;
52;3;27.3999996185;28.1660575867;11;39.72067523;7;37.4732093811;40.5;9;59.9142408371;
53;4;27.3999996185;28.1882705688;10;39.7771017551;7;36.5;40.5;10;60.0028060675;
54;4;27.9331302643;27.5;10;39.8343759775;8;38.513130188;40.5;9;61.0910063982;
55;4;27.9503135681;27.5;11;39.8924454451;8;38.5;41.3320960999;10;61.2287828922;
56;4;27.9677333832;27.5;11;39.9512542486;8;38.7749786377;40.5;10;61.3680551052;
57;4;27.3999996185;28.2805023193;11;40.0107431412;8;38.7479438782;43.3792533875;11;61.5087949038;
58;5;27.3999996185;28.3042984009;7;50.0708494186;8;38.5;45.4033813477;11;61.6509715319;
59;5;29.0212554932;28.5;7;50.5315072536;8;39.6112823486;43.348361969;11;62.7945514917;
60;5;30.0394515991;29.5;7;50.9670495987;8;39.5;46.3416519165;12;63.0469976664;
61;5;30.0577945709;30.5;7;51.3761439323;9;40.8142967224;47.4310302734;11;63.311134696;
62;5;30.0762615204;31.5;9;51.7581357956;9;42.2199783325;46.4745101929;11;63.5876507759;
63;5;30.0948295593;32.5;11;52.1129813194;9;41.1094474792;49.5194129944;11;64.0644215345;
64;5;30.1134796143;33.5;11;53.441157341;10;39.5929870605;51.5653419495;9;84.2494202852;
65;5;32.132183075;33.5;12;53.8935730457;10;41.9229049683;52.7815666199;10;87.3872796297;
66;6;34.1509246826;34.5;13;55.763281703;10;44.2251358032;54.4855117798;10;90.0209380388;
67;6;35.6016921997;36.0;13;57.3429927826;10;44.6187744141;55.9551277161;10;92.2620549202;
68;6;36.049911499;37.3899993896;13;58.6701027155;10;46.7360305786;53.8587684631;11;94.0306823254;
69;6;36.4000930786;38.6872596741;14;59.7844641209;10;47.030418396;54.0;12;95.2563673258;
70;6;37.575138092;39.5100784302;14;60.5757783651;11;43.2594795227;59.0;11;96.3803099394;
71;7;37.7988471985;39.6231460571;12;75.6329619884;11;42.3879623413;61.3384895325;14;97.4213676453;
72;7;36.8978157043;41.6465377808;11;76.7751415968;11;41.5255889893;65.3798217773;16;98.3976230621;
73;7;33.990524292;45.670501709;11;77.5749446154;11;40.6721954346;69.3741149902;16;99.1036434174;
74;7;30.990524292;50.0747871399;12;79.2612867355;11;39.8274421692;72.5375900269;17;99.8066754341;
75;8;30.8863372803;55.1488685608;12;79.9219896793;11;39.6907958984;75.705368042;18;100.52864933;
76;8;30.8863372803;60.2234802246;13;80.5222769976;12;39.8615264893;78.8771057129;16;101.266802073;
77;8;30.3999996185;64.2984924316;13;81.0673154593;13;40.0387001038;82.0523681641;16;117.017896175;
78;8;31.3999996185;65.3737716675;14;81.5628378391;14;39.2211837769;87.2307128906;16;131.578266144;
79;8;30.7056999207;66.449180603;14;82.0147023201;14;40.4076881409;93.4116210938;16;134.095748186;
80;8;29.3754348755;70.1305084229;15;82.316609025;14;41.5967636108;99.5945587158;17;136.450502634;
81;9;30.3999996185;70.228729248;13;83.5369135141;14;40.7868690491;105.778938293;17;138.627366304;
82;9;31.3999996185;71.3272628784;14;83.7971901894;14;40.9764099121;110.153564453;19;140.620455027;
83;9;31.3999996185;75.4259796143;13;84.0583206415;14;41.8637924194;115.295310974;19;142.431567669;
84;9;32.4000015259;76.5247573853;13;84.3200159073;14;43.0474700928;120.436759949;15;144.068225384;
85;9;31.3999996185;79.5644836426;12;84.5819972754;14;44.2259941101;125.518669128;18;145.541697502;
86;10;31.3999996185;82.633026123;12;84.8439971209;14;45.3980789185;129.701034546;18;146.826535463;
87;10;32.4000015259;81.7009811401;12;85.1057596207;14;46.5626144409;133.881164551;19;147.85756731;
88;10;31.3999996185;83.7682723999;13;85.3670414686;14;55.0281143188;137.558486938;20;148.678225756;
89;10;31.3999996185;85.8348312378;14;85.6276116371;14;61.6445732117;139.532485962;22;149.375645876;
90;10;32.4000015259;84.900604248;14;85.8872507811;14;64.2520523071;140.702667236;24;149.896137476;
91;10;31.3999996185;87.9655151367;16;86.14575243;14;65.4458312988;141.468597412;24;150.388069153;
92;10;31.3999996185;91.0295410156;18;87.402921319;14;66.6257705688;141.629898071;25;150.85124898;
93;10;33.4000015259;92.0926208496;19;87.7185727358;14;68.7920074463;139.786224365;26;151.285884857;
94;10;33.4000015259;95.4907836914;19;88.0354967117;15;70.9448547363;138.937347412;27;151.692521572;
95;10;34.4000015259;95.5831298828;17;88.353597641;15;73.084777832;138.083023071;27;152.071976423;
96;10;34.4000015259;95.6743774414;17;88.6727805138;15;75.2124023438;137.223098755;28;152.425275803;
97;10;33.4000015259;98.7644882202;18;88.992949605;16;77.3283996582;136.35748291;28;152.753601313;
98;10;33.4000015259;103.667022705;18;89.3140051365;18;74.4335174561;148.156311035;26;153.012773991;
99;10;33.4000015259;105.841888428;19;89.614808917;18;73.4510803223;152.712783813;27;153.180084944;
100;10;33.4000015259;108.005653381;20;89.8783712387;18;73.4678039551;157.880081177;28;154.339304209;
101;10;34.4000015259;107.148986816;21;90.1454875469;18;73.4837188721;164.039306641;29;154.590576291;
