Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;6.0;14.3000001907;3;21.0;1;9.0;10.0;4;20.0;
2;2;7.15000009537;13.0;3;21.0900000334;1;9.0;10.0;5;20.0;
3;2;8.16349983215;12.0;3;21.1871190071;1;9.0;10.0;4;20.0;
4;2;8.17806816101;11.0;3;21.2917383909;1;9.0;10.0;4;20.0;
5;2;8.19376087189;10.0;3;21.4042263031;1;10.0;10.0;4;20.0;
6;2;9.31595134735;10.0;3;21.5249304771;1;11.0;10.0;4;20.0;
7;2;9.84310913086;10.0;3;21.6541694403;1;11.0;10.0;4;20.3999996185;
8;2;9.87218856812;10.0;3;22.2087649107;1;11.1199998856;10.1999998093;3;20.7264003754;
9;2;9.99697208405;10.1999998093;3;22.7014135122;1;11.2179203033;10.3632001877;3;20.9903717041;
10;2;10.1078176498;10.3632001877;3;23.1436295509;1;11.2971115112;10.4951858521;3;22.0419120789;
11;2;10.2073163986;10.4951858521;2;24.4502608776;1;11.6125736237;11.0209560394;3;22.9143505096;
12;2;10.5013093948;11.0209560394;2;25.6018667221;1;11.8743057251;11.4571752548;3;23.6214065552;
13;2;12.3275251389;11.4571752548;2;26.6129477024;1;13.6125736237;11.8107032776;4;24.1832637787;
14;2;14.3275251389;11.8107032776;2;27.5041275024;1;14.6125736237;12.0916318893;4;24.6226100922;
15;2;16.3275241852;12.0916318893;2;28.2981133461;1;15.6125736237;12.3113050461;4;24.9617595673;
16;3;17.5498218536;12.3113050461;2;29.0167398453;1;16.6125736237;12.4808797836;4;25.0;
17;3;18.6352043152;12.4808797836;3;29.4582490921;1;17.6125736237;12.5;4;25.0;
18;3;19.7259407043;12.5;3;29.883644104;1;18.6125736237;12.5;4;25.0;
19;3;20.7238197327;12.5;3;30.3288545609;1;19.5;12.5;5;25.0;
20;3;20.8239917755;12.5;3;30.7909274101;1;19.5;12.5;6;25.0;
21;3;20.9279594421;12.5;3;31.2663087845;1;19.5;12.5;7;25.0;
22;3;21.0349197388;12.5;4;31.7509255409;1;19.5;12.5;7;25.0;
23;4;21.1439590454;12.5;3;32.2403049469;1;19.5;12.5;7;25.0;
24;4;21.2540683746;12.5;3;32.7297272682;1;19.5;12.5;8;25.0;
25;4;19.625;13.5;3;33.2144021988;1;19.5;12.5;8;25.0;
26;4;19.625;14.5;3;33.6896543503;1;19.5;12.5;8;25.0;
27;4;20.625;12.5;4;34.1511049271;1;19.5;12.5;8;25.0;
28;4;19.625;13.5;4;35.5948324203;1;19.5;12.5;8;25.0;
29;4;17.625;15.5;4;36.0575008392;1;19.5;12.5;8;25.0;
30;4;17.625;17.5;4;36.4976315498;1;17.5;13.5;8;25.0;
31;4;16.8682670593;19.5;4;36.9132797718;1;16.5;14.5;8;25.0;
32;4;16.2527999878;21.5;4;37.3032130003;1;15.5;15.5;8;25.0;
33;4;16.2625999451;23.5;4;37.666872859;1;14.5;16.5;8;25.0;
34;4;16.2726631165;25.5;5;38.004306078;1;13.5;17.5;9;25.0;
35;4;16.2829933167;27.5;5;38.3160760403;1;12.5;18.5;9;25.0;
36;4;16.2935829163;29.5;5;38.6031639576;1;12.0;19.5;8;25.0;
37;4;16.3044319153;31.0750923157;5;38.8668698072;1;12.0;20.5;8;25.0;
38;4;16.3155345917;32.2251434326;7;39.1087149382;2;12.0;21.5;7;25.0;
39;4;16.3268852234;33.3591194153;7;39.3303589821;2;12.0;22.5;8;25.0;
40;4;16.3384819031;34.4781990051;8;39.5335235596;2;12.0;23.5;8;25.0;
41;5;17.3503131866;33.4781990051;8;39.6105561256;2;12.0;24.5;8;25.0;
42;5;16.0;35.4781990051;10;39.6651450396;2;13.0;22.5;9;25.0;
43;5;17.0;35.4781990051;11;39.72067523;2;12.0;23.5;10;25.0;
44;5;18.0;35.6826705933;11;39.7771017551;2;12.0;24.5;11;25.0;
45;5;17.399848938;33.4781990051;12;39.8343759775;3;14.0;22.5;10;26.0;
46;5;17.0;33.4781990051;12;39.8924454451;3;14.0;24.0;11;26.0199999809;
47;5;16.4258003235;34.4781990051;13;40.9512542486;3;14.0;25.0100002289;12;26.0401959419;
48;5;18.439031601;34.1781997681;13;41.0607430935;3;15.0;23.0200977325;12;26.0605818033;
49;6;21.0;34.2000007629;11;56.1728243828;3;14.0;24.0302906036;12;26.0811508894;
50;6;24.713886261;36.2000007629;12;57.0374575853;3;14.0;25.0405750275;13;26.1018965244;
51;6;26.9249992371;38.2000007629;12;57.8239690065;4;15.0;23.0509490967;12;26.1228116751;
52;6;27.9249992371;40.2000007629;13;58.5314683914;5;14.0;24.0614051819;10;46.1438889503;
53;7;28.5499992371;42.2000007629;12;59.1624140739;5;15.0;27.0614051819;10;47.365121603;
54;7;28.5499992371;41.5;12;59.7217451334;5;17.0;27.0614051819;10;48.404099226;
55;8;28.5499992371;42.4745101929;11;60.2160087824;5;18.0;28.0614051819;10;49.2659751177;
56;8;28.5499992371;41.2084312439;10;60.652571559;5;17.0;31.0614051819;10;49.9659978151;
57;8;29.5499992371;41.252155304;8;61.03898561;5;18.0;34.0614051819;12;50.5250785351;
58;8;30.5499992371;40.4093551636;8;61.2888169289;6;19.0;35.1257171631;10;50.9660090208;
59;8;31.9236755371;39.3396263123;7;61.4232177734;6;20.0;36.1366577148;11;51.2953014374;
60;8;32.5499992371;40.3832626343;8;62.5592985153;6;21.0;37.1476516724;12;51.3173824549;
61;8;34.95652771;40.4267578125;9;62.8669234514;6;22.0;38.1586914062;12;51.3395489454;
62;8;36.25;42.4700622559;9;64.2028592825;6;23.0;39.1697731018;14;51.3617914915;
63;8;36.3071479797;43.8720436096;9;64.6104912758;6;23.5;40.180896759;14;51.3841004372;
64;8;37.7282791138;45.9274749756;9;65.0545870066;6;24.5;38.1920509338;14;52.4064661264;
65;8;39.6081085205;47.5;10;65.538844347;6;24.5;40.2032318115;15;52.4488786459;
66;9;39.7292098999;48.6403121948;9;66.0669442415;6;25.5;42.2144393921;11;52.4915239811;
67;9;37.7004051208;48.6403121948;10;66.6423755884;6;26.5;41.2256622314;11;52.534386158;
68;9;37.3631744385;49.5;11;67.8382093906;6;25.5;43.2369003296;13;52.5774483681;
69;9;36.1445617676;51.5;11;70.5718010664;6;25.5;45.2481498718;14;52.620693922;
70;9;34.7357635498;52.2807312012;9;73.0465025902;7;26.5;43.8103485107;13;52.6641055346;
71;9;37.4752540588;52.2322769165;10;75.3121569157;7;25.5;44.2706451416;14;52.707665801;
72;8;29.2801742554;47.2073860168;11;56.4026870728;8;25.5;45.8538322449;12;73.5080574751;
73;9;32.4128303528;44.4298706055;11;59.0342365503;8;27.9758701324;43.5;12;73.37619102;
74;9;34.287612915;45.0;11;60.568097353;8;29.9825992584;43.5;12;73.2619880438;
75;9;37.1322517395;47.0;14;62.1353299618;8;28.9893131256;45.5;11;73.1636717319;
76;9;37.6378479004;48.0;14;63.6098757982;8;28.5;45.3266868591;13;74.079642415;
77;9;36.9678115845;49.0;15;65.0598922968;8;30.0026912689;47.5;13;74.0984588861;
78;9;35.9035606384;52.0;14;66.5066646338;9;30.5;48.3489151001;11;106.135941505;
79;9;35.7794380188;52.8482894897;14;68.9256052971;9;30.5;52.3599700928;11;108.111297369;
80;9;34.7666969299;54.0;15;70.3338952065;9;31.5;56.3709754944;12;113.11082375;
81;9;36.1017303467;57.0;16;71.6735477448;9;32.7999992371;60.3819351196;13;116.900871873;
82;10;37.2840194702;61.0;13;72.930373311;9;34.0340003967;63.3928375244;13;119.697937608;
83;10;38.5824356079;65.0;15;74.0957500935;9;35.2123565674;67.9455566406;14;121.608561873;
84;10;38.8535003662;69.0;15;75.1664534807;9;36.3458442688;69.11769104;14;122.30677402;
85;10;39.0963745117;72.0;16;76.143904686;9;37.4000015259;71.1396026611;15;122.532418013;
86;10;38.6782913208;75.0;16;77.0330619812;10;36.4000015259;75.1614608765;17;123.770238757;
87;11;39.5007705688;78.0;18;93.8412286043;11;38.4000015259;75.6482162476;16;124.020319819;
88;11;37.9871101379;83.0;17;95.3769453764;11;39.4000015259;74.5;17;127.993950248;
89;11;38.1078681946;88.0;17;96.7547184229;12;38.4000015259;80.2361984253;17;131.154935479;
90;11;38.2098846436;93.0;18;97.9176045656;13;38.4000015259;85.2474441528;15;133.633961558;
91;11;38.6145210266;98.7524642944;20;98.8227363825;13;38.4000015259;89.4767990112;15;135.573791385;
92;11;38.2922592163;101.813713074;21;99.6418422461;13;39.4000015259;90.4767990112;17;137.763798118;
