Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;2;6.0;14.5;3;21.0;1;9.0;10.0;4;20.0;
2;2;7.15000009537;13.0;3;21.0399999619;2;9.19999980927;10.0;4;21.0;
3;2;8.15600013733;12.0;3;21.0811839104;2;9.19999980927;10.0;4;21.0900000334;
4;2;8.16217803955;11.0;3;21.1235535145;2;9.21800041199;10.0;4;21.1871190071;
5;2;8.1685333252;10.0;3;21.1671074629;2;10.3561353683;10.0;4;21.2917383909;
6;2;9.0;10.5835533142;2;21.211841464;2;11.3875217438;10.0;4;21.4042263031;
7;2;9.5;10.6059207916;2;21.2577478886;2;11.4212675095;10.0;4;21.9389723539;
8;2;9.5;10.6288738251;2;21.7173930407;2;11.5816917419;10.1999998093;4;22.4109756947;
9;2;9.59000015259;10.8586969376;2;22.1054821014;2;11.7232933044;10.3632001877;4;22.831872344;
10;2;9.66343975067;11.0527410507;2;22.4331796169;2;11.8495616913;10.4951858521;4;24.1073114872;
11;2;9.72283363342;11.2165899277;2;23.5793277025;2;12.2321929932;11.0209560394;3;25.2262470722;
12;2;9.95943069458;11.7896642685;2;24.5511229038;2;14.2321929932;11.4571752548;3;26.2035200596;
13;2;11.7228336334;12.2755613327;2;25.3623305559;2;16.2321929932;11.8107032776;4;27.060199976;
14;2;13.7228336334;12.6811656952;3;26.0331535339;2;17.4756546021;12.0916318893;4;27.819549799;
15;3;15.7228336334;13.016576767;2;26.5862700939;2;18.5716552734;12.3113050461;4;28.5040667057;
16;3;16.7228336334;13.2931346893;2;27.0439527035;2;19.6752662659;12.4808797836;4;28.912750721;
17;3;17.7228336334;13.5219764709;2;27.2054133415;2;20.7863998413;12.5;4;29.3074398041;
18;3;18.7228336334;13.6027069092;2;27.3332078457;2;21.9048061371;12.5;4;29.7249407768;
19;3;19.625;13.6666040421;1;27.4654259682;2;22.9174823761;12.5;5;30.1631817818;
20;3;19.625;13.7327127457;2;27.6018767357;2;23.04895401;12.5;5;30.6194429398;
21;3;19.625;14.0611257553;2;27.7423293591;2;23.1858329773;12.5;5;31.0903835297;
22;3;19.625;14.1453971863;3;27.8865120411;2;23.3271141052;12.5;5;31.5721096992;
23;3;19.625;14.2319068909;3;28.0341134071;2;23.4716339111;12.5;5;32.0602788925;
24;4;19.625;14.3204679489;3;28.1847839355;2;23.6180839539;12.5;6;32.550242424;
25;4;19.625;14.4108705521;3;28.3381381035;3;23.7650718689;12.5;5;33.0372152328;
26;4;19.625;14.5028829575;3;28.4937574863;3;23.9111633301;12.5;5;33.516456604;
27;4;19.625;14.5962543488;3;28.6511945724;3;24.0549373627;12.5;5;33.9834604263;
28;4;19.625;14.6907167435;3;28.8099780083;3;24.1950378418;12.5;5;34.4341192245;
29;4;19.625;14.7859869003;3;28.96961689;3;24.3302345276;12.5;5;34.8648700714;
30;4;18.518163681;13.7859869003;3;29.1296076775;3;22.4594612122;13.5;5;35.2727956772;
31;4;17.5541610718;14.5;3;29.2894396782;3;21.4594612122;13.5;5;35.6556835175;
32;4;16.5901241302;15.5;3;29.4486017227;3;21.5;14.5;5;36.0120429993;
33;4;15.6259355545;16.5;3;29.6065893173;3;21.5;15.5;5;36.3410778046;
34;4;15.036482811;17.5;3;29.7629098892;3;20.5;14.5;5;36.6426286697;
35;4;15.0716552734;18.5;3;29.9170894623;3;20.5;14.5;5;36.9170885086;
36;4;15.1063451767;19.5;3;30.0686788559;3;19.5;13.5;5;37.1653108597;
37;4;15.1404533386;20.5;4;30.2172579765;3;19.5;14.5;5;37.3885068893;
38;4;15.1738834381;21.5;4;30.3624405861;3;18.5;13.5;6;37.5881471634;
39;4;15.2065486908;22.5;4;30.5038781166;3;17.5;13.5;6;37.7658729553;
40;4;15.2383728027;23.5;4;30.6412615776;3;18.5;13.5;5;38.9234199524;
41;4;15.0;26.2000007629;4;31.7743244171;3;20.5;15.1999998093;6;39.1000000238;
42;4;16.0;27.5;4;31.9528419971;3;22.5;18.2000007629;6;39.2088999748;
43;4;16.2362499237;29.5;5;32.1286087036;3;24.5;21.2000007629;6;39.3272645473;
44;4;16.2479438782;31.5;6;32.3015111685;3;26.5;24.2000007629;7;39.4556473494;
45;4;16.2600879669;33.5;6;32.4714714289;3;27.3999996185;26.2000007629;7;39.5945794582;
46;4;16.272687912;35.1335754395;7;32.6384453773;3;27.3999996185;28.2000007629;8;39.7445563078;
47;4;17.2857437134;33.2316246033;8;32.8024187088;3;27.3999996185;28.7211894989;8;39.9060227871;
48;4;16.2992591858;34.325138092;9;32.9634047747;3;27.3999996185;28.8342170715;9;40.0793559551;
49;4;16.3132343292;35.4141235352;10;33.121440053;3;27.3999996185;28.9555492401;10;40.2648479939;
50;4;17.0;35.4141235352;11;33.2765806913;4;27.3999996185;29.0853939056;10;40.4626858234;
51;4;18.3425559998;36.4141235352;12;33.4288986921;4;27.3999996185;29.2238807678;11;40.6729331017;
52;4;19.3578948975;37.4141235352;13;33.5784788132;4;27.3999996185;29.3710536957;11;40.8955099583;
53;4;20.3736763;38.4141235352;14;33.7254142761;4;25.3999996185;30.5268573761;11;41.1301763058;
54;4;21.3898906708;39.4141235352;15;33.8067884445;4;24.3999996185;31.6911239624;11;41.3765156269;
55;4;22.0315284729;38.7999992371;17;33.8825509548;4;23.5;32.8635597229;11;41.633923769;
56;4;21.625;38.7999992371;16;33.9600640535;4;23.5;34.0437469482;11;42.9016013145;
57;4;21.625;38.1720428467;19;34.0392494202;4;24.5;36.2311210632;11;43.208552599;
58;4;21.625;37.2274742126;19;34.120018959;4;25.5;38.424987793;12;43.5241816044;
59;4;22.1020050049;34.7999992371;16;34.2022752762;4;26.5;37.6245117188;12;43.8471152782;
60;4;22.1205120087;33.7999992371;17;34.2859115601;4;25.5;39.828742981;12;44.1758215427;
61;4;22.1393299103;33.7999992371;17;34.3708124161;4;25.5;42.0366134644;14;44.5086349249;
62;4;22.1584320068;33.7999992371;17;34.4568536282;4;26.5;40.8248748779;14;44.8437920809;
63;5;21.625;34.7999992371;18;34.5439035892;4;25.5;42.0529136658;14;45.1794695854;
64;5;21.625;35.5807304382;18;34.6318233013;4;25.5;43.2812042236;16;45.5138270855;
65;5;21.625;35.6422767639;19;34.7204678059;4;26.5;41.5084648132;17;45.8450510502;
66;5;22.2371063232;33.7999992371;19;34.8096864223;4;25.5;42.7334289551;18;47.7053935528;
67;5;22.2571792603;33.7999992371;19;34.8993241787;4;26.7999992371;41.5530929565;18;49.3041052818;
68;6;22.2773475647;33.7999992371;20;44.989222765;4;26.0340003967;43.2617530823;19;50.6737779379;
69;7;23.2975749969;34.7999992371;19;46.4792211056;4;26.2123565674;44.155418396;19;51.8492206335;
70;7;24.625;37.7999992371;19;46.9735584259;4;27.3458442688;42.661605835;21;52.7150969505;
71;7;26.338060379;38.7999992371;19;47.4414021969;5;28.3999996185;42.0269775391;20;53.3555073738;
72;7;25.8636322021;41.7999992371;19;47.8820033073;5;29.3999996185;41.2915649414;21;53.9516408443;
73;7;27.6239929199;42.7999992371;19;48.2952256203;6;31.3999996185;41.5439872742;21;55.3937915564;
74;7;27.8777923584;44.7999992371;19;48.6814581156;7;28.3999996185;44.7829360962;20;55.8306980133;
75;7;29.3783283234;43.7999992371;20;49.0415202379;7;28.3999996185;45.7829360962;19;56.2499400377;
76;7;28.6465682983;44.7999992371;19;49.3765618801;7;26.3999996185;50.6914710999;19;56.6511187553;
77;7;28.7025470734;45.7999992371;18;49.687967062;7;26.3999996185;54.7203903198;20;58.0342458487;
78;7;29.6047935486;43.7999992371;18;51.2563122511;7;28.3999996185;55.7496833801;20;58.4396828413;
79;7;29.0559711456;45.4259986877;19;52.565713048;7;30.3999996185;57.7793273926;21;58.82926476;
80;7;30.1909065247;44.9355239868;19;53.6524000168;8;31.3999996185;59.8092956543;20;59.2038657665;
81;7;29.5001716614;46.3458366394;20;54.554369092;8;32.4000015259;62.8395423889;21;59.5645172596;
82;7;30.5834274292;45.6749610901;21;55.1589956284;8;33.4000015259;65.8700408936;23;59.9123519659;
83;7;30.6943855286;45.8655548096;22;55.5519918203;8;33.4000015259;68.5066833496;23;60.2485481501;
84;7;29.7998828888;46.9597244263;22;55.7775622606;8;33.4000015259;72.498916626;23;60.4955281019;
85;7;27.8119354248;49.0479011536;24;55.9957593679;8;33.4000015259;75.5224533081;24;60.7006962299;
86;8;26.8242111206;51.1302909851;24;56.1988294125;8;33.4000015259;78.5465621948;24;60.9101992846;
87;8;25.4499988556;53.1954498291;23;56.323315382;8;33.4000015259;81.5712280273;24;61.1238495111;
88;8;24.8493862152;53.3837814331;20;56.4465889931;9;33.4000015259;84.5964584351;24;61.3414344788;
89;8;23.8622665405;52.4300003052;20;56.5685713291;9;34.4000015259;84.6222229004;24;61.5627171993;
90;8;23.8753261566;52.4747619629;20;56.6891897917;9;33.4000015259;87.6485214233;24;61.7874362469;
91;8;25.7385520935;50.4747619629;21;56.8083770275;9;34.4000015259;87.6753234863;25;62.0153063536;
92;9;23.8318843842;48.4747619629;20;56.9260697365;10;34.4000015259;87.70262146;25;62.246019125;
93;9;24.392911911;47.2000007629;19;57.0422103405;10;33.4000015259;89.2116546631;24;62.4792444706;
94;9;24.2999992371;49.2000007629;19;57.1567444801;10;34.4000015259;89.1308135986;24;63.7146321535;
95;9;26.2999992371;49.2000007629;20;57.251983881;10;35.4000015259;89.1898193359;23;64.0118135214;
96;9;27.4249992371;51.2000007629;21;57.3138687611;11;35.4000015259;92.2489624023;22;64.3133682013;
97;10;27.4249992371;53.2000007629;20;57.3760223389;11;36.4000015259;91.33253479;23;64.6189674139;
98;10;27.4249992371;55.2000007629;20;57.4383685589;11;36.4000015259;92.3619842529;23;64.9282634258;
99;10;27.4249992371;56.4191856384;21;57.5008306503;11;35.4000015259;95.4264907837;23;65.2408913374;
100;10;27.4249992371;57.4504165649;22;57.5633306503;11;36.4000015259;95.1506500244;25;65.556471467;
