Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;8.0;11.0;6;20.0;2;9.19999980927;10.0;3;21.0;
5;1;8.0;10.0;6;20.0;2;10.0;10.0;2;21.0;
6;1;9.0;10.0;6;20.0;2;11.0;10.0;2;22.0;
7;2;9.5;10.3000001907;5;21.0;2;11.2999992371;10.5;2;23.069999218;
8;2;9.72500038147;10.0;5;21.469999671;2;11.6149997711;11.0249996185;2;23.9611706734;
9;2;9.83075046539;10.1999998093;5;21.8705514669;2;11.8762931824;11.4604873657;2;24.6872984171;
10;2;9.92087364197;10.3632001877;5;22.2129640579;2;12.0880146027;11.8133583069;2;26.2242716551;
11;2;9.99791717529;10.4951858521;5;23.3718163967;2;12.5397548676;12.5662574768;2;27.4793444872;
12;2;10.2586593628;11.0209560394;4;24.3595588207;2;14.5397548676;13.1779184341;2;28.4721113443;
13;2;12.0480051041;11.4571752548;4;25.1902494431;2;16.5397548676;13.6581430435;2;29.2380763292;
14;2;14.0480051041;11.8107032776;4;25.884378314;2;17.4148139954;14.0246887207;2;29.8186324835;
15;2;15.7228336334;12.6019659042;4;26.4648982286;2;17.5789546967;14.2982578278;2;30.253929615;
16;2;16.7228336334;12.8639917374;4;26.9543362856;2;17.6993598938;14.4989318848;2;30.2905315161;
17;2;17.7228336334;13.0786523819;4;27.1521308422;2;17.7000007629;14.5;3;30.3254981041;
18;2;18.7228336334;12.5;4;27.3210272789;3;19.6993598938;14.5;2;30.3609485626;
19;2;19.625;12.5;4;27.4992582798;3;20.6993598938;14.5;3;30.3968646526;
20;2;19.625;12.5;5;27.6867210865;3;21.6993598938;14.5;3;30.433226943;
21;2;19.625;12.5;5;27.8832085133;3;22.6993598938;14.5;3;30.4700145721;
22;2;19.625;12.5;5;28.0884003639;3;22.7000007629;14.5;3;30.5072057247;
23;2;19.625;12.5;5;28.3018581867;3;22.7000007629;14.5;4;30.5447772741;
24;3;19.625;12.5;4;28.5230212212;4;22.7000007629;14.5;2;30.5827050209;
25;3;19.625;12.5;6;28.7512066364;4;22.7000007629;14.5;2;30.6209636927;
26;3;19.625;12.5;5;28.9856116772;4;22.7000007629;14.5;2;30.6595270634;
27;3;19.625;12.5;5;29.2253217697;4;22.7000007629;14.5;2;30.6983678341;
28;3;19.625;12.5;5;29.4693202972;4;22.7000007629;14.5;2;30.7374579906;
29;3;17.625;13.5;5;29.716504097;4;22.7000007629;14.5;2;31.7767686844;
30;3;16.625;14.5;5;29.9657006264;4;23.7000007629;15.0;2;31.8862704039;
31;4;15.625;15.5;3;46.0565357208;4;24.7000007629;14.5;3;32.0000839233;
32;4;16.625;16.5;3;47.1117324829;5;24.7000007629;15.0720758438;2;32.1183176041;
33;4;18.0;17.5;5;48.0864219666;5;24.7000007629;14.5;2;32.2410689592;
34;4;19.2432670593;18.5;5;48.9777910709;5;24.7000007629;15.1527261734;2;32.3684216738;
35;4;20.2527999878;19.5;5;49.7865837812;5;25.117855072;14.5;2;32.5004433393;
36;4;21.2625999451;20.5;5;50.5162819624;5;24.7000007629;15.2424373627;2;32.6371823549;
37;4;22.2726650238;21.5;6;51.1722409725;5;24.7000007629;15.290807724;2;32.778665781;
38;4;23.2829933167;22.5;7;51.7608940601;5;25.2049407959;14.5;2;32.924895525;
39;4;23.8645553589;23.5;7;52.289098978;5;24.7000007629;15.3947257996;3;33.0758469105;
40;4;23.9550743103;24.5;8;52.7088412046;5;24.7000007629;15.4502925873;3;33.231464386;
41;4;24.0155353546;25.5;8;52.9560955763;5;25.3049545288;18.4502925873;4;33.3916599751;
42;4;24.0268878937;26.5;9;53.1949663162;5;25.3411521912;21.4502925873;4;33.5563108921;
43;4;24.038482666;27.5;9;53.4251599312;6;25.3787403107;24.4502925873;3;33.7252573967;
44;4;24.0503139496;28.5;9;53.6465001106;6;24.7000007629;27.4502925873;4;33.8983008862;
45;4;25.0623760223;29.5;9;53.8589192629;6;25.4579296112;29.5;4;34.0752038956;
46;4;25.7000007629;31.5;10;54.0624473095;6;24.7000007629;30.5;5;34.2556891441;
47;4;27.0871524811;33.5;10;54.2571995258;6;24.7000007629;30.9034423828;6;34.4394397736;
48;4;28.0998497009;35.5;11;54.4433628321;6;25.5857963562;29.5;6;34.6261007786;
49;4;28.7000007629;37.5;11;54.6211842299;6;25.6305046082;29.5;6;34.8152806759;
50;4;29.7508010864;36.5;12;54.7909578085;6;24.7000007629;30.5;6;36.006554842;
51;4;29.3250007629;36.5;12;54.9530134201;6;26.7000007629;30.5;6;36.3594683409;
52;4;29.3250007629;35.9075202942;14;55.0708494186;6;26.7000007629;32.5;6;36.7372845411;
53;5;29.7909412384;33.5;14;55.1315076351;6;26.7000007629;34.3613204956;7;37.1423940659;
54;5;29.3250007629;33.5;14;55.1926498413;6;26.7000007629;35.4409332275;6;37.5773125887;
55;5;29.8183479309;32.5;14;55.2542052269;6;26.7000007629;36.520866394;7;38.0446169376;
56;5;29.3250007629;33.5;14;55.3161010742;6;26.7000007629;37.600856781;8;38.5468535423;
57;5;29.3250007629;34.1212692261;14;55.3782629967;7;26.7000007629;37.8684806824;7;39.0864131451;
58;5;29.3250007629;34.1647834778;14;55.4406147003;7;26.7000007629;38.1215400696;7;39.1653690338;
59;5;29.8741397858;32.5;15;56.5030794144;7;26.7000007629;38.3945732117;6;39.7915446758;
60;5;30.3250007629;34.5;15;56.5955793858;7;26.7000007629;38.688369751;7;40.4597735405;
61;5;31.3250007629;36.2959060669;15;56.6886274815;7;27.7000007629;36.9268112183;7;41.169880867;
62;5;31.5636329651;37.3396263123;16;56.782138586;7;26.7000007629;38.18775177;8;41.9204685688;
63;6;32.1759796143;36.5;16;56.8760273457;8;27.7000007629;37.0543479919;7;52.7086999416;
64;6;31.3250007629;38.5;17;56.970207572;9;27.7000007629;39.3580932617;6;54.9301474094;
65;7;31.5850639343;39.4700622559;16;57.0645931959;9;29.7000007629;42.6805953979;6;57.6956870556;
66;7;32.2395324707;37.5;16;57.1590983868;9;32.0480003357;46.5691452026;8;60.1690700054;
67;7;31.5999794006;38.5;16;59.07459867;9;33.0480003357;45.5691452026;10;62.3973739147;
68;7;32.0063667297;40.0;16;60.6650874615;9;34.6901359558;47.3050193787;10;64.358664155;
69;7;33.0499725342;38.3899993896;17;62.9758133888;9;33.7761955261;50.4891471863;10;65.914688468;
70;7;34.3395042419;39.6872596741;17;64.1542135477;9;35.4066238403;50.2258911133;11;67.4170572758;
71;7;35.5740623474;40.9097442627;17;65.9908406734;9;32.477519989;52.3676223755;12;68.8504319191;
72;7;37.0892944336;43.0;18;66.4632291794;9;31.5411434174;54.5060806274;12;70.2017498016;
73;8;38.1640090942;45.0;17;66.9351294041;9;30.5978546143;56.6409492493;13;71.4609977007;
74;8;37.2056884766;48.0;14;67.3155641556;9;29.6481056213;58.771987915;13;72.6216675043;
75;8;37.9579429626;49.0;15;67.7102633715;9;28.6923904419;60.8990058899;13;73.6808516979;
76;8;37.1233673096;52.0;15;68.1193944216;9;27.7312316895;64.8990020752;13;74.5662307739;
77;8;38.1054916382;53.0;15;68.5430523157;9;26.75;68.8990020752;14;75.2655386925;
78;8;38.1841049194;55.0;14;68.9812448025;9;25.75;72.8990020752;14;75.8905926943;
79;8;37.2794532776;58.0;16;69.4338710308;9;25.1499996185;76.8990020752;17;76.4463393688;
80;8;38.3388061523;58.9528427124;16;69.9007058144;9;25.1499996185;80.8990020752;17;76.9387295246;
81;8;38.4395294189;59.9823303223;17;70.3813804388;9;25.1499996185;83.5733718872;19;77.3741832972;
82;8;37.4686508179;61.8819732666;18;70.8753641844;9;25.1499996185;85.6715240479;20;77.7591694593;
83;8;38.5390510559;60.9578475952;18;71.3819518089;9;25.1499996185;87.7659225464;20;77.9329475164;
84;8;38.7231750488;61.0355567932;20;71.9002485275;9;26.1499996185;86.8567199707;22;78.0107431412;
85;8;37.6901779175;62.1150360107;20;72.4291646481;9;25.1499996185;88.9075164795;22;78.0708494186;
86;8;37.7704772949;63.1962127686;20;72.9674143791;9;25.1499996185;90.9495925903;23;78.1315076351;
87;8;38.8535652161;61.2789764404;20;73.5135183334;9;26.1499996185;89.9920578003;24;78.1926498413;
88;8;39.1368522644;61.3632392883;21;74.0658187866;9;25.1499996185;92.0348510742;25;78.2542052269;
89;8;39.2444610596;61.4488868713;21;74.6224975586;9;25.1499996185;94.0779418945;26;78.3161010742;
90;9;39.3528823853;61.5357894897;19;75.1816031933;9;26.1499996185;93.1212692261;24;78.3782629967;
91;9;38.2058410645;62.6238174438;19;75.741086483;9;26.1499996185;92.1647796631;25;78.4406147003;
92;9;39.2965240479;61.7128219604;17;76.298838377;9;25.1499996185;94.2084350586;24;78.5030794144;
93;9;39.6778411865;61.8026542664;12;76.8527336121;9;26.1499996185;93.2521514893;23;78.5655794144;
94;9;39.4773254395;62.8931503296;8;77.4006750584;9;26.1499996185;92.2959060669;24;78.628036499;
95;9;36.5663528442;66.1778030396;8;77.9406378269;9;25.1499996185;94.339630127;25;78.690372467;
96;8;27.3537654877;63.3056373596;9;58.4640965462;10;26.1499996185;93.3832626343;23;99.7525100708;
97;9;27.439081192;66.4336700439;8;59.0028501749;10;27.1499996185;93.4267578125;23;100.654372692;
98;9;27.5218582153;69.5616607666;9;59.0369368792;10;27.1499996185;96.4700622559;24;101.406028032;
99;9;26.45170784;72.6893310547;9;59.5843577385;10;28.1499996185;96.5131225586;25;102.023576498;
100;9;26.2340679169;74.8164291382;10;60.1266740561;10;28.1499996185;96.5558776855;26;102.525905132;
101;9;26.3134460449;76.9427108765;10;60.662674427;10;27.1499996185;99.5982971191;27;102.93218565;
102;9;26.3895244598;78.0679168701;11;61.1913448572;11;28.1499996185;104.051826477;27;103.116977215;
103;10;26.4620437622;79.1918182373;11;62.7118715048;11;29.1499996185;106.105278015;29;103.175670624;
104;11;28.5308151245;79.314163208;10;63.2636300325;11;30.1499996185;108.158103943;28;103.233605385;
105;11;29.9457035065;80.4347457886;11;64.3494911194;11;31.1499996185;110.210243225;29;103.290723562;
106;11;31.0066413879;79.8316116333;12;66.5354129076;11;33.1500015259;109.261650085;30;103.346971035;
107;11;32.1581115723;80.5408859253;12;68.8919117451;11;33.1500015259;111.312271118;30;103.402297497;
108;11;33.3062057495;81.3049926758;11;71.4231523275;11;34.1500015259;113.362068176;32;104.456655979;
109;11;34.4501876831;82.1193618774;11;74.1290866137;11;34.1500015259;114.410987854;32;104.550004005;
110;11;35.5893821716;82.9770965576;10;78.0039994717;11;34.1500015259;115.458999634;33;104.643486977;
111;11;37.7231521606;84.8689727783;10;82.0749291182;11;32.1500015259;119.506072998;33;104.737071753;
112;11;41.1509361267;85.1572418213;11;86.4013090134;11;32.1500015259;120.5521698;34;104.830726504;
113;11;45.2722702026;87.4502868652;11;89.9352750778;12;31.1499996185;121.597259521;34;104.924420476;
