Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;9.0;10.0;5;20.0;
4;1;8.0;11.0;4;20.0;1;9.0;10.0;5;20.0;
5;2;8.0;10.3000001907;3;21.0;1;10.0;10.0;5;20.0;
6;2;9.22500038147;10.0;3;21.0900000334;1;11.0;10.0;5;20.0;
7;2;9.74524974823;10.0;3;21.1871190071;1;11.0;10.0;5;20.3999996185;
8;2;9.76710128784;10.0;3;21.7036092281;1;11.1199998856;10.1999998093;5;20.7264003754;
9;2;9.88331222534;10.1999998093;3;22.1564130783;1;11.2179203033;10.3632001877;5;20.9903717041;
10;2;9.98519229889;10.3632001877;3;22.557236433;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;10.075378418;10.4951858521;3;23.8035871983;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;10.3558073044;11.0209560394;3;24.8916251659;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;12.1677207947;11.4571752548;3;25.8364036083;1;13.6125736237;11.8107032776;5;24.1832637787;
14;2;14.1677207947;11.8107032776;3;26.6592981815;1;14.6125736237;12.0916318893;5;24.6226100922;
15;2;16.1677207947;12.0916318893;4;27.3839819431;2;16.6125736237;12.3113050461;4;25.9617595673;
16;3;17.3441429138;12.3113050461;3;28.0334718227;2;18.6125736237;12.4808797836;4;26.0900000334;
17;3;18.4139690399;12.4808797836;3;28.407397747;2;19.6125736237;12.5;3;26.1871190071;
18;3;19.4894981384;12.5;3;28.7683298588;2;20.6125736237;12.5;3;26.2917383909;
19;3;20.4728736877;12.5;3;29.1538929939;2;21.5;12.5;4;26.4042263031;
20;3;20.5596256256;12.5;3;29.562889576;2;21.5;12.5;4;26.5249304771;
21;3;20.6516494751;12.5;3;29.9934945107;2;21.5;12.5;4;26.6541694403;
22;3;19.625;13.5;3;30.4432339668;2;21.5;12.5;5;26.7922235727;
23;3;20.625;12.5;3;30.9089989662;2;21.5;12.5;5;26.9393253326;
24;3;20.9545249939;12.5;3;31.3870959282;2;21.5;12.5;5;27.0956480503;
25;3;19.625;13.5;3;31.8733391762;2;21.5;12.5;6;27.261295557;
26;3;19.625;14.5;3;32.36317873;2;21.5;12.5;7;27.4362905025;
27;3;19.625;15.445271492;4;32.8518595695;3;21.5;12.5;6;27.6205644608;
28;3;19.625;15.6407442093;4;33.3346033096;3;21.5;12.5;6;27.8139474392;
29;3;17.625;17.6407432556;4;33.8067913055;3;21.5;12.5;6;28.016159296;
30;4;17.625;20.3407440186;3;35.2641468048;3;19.5;13.5;7;28.2268030643;
31;4;17.625;21.6407432556;3;35.752882719;3;18.5;14.5;7;28.445360899;
32;4;16.8612499237;23.2920188904;4;36.2218022346;3;17.5;15.5;6;28.6711919308;
33;4;16.2479438782;24.5838794708;5;36.6684440374;3;16.5;16.5;6;28.9035346508;
34;5;16.2600898743;25.858745575;4;37.091062665;3;15.5;17.5;7;29.141512394;
35;5;16.272687912;27.1153831482;5;37.4886155128;4;14.5;18.5;6;36.1341423988;
36;5;16.2857437134;28.3530502319;6;37.8607163429;4;15.0;19.5;6;36.5828495026;
37;5;16.2992591858;29.571472168;6;38.2075587511;4;16.0;20.5;6;37.0259790421;
38;5;16.3132362366;30.7707824707;8;38.5298258066;4;16.0;21.5;7;38.4618692398;
39;5;16.3276672363;31.9514656067;8;38.8285893202;4;17.0;22.5;7;38.9789403677;
40;5;16.3425559998;33.1142807007;8;39.1052097082;4;18.0;23.5;8;40.8722085953;
41;5;16.3578948975;34.2601966858;9;39.3612427711;4;18.0;24.5;8;42.5053972006;
42;5;17.3736763;33.2601966858;9;39.5983552933;4;18.0;25.5;7;43.9111847878;
43;5;16.3898906708;35.2601966858;11;39.8067884445;4;18.0;26.5;8;45.1290276051;
44;5;16.4065284729;37.2601966858;12;39.8825509548;4;18.0;27.5;8;45.2599118948;
45;5;17.4235744476;36.2601966858;12;39.9600640535;4;19.0;25.5;9;45.4182329178;
46;5;17.4410133362;35.2601966858;13;40.0392494202;4;20.0;27.5;10;45.6003205776;
47;5;17.4588317871;34.2601966858;13;40.120018959;5;21.0;29.5;9;45.8029663563;
48;5;18.4770050049;34.2601966858;13;40.2022752762;5;22.0;31.5;9;46.023368597;
49;5;20.4205131531;33.5;13;40.2859115601;5;23.0;33.5;10;46.2152225971;
50;5;21.4393310547;33.5;14;40.3708124161;6;24.0;35.5;10;46.379982233;
51;5;22.4584331512;33.5;16;40.4568536282;6;25.0;34.5;11;46.5626125336;
52;5;22.9249992371;33.5;16;40.5439035892;6;25.9585514069;33.5;12;46.7609772682;
53;5;23.9249992371;33.5;18;40.6318233013;6;25.9126968384;33.187828064;12;46.9730873108;
54;5;24.5499992371;33.5;19;40.7204678059;6;25.8714256287;33.1190452576;12;47.1970674992;
55;5;25.1621055603;31.5;18;40.8096864223;6;25.8342838287;33.0571403503;11;47.4311282635;
56;5;25.1821784973;30.5;18;40.8993241787;6;25.8008556366;33.0014266968;10;48.6735453606;
57;6;25.2023487091;29.5;16;49.8977806568;5;24.7707710266;28.9512844086;10;39.9468519688;
58;7;25.5499992371;30.5;11;65.079221487;5;25.7436943054;29.9061546326;11;41.1420447826;
59;7;27.5499992371;32.5;12;66.9191586971;5;26.7193241119;31.8655395508;11;41.3685142994;
60;7;30.2630615234;33.5;12;67.7282469273;5;27.69739151;33.8289871216;11;41.6044347286;
61;7;30.5499992371;37.5;13;68.4574673176;5;27.677652359;35.7960853577;12;41.8478236198;
62;7;31.5512905121;39.5;17;69.1092096567;6;27.6598873138;36.7664794922;11;42.096757412;
63;7;31.5499992371;42.5;18;69.688351512;6;27.6438980103;37.7398300171;10;42.349388361;
64;7;33.3431434631;42.5;17;70.2013864517;6;27.6295089722;38.4871749878;11;42.6039658785;
65;7;33.5499992371;44.3889808655;18;70.6556351185;6;27.616558075;38.4802322388;10;42.8588502407;
66;7;34.5499992371;45.4310302734;19;71.0586124659;6;27.6049022675;38.4755554199;11;43.1125319004;
67;7;33.4013290405;44.4745101929;19;71.3238562346;6;27.59441185;38.4729385376;11;43.3636411428;
68;8;32.4202003479;45.5194129944;18;71.4724997282;6;27.5849704742;38.4721679688;11;44.6109610796;
69;9;31.4387550354;45.5;14;73.0185188055;6;26.5764732361;34.4730682373;10;53.4601951838;
70;9;32.4569740295;47.5;14;73.2043888569;6;28.5688247681;36.4754714966;11;54.2314912081;
71;10;32.5499992371;50.5;12;82.293284297;5;27.5619430542;33.4792404175;12;47.162669301;
72;11;34.8327407837;52.5;12;86.2571328878;4;26.8488063812;31.0813446045;12;47.4666193724;
73;11;35.8627510071;58.0;12;88.5413624048;4;26.0715026855;33.4525032043;12;48.7149904966;
74;11;38.1168823242;61.3899993896;12;90.4799011946;4;26.2406005859;36.663230896;12;49.7744928598;
75;11;38.3205337524;62.6872596741;12;93.161837697;4;26.3667907715;36.9446487427;13;50.4773921967;
76;11;41.4822921753;63.9097442627;12;95.6212687492;4;26.3999996185;38.0;13;51.0231181383;
77;11;41.7460289001;68.0;14;96.6662909985;4;27.3999996185;36.0;13;51.5234030485;
78;11;40.0202064514;73.0;16;97.6222229004;4;24.3999996185;38.0;13;51.9799562693;
79;11;40.3577804565;76.0;16;98.4791688919;4;23.3999996185;40.0;15;52.39499259;
80;11;38.440864563;81.0;17;99.3288596869;4;22.3999996185;41.6829071045;15;52.7710698843;
81;12;37.5222244263;85.0;17;100.218317389;4;21.3999996185;42.759437561;16;53.1109565496;
82;12;37.3527603149;86.0;19;101.148826957;4;20.3999996185;43.8299293518;14;53.3501496315;
83;12;37.5682182312;89.0;19;102.121349335;4;19.3999996185;44.894657135;15;53.4950325489;
84;12;37.7098503113;92.0;20;103.136375904;4;18.3999996185;45.953918457;16;53.6135914326;
85;13;37.8720703125;93.0;20;104.193762302;4;19.0;44.953918457;16;53.6399964094;
86;13;38.9071960449;95.0;21;105.292550564;4;18.0;46.953918457;17;53.6664004326;
87;13;39.9407539368;96.6627502441;21;106.430796504;4;18.0;48.953918457;18;53.6927895546;
88;13;37.9727134705;99.680480957;21;107.605412483;4;19.0;47.953918457;18;53.719149828;
89;13;37.0030555725;102.698440552;20;108.812056541;4;18.0;49.953918457;18;53.7454674244;
90;13;37.0317764282;105.716621399;20;110.045077085;4;18.0;52.953918457;19;53.7717285156;
91;13;37.0588912964;108.735015869;21;112.297549605;4;20.0;49.1941299438;19;53.7979195118;
92;13;40.0844192505;106.753608704;21;113.621402144;4;18.0;51.2124633789;19;53.8240267038;
93;13;43.1083946228;106.772392273;22;114.950618148;4;18.0;53.2307357788;20;53.8500368595;
94;13;50.8308258057;108.791358948;22;116.275702953;4;20.0;49.2489433289;20;53.8759367466;
95;13;50.5275726318;111.81048584;23;117.586974859;4;18.0;51.267074585;20;53.9017132521;
96;14;52.6499862671;112.829772949;24;120.711345077;3;16.0;46.953918457;22;52.0;
97;14;52.3809661865;117.849189758;24;121.91760385;3;18.0;42.953918457;22;52.0;
98;14;52.5990219116;122.868736267;24;123.08940053;3;16.0;44.953918457;22;52.0;
99;14;53.4947891235;127.888389587;24;124.220034003;3;16.0;46.953918457;23;52.0;
100;14;54.5621871948;129.90814209;27;125.304297566;3;18.0;42.953918457;24;52.0;
