Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
33;2;14.0;18.5;7;29.1580834389;4;28.728427887;12.5;4;43.2939035892;
34;2;14.0;19.5;8;29.3178334236;4;29.7719516754;12.5;4;44.0511977673;
35;2;14.0;20.5;9;29.4768233299;4;30.8159122467;12.5;4;44.7277576923;
36;2;14.0;21.5;8;29.6345496178;4;31.8602333069;12.5;4;45.3259561062;
37;3;14.0;22.5;6;44.7905230522;4;32.9048423767;12.5;4;45.8506505489;
38;3;15.0;23.5;7;45.6942739487;4;33.9496612549;15.5;4;46.3083126545;
39;3;16.0;24.5;7;46.514731884;4;34.9946098328;18.5;4;46.7062394619;
40;3;17.0;25.5;8;47.2506494522;4;36.0396118164;21.5;5;48.0519216061;
41;3;16.0;26.5;8;47.9041700363;4;38.0845794678;25.5;5;48.2988724709;
42;3;16.0;27.5;9;48.4799642563;4;40.1294364929;29.5;6;48.4293863773;
43;4;17.0;28.5;9;48.984360218;4;41.1741027832;30.5;7;48.5605435371;
44;4;18.0;29.5;10;49.424557209;4;41.7184944153;31.5;7;48.6921879053;
45;4;20.0;27.5;10;49.807990551;4;41.7625389099;32.5;9;48.8241647482;
46;4;20.0;28.5;10;50.0481624603;4;41.8061599731;32.5;10;48.9563217163;
47;4;21.0;29.5;10;50.1662125587;4;41.8492889404;32.5;10;49.088509798;
48;4;22.7000007629;27.5;11;50.2792878151;4;41.8918457031;32.5;12;49.2205834389;
49;4;21.7000007629;28.5;11;51.3873362541;4;41.9337768555;32.5;12;49.3524016142;
50;4;23.7000007629;29.5;11;51.5303425789;4;41.9750137329;32.5;13;49.4838284254;
51;4;25.7000007629;31.5;11;51.6695084572;5;42.015499115;32.5;10;55.3647332191;
52;4;26.7000007629;33.5;12;51.8048837185;5;43.0551834106;33.5;10;56.237490654;
53;4;27.7000007629;35.5;13;51.9365423918;5;44.3790206909;34.5;11;58.0559383631;
54;4;28.7000007629;37.5;11;52.0645788908;5;45.1547393799;36.0;10;59.5664589405;
55;4;29.3250007629;36.5;9;52.1891043186;5;45.7776412964;37.3899993896;11;60.8143638372;
56;4;29.3250007629;35.5;9;52.3048160076;5;46.2706336975;38.6872596741;12;61.8314379454;
57;4;29.3250007629;34.5;10;51.8530313969;5;46.6498260498;38.9097442627;11;62.335123539;
58;4;29.3250007629;33.5;10;51.8884063363;5;46.7741279602;39.0;15;62.6522994041;
59;5;29.3250007629;32.5;7;58.8500652909;5;44.807144165;34.0;14;55.8943676949;
60;5;30.3250007629;33.5;8;59.0141316652;5;40.8391151428;36.0;14;56.0622200966;
61;5;31.3250007629;34.5;8;59.1727660894;5;38.8700332642;38.0;13;56.2305688858;
62;5;31.3250007629;35.5;8;59.3260252476;5;36.8998947144;40.0;15;56.3992443085;
63;5;31.3250007629;36.5;11;58.9740087986;5;34.9286956787;42.0;15;56.5680646896;
64;5;31.3250007629;37.5;10;59.1001799107;5;32.9564476013;44.0;11;56.7368354797;
65;5;31.3250007629;38.5;10;59.2211721539;5;30.9831504822;46.0;12;57.8877117634;
66;5;31.3250007629;39.5;13;59.3372029662;5;30.0;49.0;13;58.0864628553;
67;5;31.3250007629;40.5;13;59.4417073727;5;29.0;52.0;13;58.292063117;
68;5;31.3250007629;41.5;13;59.4715081453;5;27.0;55.0;13;58.5044817924;
69;5;31.3250007629;42.5;14;59.5023778081;5;25.5;58.0;9;58.7236646414;
70;5;31.3250007629;43.5;14;59.5343359709;5;25.5;58.0;13;58.9495317936;
71;5;31.3250007629;44.4749984741;13;59.5674009323;5;23.5;60.0;11;59.1819754839;
72;5;31.3250007629;44.4749984741;13;61.4248123169;5;22.5;62.0;11;59.4208580256;
73;5;31.7210006714;45.0621871948;14;62.9568751454;5;24.5;58.0;11;59.6660083532;
74;5;32.0391693115;45.5336227417;14;64.1874248385;6;22.5;60.0;14;59.9172199965;
75;5;32.2904663086;45.887260437;13;65.1291047335;6;22.5;62.0;12;60.1742470264;
76;5;32.4863967896;46.1097412109;14;65.7261896133;6;24.5;58.0;12;60.4368014336;
77;6;32.5999984741;46.2000007629;14;65.8956152201;6;22.5;60.0;12;60.7045507431;
78;7;30.5999984741;47.2000007629;13;66.0614556074;6;22.5;62.0;15;60.9771149158;
79;7;29.5999984741;48.2000007629;13;66.223991394;6;24.5;58.0;14;61.254062891;
80;7;28.5999984741;49.2000007629;16;66.37561059;6;22.5;60.0;15;61.534913063;
81;7;27.5999984741;50.2000007629;15;66.4529802799;7;22.5;62.0;14;61.8191301823;
82;7;26.5999984741;51.2000007629;15;66.5335774422;7;24.5;58.0;14;62.1061279774;
83;7;26.2999992371;52.2000007629;15;65.6174092293;7;22.5;60.0;16;62.3952686787;
84;7;26.2999992371;53.2000007629;11;65.244468689;7;22.5;62.0;14;62.6858670712;
85;7;26.2999992371;54.2000007629;7;64.9876128435;7;22.5;64.0;13;62.9771943092;
86;7;26.2999992371;55.2000007629;7;65.8162971735;7;22.5;66.0;10;63.2684836388;
87;7;26.2999992371;56.2000007629;8;66.4707274437;7;22.5;69.0;9;63.5589385033;
88;7;26.2999992371;57.2000007629;8;66.9863874912;7;22.5;72.0;10;63.8477420807;
89;7;26.2999992371;58.2000007629;8;67.1866612434;7;23.5;72.0;10;64.1340646744;
90;7;26.2999992371;59.2000007629;9;67.2919125557;7;22.5;75.0;10;64.417078495;
91;7;26.2999992371;60.2000007629;9;66.3998177052;7;23.5;75.0;11;64.6959662437;
92;7;26.2999992371;61.2000007629;10;66.050214529;7;23.5;75.0;10;64.9699349403;
93;7;26.2999992371;62.2000007629;8;64.8158013821;7;22.5;78.0;13;65.2382259369;
94;7;26.2999992371;63.2000007629;7;64.6383308172;7;23.5;78.0;17;65.5001268387;
95;7;25.2999992371;62.2000007629;9;65.5252708197;7;23.5;78.0;14;65.7549824715;
96;7;25.2999992371;62.2000007629;9;65.2269785404;7;22.5;81.0;15;65.9603867531;
97;7;26.2999992371;63.2000007629;10;65.7372954488;7;23.5;81.0;15;66.1415596008;
98;7;26.2999992371;64.1999969482;10;65.0062893629;7;23.5;81.0;16;66.3171124458;
99;7;27.2999992371;62.2000007629;10;64.6066043377;7;22.5;84.0;18;66.4865932465;
100;7;26.2999992371;62.2000007629;10;65.322773695;7;23.5;84.0;18;66.6496276855;
101;7;25.2999992371;62.2000007629;10;65.8805068731;7;23.5;84.0;18;66.8059186935;
102;7;26.2999992371;63.2000007629;10;66.2656407356;7;22.5;87.0;16;67.919719696;
103;7;26.2999992371;65.1999969482;10;66.3382171392;7;23.5;87.0;16;69.0546507835;
104;7;26.2999992371;65.1999969482;11;66.4139840603;7;23.5;87.0;16;70.1976504326;
105;6;27.2999992371;63.2000007629;11;66.4929693937;8;22.5;90.0;16;71.3349342346;
106;6;26.2999992371;64.1999969482;11;66.5751876831;8;23.5;90.0;17;73.452671051;
107;6;26.2999992371;67.1999969482;13;66.66063869;8;24.5;91.0;16;74.5976891518;
108;5;26.2999992371;66.1999969482;13;66.7493062019;9;24.5;95.0;15;75.7011022568;
109;5;26.2999992371;67.1999969482;14;66.8411569595;9;25.5;96.0;17;76.7529972792;
110;5;26.2999992371;68.1999969482;14;66.9361393452;9;26.5;94.0;21;77.7456855774;
111;5;26.2999992371;69.1999969482;13;67.0341827869;9;24.5;98.0;22;78.6738744974;
112;5;26.2999992371;70.1999969482;14;67.1351966858;9;25.5;98.0;22;79.534637332;
113;5;26.2999992371;71.1999969482;14;67.2390697002;9;25.5;98.0;23;80.3272233009;
114;5;26.2999992371;72.1999969482;14;67.3456702232;9;24.5;102.0;22;81.052749753;
115;5;26.2999992371;73.1999969482;14;67.4548454285;9;26.5;100.0;19;81.7138254642;
116;5;27.2999992371;71.1999969482;15;67.5664219856;9;25.5;101.0;20;82.3141669035;
117;5;26.2999992371;72.1999969482;15;67.6802062988;9;24.5;105.0;16;82.8582209349;
118;5;26.2999992371;73.1999969482;16;67.7959856987;9;26.5;103.0;17;83.3508496284;
119;5;27.2999992371;71.1999969482;16;67.9135293961;9;25.5;104.0;15;83.7890145779;
120;5;26.2999992371;72.1999969482;17;67.0325899124;9;24.5;108.0;15;84.0349624157;
