Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
32;2;15.0071353912;16.5;7;26.7374696732;4;21.5;13.5;5;28.1926498413;
33;2;14.3909301758;17.5;8;26.7767804861;4;21.1577949524;13.5;5;28.2942051888;
34;2;14.3997755051;18.5;8;26.8162822723;4;21.1762619019;14.5;5;28.3972849846;
35;2;14.4086637497;19.5;9;26.8559447527;4;20.5191860199;15.5;7;28.5018165112;
36;2;14.4175872803;20.5;9;26.8957372904;4;19.5505447388;16.5;7;28.6077221632;
37;2;14.4265403748;21.5;9;26.9356285334;4;18.5823173523;17.5;7;28.7149208784;
38;2;14.4355163574;22.5;9;26.9755871296;4;17.6144752502;18.5;8;28.8233273029;
39;2;14.4445075989;23.5;9;27.015581131;4;17.1469974518;19.5;10;28.9328525066;
40;3;15.4535055161;25.2000007629;9;28.0555787086;4;17.0;19.1524085999;10;29.0434038639;
41;3;16.4625053406;26.2000007629;9;28.1355478764;4;17.2130203247;18.5;10;29.1548861265;
42;3;16.2339992523;27.5;10;28.2166404724;5;17.0;18.2011871338;7;34.2672008276;
43;3;16.4804782867;28.2568283081;10;28.2988266945;5;18.2801589966;17.5;7;34.530246973;
44;3;16.4894371033;29.2864875793;10;28.3820735216;5;19.31407547;18.5;7;34.7906959057;
45;3;16.2625999451;30.5;12;28.4663454294;5;20.4670848846;20.5;7;35.0480766296;
46;4;17.0;29.9264431;11;28.5516040325;5;21.707157135;23.5;7;35.3019548655;
47;4;16.2829933167;30.1056995392;12;28.6378085613;5;22.2553253174;26.5;7;35.551936388;
48;4;16.2935829163;31.1330947876;10;28.7249150276;5;23.2857131958;29.5;8;35.7976686954;
49;4;17.0;30.1074409485;9;28.8128768206;5;24.8482322693;32.5;7;36.0388413668;
50;4;18.0;31.1074409485;8;28.9016438723;5;25.3434429169;34.4171905518;7;36.2751861811;
51;5;19.0;32.1074409485;8;28.9911637306;5;26.9384384155;34.145362854;7;36.5064772367;
52;5;20.0;33.1074409485;8;29.0813810825;5;27.4822330475;34.1734848022;6;36.7325286865;
53;5;21.0;34.1074409485;10;29.1722373962;5;26.9218845367;35.2011489868;6;36.9531931877;
54;6;22.2013778687;32.5;9;44.2636715174;5;26.567035675;33.5;6;37.1683599949;
55;6;22.625;33.5;9;45.1056194305;5;25.9685401917;34.5;7;37.377951622;
56;6;24.2178630829;32.5;10;45.8673889637;5;27.6479701996;34.2811508179;8;37.5819211006;
57;6;24.2259559631;32.5;10;46.5480774641;5;28.0106945038;33.5;8;37.7802491188;
58;6;23.625;33.5;10;47.15013659;5;26.8240356445;33.5;8;37.9729411602;
59;6;24.2418193817;32.5;12;47.6785050631;5;25.8757247925;34.5;10;38.1600241661;
60;6;23.625;33.5;13;48.1397368908;6;24.9260787964;35.5;9;38.310069561;
61;6;23.625;34.4669342041;12;48.5412118435;6;23.9680213928;36.5;9;38.4179873466;
62;6;23.625;34.4903411865;15;48.8905026913;6;23.0003948212;37.5;9;38.5246543884;
63;6;23.625;34.5133628845;16;49.1012041569;6;23.2439861298;36.5;12;38.6299848557;
64;6;23.625;35.535987854;17;49.1945047379;6;22.0639953613;36.5;11;38.733897686;
65;6;24.286567688;34.535987854;18;49.2875590324;6;21.0750007629;36.5;11;38.8143725395;
66;6;24.2935791016;35.5;19;49.3782629967;6;23.0750007629;34.9071884155;12;39.8758842945;
67;6;23.625;37.5;19;49.4406147003;6;23.1377658844;35.5;12;39.9769713879;
68;6;23.625;39.5;21;49.5030794144;6;24.2750015259;35.5;12;40.078745842;
69;6;23.625;40.5999984741;21;49.5655794144;6;25.2750015259;36.9987792969;13;41.3827146292;
70;6;23.625;41.5999984741;21;49.628036499;6;24.2462615967;37.5;14;42.4694567919;
71;6;23.625;42.5999984741;22;49.690372467;6;23.0750007629;40.3899993896;15;43.372995019;
72;6;24.2303333282;43.5999984741;22;49.7525100708;6;25.0750007629;41.0086479187;15;44.1287670135;
73;6;23.625;45.0999984741;22;49.8143725395;6;27.4162635803;39.5875968933;15;44.6213732958;
74;7;23.625;46.07006073;22;50.8758842945;6;27.1565589905;40.7161140442;15;44.9342564344;
75;8;25.2720737457;45.0999984741;19;57.9769713879;6;24.6182746887;36.75598526;15;38.2474427223;
76;8;26.625;48.0999984741;19;58.1374852657;6;25.5;35.0;15;38.5604521036;
77;8;28.3126678467;49.0999984741;20;59.9520095587;6;26.5;35.8405761719;15;38.872815609;
78;8;28.8500003815;52.9269981384;20;61.4554296732;6;23.5;38.8852882385;15;39.1840773821;
79;8;30.3426170349;54.5963287354;20;62.6926451921;6;22.5;41.4869728088;16;39.4937958717;
80;8;30.4493255615;55.0894813538;21;63.7106420994;6;21.5;42.7468986511;16;39.8015463352;
81;8;31.3596038818;54.2880935669;21;64.3905426264;6;20.5;43.9007720947;16;40.1069204807;
82;8;30.6996917725;55.5;21;64.6487237215;6;19.5;45.0534591675;17;40.4095277786;
83;8;30.7271938324;56.5;24;64.9086625576;7;18.5;47.1613922119;16;40.7089953423;
84;9;30.7545700073;56.8831596375;23;65.1700145006;7;18.0;49.2694244385;16;42.00496912;
85;9;30.6532363892;55.8831596375;23;66.4324297905;7;19.0;52.3773956299;16;42.3771127462;
86;9;29.8086853027;57.8831596375;23;66.8455548286;7;20.0;55.4851379395;16;42.7506443262;
87;9;29.8352985382;60.8831596375;24;67.2798101902;7;21.0;59.3773956299;17;43.1255042553;
88;9;30.9856758118;59.8831596375;25;67.7371691465;7;22.0;61.612487793;18;43.5016378164;
89;10;31.2157974243;63.8831596375;24;68.2196953297;7;23.0;63.645866394;20;43.8789889812;
90;10;32.7107696533;65.5;25;68.7294892073;7;24.0;64.6776428223;21;44.2058030367;
91;10;31.875;69.5;26;69.2686126232;7;25.0;65.6820220947;22;44.5280076265;
92;10;32.7319908142;71.0814437866;27;69.8389942646;7;26.0;66.6820220947;22;44.8541699648;
93;10;32.4531707764;72.5;27;70.4423069954;7;24.0;69.6820220947;22;45.184086442;
94;10;32.5308189392;75.5;26;71.0798265934;7;23.0;72.6820220947;23;45.5175206661;
95;10;31.875;79.2589263916;28;71.7522687912;7;22.0;75.6820220947;23;45.8541986942;
96;12;33.6070365906;78.2589263916;26;72.4360589981;7;21.0;77.8181686401;24;46.193805933;
97;12;32.7750015259;80.5;26;73.1380968094;7;20.0;78.9127655029;24;46.5359814167;
98;12;32.7750015259;83.5;26;73.8733394146;7;20.0;80.0053253174;24;46.8429381847;
99;12;32.7750015259;86.5;27;74.6386110783;7;20.0;81.0770492554;24;47.1308569908;
100;14;32.875;86.8119430542;23;90.429494381;7;20.0;82.1361618042;25;47.422948122;
