Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
34;3;15.0;17.5;6;41.275510788;1;19.5;12.5;9;25.0;
35;3;16.0;17.5;6;41.556180954;1;19.5;12.5;9;25.0;
36;3;17.0;18.5;6;41.7952213287;1;19.5;12.5;9;25.0;
37;3;16.0;17.5;6;41.9975662231;1;19.5;12.5;9;25.0;
38;3;16.0;17.5;6;42.0;1;19.5;12.5;9;25.0;
39;3;15.0;16.5;6;42.0;1;19.5;12.5;8;25.0;
40;3;16.0;16.5;7;43.0;1;19.5;12.5;8;25.0;
41;3;18.0;16.5;8;43.0199999809;1;19.5;12.5;8;25.0;
42;3;20.0;16.5;8;43.0401959419;1;19.5;12.5;10;25.0;
43;3;21.2340431213;17.5;9;43.0605818033;1;19.5;12.5;10;25.0;
44;3;21.8636302948;18.5;9;43.0811508894;1;19.5;12.5;11;25.0;
45;3;21.8682594299;19.5;9;43.1018965244;1;19.5;12.5;9;25.0;
46;3;21.872926712;20.5;10;43.1228116751;1;19.5;13.5;9;25.0;
47;3;22.625;20.5;10;43.1438889503;1;19.5;14.5;10;25.0;
48;3;21.625;23.5;10;43.1651208401;1;19.5;15.5;10;25.0;
49;4;21.625;26.5;8;54.6864993572;1;19.5;16.5;10;25.0;
50;4;23.625;27.5;9;55.1680165529;1;19.5;17.5;11;25.0;
51;4;25.625;29.5;9;55.613047719;1;19.5;17.5;11;25.0;
52;4;27.9016742706;30.5;9;56.0207593441;1;19.5;17.5;11;25.0;
53;4;29.4500007629;32.3760032654;10;56.3913305998;2;20.5;18.5;11;26.0;
54;4;30.7364959717;32.5;11;56.7257862091;2;21.5;19.5;11;26.0900000334;
55;4;31.741443634;32.5;11;57.0258127451;3;22.5;20.5;10;26.1871190071;
56;4;31.8589401245;32.5;12;57.2935751677;3;23.5;21.5;10;26.2917383909;
57;5;31.9376068115;32.5;13;57.5315436125;3;24.5;22.5;11;26.4042263031;
58;5;32.0073280334;32.5;13;57.7423453331;3;24.9212684631;22.5;11;26.5249304771;
59;5;32.0688972473;32.5;13;57.9064661264;3;24.9574794769;22.5;10;26.6541694403;
60;5;32.1164550781;32.5;13;57.928878665;3;24.9962501526;22.5;11;26.7922235727;
61;5;32.1214981079;32.5;13;57.9513280392;3;25.0376663208;22.5;11;26.9393253326;
62;5;32.1265487671;32.5;14;57.9738043547;3;25.0817985535;22.5;10;27.0956480503;
63;5;32.1316070557;32.5;14;58.9962974787;3;25.1286945343;22.5;10;27.261295557;
64;5;32.7999992371;34.5;14;59.0587973595;3;25.1783885956;22.5;10;27.4362905025;
65;5;34.1417312622;34.5;15;59.1224777699;3;23.2308883667;23.5;10;28.6205644608;
66;6;34.3900566101;35.5;14;59.1873303652;3;24.5;24.5;10;28.8839474916;
67;6;34.4046516418;36.5;15;59.2533435822;3;26.5;25.9069747925;11;29.1603103876;
68;6;34.0625991821;38.5;15;59.3205032349;3;27.4048480988;25.5;11;29.4493954182;
69;6;34.4346122742;37.5;15;61.4555289745;3;27.4680404663;26.5;11;29.750813365;
70;6;34.5751991272;39.0;15;63.2358231544;3;27.5336074829;27.5;13;30.0640385151;
71;6;35.3665733337;38.3899993896;15;64.7045984268;3;26.5;29.4749927521;14;30.3884087801;
72;6;35.3407478333;39.6872596741;16;66.9092592001;3;27.5;28.5394115448;15;30.7231279612;
73;6;37.0067100525;39.9097442627;15;67.807795167;4;27.7424545288;28.607131958;13;32.140319705;
74;6;38.2107391357;41.0;15;68.3655799627;4;26.7999992371;30.2003326416;14;33.3533480167;
75;6;38.5822563171;42.0;17;68.7228939533;4;28.0340003967;29.6897830963;14;34.3954312801;
76;6;38.2657814026;44.0;17;68.9063619375;4;27.2123565674;31.0928878784;15;35.3010072708;
77;6;36.7039299011;45.0;17;69.0959730148;4;28.3458442688;30.4277076721;15;35.9535000324;
78;7;35.7465934753;46.0;13;101.291684389;4;27.3999996185;31.636844635;15;36.4350233078;
79;8;30.5999984741;52.7028579712;11;104.373422623;4;28.3999996185;30.7622528076;15;36.9241523743;
80;8;28.5999984741;55.8215484619;10;106.715732217;4;25.3999996185;32.8941116333;16;37.4188632965;
81;8;26.5999984741;60.9147377014;10;108.404323339;5;24.3999996185;35.0322723389;14;38.9170849323;
82;7;22.0;59.3249053955;12;70.1335278749;6;24.3999996185;38.1764984131;14;77.9665520191;
83;7;23.9494667053;59.3395767212;14;70.3579283953;6;28.3999996185;36.3264732361;14;79.4946916103;
84;7;24.9952793121;60.3541259766;14;70.5874513388;6;31.3999996185;36.4818000793;14;80.6010676622;
85;7;26.0422821045;61.3685531616;14;71.821804285;7;32.6913490295;38.6419906616;14;81.1619315147;
86;7;28.0904159546;64.3828582764;15;72.1106569767;8;33.7683906555;40.8064727783;13;81.7195101976;
87;7;29.9396038055;67.3970184326;15;72.3898289204;8;33.8419380188;41.9746017456;13;83.2721151114;
88;7;29.9897670746;70.4000015259;16;72.6706835032;8;34.911781311;44.1456604004;12;83.8781733513;
89;7;30.040813446;73.4000015259;17;72.9570654631;8;35.9777755737;46.318862915;12;84.4791990519;
90;7;30.0926513672;76.4000015259;17;73.2485303879;8;33.9777755737;49.493396759;12;85.0739370584;
91;8;30.1451740265;79.2889862061;15;73.5446004868;8;34.9777755737;50.6683959961;13;85.6612571478;
92;8;31.1982746124;76.9310302734;16;73.8447674513;8;35.9777755737;52.8429908752;13;87.2401537895;
93;9;30.2518367767;80.9310302734;14;74.1484960318;8;35.2023353577;53.8429908752;14;87.8697456121;
94;11;32.8148498535;84.9310302734;11;85.3570132256;6;27.3999996185;45.8429908752;14;77.4007973671;
95;11;34.8455238342;90.3974075317;11;85.8876239061;6;28.3999996185;48.8429908752;15;77.8040513992;
96;11;36.8764381409;93.9179077148;11;86.4116832018;6;28.3999996185;51.5202865601;15;78.2069985867;
97;11;36.8641586304;100.038322449;12;87.9291770458;6;28.3999996185;53.6804161072;16;78.6086633205;
98;11;39.7038955688;103.440376282;14;88.4901055098;6;28.3999996185;54.8355102539;16;79.0081596375;
99;11;41.7440109253;106.611587524;16;88.9464651346;6;28.3999996185;55.9850311279;14;79.4046959877;
100;11;41.8946456909;110.783180237;20;89.4073829651;6;28.3999996185;54.9850311279;15;79.7975783348;
