Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;8.0;11.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;8.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
6;1;9.0;10.0;6;20.0;1;11.0;10.0;5;20.0;
7;1;9.5;10.0;6;20.0;2;11.0;10.0;4;20.3999996185;
8;1;9.5;10.0;6;20.3999996185;2;11.1199998856;10.1999998093;4;20.7264003754;
9;1;9.59000015259;10.1999998093;6;20.7264003754;2;11.2179203033;10.3632001877;4;20.9903717041;
10;1;9.66343975067;10.3632001877;6;20.9903717041;2;11.2971115112;10.4951858521;4;22.0419120789;
11;1;9.72283363342;10.4951858521;6;22.0419120789;2;11.6125736237;11.0209560394;4;22.9143505096;
12;2;9.95943069458;11.3209562302;5;23.9143505096;2;11.8743057251;11.4571752548;3;23.6214065552;
13;2;11.9478340149;11.4571752548;5;24.7514065504;2;12.8743057251;11.8107032776;3;24.1832637787;
14;2;13.9478340149;11.8107032776;5;25.4586948156;2;13.8743057251;12.0916318893;3;24.6226100922;
15;2;15.9478340149;12.0916318893;5;26.0603342056;2;14.3867835999;12.3113050461;3;24.9617595673;
16;2;17.0463218689;12.3113050461;5;26.5800945759;2;14.488527298;12.4808797836;3;25.0;
17;2;18.0869598389;12.4808797836;5;26.8187118769;2;16.3867835999;12.5;4;25.0;
18;2;19.1320438385;12.5;6;27.0402543545;2;17.3867835999;12.5;4;25.0;
19;2;20.0840568542;12.5;6;27.2842636108;2;18.3867835999;12.5;4;25.0;
20;2;20.1389598846;12.5;6;27.5518820286;2;19.3867835999;12.5;4;25.0;
21;2;20.1991729736;12.5;6;27.8440244198;2;19.5;12.5;4;25.0;
22;2;20.2649059296;12.5;6;28.1613030434;2;19.5;12.5;4;25.0;
23;2;20.3362922668;12.5;7;28.5039470196;2;19.5;12.5;5;25.0;
24;3;20.4133872986;12.5;6;28.871723175;2;19.5;12.5;5;25.0;
25;3;20.496137619;12.5;6;29.263862133;2;19.5;12.5;5;25.0;
26;3;20.5843696594;12.5;6;29.6789975166;2;19.5;12.5;5;25.0;
27;3;20.6777744293;12.5;6;30.1151270866;2;19.5;12.5;5;25.0;
28;4;20.7759037018;12.5;5;30.5695996284;2;19.5;12.5;5;25.0;
29;4;18.8781604767;13.5;5;31.0391392708;2;19.5;12.5;5;25.0;
30;4;17.9838066101;14.5;5;31.5199065208;2;19.5;12.5;6;25.0;
31;4;17.0919799805;15.5;6;32.007601738;2;19.5;12.5;6;25.0;
32;4;16.2017097473;16.5;6;32.4976010323;2;19.5;12.5;7;25.0;
33;4;14.0;18.5;6;32.9851250648;2;19.5;12.5;7;25.0;
34;4;14.0;20.5;6;33.465420723;2;19.5;12.5;7;25.0;
35;4;14.0;22.5;6;33.9339466095;2;19.5;12.5;7;25.0;
36;4;14.0;24.5;6;34.3865451813;2;19.5;12.5;7;25.0;
37;4;14.0;26.5;6;35.8195896149;2;19.5;12.5;7;25.0;
38;4;15.0;28.5;7;36.260089159;2;19.5;12.5;7;25.0;
39;5;16.0;30.5;6;36.6763451099;2;19.5;12.5;8;25.0;
40;5;16.2386322021;31.9310283661;6;37.0667836666;2;19.5;12.5;8;25.0;
41;5;16.2456474304;33.182510376;6;37.4305269718;2;19.5;12.5;8;25.0;
42;5;16.2527923584;34.4149055481;6;37.7673414946;2;19.5;12.5;9;25.0;
43;5;16.2600631714;35.6280555725;6;39.0775552988;2;19.5;12.5;9;25.0;
44;5;17.2674598694;36.8221931458;7;39.4019651413;2;19.5;12.5;9;25.0;
45;5;18.2749786377;37.9978866577;7;39.7029187679;2;19.5;12.5;9;25.0;
46;5;19.5258846283;36.155960083;7;39.9818511009;2;19.5;13.5;9;25.0;
47;5;19.543170929;35.155960083;8;40.2403730154;2;19.5;14.5;9;25.0;
48;5;18.5608386993;37.155960083;10;40.4801902771;2;19.5;15.5;9;25.0;
49;5;19.5788784027;36.155960083;10;40.65462327;2;19.5;16.5;10;25.0;
50;5;21.5972900391;35.155960083;10;40.7380537987;2;19.5;17.5;10;25.0;
51;5;23.6160621643;35.155960083;11;40.8230569363;2;19.5;17.5;10;25.0;
52;5;25.2294311523;35.5;11;40.9095928669;2;19.5;17.5;10;25.0;
53;5;25.9249992371;36.5;11;40.9976167679;2;19.5;17.5;10;25.0;
54;5;26.8768882751;37.5;11;41.0870789289;3;19.5;17.5;9;25.0;
55;5;27.2445926666;36.5;12;41.1779247522;3;19.5;17.5;10;25.0;
56;5;26.9003143311;36.5;15;41.2700946331;3;19.5;17.5;10;25.0;
57;5;27.2857723236;34.5;18;41.363524437;3;19.5;17.5;10;25.0;
58;5;26.9321346283;34.5;18;41.4581449032;3;19.5;17.5;10;25.0;
59;5;26.9371528625;33.5;19;41.5538822412;3;19.5;17.5;10;25.0;
60;5;26.949848175;33.7437477112;19;41.6506582499;3;19.5;17.5;10;25.0;
61;5;26.9586620331;33.5;19;41.7483901978;3;19.5;17.5;10;25.0;
62;5;26.9757995605;33.5;20;41.846991539;3;19.5;17.5;11;26.0;
63;5;26.9765396118;33.5;20;41.9463716745;3;20.5;18.5;11;26.0700000525;
64;5;26.5499992371;34.9075202942;20;42.0464365482;3;21.5;19.5;11;26.1441510916;
65;5;27.0159416199;33.8829116821;24;42.1470887661;3;21.5;20.5;11;26.2225923538;
66;5;27.0035057068;33.5;24;42.24822855;3;21.5;21.5;12;26.305452466;
67;5;27.5058517456;32.5;25;42.3497531414;3;21.5;22.5;13;26.3928465843;
68;5;26.5499992371;34.5;26;42.4515576363;3;21.5;23.4749927521;13;26.4848741293;
69;6;27.0304775238;34.1212692261;25;42.5535361767;3;21.5;23.5394115448;12;26.5816155672;
70;6;26.5499992371;35.1647834778;25;42.655580759;3;21.5;23.607131958;12;26.6831297874;
71;6;27.5975074768;32.5;25;42.7575833797;3;21.5;23.6781902313;13;26.7894508839;
72;6;27.0572624207;33.5;26;42.8594355583;3;21.5;23.752614975;13;26.9005856514;
73;6;26.5499992371;35.2959060669;24;43.9610290527;3;21.5;23.8304100037;13;27.0165102482;
74;6;24.7750015259;37.4727210999;26;45.3081479073;3;21.5;23.9115562439;14;27.1371679306;
75;6;24.0255012512;38.9867019653;26;46.4313020706;3;21.5;23.9960174561;14;27.2624664307;
76;6;24.1592674255;40.4093704224;26;47.3677356243;3;21.5;24.0837268829;14;28.4375255108;
77;6;26.4964752197;34.9115333557;26;48.0044908524;3;21.7999992371;24.7062683105;13;29.4018633366;
78;6;26.8810806274;35.0017929077;26;48.4278721809;3;22.0340003967;25.2253036499;13;30.1898248196;
79;6;27.8951263428;36.0017929077;27;48.8209974766;3;22.2123565674;25.6579742432;14;30.8370633125;
80;6;28.9847221375;34.0017929077;27;49.1865477562;3;22.3458442688;26.0220470428;14;31.2282786369;
81;6;26.2470836639;36.0017929077;28;49.4163501263;3;22.3999996185;26.2597961426;14;31.4468886852;
82;7;25.2609825134;38.0017929077;28;49.6001811028;3;22.3999996185;26.4128227234;14;31.6727671623;
83;7;24.9508228302;40.0017929077;28;49.7832090855;3;22.3999996185;26.5709381104;14;31.9051516056;
84;7;24.9645385742;42.0017929077;28;49.9650652409;3;22.3999996185;26.7336063385;15;32.1431646347;
85;7;24.97813797;44.0017929077;27;50.1453886032;3;22.3999996185;26.9002151489;15;32.385822773;
86;7;24.991607666;46.0017929077;28;50.323829174;3;22.3999996185;27.0700759888;15;32.6320505142;
87;7;25.0049285889;48.0017929077;28;50.5000498295;3;22.3999996185;27.2424354553;17;32.8806967735;
88;7;25.0180892944;50.0017929077;28;50.6737303734;3;22.3999996185;27.4164886475;16;33.1305546761;
89;7;25.0310764313;51.0971488953;29;50.8445699215;3;22.3999996185;27.5913887024;16;33.3803844452;
90;6;25.0438766479;52.1769180298;27;51.0122878551;4;22.3999996185;27.7662696838;13;33.6289377213;
91;6;25.056476593;53.2551193237;28;51.1766264439;4;22.3999996185;27.9402561188;13;33.8749818802;
92;6;25.0688667297;54.3316078186;28;51.3373520374;4;22.3999996185;28.112487793;12;34.1173257828;
93;6;25.081035614;55.4062538147;28;51.4942567348;4;22.3999996185;28.2821273804;11;34.3548417091;
94;6;25.0929756165;56.4789428711;28;51.6471574306;4;22.3999996185;28.4483890533;11;34.5864858627;
95;6;25.1046772003;57.5495681763;28;51.7958977222;4;22.3999996185;28.61054039;10;34.8113164902;
96;6;26.1161327362;55.6180458069;28;51.9403469563;4;22.3999996185;28.7679214478;10;35.0285077095;
97;6;25.1273365021;56.6843032837;29;52.0804007053;4;22.3999996185;28.9199562073;11;35.2373590469;
98;6;25.1382827759;57.7482910156;29;52.2159781456;4;22.3999996185;29.0661506653;11;35.4373011589;
99;6;26.1489639282;55.8099594116;30;52.3470237255;4;22.3999996185;29.206111908;13;35.6278967857;
100;6;25.1593799591;56.8692893982;30;52.4735040665;4;22.3999996185;29.3395271301;13;35.8088383675;
101;6;25.1695251465;57.9262619019;31;52.5954072475;4;22.3999996185;29.4661865234;13;35.9799427986;
102;6;26.179397583;55.9808807373;31;52.7127420902;4;22.3999996185;29.5859603882;13;36.1411418915;
103;6;25.1889972687;57.0331497192;31;52.8255348206;4;22.3999996185;29.6987991333;13;37.292473793;
104;6;25.1983222961;58.0830917358;31;52.9010629654;4;23.3999996185;30.804731369;13;37.4540696144;
105;6;26.1999988556;56.1307449341;32;52.9659118652;4;24.3999996185;31.9038486481;13;37.6063370705;
106;6;25.1999988556;57.1761398315;31;53.0;4;24.3999996185;32.9962997437;14;37.7495495081;
107;6;25.1999988556;58.2000007629;32;53.0;4;24.3999996185;34.0822753906;15;37.8840340376;
108;6;26.1999988556;56.2000007629;32;53.0;4;24.3999996185;35.1620178223;15;38.0101606846;
109;6;25.1999988556;57.2000007629;32;53.0;4;24.3999996185;35.235786438;16;38.1228116751;
110;6;25.1999988556;58.2000007629;32;53.0;5;24.3999996185;35.2999992371;15;38.1438889503;
111;6;26.1999988556;56.2000007629;32;53.0;5;24.3999996185;35.2999992371;15;38.1651208401;
112;6;25.1999988556;57.2000007629;33;53.0;5;24.3999996185;35.2999992371;16;38.1864993572;
113;6;23.1999988556;61.0;33;53.0;5;24.3999996185;35.2999992371;16;38.2080165148;
114;6;22.1999988556;63.0;33;53.0;5;24.3999996185;35.2999992371;16;38.2296639681;
115;6;21.1999988556;65.0;34;53.0;5;24.3999996185;35.2999992371;16;38.2514331341;
116;6;20.1999988556;67.0;34;53.0;5;24.3999996185;35.2999992371;16;38.2733153105;
117;6;19.1999988556;69.0;35;53.0;5;24.3999996185;35.2999992371;16;38.2953014374;
118;6;19.8999996185;68.0;35;53.0;5;24.3999996185;35.2999992371;17;38.3173824549;
119;6;18.8999996185;70.0;35;53.0;5;24.3999996185;35.2999992371;17;38.3395489454;
120;6;18.8999996185;72.0;30;53.0;5;24.3999996185;35.2999992371;14;38.3617914915;
