Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;7.0;13.0;6;20.0;2;9.19999980927;10.0;3;21.0199999809;
3;2;9.0;12.3000001907;5;21.0;2;9.20400047302;10.0;4;21.0401959419;
4;2;10.0;11.0;5;21.0900000334;2;9.20803928375;10.0;5;21.0605818033;
5;2;11.0;10.0;5;21.1871190071;2;10.3181743622;10.0;5;21.0811508894;
6;2;12.2671012878;10.0;5;21.2917383909;2;11.3243455887;10.0;5;21.1018965244;
7;2;12.790640831;10.0;5;21.4042263031;2;11.3305692673;10.0;5;21.5338302851;
8;2;12.8159503937;10.0;5;21.9389723539;2;11.4601488113;10.1999998093;5;21.8927285671;
9;2;12.9362688065;10.1999998093;5;22.4109756947;2;11.5678186417;10.3632001877;5;22.1897498369;
10;2;13.0424690247;10.3632001877;5;23.7114653587;2;11.6569252014;10.4951858521;5;23.2868740559;
11;2;13.3350801468;10.9097137451;5;24.8527286053;2;11.9860620499;11.0209560394;5;24.206061244;
12;2;15.3350801468;11.3658018112;5;25.8476524353;2;13.9860620499;11.4571752548;5;24.9610176086;
13;2;17.3350791931;11.7372808456;5;26.7164058685;2;15.9860620499;11.8107032776;5;25.5719097853;
14;2;18.5053977966;12.0336990356;4;27.4822225571;2;16.6715736389;12.0916318893;4;26.0614050627;
15;2;19.57305336;12.2662630081;4;28.168181181;2;16.8184223175;12.3113050461;4;26.4517929554;
16;2;20.6463928223;12.446267128;4;28.6269388199;2;16.9355373383;12.4808797836;4;26.5423330069;
17;2;21.7254333496;12.5;4;29.0031633377;2;18.3867835999;13.116932869;4;26.5956617594;
18;2;22.8100814819;12.5;5;29.4033532143;2;19.3867835999;13.1382646561;3;26.6499835253;
19;2;23.6157550812;12.5;5;29.8259272575;2;20.3867835999;13.1599931717;3;26.7052582502;
20;2;23.7108345032;12.5;5;30.268661499;2;21.3867835999;13.3526287079;3;26.7614420652;
21;3;23.8104476929;12.5;4;30.7286863327;2;21.5;13.3807210922;3;26.8184874058;
22;3;22.625;12.5;4;31.2025241852;2;21.5;13.4092435837;3;26.8763427734;
23;3;22.625;12.5;5;31.6861643791;2;21.5;13.4381713867;3;26.9349533319;
24;3;22.625;13.5;5;32.1751794815;2;21.5;13.4674768448;3;26.9942605495;
25;4;22.625;14.5;4;32.6648726463;2;21.5;13.497130394;3;27.054202795;
26;4;20.625;16.5;4;33.1504516602;2;21.5;13.5271015167;3;27.1147153378;
27;4;19.625;18.5;4;33.6272163391;2;21.5;13.9803009033;4;27.1757309437;
28;4;18.625;20.5;4;34.0907382965;2;21.5;14.0230112076;5;27.2371795177;
29;4;17.625;22.5;4;35.5370264053;3;22.5;14.0660257339;4;28.2989888191;
30;4;18.0;24.1759185791;4;36.1326617002;3;23.5;13.0;4;28.451084733;
31;4;19.0;25.4738636017;4;36.7317991257;3;23.5;13.5;4;28.6105108261;
32;4;19.307554245;26.7554206848;4;37.3359344006;3;23.5;14.1963739395;4;28.777571559;
33;4;19.3587112427;28.0191650391;5;37.9474855661;3;23.5;14.2400836945;4;28.9525575638;
34;4;19.4175605774;29.2641639709;4;38.5696759224;3;23.5;14.2838315964;4;29.1357383728;
35;4;19.4849720001;30.4899730682;4;39.206338644;3;23.5;14.3275651932;4;29.3273545504;
36;4;19.5618133545;31.6965751648;4;39.8616578579;3;23.5;14.3712291718;5;29.5276087523;
37;4;20.0;31.6965751648;4;40.5398437977;3;23.5;14.4147701263;5;29.7366564274;
38;4;19.7470016479;32.6965751648;4;42.2447521687;3;23.5;14.4581317902;5;29.954595089;
39;4;20.8566608429;35.3965759277;6;43.1494683027;3;23.5;14.5012626648;5;30.1814541817;
40;4;21.9782428741;36.3422050476;6;44.1127820015;4;23.5;14.5441112518;5;30.417183876;
41;5;21.307554245;37.4631919861;4;45.1384823322;5;23.5;14.5866250992;4;30.661645174;
42;5;22.0;35.4631919861;4;46.1358896494;5;23.5;17.5866260529;3;30.9146003723;
43;5;24.4175605774;34.5;4;47.1715164185;5;24.4301948547;20.5866241455;3;31.1757044792;
44;5;26.0;35.5;4;48.283675909;5;24.4478645325;23.5;3;31.4444983006;
45;5;28.4868125916;36.5;5;49.4660584927;5;23.5;26.5;4;31.7204053402;
46;5;29.9249992371;37.5;6;50.7102634907;5;23.5;29.5;4;32.0027294159;
47;5;31.5499992371;37.5;6;52.0061171055;5;23.5;29.8320770264;5;32.2906575203;
48;5;30.40666008;36.5;7;53.3421144485;5;23.5;29.8709869385;5;32.5832653046;
49;5;30.5282421112;36.5;8;54.7059044838;5;23.5;29.9092273712;5;32.8795263767;
50;5;31.6617946625;33.5;8;56.0847449303;5;23.5;29.9467697144;6;33.1783256531;
51;6;31.5499992371;33.5;6;70.2158594131;5;23.5;29.9835834503;6;34.4784765244;
52;6;30.5499992371;36.5;6;72.224170208;5;24.5;31.0196456909;4;34.8087413311;
53;6;32.5499992371;36.5;7;74.156460762;5;25.5;32.0549316406;5;36.1384437084;
54;6;32.5499992371;39.5;7;75.9982442856;5;26.5;34.089427948;5;36.4863045216;
55;6;32.5499992371;41.5;9;77.7377252579;5;27.5;36.1231117249;6;36.8312597275;
56;6;33.5499992371;44.5;10;79.3656520844;5;27.8120574951;38.1559715271;6;37.1720862389;
57;6;33.5499992371;44.5;11;80.8752040863;5;27.5;39.1879959106;6;37.5076260567;
58;6;35.5499992371;46.5;11;82.2619419098;5;27.824344635;40.2191772461;7;37.8368079662;
59;6;35.5499992371;46.5;11;83.523809433;5;27.8305702209;40.2495079041;8;38.1586643457;
60;6;36.5499992371;48.5;11;84.6611223221;5;27.8368434906;40.2789840698;8;38.4614737034;
61;6;35.005153656;48.5;11;85.5705833435;5;27.8431663513;40.2999992371;9;38.7265832424;
62;6;35.0875015259;48.5;15;86.1482028961;5;27.5;40.88256073;10;38.9834173918;
63;6;36.0875015259;49.5;15;89.5456190109;5;27.8559494019;40.2999992371;11;39.2315117121;
64;6;35.2570953369;53.0;15;92.4502792358;5;27.5;40.904006958;11;39.4705303907;
65;6;37.4014587402;54.3899993896;15;94.9012212753;5;27.5;40.9148292542;12;39.7926682234;
66;6;39.5233383179;56.6872596741;17;96.9474649429;5;27.8754310608;40.2999992371;13;41.1038585901;
67;6;38.9234199524;56.6872596741;17;98.358584404;5;28.1819934845;40.7999992371;12;42.1834987402;
68;6;38.0019226074;56.6872596741;17;99.3543376923;6;28.4225902557;41.1899986267;11;43.0657016039;
69;6;36.0489768982;59.6872596741;18;100.135614395;6;28.2123565674;41.4872589111;11;43.7861896753;
70;6;33.0489768982;63.6872596741;19;100.530031204;6;28.7477092743;41.7097434998;11;44.2300208807;
71;6;32.4239768982;64.6872558594;19;100.817115784;6;28.8085365295;41.7999992371;10;44.4812457561;
72;6;31.1000003815;68.6872558594;20;101.0;6;28.8152294159;41.7999992371;11;44.7206213474;
73;6;32.0999984741;69.6872558594;21;101.0;6;28.8219394684;41.7999992371;12;44.9484969378;
74;6;33.0999984741;71.6872558594;21;101.0;7;28.3999996185;42.5144386292;11;45.1653060913;
75;6;34.0999984741;74.6872558594;22;101.0;7;28.3999996185;41.7999992371;11;45.3715451956;
76;6;34.4749984741;77.6872558594;22;101.0;7;28.3999996185;42.5368995667;13;45.567753911;
77;6;33.4749984741;78.6872558594;23;101.0;7;28.3999996185;42.5481491089;13;45.6878099442;
78;6;33.4749984741;80.6872558594;22;101.0;7;28.855638504;41.7999992371;13;46.7717108727;
79;6;32.4749984741;81.6872558594;22;101.0;7;27.3999996185;44.5706443787;14;46.9559671879;
80;6;32.0999984741;82.6872558594;23;101.0;7;27.3999996185;46.5818901062;15;47.1493946314;
81;6;32.0999984741;83.6872558594;26;101.0;8;28.875869751;44.7999992371;14;47.3524724245;
82;6;32.0999984741;84.6872558594;25;101.0;8;29.882598877;47.7999992371;16;47.56566751;
83;6;32.0999984741;85.6872558594;26;101.0;8;30.8893127441;50.7999992371;16;47.7894233465;
84;6;37.0999984741;89.6872558594;28;101.0;8;28.3999996185;55.4239768982;16;48.0241477489;
85;6;40.5999984741;90.6872558594;28;101.0;8;27.9233665466;58.7999992371;17;48.2701977491;
86;6;40.5999984741;89.6872558594;27;101.0;9;28.9718055725;59.7999992371;16;48.5278627872;
87;6;40.4000015259;92.6872558594;26;101.0;9;29.3999996185;63.7999992371;14;48.7973487377;
88;6;42.4000015259;93.6872558594;27;101.0;9;30.3999996185;67.8000030518;15;49.0787569284;
89;5;31.2999992371;86.6872558594;27;83.0;10;30.3999996185;71.8000030518;13;67.3720674515;
90;5;29.2999992371;90.6872558594;27;83.0;11;29.3999996185;77.8000030518;12;67.6771187782;
91;6;30.2999992371;91.6872558594;26;83.0;11;29.3999996185;83.8000030518;12;67.9935911894;
92;6;32.2999992371;86.6872558594;28;83.0;11;29.3999996185;89.8000030518;13;68.3209917545;
93;6;29.2999992371;90.6872558594;28;83.0;11;29.3999996185;95.0353317261;14;68.6586425304;
94;6;30.2999992371;91.6872558594;29;83.0;11;29.3999996185;99.1293258667;14;69.0056736469;
95;6;32.2999992371;86.6872558594;29;83.0;11;29.3999996185;101.302833557;15;69.3610224724;
96;6;29.2999992371;90.6872558594;29;83.0;11;30.3999996185;100.480514526;17;69.7234387398;
97;6;30.2999992371;91.6872558594;29;83.0;11;30.0;102.661720276;19;70.0914970636;
98;6;32.2999992371;86.6872558594;31;83.0;11;31.0;104.845748901;20;70.4636182785;
99;6;29.2999992371;90.6872558594;32;83.0;11;33.0;104.031814575;20;70.8380954266;
100;6;30.2999992371;91.6872558594;32;83.0;12;32.0999984741;106.219047546;19;71.1973392963;
101;6;32.2999992371;86.6872558594;32;83.0;12;32.0999984741;108.398666382;20;71.5512356758;
102;6;29.2999992371;90.6872558594;33;83.0;13;32.0999984741;113.68586731;18;87.9021780491;
103;6;30.2999992371;91.6872558594;34;83.0;13;33.0999984741;116.931518555;19;89.0483384132;
104;6;30.2999992371;92.6872558594;34;83.0;13;35.0999984741;117.173843384;19;90.0935668945;
105;6;31.2999992371;94.6872558594;35;83.0;13;34.0999984741;120.411575317;21;91.036740303;
106;6;32.2999992371;96.6872558594;35;83.0;14;34.0999984741;123.643600464;22;92.8808076382;
107;6;32.2999992371;98.6872558594;37;83.0;15;36.0999984741;124.868850708;17;113.691620827;
108;6;32.2999992371;100.687255859;37;83.0;15;38.0999984741;127.086448669;18;116.219769716;
109;6;32.2999992371;102.687255859;38;83.0;15;40.0999984741;130.295593262;19;118.443374753;
110;6;33.2999992371;101.687255859;38;83.0;15;39.0999984741;132.495666504;22;120.341209412;
