Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;2;9.19999980927;10.0;3;21.0;
2;1;7.0;13.0;5;20.0;2;9.19999980927;10.0;3;21.0599999428;
3;1;8.0;12.0;5;20.0;2;9.21199989319;10.0;3;21.1229639053;
4;1;8.0;11.0;5;20.0;2;9.22459316254;10.0;3;21.1889609098;
5;1;8.0;10.0;4;20.0;2;10.3566884995;10.0;3;21.2580518723;
6;1;9.0;10.0;4;20.0;2;11.377415657;10.0;3;21.3302885294;
7;1;9.5;10.0;4;20.0;2;11.3990869522;10.0;4;21.8190145493;
8;1;9.5;10.0;4;20.3999996185;3;11.5457038879;10.1999998093;3;22.2388005257;
9;1;9.59000015259;10.1999998093;4;20.7264003754;3;11.6716403961;10.3632001877;3;22.6008902788;
10;1;9.66343975067;10.3632001877;4;20.9903717041;3;11.7802667618;10.4951858521;3;23.7875448465;
11;1;9.72283363342;10.4951858521;4;22.0419120789;3;12.1362638474;11.0209560394;2;24.8040741682;
12;1;9.95943069458;11.0209560394;4;22.9143505096;3;14.1362628937;11.4571752548;2;25.6643919945;
13;1;11.7228336334;11.4571752548;4;23.6214065552;3;16.1362628937;11.8107032776;2;26.3888099194;
14;1;12.7228336334;11.8107032776;4;24.1832637787;3;16.9166431427;12.0916318893;2;27.0000665188;
15;1;13.7228336334;12.0916318893;4;24.6226100922;3;17.1000213623;12.3113050461;2;27.5204386711;
16;1;14.7228336334;12.3113050461;4;24.9617595673;3;17.2561302185;12.4808797836;2;27.7490785122;
17;1;15.7228336334;12.4808797836;4;25.0;3;19.2115077972;12.5;3;27.9484119415;
18;1;16.7228336334;12.5;5;25.0;3;20.2713069916;12.5;4;28.156321764;
19;1;17.625;12.5;5;25.0;3;21.3336791992;12.5;5;28.3723301888;
20;1;17.625;12.5;5;25.0;3;22.3984832764;12.5;5;28.5958371162;
21;1;17.625;12.5;5;25.0;3;22.5787506104;12.5;5;28.8261203766;
22;1;17.625;12.5;6;25.0;3;22.6478366852;12.5;5;29.0623402596;
23;1;17.625;12.5;6;25.0;3;22.7187023163;12.5;5;29.303548336;
24;1;17.625;12.5;6;25.0;3;22.7910652161;12.5;5;29.5486979485;
25;1;17.625;12.5;6;25.0;3;22.8646087646;12.5;6;29.796661377;
26;1;17.625;12.5;6;25.0;3;22.938999176;12.5;6;30.0462479591;
27;1;17.625;12.5;6;25.0;3;23.013874054;12.5;5;30.2962265015;
28;1;17.625;12.5;6;25.0;3;23.0888671875;12.5;5;30.5453491211;
29;1;17.625;12.5;6;25.0;4;21.5;13.5;4;30.7923750877;
30;1;17.625;12.5;6;25.0;4;21.5;14.5;4;31.0360965729;
31;1;15.625;13.5;6;25.0;4;22.5;12.5;4;31.2753615379;
32;1;14.625;14.5;6;25.0;4;21.5;13.5;4;31.5090961456;
33;1;13.625;15.5;6;25.0;4;21.5;14.5;4;31.736322403;
34;1;12.625;16.5;6;25.0;4;22.5;12.5;4;31.9561743736;
35;1;12.0;17.5;7;25.0;4;21.5;13.5;5;32.1679081917;
36;1;12.0;18.5;7;25.0;4;22.5;12.5;5;32.3709101677;
37;1;12.0;19.5;7;25.0;4;23.5;12.5;5;32.5646982193;
38;1;12.0;20.5;7;25.0;4;21.5;13.5;6;32.7489213943;
39;1;12.0;21.5;7;25.0;4;22.5;12.5;6;32.9233555794;
40;1;12.0;22.5;8;25.0;4;21.5;13.5;6;33.0878953934;
41;1;12.0;23.5;8;25.0;4;22.5;12.5;6;33.2425441742;
42;1;12.0;24.5;8;25.0;4;23.5;14.5;6;33.3874034882;
43;1;12.0;25.5;9;25.0;4;24.0162200928;16.5;6;34.5226583481;
44;1;12.0;26.5;10;25.0;4;25.0567970276;19.5;7;34.7785671949;
45;1;12.0;27.5;11;25.0;4;24.0567970276;22.5;8;35.0408776999;
46;1;12.0;28.5;11;25.0;4;25.4394264221;25.5;8;35.3113851547;
47;1;12.0;29.5;12;25.0;4;26.4881134033;26.5;9;35.5919439793;
48;1;13.0;27.5;12;25.0;4;24.5422973633;28.5;9;35.8187118769;
49;2;12.0;28.5;11;35.0;4;23.5;30.4093551636;10;36.0402543545;
50;2;13.0;30.5;11;35.3999996185;4;23.5;31.5201263428;10;36.2842636108;
51;2;15.0;29.5;11;35.7743997574;4;24.1852798462;31.5;10;36.5518820286;
52;2;14.0;31.5;12;36.1219387054;4;24.2655639648;32.0;11;36.8440244198;
