Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;9.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;9.0;10.0;6;20.0;
4;1;8.0;11.0;4;20.0;1;9.0;10.0;6;20.0;
5;1;8.0;10.0;4;20.0;1;10.0;10.0;6;20.0;
6;1;9.0;10.0;4;20.0;1;11.0;10.0;6;20.0;
7;1;9.5;10.0;3;20.0;1;11.0;10.0;6;20.3999996185;
8;2;9.5;10.3000001907;2;21.3999996185;1;11.1199998856;10.1999998093;6;20.7264003754;
9;2;9.81500053406;10.1999998093;2;21.7264003754;2;11.5179204941;10.3632001877;5;21.9903717041;
10;2;9.88844013214;10.3632001877;2;21.9903717041;2;11.597111702;10.4951858521;5;23.0819120407;
11;2;9.94783401489;10.4951858521;2;23.0819120407;2;11.9245738983;11.0209560394;5;23.99553442;
12;2;10.1934309006;11.0209560394;2;23.99553442;2;13.9245738983;11.4571752548;5;24.7449600697;
13;2;11.9660997391;11.4571752548;2;24.7449600697;2;15.9245738983;11.8107032776;5;25.3503712416;
14;2;13.9660997391;11.8107032776;2;25.3503712416;2;16.6051120758;12.0916318893;5;25.8344515562;
15;2;15.9660997391;12.0916318893;3;25.8344515562;2;16.7503356934;12.3113050461;5;26.2195074558;
16;3;16.9954986572;12.3113050461;3;26.2195074558;2;16.865852356;12.4808797836;5;26.3048160076;
17;3;18.0058269501;12.4808797836;4;26.3048160076;2;18.7782287598;12.5;5;26.3530313969;
18;3;19.0164165497;12.5;4;26.3530313969;2;19.7926940918;12.5;5;26.4023760557;
19;3;19.9294319153;12.5;4;26.4023760557;2;20.8074970245;12.5;6;26.4528282881;
20;3;19.9405345917;12.5;4;26.4528282881;2;21.3867835999;12.9358482361;5;26.5043625832;
21;3;19.9518871307;12.5;4;26.5043625832;2;21.5;12.9513092041;5;26.5569496155;
22;3;19.9634819031;12.5;4;26.5569496155;2;21.9670848846;12.5;5;26.6105561256;
23;3;19.9753131866;12.5;5;26.6105561256;2;21.9831676483;12.5;5;26.6651450396;
24;3;19.9873752594;12.5;5;26.6651450396;2;21.5;12.99954319;5;26.72067523;
25;3;19.9996566772;12.5;4;26.72067523;2;21.5;13.0162029266;5;26.7771017551;
26;3;18.0121517181;13.5;4;26.7771017551;2;22.0331306458;12.5;7;26.8343759775;
27;3;17.024848938;14.5;4;26.8343759775;3;21.5;13.4171876907;6;26.8924454451;
28;3;17.625;13.2337503433;4;26.8924454451;3;22.0677337646;12.5;6;26.9512542486;
29;3;16.0508003235;13.5;4;26.9512542486;3;21.5;13.4756269455;4;27.0107431412;
30;3;15.064031601;14.5;4;27.0107431412;3;21.5;13.5053710938;4;27.0708494186;
31;3;14.4524173737;15.5;4;27.0708494186;3;22.1212539673;12.5;4;27.1315076351;
32;3;14.4659414291;16.5;4;27.1315076351;3;21.5;13.5;5;27.1926498413;
33;3;14.4795894623;17.5;4;27.1926498413;3;21.5;13.5963249207;5;27.2542052269;
34;4;14.4933462143;18.5;3;27.2542052269;3;21.5;13.6271028519;5;27.3161010742;
35;4;14.5071964264;19.5;4;27.3161010742;3;22.1948299408;12.5;5;27.3782629967;
36;4;14.5211229324;20.5;5;27.3782629967;3;22.2134780884;12.5;5;27.4406147003;
37;4;14.5351085663;21.5;5;27.4406147003;3;21.5;13.5;5;27.5030794144;
38;4;14.5491380692;22.5;5;27.5030794144;3;22.2509231567;12.5;7;27.5655794144;
39;4;14.5631923676;23.5;5;27.5655794144;3;21.5;13.5;7;27.628036499;
40;4;14.577255249;24.5;5;27.628036499;3;21.5;13.8140182495;7;27.690372467;
41;4;14.5913085938;25.5;6;27.690372467;3;21.5;13.8451862335;8;27.7525100708;
42;4;14.6053333282;26.5;8;27.7525100708;3;21.5;13.8762550354;8;27.8143725395;
43;4;14.6193141937;27.5;9;27.8143725395;3;22.3443107605;15.8762550354;8;27.8758842945;
44;4;14.633234024;28.5;9;27.8758842945;3;22.3627662659;17.8762550354;8;27.936971426;
45;4;14.6470737457;29.5;9;27.936971426;3;21.5;19.8762550354;8;27.9975619316;
46;4;15.6608181;27.5;10;27.9975619316;3;21.5;21.8762550354;7;28.0575861931;
47;4;14.674451828;28.5;11;28.0575861931;3;21.5;23.8762550354;7;28.1169772148;
48;4;14.68795681;29.5;11;28.1169772148;3;21.5;24.0584888458;8;28.1756706238;
49;4;15.7013196945;27.5;12;28.1756706238;3;21.5;24.0878353119;8;28.2336053848;
50;4;14.7145261765;28.5;13;28.2336053848;3;21.5;24.1168022156;9;28.2907235622;
51;4;14.727560997;29.5;13;28.2907235622;3;21.5;24.145362854;10;28.346971035;
52;4;15.0;28.5;15;28.346971035;3;21.5;24.1734848022;10;28.4022974968;
53;4;16.753068924;28.5;14;28.4022974968;3;21.5;24.2011489868;10;28.4566559792;
54;4;17.7655162811;28.5;14;28.4566559792;3;22.5;22.5;10;28.5100040436;
55;4;18.0;28.5;15;28.5100040436;3;21.5;23.5;11;28.5623030663;
56;4;19.0;28.5;15;28.5623030663;4;21.5;24.2811508179;3;43.6135182381;
57;5;19.625;28.5;12;48.6135182381;4;22.5;23.5;3;44.4136190414;
58;5;21.438041687;27.5;12;49.8636198044;4;24.5;24.5;3;45.1319534779;
59;5;21.625;28.5;12;50.9301788807;4;25.6137733459;25.5;4;45.7676653862;
60;5;22.625;29.5;12;51.8183341026;4;25.5;27.5;4;46.3232598305;
61;5;24.4710845947;27.5;12;52.5433239937;4;24.5;27.5;4;46.8037343025;
62;5;24.625;28.5;12;53.1260533333;4;24.6557216644;28.5;6;47.2157077789;
63;6;25.625;29.5;11;53.5893115997;4;24.5;28.5;7;47.5666303635;
64;6;27.501739502;27.5;11;53.9396123886;4;24.5;28.5;7;47.8641505241;
65;6;27.625;28.5;11;53.9813876152;4;23.5;30.5;7;48.0;
66;7;29.5208129883;27.5;10;54.0;4;24.5;30.5;9;48.0;
67;7;30.5249996185;27.5;10;54.0;5;24.7000007629;31.5;8;48.0;
68;7;31.5249996185;27.5;10;55.0;5;24.7000007629;32.5;8;48.0;
69;7;33.5250015259;28.5;10;55.0199999809;5;24.7000007629;33.5;8;49.6899995804;
70;7;35.5250015259;29.5;10;55.0401959419;5;23.736000061;32.5;8;51.0642080307;
71;7;36.7590446472;30.5;10;55.0605818033;5;24.5;32.3899993896;9;52.1675496101;
72;7;37.763633728;31.5;10;56.0811508894;5;24.5;32.6872596741;9;53.0470628738;
73;7;39.7682609558;33.5;10;57.1618964672;5;26.6871070862;30.9097423553;9;53.5839514732;
74;7;42.7729263306;35.5;10;57.2857755423;5;24.3999996185;33.0;9;53.6947021484;
75;7;45.0303001404;37.5;11;57.4140337706;5;24.3999996185;35.0;9;53.8029289246;
76;8;45.2756385803;39.5;12;57.5467262268;5;25.3999996185;34.0;9;54.9084525108;
77;8;45.5730171204;41.5;12;59.8766883612;5;26.3999996185;34.0;9;55.0711150169;
78;8;45.3952598572;44.0;12;61.7787889242;5;28.3999996185;35.0;9;55.2337441444;
79;8;46.5852127075;44.3899993896;14;63.3223509789;5;29.3999996185;36.0;10;55.3962949514;
80;8;46.0539398193;45.84715271;14;64.579497695;5;30.3999996185;37.0;10;55.5587358475;
81;8;47.783821106;43.9097442627;14;65.320625186;5;31.3999996185;39.0;11;55.7210479975;
82;8;43.8593826294;48.2889404297;15;66.7137374878;5;32.4000015259;40.0;11;55.8832219839;
83;8;43.8593826294;51.8506126404;15;67.1799063683;5;32.6999969482;41.0;11;56.0452561378;
84;8;43.8593826294;55.0377235413;16;67.6620295048;5;32.6999969482;41.7804527283;12;56.2071543932;
85;8;42.8593826294;57.671081543;15;68.159981966;5;30.6999988556;42.8204650879;10;56.3689234257;
86;8;41.8593826294;59.9506950378;14;68.6734832525;5;29.6999988556;41.8204650879;9;56.5305703878;
87;8;41.5999984741;62.2383880615;13;69.2020788193;5;28.6999988556;43.8204650879;11;56.6920989752;
88;8;41.5999984741;64.1989593506;15;69.7451241016;5;27.6999988556;45.8204650879;11;56.8535089493;
89;9;41.5999984741;67.3523788452;15;70.3017718792;5;26.6999988556;46.963848114;12;57.0147912502;
90;9;41.5999984741;70.5065536499;16;70.8709647655;5;26.3999996185;47.9956283569;14;57.1242339611;
91;9;41.5999984741;73.6613769531;18;71.4514337778;5;26.3999996185;49.0;14;57.2278065681;
92;10;41.5999984741;76.8167724609;18;72.0417064428;5;26.3999996185;50.0;14;57.3341217041;
93;10;41.5999984741;79.9726257324;18;72.6401189566;5;26.3999996185;51.0;14;57.4430289268;
94;10;41.5999984741;82.1962585449;17;73.2448381186;5;26.3999996185;52.0;15;57.5543570518;
95;10;41.5999984741;83.7263031006;17;73.8538895845;5;27.3999996185;50.0;16;57.667914629;
96;10;41.5999984741;85.1051177979;16;74.4651952982;5;26.3999996185;51.0;16;57.7834908962;
97;10;41.5999984741;86.48462677;18;75.0766117573;5;26.3999996185;52.0;16;57.9008569717;
98;10;41.5999984741;87.8633880615;18;76.6342819929;5;27.3999996185;50.0;17;58.0197672844;
99;10;42.5999984741;90.2037887573;13;77.2820651531;5;26.3999996185;51.0;17;58.1399610043;
100;10;43.5999984741;92.536605835;15;77.9354459047;5;26.3999996185;53.0;17;58.2611646652;
101;10;43.5999984741;94.8665771484;15;78.5929324627;5;27.3999996185;50.0;18;58.3830943108;
102;10;43.5999984741;102.197029114;16;79.2531603575;5;26.3999996185;52.0;18;58.5054576397;
103;10;43.5999984741;105.224205017;15;79.9149101973;6;26.3999996185;55.2000007629;17;58.6279573441;
104;10;43.5999984741;106.668670654;21;80.5771178007;6;26.3999996185;56.7395706177;15;58.7502937317;
105;10;43.5999984741;109.102363586;21;81.2388706207;6;26.3999996185;55.7395706177;15;58.8721673489;
106;11;43.5999984741;111.430084229;20;81.8993984461;6;26.3999996185;56.2000007629;16;58.9932823181;
107;11;43.5999984741;113.012168884;24;82.5580551624;7;26.3999996185;57.2000007629;12;82.1133489609;
108;11;43.5999984741;114.592689514;25;83.2142906189;7;28.3999996185;56.2000007629;12;84.5320863724;
109;11;43.5999984741;116.17124939;26;83.8676214218;7;30.3999996185;56.2000007629;12;86.5973277092;
110;11;43.5999984741;117.747543335;23;84.5175952911;7;31.3999996185;56.2000007629;11;88.2798995972;
111;11;43.5999984741;119.321266174;24;85.1637556553;7;32.4000015259;56.2000007629;13;90.5989093781;
112;11;43.5999984741;120.892120361;23;88.7274011374;7;34.4000015259;57.2000007629;15;91.6640663147;
113;11;44.5999984741;125.12285614;23;91.4258283377;7;36.4000015259;58.2000007629;16;92.4798460007;
114;11;45.5999984741;129.387954712;21;94.1513825655;7;37.0368881226;59.2000007629;17;93.0916098356;
115;11;46.5999984741;130.679748535;23;96.8704645634;7;37.0566864014;60.2000007629;18;93.2635264397;
116;11;45.5999984741;134.98979187;22;100.551123977;7;37.0774154663;61.2000007629;17;93.4355984926;
117;11;46.5999984741;140.309127808;22;104.22508502;7;37.0990829468;61.2000007629;18;93.6077517271;
118;11;49.5999984741;143.628509521;24;106.872139096;7;37.121711731;61.2000007629;19;94.5963871479;
119;13;49.5999984741;149.03604126;22;109.417918444;7;37.1706085205;61.4939994812;19;95.6126835346;
120;13;50.5999984741;151.409515381;23;111.850862265;7;37.2244033813;61.7897033691;20;96.6509151459;
121;13;50.5999984741;153.760864258;23;114.164494753;7;37.2834091187;63.0846328735;21;97.7050411701;
122;13;50.5999984741;156.793136597;27;116.356502295;7;37.34790802;64.3762969971;21;99.7688925266;
123;13;50.5999984741;162.35244751;28;118.427719951;7;39.4181442261;64.3762969971;21;100.896356821;
124;13;51.5999984741;163.977203369;28;120.381211638;7;41.4943084717;65.3762969971;21;102.024509192;
125;13;54.5999984741;162.020767212;29;122.221503615;7;42.2373275757;66.3762969971;22;103.147900224;
126;13;58.3220214844;160.06413269;32;123.826776385;7;42.4355773926;67.3762969971;22;104.261543512;
127;13;59.3499145508;158.876144409;34;125.281732559;7;42.6342773438;68.3762969971;23;105.360974193;
128;13;58.5848617554;160.200805664;34;126.675034642;7;42.8328094482;68.3762969971;23;106.442267776;
129;13;59.8032989502;158.375839233;35;128.006627083;7;43.030582428;68.3762969971;24;107.502015114;
130;13;60.005355835;156.998138428;37;129.277312279;7;43.2270202637;68.3762969971;24;108.537275434;
131;13;61.2134132385;163.178741455;37;130.448111296;7;43.4215354919;68.3762969971;24;109.545505285;
132;13;64.1664123535;166.362945557;37;131.486448765;7;43.6135177612;69.0;25;110.524492621;
133;13;65.2331542969;166.935455322;38;132.482712746;8;43.8023452759;70.0;21;121.472287059;
134;13;67.2993469238;170.264434814;37;133.394555092;8;44.9873580933;72.0;21;122.887158394;
135;13;67.6767959595;172.59803772;38;134.195876598;8;46.1678733826;74.0;19;124.240065813;
136;13;66.7415771484;173.935409546;35;134.972668171;8;46.3431930542;76.0;18;125.526576281;
137;13;67.8055267334;177.27571106;31;135.625426054;8;46.5126266479;78.0;16;126.703010559;
138;13;67.9625473022;179.617996216;33;136.245671749;8;42.6365852356;83.0;17;127.732786179;
139;13;68.0245666504;181.460113525;35;136.855146646;8;38.6365852356;89.0;17;128.656120777;
140;13;72.0536346436;178.66355896;35;137.439375639;8;36.6999969482;95.0;18;129.451157093;
141;13;72.1439361572;181.867843628;35;137.926396608;8;35.6999969482;101.0;21;130.198666811;
142;13;75.1926422119;182.072525024;38;138.409582376;8;35.6999969482;104.0;25;130.89836669;
143;13;77.2218780518;182.27722168;39;138.887663603;8;36.4000015259;108.0;25;131.550784111;
144;14;78.2887649536;185.481491089;39;139.359431744;8;34.4000015259;113.435768127;26;132.157112598;
145;14;81.3359451294;185.684921265;36;139.823748827;9;34.4000015259;115.512443542;26;132.719077826;
146;14;83.3648223877;182.887039185;34;140.279558897;9;34.4000015259;118.57963562;27;133.143129349;
147;14;82.4279632568;186.087493896;32;140.725896835;9;34.4000015259;121.599998474;27;133.495543003;
148;14;84.4725875854;186.285797119;32;141.15135479;9;34.4000015259;124.599998474;28;133.827659369;
149;14;85.5151367188;186.474212646;33;141.536560535;9;35.4000015259;126.599998474;29;134.140122414;
150;14;87.527015686;184.557342529;31;142.911206722;9;34.4000015259;131.600006104;29;134.433740616;
151;14;89.5794067383;184.557342529;31;143.314723969;9;34.4000015259;131.600006104;30;135.709433317;
152;14;90.6274795532;187.557342529;39;143.707825184;9;35.4000015259;133.600006104;29;136.028184414;
153;14;92.7469100952;187.557342529;41;144.090137243;9;35.4000015259;138.600006104;29;136.236312866;
154;14;92.7979354858;187.557342529;41;144.461377501;9;35.4000015259;138.479354858;32;136.421048045;
155;14;91.8461456299;190.557342529;43;144.821347117;9;36.4000015259;138.562469482;32;136.607279301;
156;16;92.8821487427;196.157333374;36;145.169925928;9;38.4000015259;139.644470215;29;136.794804215;
157;16;94.9169921875;201.157333374;37;145.507067442;9;41.4000015259;139.72517395;31;136.983425021;
158;17;97.9410324097;203.157333374;35;145.83278966;10;44.4000015259;139.804412842;28;137.172949791;
159;17;99.9736022949;205.157333374;33;146.083775878;10;47.4000015259;139.882019043;27;137.363193631;
160;17;99.0065917969;209.157333374;33;146.311423659;10;50.4000015259;139.957885742;28;137.553977251;
161;17;98.0311508179;216.157333374;33;146.533476353;10;53.4000015259;140.031860352;29;137.745127082;
162;17;97.0449981689;219.157333374;35;147.74985981;10;56.4000015259;139.503845215;30;137.936474204;
163;17;98.0749893188;224.604141235;35;149.000531673;11;59.4000015259;138.57371521;31;138.12785387;
164;17;102.088035583;227.695281982;36;150.306663156;11;62.4000015259;137.641433716;31;139.319103956;
165;17;104.224662781;234.788070679;37;154.20453763;11;66.0999984741;137.70690918;32;139.570063353;
166;17;107.065444946;238.939086914;39;157.546912551;11;69.0999984741;138.770080566;32;139.823536396;
167;17;109.489860535;241.09552002;35;160.40007031;12;71.0999984741;139.830932617;31;140.079430461;
168;17;106.800209045;248.257263184;37;162.798588276;12;73.0999984741;140.889450073;31;140.337643147;
169;18;109.003120422;252.424194336;39;164.646731973;12;75.1000061035;141.945602417;31;141.59805882;
170;20;110.209289551;251.596176147;37;166.147719145;12;77.9000015259;142.999389648;32;141.920547605;
171;20;107.386672974;257.773010254;38;167.543869019;12;79.9000015259;144.050842285;31;142.247927427;
172;20;109.501647949;261.954467773;34;168.647623181;12;79.9000015259;145.099990845;28;142.580101967;
173;20;111.590538025;263.140289307;33;169.773553252;12;79.9000015259;146.146850586;28;143.916947603;
174;20;110.684486389;270.285827637;33;170.770670533;12;80.9000015259;148.191467285;29;144.289902091;
175;20;110.771232605;272.547821045;33;172.706558704;12;78.9000015259;156.146850586;31;144.663576961;
176;20;112.864822388;273.814483643;33;174.768274903;12;78.9000015259;158.146850586;30;145.050109625;
177;20;114.964988708;279.085418701;32;176.953497648;12;78.9000015259;154.146850586;30;145.449383736;
178;21;120.183509827;284.360137939;31;190.98021996;11;72.1999969482;148.146850586;30;133.86122632;
179;21;125.483192444;287.786193848;32;193.070680976;11;73.1999969482;146.146850586;30;134.285403967;
180;21;127.777770996;294.22479248;32;195.209932685;11;72.1999969482;147.146850586;32;134.721617699;
181;21;130.015151978;303.674865723;32;197.381090164;11;73.1999969482;145.146850586;31;135.16950047;
182;21;132.232269287;308.135345459;39;200.566264749;11;73.1999969482;143.146850586;31;135.628612399;
183;21;134.834564209;314.604919434;41;202.777672887;11;72.1999969482;144.746841431;32;136.098438025;
184;21;138.053573608;321.082183838;44;204.969358087;11;72.8000030518;143.746841431;33;136.578382254;
185;21;143.376037598;319.223083496;47;207.126990318;11;71.8000030518;142.746841431;33;137.067770004;
186;21;141.611953735;329.367156982;50;209.239150524;11;69.8000030518;144.746841431;34;137.56584239;
187;21;144.805557251;336.514190674;51;211.29766047;11;69.8000030518;143.746841431;35;138.071756363;
188;21;150.012405396;334.663909912;51;213.297527671;11;68.8000030518;142.746841431;35;138.584586859;
189;21;148.809738159;342.816009521;54;215.236582041;11;66.8000030518;144.746856689;34;139.103327274;
190;21;149.609024048;350.403839111;58;217.114908695;11;67.8000030518;136.946838379;36;139.62689352;
191;22;151.81149292;350.925567627;52;224.934197426;10;64.8000030518;125.800003052;36;134.154129267;
192;22;150.980682373;357.951324463;52;226.937101603;10;64.8000030518;125.800003052;36;134.683813095;
193;23;151.169708252;368.01083374;52;249.881309628;9;46.0;120.800003052;37;114.214667559;
194;23;155.959075928;365.101470947;54;251.963106394;9;46.0;120.800003052;37;114.745369911;
195;23;154.186187744;372.21987915;53;263.843516707;9;46.0;120.800003052;38;115.274564981;
196;23;158.36038208;383.994567871;56;274.127101779;9;46.0;120.800003052;38;115.800879955;
197;23;163.216064453;394.837799072;46;283.00911212;9;46.0;120.800003052;31;116.322937489;
198;23;163.521972656;417.468261719;43;290.662793636;9;46.5999984741;120.800003052;30;116.839374781;
199;24;163.689071655;433.083404541;42;296.885208607;9;47.1999969482;120.800003052;31;117.34885788;
200;25;168.117828369;446.162841797;42;302.047496796;9;47.1999969482;120.800003052;33;117.850099564;
201;25;172.355255127;456.027160645;42;306.444863796;9;47.1999969482;120.800003052;35;118.341874599;
202;26;175.270172119;460.167327881;41;322.379937649;8;35.5999984741;114.400001526;32;106.82303381;
203;26;181.54335022;464.522796631;43;326.325389385;8;35.5999984741;115.400001526;33;107.244111061;
204;26;189.881408691;469.781585693;47;329.787389278;8;35.5999984741;116.400001526;33;107.643409729;
205;26;196.349105835;478.932525635;48;333.844257116;8;35.5999984741;117.400001526;34;108.270612717;
206;26;198.674575806;487.965789795;47;336.723436594;8;35.5999984741;118.400001526;34;109.431590557;
207;26;197.224533081;498.816131592;46;342.584662437;8;35.5999984741;119.400001526;28;110.585721493;
208;26;195.954788208;503.722595215;49;373.685025096;8;35.5999984741;120.400001526;28;111.725989342;
209;26;208.838882446;527.250183105;52;400.153570175;8;35.5999984741;121.400001526;29;112.845632553;
210;26;221.549179077;549.441650391;55;422.891041636;8;35.5999984741;122.400001526;32;113.938316822;
211;26;232.466140747;567.978820801;58;442.234547019;8;35.5999984741;123.400001526;31;114.998291492;
212;26;241.929290771;585.744506836;60;458.225482106;8;35.5999984741;124.400001526;31;116.02051115;
213;26;243.958831787;599.597106934;64;469.877959609;8;36.5999984741;122.400001526;30;117.000730038;
214;27;247.104125977;616.090270996;61;480.875970244;8;35.5999984741;123.400001526;32;117.93555069;
215;27;251.767349243;633.247192383;64;490.114708424;8;35.5999984741;124.400001526;33;118.822440624;
216;27;256.589355469;649.101745605;63;497.87030077;8;36.5999984741;122.400001526;31;119.659715652;
217;27;258.866912842;662.780517578;67;504.239792228;8;35.5999984741;123.400001526;31;120.446487904;
218;27;257.260101318;663.942138672;59;508.022662401;8;35.5999984741;124.400001526;22;121.182601929;
219;27;255.531951904;669.760375977;58;511.141960621;8;36.5999984741;122.400001526;18;121.868542194;
220;27;252.691574097;673.995483398;66;517.835048914;8;35.5999984741;123.400001526;19;122.505346298;
221;27;261.664581299;680.569702148;68;521.197983742;8;35.5999984741;124.400001526;20;123.094504356;
222;27;268.238800049;686.252197266;70;523.853361368;8;36.5999984741;122.400001526;16;123.637864113;
223;27;268.271026611;691.233764648;65;526.126857519;8;35.5999984741;123.400001526;6;124.085085869;
224;27;271.498413086;696.958374023;66;528.180692196;8;35.5999984741;124.400001526;5;124.428829193;
225;27;274.703796387;702.581481934;70;530.157559633;8;36.5999984741;122.400001526;6;124.652606964;
226;27;277.901489258;706.940307617;68;532.133046389;8;35.5999984741;123.400001526;6;124.827658653;
227;29;282.813293457;710.292419434;65;546.020093918;7;24.0;119.400001526;6;112.931148529;
228;29;280.001983643;721.718994141;66;549.082788944;7;25.0;117.400001526;7;113.0;
229;29;278.188262939;728.72869873;69;552.085802794;7;24.0;118.400001526;7;113.0;
230;29;277.672424316;734.075073242;73;555.013507128;7;24.0;119.400001526;7;113.0;
231;29;280.855438232;739.397583008;72;557.814556599;7;25.0;117.400001526;8;113.0;
232;30;285.857269287;746.657592773;66;569.44542408;6;22.0;113.400001526;9;104.0;
233;30;287.749023438;754.81817627;59;576.043537617;6;22.0;114.400001526;5;104.0;
234;30;291.75112915;765.847595215;64;579.571942568;6;25.0;112.400001526;1;104.0;
235;30;295.647125244;775.721740723;61;582.876429796;6;24.0;113.400001526;3;104.0;
236;32;303.437072754;786.611450195;56;608.930835724;4;21.0;96.8000030518;1;81.0;
237;33;311.524749756;797.140136719;54;613.497964859;4;22.0;96.8000030518;1;81.0;
238;33;318.204986572;804.324707031;58;617.706320524;4;23.0;96.8000030518;2;81.0;
239;35;328.789520264;815.331542969;56;658.551519632;2;4.0;38.8000030518;1;44.0;
240;36;329.678283691;831.208435059;57;666.646650076;2;4.0;38.8000030518;1;44.0;
241;36;329.375183105;846.96862793;58;673.735403299;2;4.0;38.8000030518;1;44.0;
242;37;319.04119873;862.626098633;58;679.695299149;2;4.0;38.8000030518;1;44.0;
243;37;312.89956665;885.041259766;59;687.511380196;2;4.0;38.8000030518;1;44.0;
244;38;308.011322021;907.90637207;61;691.71066618;2;4.0;38.8000030518;1;44.0;
245;39;313.911560059;927.127929688;60;703.727657795;2;4.0;38.8000030518;1;44.0;
246;40;325.305847168;956.789855957;62;715.35782671;2;4.0;38.8000030518;1;44.0;
247;42;339.375915527;987.128112793;58;722.118361712;2;4.0;38.8000030518;1;44.0;
248;43;352.114105225;1018.75054932;59;741.869091034;1;2.0;33.8000030518;1;32.0;
249;43;366.061645508;1049.81506348;59;747.789001226;1;2.0;33.8000030518;1;32.0;
250;43;379.293243408;1079.2286377;61;756.152289391;1;2.0;33.8000030518;1;32.0;
251;43;391.943603516;1103.27319336;62;764.968466997;1;2.0;33.8000030518;1;32.0;
252;43;402.010681152;1119.74890137;63;780.611546993;1;2.0;33.8000030518;1;32.0;
253;43;414.465179443;1131.44177246;67;797.201706409;1;2.0;33.8000030518;1;32.0;
254;43;439.875091553;1108.10449219;67;809.34903121;0;0;0;0;0;
