Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;6.0;14.0;4;20.0;1;9.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;9.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;9.0;10.0;4;20.0;
4;1;8.0;11.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;8.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
6;1;9.0;10.0;5;20.0;1;11.0;10.0;4;20.0;
7;2;9.5;10.3000001907;4;21.0;1;11.0;10.0;4;20.3999996185;
8;2;9.72500038147;10.0;4;21.5299996138;1;11.1199998856;10.1999998093;4;20.7264003754;
9;2;9.84424972534;10.1999998093;4;22.0018314123;1;11.2179203033;10.3632001877;4;20.9903717041;
10;2;9.95041179657;10.3632001877;4;22.4280958176;1;11.2971115112;10.4951858521;4;22.0419120789;
11;2;10.0463218689;10.4951858521;4;23.7177560329;1;11.6125736237;11.0209560394;4;22.9143505096;
12;2;10.3364953995;11.0209560394;4;24.8637619019;1;11.8743057251;11.4571752548;4;23.6214065552;
13;2;12.1614513397;11.4571752548;4;25.8837099075;2;14.6125736237;11.8107032776;3;25.1832637787;
14;2;14.1614513397;11.8107032776;4;26.8016016483;2;16.6125736237;12.0916318893;3;25.6526100636;
15;2;16.1614513397;12.0916318893;4;27.6436917782;2;17.9215736389;12.3113050461;3;26.0223505497;
16;2;17.4025764465;12.3113050461;4;28.4353666306;2;18.9307518005;12.4808797836;3;26.091766119;
17;2;18.5043945312;12.4808797836;3;28.9781968594;2;19.9401035309;12.5;3;26.1235172749;
18;2;19.6179275513;12.5;3;29.5360116959;2;20.94962883;12.5;5;26.1558350325;
19;2;20.6456031799;12.5;3;30.1467399597;3;21.8467502594;12.5;4;26.1887089014;
20;2;20.7830162048;12.5;4;30.8082637787;3;21.8566131592;12.5;4;26.2221269608;
21;2;20.9318599701;12.5;5;31.5163917542;3;21.8666381836;12.5;4;26.2560760975;
22;2;21.0911884308;12.5;5;32.264708519;3;21.8768234253;12.5;5;26.2905418873;
23;2;21.2595596313;12.5;5;33.0445957184;3;21.8871631622;12.5;5;26.3255085945;
24;3;21.4350337982;12.5;4;33.8454675674;3;21.8976516724;12.5;5;26.3609591722;
25;3;19.625;13.5;5;34.6552286148;3;21.9082870483;12.5;5;26.3968753815;
26;3;19.625;14.5;6;35.4609355927;3;21.9190635681;12.5;6;26.4332377911;
27;3;19.625;15.5;6;36.2495918274;3;21.5;13.2166185379;6;26.4700255394;
28;3;18.625;14.5;6;37.0089855194;3;21.5;13.2350130081;6;26.5072168112;
29;3;16.625;16.5;7;37.7284460068;3;21.9521656036;12.5;6;26.5447884798;
30;3;15.625;18.5;7;38.399433136;3;19.9634361267;13.5;7;26.5827163458;
31;3;14.625;20.5;7;39.0158834457;3;18.9748153687;14.5;7;26.6209751368;
32;4;14.0;22.5;5;52.3242921829;3;17.9862918854;15.5;7;26.6595385075;
33;4;16.0;21.5;6;53.4610643387;3;16.9978618622;16.5;7;26.6983793974;
34;4;18.0;21.5;7;54.4862127304;4;16.009513855;17.5;4;41.7374696732;
35;4;20.0;21.5;7;56.3997116089;4;16.0212402344;18.5;4;42.5267804861;
36;4;20.0;24.2000007629;8;57.3748873472;4;16.5330352783;19.5;4;43.2356567383;
37;4;21.0;26.3190002441;8;58.2745447159;4;16.544883728;20.5;4;43.8632346392;
38;4;22.0;28.4568367004;8;59.1098964214;4;16.5567836761;21.5;5;44.4120069742;
39;4;23.0;30.6159896851;8;59.8934065104;4;16.5687217712;22.5;5;44.8869549036;
40;4;24.0;32.7990760803;9;60.4914507866;4;16.5806884766;23.5;5;45.2946770191;
41;4;25.0;35.0088005066;10;61.0639569759;4;16.5926761627;24.5;6;45.6425991058;
42;4;25.4551544189;37.2478637695;10;61.6340510845;5;17.0;23.5;5;45.9383416176;
43;4;25.5375003815;39.5188369751;11;62.0700027943;5;16.6166725159;23.5;6;46.0955479145;
44;5;25.5375003815;41.8240013123;11;62.5573790073;5;17.6286640167;22.5;6;46.135456562;
45;5;26.5375003815;41.1651649475;11;63.0977458954;5;18.0;23.5;6;46.17527318;
46;5;28.5157432556;43.1651649475;12;63.6913113594;5;19.6525821686;24.5;6;46.2149660587;
47;5;29.6492958069;45.1651649475;13;64.336581707;5;20.6644897461;25.5;7;46.2545039654;
48;5;29.5375003815;47.1651649475;13;65.0300674438;6;22.0;26.5;6;47.293856144;
49;5;30.5375003815;49.1651649475;16;65.7660870552;6;25.6881561279;28.5;6;47.5029925108;
50;5;32.1624984741;48.5;16;66.5367279053;6;28.6998977661;29.5;6;47.7387945652;
51;6;32.1624984741;46.5;17;67.3320074081;7;30.6216373444;30.5;5;48.0047712326;
52;6;32.1624984741;45.5;18;68.1402606964;7;31.2231502533;31.5;6;48.3046377897;
53;6;33.1624984741;45.5;17;68.9487380981;7;31.9346427917;32.5;5;48.6422305107;
54;6;32.1624984741;43.5;18;69.7443685532;7;31.9460411072;33.5;5;49.0213794708;
55;6;31.1625003815;44.5;17;70.5145931244;7;31.9490852356;32.5;5;49.4457323551;
56;7;32.1624984741;43.5;17;71.2481632233;7;31.2000007629;34.5;5;49.9185292721;
57;8;34.1624984741;41.5;17;71.9357919693;7;30.9755592346;33.5;5;51.4423232079;
58;8;31.1625003815;43.5;16;72.5705833435;7;33.1326980591;33.5;5;53.0486586094;
59;8;31.1625003815;45.5;16;74.1482028961;7;35.0012741089;36.5;6;53.7483139038;
60;8;33.1624984741;45.5;16;74.7742966413;8;37.3301010132;37.5;6;54.5009531975;
61;8;34.1624984741;45.5;17;75.3520774841;8;33.5275306702;41.5;6;55.3030626774;
62;8;33.1624984741;48.5;17;76.8844183683;8;33.8741226196;44.5;7;56.1489334106;
63;8;35.1624984741;49.5;17;78.4655147791;8;33.2000007629;47.4828720093;7;57.0306227207;
64;8;36.1624984741;54.5;18;79.0475314856;8;32.5360183716;47.921672821;7;57.9381144047;
65;9;38.429599762;55.5;17;82.1995306015;9;30.6988868713;48.5;7;58.8597071171;
66;9;37.7980461121;60.0;17;84.9166567326;9;30.3725662231;50.5;7;60.7826108932;
67;9;39.1273803711;61.3899993896;18;87.248961091;9;31.5;51.5;7;63.6590414047;
68;9;38.3927574158;64.6872558594;18;89.2535133362;9;33.4002609253;50.5;9;66.2195109129;
69;9;38.5049285889;61.6872596741;19;90.704659462;9;33.4182548523;51.3899993896;10;68.4850683212;
70;9;39.5396842957;61.0;19;91.8237948418;9;33.4360618591;52.6872596741;10;70.4806393385;
71;9;39.5502090454;59.0;20;92.8107670546;9;33.4536590576;52.6872596741;10;73.0689506531;
72;9;38.5609970093;60.0;21;93.4946702719;10;34.5;54.0;9;74.2529644966;
73;10;38.0720367432;62.0;20;94.0957400799;10;34.5;57.0;11;75.3571970463;
74;10;37.0833282471;64.0;21;94.7284185886;10;35.5;60.0;11;76.3793896437;
75;10;36.9355926514;66.0;20;95.3908871412;10;34.838722229;63.0;12;77.3218787909;
76;10;36.9473648071;68.0;19;96.0807019472;10;34.0292167664;66.0;13;78.1904754639;
77;10;37.9593696594;67.0;17;96.7947987318;11;33.1932258606;68.0;12;78.9932574034;
78;10;36.9715995789;70.0;16;97.529525876;11;31.7088985443;68.0;12;80.7394498587;
79;10;36.9840431213;73.0;17;98.2807086706;11;32.7242431641;70.0;13;81.5185317993;
80;10;35.5999984741;74.8815307617;18;99.0437391996;12;32.6393585205;72.0;15;82.1967068911;
81;10;33.5999984741;78.9100723267;18;99.8136937618;12;32.6393585205;74.0;16;82.7323201895;
82;10;32.5999984741;82.9390106201;17;100.58546567;12;33.0;76.0;17;83.2874724865;
83;10;33.0999984741;83.9683227539;19;101.353913665;12;34.0;78.0;17;83.861951232;
84;10;32.0999984741;87.9979858398;19;102.114006996;12;34.2999992371;79.0;17;84.4553483725;
85;10;32.5625839233;91.0;18;102.860966444;12;34.2999992371;80.0;17;85.0670406818;
86;10;33.0999984741;93.0;21;103.590388536;12;34.2999992371;82.0;18;86.6961770058;
87;10;32.5899353027;96.0;22;104.298346043;12;35.2999992371;85.0;18;87.4675397873;
88;10;32.6037635803;100.0;20;104.981461525;12;36.2999992371;88.0;13;88.2595511675;
89;10;33.0999984741;102.0;20;105.63695693;12;36.2999992371;91.0;13;89.0893211365;
90;10;33.0999984741;103.181434631;20;106.26266861;12;37.2999992371;94.0;15;89.9574539661;
91;10;32.6456680298;106.0;21;106.857039213;13;36.5;95.0;15;90.8643723726;
92;10;33.0999984741;108.0;21;107.41909194;13;34.2999992371;95.0;17;91.810269475;
93;10;34.0999984741;105.790496826;20;107.948379993;13;34.2999992371;95.0;17;92.7950440645;
94;10;32.6878356934;107.687561035;20;108.444935322;13;34.2999992371;95.0;18;93.8182195425;
95;10;34.0999984741;108.851074219;19;108.909202099;13;31.2999992371;94.0;19;94.8788435459;
96;10;35.0999984741;109.687561035;21;109.341966391;13;30.0;95.0;20;95.9753724337;
97;10;37.0999984741;111.687561035;22;109.744292021;13;31.0;94.0;21;98.1055444479;
98;10;39.4744262695;115.981567383;22;110.084767818;13;32.0;94.0;21;99.3462524414;
99;10;42.508480072;120.162857056;22;110.313822746;13;32.0;97.0;21;100.618964553;
100;10;44.0313835144;124.331192017;23;110.529713154;13;33.0;97.0;22;101.91881299;
101;10;44.0529708862;125.486907959;23;110.732811928;13;34.0;98.0;23;103.239846706;
102;10;44.0732803345;129.630462646;24;110.923576832;13;35.0;99.0;23;104.575071812;
103;10;44.0923576355;131.76234436;24;111.102528572;13;36.0;99.0;24;105.916577935;
104;10;46.1102523804;130.883178711;25;111.270232201;13;37.0;100.0;26;107.255759716;
105;10;44.1270217896;135.287231445;27;111.333147764;13;39.0;98.0;26;108.583622098;
106;11;44.13331604;136.333206177;26;111.388706446;13;39.0;99.0;27;109.891147017;
107;11;47.1388702393;125.993553162;26;111.443308353;13;40.0;100.0;28;111.169692516;
108;11;44.144329071;133.0;29;111.496910095;13;41.4000015259;98.0;27;112.411379337;
109;11;44.1496887207;138.0;29;111.549471855;13;40.4000015259;99.0;27;113.609421492;
110;11;47.1549453735;126.0;29;111.60095787;13;40.4000015259;100.0;28;114.758372426;
111;11;44.1600952148;128.0;29;111.65133667;13;41.4000015259;98.0;28;115.8542521;
112;11;44.1651344299;131.0;31;111.700580835;13;45.8550796509;101.0;28;116.887895823;
113;11;47.1700592041;126.0;31;111.89669013;13;46.1887931824;104.0;29;117.782376528;
114;11;44.189666748;130.0;32;112.095550537;13;46.378238678;106.0;29;118.534341335;
115;11;44.2095527649;134.0;32;112.296414852;13;45.4534301758;108.0;31;119.233305216;
116;11;47.2296409607;132.0;32;112.498500347;13;43.9233322144;113.0;32;121.569066763;
117;11;44.2498474121;135.0;34;112.701000214;13;45.1569061279;115.0;32;123.937263012;
118;11;44.2700996399;139.350494385;34;114.903096199;13;45.3937263489;117.0;32;126.325272799;
119;11;49.290309906;136.451538086;34;116.216471434;13;44.6325302124;122.0;32;128.718595982;
120;11;49.3103981018;145.451538086;35;116.552991152;13;45.8718605042;124.0;31;132.077031136;
