Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;12.0;5;21.0599999428;
4;1;8.0;11.0;6;20.0;2;8.15900039673;11.0;5;21.1229639053;
5;1;8.0;10.0;6;20.0;2;8.16844463348;10.0;5;21.1889609098;
6;1;9.0;10.0;6;20.0;2;9.26751613617;10.0;5;21.2580518723;
7;1;9.5;10.0;6;20.0;2;9.7830619812;10.0;5;21.3302885294;
8;1;9.5;10.0;6;20.3999996185;2;9.7993144989;10.0;5;21.8190145493;
9;2;9.59000015259;10.5;5;21.7264003754;2;9.90927886963;10.1999998093;5;22.2388005257;
10;2;9.88844013214;10.3632001877;4;21.9903717041;2;10.0037298203;10.3632001877;5;22.6008902788;
11;2;9.94783401489;10.4951858521;2;23.0719120502;2;10.0852003098;10.4951858521;5;23.7875448465;
12;2;10.1911802292;11.0209560394;1;23.9749414921;2;10.3521976471;11.0209560394;5;24.8040741682;
13;2;11.9614667892;11.4571752548;1;24.7131726742;2;12.148021698;11.4571752548;4;25.6643919945;
14;2;13.9614667892;11.8107032776;1;25.3067810535;2;14.148021698;11.8107032776;4;26.3888099194;
15;2;15.9614667892;12.0916318893;1;25.7784451246;2;16.148021698;12.0916318893;4;27.0000665188;
16;2;16.9828968048;12.3113050461;1;26.1504684687;2;17.2577610016;12.3113050461;4;27.5204386711;
17;2;17.9902935028;12.4808797836;1;26.2221269608;2;18.2985363007;12.4808797836;4;27.7490785122;
18;2;18.9978122711;12.5;2;26.2560760975;2;19.3413772583;12.5;5;27.9484119415;
19;2;19.907617569;12.5;2;26.2905418873;2;20.2883930206;12.5;5;28.156321764;
20;2;19.9153709412;12.5;3;26.3255085945;2;20.3351726532;12.5;5;28.3723301888;
21;2;19.9232387543;12.5;3;26.3609591722;2;20.3837738037;12.5;5;28.5958371162;
22;2;19.9312152863;12.5;3;26.3968753815;2;20.4340629578;12.5;5;28.8261203766;
23;2;19.9392967224;12.5;4;26.4332377911;2;20.4858779907;12.5;5;29.0623402596;
24;2;19.947479248;12.5;5;26.4700255394;3;20.5390262604;12.5;4;29.303548336;
25;2;19.625;13.0880098343;5;26.5072168112;3;20.5932979584;12.5;5;29.5486979485;
26;2;19.625;13.1028871536;5;26.5447884798;3;20.6484565735;12.5;6;29.796661377;
27;2;19.625;13.1179151535;5;26.5827163458;4;20.7042484283;12.5;5;30.0462479591;
28;2;19.9811115265;12.5;5;26.6209751368;4;20.7604064941;12.5;5;30.2962265015;
29;3;17.9897193909;13.5;4;26.6595385075;4;18.8166503906;13.5;5;30.5453491211;
30;3;16.9983959198;14.5;4;26.6983793974;4;17.8727035522;14.5;6;30.7923750877;
31;3;16.0071353912;15.5;4;26.7374696732;4;16.9282836914;15.5;7;31.0360965729;
32;3;15.0159301758;16.5;4;26.7767804861;4;15.9831218719;16.5;7;31.2753615379;
33;3;14.3997755051;17.5;4;26.8162822723;4;15.4119567871;17.5;7;31.5090961456;
34;3;14.4086637497;18.5;4;26.8559447527;4;15.4645462036;18.5;8;31.736322403;
35;3;14.4175872803;19.5;5;26.8957372904;5;15.5156726837;19.5;7;48.9561743736;
36;3;14.4265403748;20.5;5;26.9356285334;5;16.5651397705;20.5;7;50.1879086494;
37;3;14.4355163574;21.5;4;26.9755871296;5;16.0;22.5;8;51.2883067131;
38;3;14.4445075989;22.5;3;27.015581131;5;17.0;24.5;8;52.2544164658;
39;3;14.0;23.5;3;27.0555787086;5;18.0;26.5;8;53.0904245377;
40;3;14.0;24.5;3;27.0955479145;5;19.0;28.5;8;53.8056378365;
41;3;14.0;25.5;3;28.135456562;5;20.0;30.5;8;54.4124059677;
42;3;15.0;26.5;3;28.2152731419;5;21.0;32.1615257263;9;54.9243450165;
43;3;16.0;27.5;4;28.2961499691;5;22.0;33.2697792053;10;55.3550128937;
44;3;16.0;28.5;4;28.3780574799;5;23.0;34.371181488;10;55.5226583481;
45;3;16.0;29.5;4;28.4609636068;5;24.0;35.4658622742;10;55.6485671997;
46;3;17.778717041;27.5;6;28.5448340178;5;26.0;33.5539970398;11;55.7654466629;
47;3;16.5249233246;29.3482894897;7;28.6296315193;5;27.8999996185;34.5539970398;12;55.8736610413;
48;3;16.2829933167;30.5;8;28.7153167725;6;26.8999996185;34.5539970398;8;70.9736089706;
49;4;17.0;30.1007232666;6;46.801846981;6;26.8999996185;38.5539970398;10;71.75;
50;4;17.0;31.1612930298;8;47.7891768217;6;29.8999996185;37.5;10;72.4193744659;
51;4;19.0;32.1612930298;8;48.6521598101;6;29.8999996185;40.5;10;73.0072898865;
52;4;20.3268871307;34.1612930298;9;49.395154953;7;29.9249992371;42.5;11;73.5162696838;
53;4;19.0;38.1612930298;12;50.0275559425;7;29.9249992371;44.5;11;73.9513263702;
54;4;20.0;42.1612930298;12;50.5617215633;7;29.9249992371;45.5;12;74.3190898895;
55;4;21.0;46.1612930298;11;51.0111962557;7;29.9249992371;46.5;13;74.6270179749;
56;4;22.0;47.5352401733;14;51.3893899918;7;30.9249992371;47.5;14;74.8827629089;
57;4;23.0;48.5989608765;13;51.5185232162;7;30.9249992371;46.5;14;75.0;
58;4;24.0;49.6629676819;13;51.6103004217;7;31.9249992371;46.5;11;75.0;
59;4;25.0;50.7272109985;15;51.7023493052;7;32.9249992371;46.5;10;75.0;
60;4;26.0;51.79164505;15;51.7945986986;7;30.9249992371;45.5;12;76.0;
61;4;27.0;52.8562202454;17;51.8869752884;7;30.9249992371;46.5;11;76.1399999857;
62;4;28.8999996185;50.9208831787;19;51.9794037342;7;31.9249992371;48.5;13;76.2980040312;
63;4;27.8999996185;51.9855804443;19;52.0718071461;7;32.5091018677;50.5;13;76.4758565426;
64;5;27.8999996185;53.0502624512;19;52.1641077995;7;32.5891342163;52.5;14;76.6754535437;
65;5;28.8999996185;51.1148757935;19;52.2542052269;7;32.6789550781;54.5;14;76.8987001181;
66;5;27.8999996185;52.1779403687;19;52.3161010742;7;31.7794151306;53.5;17;77.1474545002;
67;5;27.8999996185;53.2212677002;21;52.3782629967;7;31.8913536072;53.5;18;77.4234571457;
68;5;28.8999996185;51.2647819519;21;52.4406147003;7;33.0155563354;54.5;17;80.1867132187;
69;5;27.8999996185;52.308429718;21;52.5030794144;7;32.4715194702;53.5;16;82.5345263481;
70;5;27.8999996185;53.3521537781;22;53.5655794144;7;33.8628540039;53.5;16;84.533598423;
71;5;29.8999996185;52.395904541;22;53.6680364609;7;35.2490768433;53.5;17;86.2519044876;
72;5;31.8999996185;52.4396247864;22;53.7715563774;7;34.6142959595;52.5;18;87.3967103958;
73;6;30.7485980988;52.5999984741;24;53.8760635853;7;34.8798942566;52.5;15;88.0885872841;
74;6;31.1527996063;52.5999984741;20;53.9814800024;7;33.1373405457;54.5;15;88.8073029518;
75;6;29.8999996185;53.5999984741;19;54.747725606;8;33.4132881165;56.5;14;89.4572968483;
76;6;30.8440723419;54.5999984741;20;56.5267186165;8;33.705783844;58.5;12;90.1380705833;
77;6;31.4356117249;53.641998291;21;57.9790192842;8;34.0121307373;60.5;13;90.8420219421;
78;7;32.9294090271;53.683555603;20;59.1579090357;8;34.3289108276;62.5;11;91.5601930618;
79;7;31.8093662262;52.9483680725;20;59.9241788387;8;34.6520881653;64.5;12;92.2826566696;
80;7;31.8681755066;53.8500747681;20;60.3670338392;9;35.9771957397;63.5;11;92.9990310669;
81;7;32.1587562561;52.9356803894;21;61.6319307089;9;35.2995643616;65.5;11;93.6990604401;
82;7;31.7999992371;56.8617591858;21;61.9190149307;9;35.6145782471;67.5;14;94.3732013702;
83;7;32.7999992371;59.3752975464;22;62.2080990076;9;36.9179420471;66.5;15;95.0131483078;
84;8;32.7999992371;61.5450019836;23;62.4987814426;9;36.2059173584;68.5;15;95.6122264862;
85;8;32.7999992371;63.7150726318;21;62.7906512022;9;36.4755020142;70.5;16;96.1656227112;
86;8;32.7999992371;65.8852386475;22;63.0832886696;9;37.7245292664;69.5;18;96.6704425812;
87;8;32.7999992371;68.0043869019;22;63.3762694597;9;36.9516983032;71.5;19;97.1256074905;
88;8;32.7999992371;70.121673584;23;63.6691651344;9;37.1565246582;73.5;19;97.5316324234;
89;9;32.7999992371;72.236907959;22;63.9615457058;9;38.3392333984;72.5;20;97.8903264999;
90;9;32.7999992371;74.3498840332;23;64.2529828548;9;37.5006446838;74.5;21;98.2044639587;
91;9;32.7999992371;76.4604644775;25;64.5430499315;9;37.6420097351;75.5;22;98.4774656296;
92;9;32.7999992371;77.8932113647;24;64.8313254118;9;38.7648582458;73.5;22;98.7131156921;
93;10;32.7999992371;79.0566101074;24;65.1173951626;9;37.8709030151;74.5;23;98.9153251648;
94;10;32.7999992371;80.2180328369;20;65.4008535147;9;37.961894989;75.5;24;99.0;
95;10;32.7999992371;81.3772735596;20;66.6577494144;9;39.0;73.5;24;99.0;
96;10;33.7999992371;83.5175933838;20;66.9355248213;9;38.0;75.5;25;99.0;
97;10;34.7999992371;85.6442871094;21;67.2119396925;9;38.0;77.5;27;99.0;
98;10;34.7999992371;87.7690048218;22;67.4866369963;10;39.0;73.5;27;99.0;
99;10;34.7999992371;89.8915710449;21;68.7592715025;10;38.0;76.5;26;99.0;
100;10;35.7999992371;93.0118179321;16;69.0595121384;10;38.0;78.5;25;99.0;
101;10;37.7999992371;92.1295700073;15;71.0845320225;10;38.0;79.5;27;99.0;
102;10;36.7999992371;94.4467086792;14;72.7662577629;11;38.0;81.5;24;99.0;
103;10;36.7999992371;96.7599182129;14;74.1603438854;11;38.0;83.5;26;99.0;
104;10;36.7999992371;99.068069458;16;75.3273644447;12;38.0;85.5;24;99.0;
105;11;36.7999992371;100.370124817;16;76.1513749361;12;38.0;87.5;25;99.0;
106;13;36.7999992371;101.665115356;13;84.7521705627;12;38.0;89.5;26;99.0;
107;13;37.7999992371;103.952186584;13;85.5839973688;12;38.0;91.5;26;99.0;
108;13;39.7999992371;103.230583191;15;86.3932323456;12;38.0;93.5;25;99.0;
109;14;38.7999992371;109.63066864;13;87.124237895;12;39.0;92.5;22;99.0;
110;15;39.7999992371;112.515167236;12;87.8277617693;12;38.0;94.5;23;99.0;
111;15;40.7999992371;114.869445801;13;88.503237009;12;38.0;96.5;22;99.0;
112;15;41.7999992371;118.208755493;14;90.1504123211;12;39.0;95.5;21;99.0;
113;16;43.7999992371;122.329177856;13;90.8492919207;12;38.0;97.5;22;99.0;
114;15;43.0337371826;117.677490234;15;89.2139806747;13;38.0;99.5;19;102.203318834;
115;17;43.1011238098;120.010627747;11;90.7545632124;13;41.0;100.5;19;102.393071413;
116;17;44.163143158;121.41317749;11;92.2884327173;13;42.0;104.5;20;104.590662241;
117;17;46.2200469971;125.676429749;16;92.7966375351;13;44.0;110.5;21;104.850910068;
118;19;47.2720985413;129.925048828;14;95.9089524746;12;45.0;109.5;24;103.278166175;
119;20;49.5386314392;133.053726196;13;97.7847487926;12;45.4818878174;115.5;24;103.397507429;
120;20;52.7845535278;135.344558716;13;99.6698827744;12;46.0;120.5;18;103.519184947;
121;20;54.2901344299;134.639068604;15;101.633517981;12;47.0;122.5;21;103.643168092;
122;21;53.7511825562;135.934814453;14;103.589118481;12;47.0064048767;126.5;22;103.76941967;
123;21;52.0977630615;139.229324341;14;106.432306886;12;46.0;130.29536438;22;103.897896409;
124;21;55.2243690491;137.520111084;14;109.299675584;12;47.5683059692;129.24269104;23;104.028548717;
125;21;57.1028289795;140.013885498;15;112.186549544;12;46.4980659485;131.382202148;24;104.161320329;
126;21;60.5567932129;141.215011597;15;115.090022564;12;46.6054534912;133.305252075;24;104.296148777;
127;21;62.7323303223;145.215011597;16;118.008889318;12;48.1390304565;131.708007812;25;104.432964921;
128;21;63.5051422119;154.215011597;19;123.297423244;12;46.0;135.155670166;25;104.571692944;
129;21;67.1897735596;158.177215576;19;128.156307936;12;46.6637535095;136.400482178;28;104.71225071;
130;21;70.4663925171;163.315307617;20;131.72212553;13;48.5712242126;139.768356323;29;104.85454917;
131;22;72.0364303589;167.460235596;21;134.930083275;13;51.194065094;139.0;30;104.998493433;
132;22;72.6220397949;170.611877441;23;137.617153406;13;53.217792511;137.885971069;33;105.143982053;
133;22;72.9357528687;173.77015686;22;140.25793004;13;51.114402771;141.941131592;34;105.29090786;
134;22;73.2305450439;176.934829712;22;142.855213165;13;52.3813476562;141.062133789;35;105.439157963;
135;22;73.507850647;179.105636597;26;145.412585139;13;51.5439186096;142.05847168;37;105.588613987;
136;22;74.7693786621;178.282241821;27;147.933859468;14;50.5588645935;145.117675781;36;105.73915267;
137;22;80.8444671631;187.464202881;28;150.361717463;14;52.2388496399;144.445770264;37;105.890646338;
138;22;84.3602981567;195.651062012;28;152.651548147;14;52.5890655518;142.236999512;38;106.04296279;
139;22;85.5105514526;197.842254639;31;154.880674958;14;51.2881202698;145.544815063;39;106.195966244;
140;22;86.4387969971;205.037139893;29;157.059412479;14;51.6195983887;147.357269287;39;106.349517941;
141;22;85.7224655151;213.235031128;30;159.247209787;14;53.6299514771;144.291809082;39;106.503475904;
142;23;88.2664871216;219.43522644;31;161.343255281;14;50.6503486633;146.324676514;40;107.657697201;
143;23;92.4271240234;223.800949097;33;163.426030397;14;56.6588439941;141.563781738;40;107.962036371;
144;23;94.5829467773;230.673141479;33;165.51610899;14;61.1332092285;141.586242676;41;112.097017407;
145;23;98.9397277832;230.991928101;34;167.607309341;14;63.7979354858;141.608657837;42;115.558920741;
146;23;101.666717529;232.566726685;31;169.693391085;14;67.1079864502;142.63104248;36;118.43590045;
147;23;105.990097046;236.025924683;30;171.768089771;15;71.3667144775;140.653381348;32;120.832142949;
148;23;111.302200317;235.492355347;32;175.210846186;16;73.6572570801;140.675628662;31;122.678591251;
149;23;115.164535522;239.964828491;33;177.684641838;16;76.8913879395;141.6978302;31;123.942501903;
150;23;118.685241699;243.442092896;34;180.123030186;16;73.3278045654;146.636444092;33;125.046900868;
151;23;122.187698364;241.922866821;37;182.517293334;16;73.7298736572;149.92074585;34;126.116179347;
152;23;121.667304993;246.264724731;38;184.243555784;16;74.8120727539;152.176376343;34;126.964503527;
