Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;14.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;13.3000001907;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;12.0;5;21.0900000334;
4;1;8.0;11.0;5;20.0;2;8.16349983215;11.0;5;21.1871190071;
5;1;8.0;10.0;5;20.0;2;8.17806816101;10.0;4;21.2917383909;
6;1;9.0;10.0;5;20.0;2;9.29064083099;10.0;4;21.4042263031;
7;1;9.5;10.0;5;20.0;2;9.81595134735;10.0;4;21.5249304771;
8;1;9.5;10.0;5;20.3999996185;2;9.84310913086;10.0;4;22.0694183111;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;9.96561908722;10.1999998093;4;22.5515855551;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;10.0741062164;10.3632001877;4;22.983014226;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.1711778641;10.4951858521;4;24.2738182545;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;10.4616098404;11.0209560394;4;25.4089095592;
13;2;11.7228336334;11.7571754456;4;24.6214065552;2;12.2841091156;11.4571752548;4;26.4029755592;
14;2;13.7228336334;11.8107032776;4;25.2032637596;2;14.2841091156;11.8107032776;4;27.276881218;
15;2;15.7228336334;12.0916318893;4;25.6628060341;2;16.2841091156;12.0916318893;4;28.0536293983;
16;2;16.9568786621;12.3113050461;4;26.0223413706;2;17.4948120117;12.3113050461;4;28.755402565;
17;2;17.9614639282;12.4808797836;4;26.0811508894;2;18.5764026642;12.4808797836;4;29.1808357239;
18;2;18.9660930634;12.5;5;26.1018965244;2;19.663520813;12.5;5;29.5913586617;
19;2;19.872926712;12.5;4;26.1228116751;2;20.6580562592;12.5;5;30.0233430862;
20;2;19.8776321411;12.5;4;26.1438889503;2;20.7552528381;12.5;5;30.4742712975;
21;3;19.8823757172;12.5;3;26.1651208401;2;20.856710434;12.5;5;30.9409928322;
22;3;19.625;12.5;3;26.1864993572;2;20.9617233276;12.5;5;31.4197778702;
23;3;19.8919620514;12.5;4;26.2080165148;2;21.0694503784;12.5;6;31.906411171;
24;4;19.8968029022;12.5;3;26.2296639681;3;21.1789417267;12.5;5;32.3963236809;
25;4;19.9016742706;12.5;3;26.2514331341;3;21.2891731262;12.5;5;32.8847527504;
26;4;19.9065723419;12.5;3;26.2733153105;3;21.3990688324;12.5;5;33.3669252396;
27;4;19.9114952087;12.5;3;26.2953014374;3;21.5075588226;12.5;5;33.8382406235;
28;4;19.9164428711;12.5;3;26.3173824549;3;21.6136035919;12.5;5;34.2944498062;
29;4;19.625;13.0269527435;4;27.3395489454;3;17.625;14.5;5;34.7318048477;
30;4;18.926399231;13.5;4;27.3917914629;3;16.625;16.5;6;35.1471776962;
31;4;18.9314041138;14.5;4;27.4446914196;3;15.625;18.5;6;35.5381307602;
32;4;18.1750564575;15.5;4;27.4982322454;3;14.625;20.5;6;35.9029474258;
33;4;17.1871032715;16.5;4;27.5523959398;3;14.0;22.5;6;36.2406177521;
34;4;16.5742893219;17.5;4;28.6071630716;3;14.0;24.5;6;36.5507898331;
35;4;17.5866127014;18.5;4;28.6625132561;3;14.0;26.5;6;36.8336925507;
36;4;18.5990657806;19.5;4;28.7184244394;3;14.0;28.5;6;37.0900468826;
37;4;18.8366451263;20.5;4;28.7748734951;4;14.0;29.9630317688;6;37.3209609985;
38;4;18.8493480682;21.5;5;28.8318357468;4;14.0;31.124671936;6;37.5278348923;
39;5;18.8621635437;22.5;4;28.8892854452;4;14.0;32.2694854736;6;37.7122650146;
40;5;18.2982406616;23.5;5;28.9471952915;4;14.0;33.3985862732;6;37.8759651184;
41;5;18.8881187439;24.5;5;29.0055371523;4;14.0;34.5131759644;6;38.0;
42;5;18.9012470245;25.5;5;29.0642814636;4;14.0;35.5999984741;7;38.0;
43;5;18.9144649506;26.5;6;29.1233974695;4;14.0;36.5999984741;8;38.0;
44;5;18.9277648926;27.5;6;29.1828534603;4;14.0;37.5999984741;7;38.0;
45;5;18.9411411285;28.5;7;29.2426166534;4;14.0;38.5999984741;8;38.0;
46;5;18.9545879364;29.5;7;29.3026531935;4;15.0;36.5999984741;8;39.0;
47;5;19.9680976868;27.5;7;29.3629282713;4;15.0;37.5999984741;8;39.0900000334;
48;5;20.0;29.5;7;29.4234062433;4;16.0;38.5999984741;9;39.1871190071;
49;5;21.3733959198;31.5;8;30.4840508699;4;17.0;36.5999984741;10;39.2917383909;
50;5;23.7839126587;34.5;8;30.5848250389;4;17.0;36.5042152405;11;39.4042263031;
51;5;25.4066543579;37.5;8;30.6868751049;4;19.0;34.5042152405;11;39.5249304771;
52;5;26.2797698975;40.5;9;30.7901647091;4;20.9249992371;33.5042152405;11;39.6541694403;
53;5;26.4499874115;41.4000015259;9;30.8946537971;4;22.2971878052;33.4042167664;11;39.7922235727;
54;5;26.3087081909;42.4000015259;10;31.0002994537;4;22.9249992371;33.4042167664;12;39.9393253326;
55;5;26.3242053986;41.4000015259;10;31.1070548296;4;24.3613471985;32.5;12;40.0956480503;
56;5;26.3385715485;40.4000015259;10;31.2148702145;4;25.0215206146;31.5;12;40.261295557;
57;5;26.3538398743;39.782913208;10;31.3236919641;4;25.0587902069;30.5;12;40.4362905025;
58;5;26.382938385;39.4000015259;11;31.4334632158;4;24.5499992371;30.5;13;40.6205644608;
59;5;26.0694885254;40.3816642761;11;31.5441235304;4;25.1396255493;28.5;13;40.8139474392;
60;5;26.4009284973;39.8668861389;11;31.6398191452;4;24.5499992371;28.5;13;41.016159296;
61;6;26.8939590454;38.4000015259;11;31.7322227955;4;25.228635788;27.5;13;41.2268030643;
62;6;26.0750007629;37.5;13;31.8255221844;4;24.5499992371;28.5;16;41.445360899;
63;6;26.437374115;39.4000015259;14;31.9196490049;4;24.5499992371;29.5;16;41.6711919308;
64;6;26.5822639465;39.4000015259;14;32.014531374;5;24.5499992371;27.5;15;41.9035346508;
65;6;26.4621505737;39.4000015259;15;32.1100943089;5;24.5499992371;27.5;15;42.141512394;
66;6;26.4748477936;40.0330963135;16;32.2062596083;5;25.4818401337;27.5;16;42.3841423988;
67;6;26.0750007629;41.0603179932;16;33.3029462099;5;24.5499992371;28.5;17;42.6303496361;
68;7;27.5008010864;41.0873527527;15;33.4300698042;5;25.5499992371;27.5;17;42.8789830208;
69;7;28.0750007629;39.5;16;33.5581352711;5;25.647769928;27.5;17;43.1288366318;
70;7;28.0750007629;43.4000015259;17;33.6870470047;5;25.7039871216;27.5;17;43.3786706924;
71;7;28.5409412384;44.1671028137;17;33.8167061806;5;24.5499992371;28.5;17;43.6272368431;
72;7;28.6513786316;44.4000015259;17;35.066493392;5;24.5499992371;29.5;18;43.8733024597;
73;7;27.8500003815;48.3176460266;19;36.1012618542;5;25.5499992371;27.5;18;44.1156759262;
74;8;28.0255012512;50.1311187744;18;37.955291152;5;24.5499992371;28.5;18;44.353228569;
75;8;29.4422531128;46.0872573853;18;38.7242546082;5;24.5499992371;27.5;18;44.5849161148;
76;8;31.5794906616;47.9097442627;19;39.2359266281;5;24.5499992371;27.5;18;46.2656459808;
77;8;31.9533023834;49.0906562805;18;39.5740009546;5;22.7750015259;29.0;18;47.6787014008;
78;8;31.3781509399;51.113609314;18;39.9187192917;5;23.9505004883;28.3899993896;18;48.8587722778;
79;8;31.6876468658;53.1912841797;19;40.2697769403;5;22.1592674255;29.6872596741;17;49.8427963257;
80;9;29.2864322662;54.2707519531;19;40.6268385649;5;23.2593841553;28.9097423553;17;50.5175099373;
81;9;27.2999992371;56.4738311768;19;40.9895397425;5;24.2999992371;29.0;18;50.9689445496;
82;9;27.0357093811;57.5664024353;19;41.3574875593;5;25.2999992371;29.0;18;51.3800096512;
83;9;26.102399826;58.5194969177;20;42.7302627563;5;25.6647529602;29.0;19;51.6424627304;
84;9;26.0396156311;61.6056900024;20;43.147420764;5;25.6749992371;29.0;20;51.8462123871;
85;9;26.8182506561;63.3111953735;21;45.3377997875;5;25.6749992371;29.0;20;52.0367412567;
86;10;27.4589996338;65.0183029175;21;47.212767601;5;25.6749992371;29.0;20;52.2141561508;
87;10;28.807352066;65.4616928101;21;48.8284845352;5;25.6749992371;29.0;20;52.3787069321;
88;10;31.290014267;65.4616928101;21;51.2456973791;5;25.6749992371;29.0;20;52.5307636261;
89;10;33.3817367554;69.2685089111;22;52.4082775116;5;25.6749992371;29.0;21;52.6707935333;
90;10;34.5841941833;73.5078201294;22;53.3784379959;5;25.6749992371;29.0;20;52.7993383408;
91;10;34.0;78.7674102783;19;54.3695813417;5;25.6749992371;29.0;19;52.9169950485;
92;10;35.0;82.6577758789;20;55.3794509172;5;25.6749992371;29.0;19;53.0;
93;10;35.2000007629;85.1407699585;21;56.4055933952;5;25.6749992371;29.0;19;53.0;
94;10;36.7302742004;82.9852752686;21;57.445379138;5;25.6749992371;29.0;20;53.0;
95;10;36.5678596497;84.4625701904;23;58.4960300922;5;25.6749992371;29.0;20;53.0;
96;10;37.6214904785;84.5746002197;23;59.5546463728;5;25.6749992371;29.0;20;53.0;
97;10;35.2000007629;88.0190505981;22;60.6182380915;5;25.6749992371;29.0;19;53.0;
98;10;36.7647094727;86.714515686;22;61.6837586164;5;25.6749992371;29.0;19;53.0;
99;10;37.3188018799;86.8380126953;22;62.7481380701;5;25.6749992371;29.0;19;53.0;
100;10;36.5440559387;87.3213348389;24;63.8083204031;5;25.6749992371;29.0;20;53.0;
101;10;34.2000007629;89.8095397949;24;64.8612993956;5;25.6749992371;29.0;20;53.0;
102;10;35.2000007629;93.1607208252;25;65.9041498899;5;25.6749992371;29.0;21;53.0;
103;10;36.2000007629;92.678237915;25;66.9340684414;5;25.6749992371;29.0;22;53.0;
104;10;35.8137664795;93.2853088379;25;67.9483985901;5;25.6749992371;29.0;22;53.0;
105;10;35.2000007629;101.630592346;26;68.9446640015;5;25.6749992371;29.0;22;53.0;
106;10;35.2000007629;105.456451416;27;69.920591116;5;25.6749992371;29.0;21;53.0;
107;10;35.2000007629;108.952835083;29;70.8741281033;5;25.6749992371;29.0;22;53.0;
108;10;35.2000007629;111.64125824;30;71.8034653664;5;25.6749992371;29.0;22;53.0;
109;10;35.2000007629;113.821220398;30;72.7070403099;5;25.6749992371;29.0;22;53.0;
110;10;35.2000007629;114.664306641;29;73.5835430622;5;25.6749992371;29.0;22;53.0;
111;10;35.8658638;113.447219849;31;74.4028272629;5;25.6749992371;29.0;22;53.0;
112;10;35.2000007629;115.171852112;31;75.0619111061;5;25.6749992371;29.0;23;53.0;
113;10;35.2000007629;116.75567627;32;75.683298111;5;25.6749992371;29.0;23;53.0;
114;10;35.2000007629;117.382141113;32;76.285230875;5;25.6749992371;29.0;22;53.0;
115;10;35.2000007629;117.915771484;34;76.8670344353;5;25.6749992371;29.0;20;53.0;
116;10;35.2000007629;118.428016663;31;77.4282255173;5;25.6749992371;29.0;19;53.0;
117;10;35.2000007629;118.918548584;32;77.9684967995;5;26.6749992371;29.0;19;53.0;
118;11;35.2000007629;119.387214661;31;81.2805120945;5;27.6749992371;29.0;19;53.0;
119;11;35.8952484131;120.353569031;32;84.6107063293;5;27.9249992371;29.0;19;53.0;
120;11;36.2000007629;122.019073486;33;87.9280736446;5;27.9249992371;29.0;20;53.0;
121;11;37.4851417542;121.653610229;35;91.2023715973;5;27.9249992371;29.0;21;53.0;
122;11;36.955745697;122.668434143;36;95.4053421021;5;27.9249992371;29.0;20;53.0;
123;11;38.9757080078;125.631546021;37;98.5717494488;5;27.9249992371;29.0;20;53.0;
124;11;40.7864608765;128.523452759;37;105.946604729;5;27.9249992371;29.0;20;53.0;
125;11;43.3581008911;130.874298096;38;111.959588885;5;27.9249992371;29.0;20;53.0;
126;11;46.7300491333;131.151245117;39;117.486606598;5;25.9249992371;30.0;21;53.0;
127;11;47.506477356;131.236358643;40;122.536250949;5;24.9249992371;31.0;21;53.0;
128;11;48.9323692322;131.147689819;42;126.919910789;5;23.9249992371;32.0;21;53.0;
129;11;50.2442779541;130.799255371;42;131.096385956;5;22.9249992371;33.0;21;53.0;
130;11;51.4168510437;130.123458862;45;135.062063813;5;21.9249992371;34.0;21;53.0;
131;11;51.8669586182;129.88369751;46;138.82215333;5;21.625;35.0;21;53.0;
132;11;52.2955932617;130.443481445;47;142.388211608;5;17.625;38.0;22;53.0;
133;12;53.7069358826;127.967849731;47;145.775452495;5;16.375;41.0;22;53.0;
134;14;52.0154151917;128.233856201;46;149.000116348;5;16.0;44.0;22;53.0;
135;14;53.0067176819;127.478126526;48;151.832624674;5;16.0;47.0;19;53.0;
136;14;54.4733543396;127.701164246;48;154.348290205;5;16.0;50.0;19;53.0;
137;14;55.844783783;124.903778076;46;156.716265678;5;16.0;53.0;12;53.0;
138;14;54.9550285339;125.086982727;46;159.035875797;5;16.0;56.0;13;53.0;
139;15;58.1146392822;130.251922607;46;162.238916874;4;16.0;58.0;13;53.0;
140;15;62.8146209717;131.399856567;46;165.406881452;4;16.0;60.0;13;53.0;
141;16;65.6081924438;137.512008667;46;168.636183143;4;16.0;62.0;14;53.0;
142;17;68.1979446411;144.512008667;45;180.892169356;3;14.0;52.0;14;43.0;
143;17;71.2984924316;149.512008667;45;183.011407852;3;14.0;54.0;14;43.0;
144;17;71.6322937012;157.512008667;48;185.078164101;3;14.0;56.0;15;43.0;
145;18;73.2339172363;164.512008667;48;187.978757143;3;14.0;58.0;15;43.0;
146;18;76.0587692261;167.512008667;49;189.923035741;3;15.0;57.0;15;43.0;
147;18;77.2650756836;174.512008667;51;192.907619834;3;14.0;59.0;16;43.0;
148;19;79.1868057251;181.512008667;50;195.088505268;3;14.0;61.0;16;43.0;
149;19;85.1768569946;185.512008667;51;197.307818294;3;15.0;60.0;17;43.0;
150;20;85.8695983887;196.512008667;53;199.640479803;3;14.0;62.0;17;43.0;
151;21;90.1173858643;203.512008667;53;203.093017936;3;14.0;64.0;17;43.0;
152;22;93.3952789307;211.512008667;53;205.645125628;3;15.0;63.0;18;43.0;
153;23;95.858505249;219.160049438;53;208.177854538;3;15.0;62.0;19;43.0;
154;24;99.0333709717;226.245239258;53;211.819712043;3;14.0;64.0;20;43.0;
