Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;24.0;1;6.0;12.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.1499999762;1;7.0;11.0;5;20.0;
3;2;8.22999954224;12.1000003815;3;24.320775032;1;8.0;10.0;5;20.0;
4;2;9.26415538788;11.5;3;24.5146545172;1;8.0;10.0;5;20.0;
5;2;9.90293121338;11.5;3;24.7340574265;1;8.0;10.0;5;20.0;
6;2;11.1202173233;11.5;3;24.9814370871;1;9.0;10.0;5;20.0;
7;2;12.1944313049;11.5;3;25.2592060566;1;9.5;10.0;5;20.0;
8;2;12.5777616501;11.5;3;26.0522301197;1;9.5;10.0;5;20.3999996185;
9;2;12.8156690598;11.7299995422;3;26.7869970798;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;13.0360994339;11.9106416702;3;28.5554792881;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;13.5666437149;12.5274600983;3;30.156493187;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;15.3803262711;13.0216779709;3;31.6210832596;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;17.3803253174;13.4066829681;3;32.9858717918;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;19.3803253174;13.6998376846;4;34.2854013443;1;12.7228336334;11.8107032776;6;24.1832637787;
15;3;21.0805587769;13.9190797806;4;35.3854932785;2;14.7228336334;12.2916316986;5;25.6226100922;
16;3;22.362033844;14.0;4;36.3909921646;2;16.7228336334;12.3113050461;5;26.0917595625;
17;3;23.6636829376;14.0;4;37.4490127563;2;17.9770832062;12.4808797836;5;26.2754310369;
18;3;24.9810886383;14.0;5;38.5404672623;2;19.0098056793;12.5;5;26.4377241135;
19;3;25.5621395111;14.0;5;39.6429510117;2;19.9484882355;12.5;6;26.6183350086;
20;3;25.8928852081;14.0;5;40.7323875427;2;19.9891242981;12.5;5;26.8187118769;
21;3;26.2197151184;14.0;5;41.7850522995;2;19.625;12.5;5;27.0402543545;
22;3;26.5355148315;14.0;5;42.7796363831;2;19.625;12.5;6;27.2842636108;
23;3;26.8338909149;14.0;5;43.6989831924;2;19.625;12.5;6;27.5518820286;
24;3;27.1096954346;14.0;5;44.5311889648;3;19.625;12.5;5;27.8440244198;
25;3;25.3593559265;15.0;7;45.2699356079;3;19.625;12.5;4;28.1613030434;
26;3;24.5809803009;16.0;7;45.9141159058;3;19.625;12.5;4;28.5039470196;
27;4;23.7742347717;17.0;6;46.4669246674;3;19.625;12.5;4;28.871723175;
28;4;22.940076828;18.0;7;46.9347057343;3;19.625;12.5;4;29.263862133;
29;4;22.080411911;19.0;7;47.3257637024;3;19.625;12.5;5;29.6789975166;
30;4;21.1977291107;20.0;8;47.6493225098;3;17.625;13.5;5;30.1151270866;
31;4;20.29479599;21.0;7;47.9147205353;3;16.625;14.5;5;30.5695996284;
32;4;19.9744167328;22.0;7;48.0;3;15.625;15.5;5;31.0391392708;
33;4;20.0;23.0;7;48.0;3;14.625;16.5;5;31.5199065208;
34;4;20.0;24.0;7;48.0;3;14.0;17.5;5;32.007601738;
35;4;20.0;25.0;8;48.0;3;14.0;18.5;5;32.4976010323;
36;4;20.0;26.0;9;49.0;3;14.0;19.5;5;32.9851250648;
37;4;21.0;27.0;9;49.0900000334;3;14.0;20.5;6;33.465420723;
38;4;23.0;25.0;10;49.1871190071;3;15.0;19.5;7;33.9339466095;
39;4;22.0;26.0;11;49.2917383909;3;15.0;19.5;7;34.3865451813;
40;4;23.0;26.0;11;49.4042263031;3;16.0;20.5;8;34.8195896149;
41;4;24.0;27.0;12;49.5249304771;3;16.2094078064;21.5;8;35.2300891876;
42;5;25.0;28.0;11;49.6541694403;3;16.3017692566;22.5;9;35.6157541275;
43;5;26.0;29.0;12;49.7922235727;3;15.3017702103;21.5;10;35.9750175476;
44;5;27.0;30.0;13;49.9393253326;3;16.0;21.5;10;36.307009697;
45;5;28.0;29.0;13;50.0956480503;3;17.0;21.5;10;36.6115064621;
46;5;29.0;29.0;15;50.261295557;3;18.0;21.5;11;36.8888463974;
47;5;30.0;29.0;15;50.4362905025;3;17.0;20.5;11;37.1398382187;
48;5;30.3999996185;29.0;15;50.6205644608;3;17.0;19.5;12;37.3656587601;
49;5;30.3999996185;29.0;16;50.8139474392;3;16.0;18.5;13;37.5677556992;
50;5;30.3999996185;29.0;16;51.016159296;3;18.0;19.5;13;37.747756958;
51;6;30.3999996185;29.0;16;51.2268030643;3;17.0;20.5;14;37.9073896408;
52;7;30.3999996185;29.0;15;51.445360899;3;18.0;21.5;14;38.0;
53;7;30.3999996185;29.0;16;51.6711919308;3;20.0;22.5;14;38.0;
54;7;30.3999996185;29.0;16;51.9035346508;3;21.625;22.5;15;38.0;
55;7;28.3999996185;30.0;16;52.141512394;3;22.5499992371;22.5;16;38.0;
56;7;27.3999996185;31.0;15;52.3841423988;3;22.5499992371;22.5;16;38.0;
57;7;27.3999996185;32.0;15;52.6303496361;3;22.5499992371;22.5;16;38.0;
58;7;27.3999996185;31.0;15;52.8789830208;3;22.5499992371;22.5;17;38.0;
59;7;26.3999996185;31.0;13;54.1288366318;3;22.5499992371;22.5;17;38.0;
60;7;27.3999996185;30.0;11;55.3786706924;3;20.5499992371;22.5;17;38.0;
61;7;30.3999996185;32.0;11;55.6572368145;3;21.5499992371;22.5;18;38.0;
62;7;32.4000015259;34.0;12;58.4637517929;3;22.5499992371;22.5;18;38.0;
63;7;31.3999996185;37.7000007629;12;60.7705392838;3;22.5499992371;22.5;18;38.0;
64;7;32.4000015259;41.2291984558;12;62.6428960562;3;22.5499992371;22.5;18;38.0;
65;7;31.369758606;44.6162643433;13;64.157014966;3;22.5499992371;22.5;18;38.0;
66;7;33.5353660583;42.7487754822;13;65.2153340578;3;20.5499992371;22.5;18;38.0;
67;7;32.5999984741;43.8931274414;14;65.9563260078;3;19.625;22.5;18;38.0;
68;9;31.6000003815;43.7629470825;11;66.468346715;3;19.625;22.5;18;38.0;
69;9;30.6000003815;44.9696731567;11;67.8453584909;3;19.625;22.5;18;38.0;
70;9;32.5999984741;45.8888244629;11;68.1865136623;3;19.625;22.5;19;38.0;
71;9;34.5999984741;47.953918457;13;68.518324554;4;19.625;22.5;18;38.0;
72;9;32.5999984741;51.0204086304;14;68.8398112059;4;19.625;22.5;18;38.0;
73;10;32.5999984741;54.0882568359;13;69.1502708793;4;19.625;22.5;18;38.0;
74;10;33.8000030518;56.0882568359;13;70.4492570758;4;19.625;22.5;18;38.0;
75;10;35.8000030518;59.537071228;10;71.6865552068;4;19.625;22.5;16;38.0;
76;10;38.8000030518;63.5296859741;7;71.9846532941;4;19.625;22.5;17;38.0;
77;10;40.8000030518;67.5230484009;9;72.2795462608;4;19.625;22.5;17;38.0;
78;10;42.0572853088;72.0882568359;9;72.5712012053;4;20.625;22.5;17;38.0;
79;10;43.1642417908;75.9448242188;6;72.8597292304;4;21.625;22.5;17;39.3900003433;
