Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;2;8.0;10.1999998093;3;21.0;
6;1;10.6000003815;11.5;6;23.0;2;9.22500038147;10.0;3;21.0599999428;
7;1;11.6000003815;11.5;6;23.0;2;9.73849964142;10.0;3;21.1229639053;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.75266647339;10.0;3;21.6001901627;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.86004257202;10.1999998093;3;22.0082015991;
10;1;12.1463851929;11.9106416702;6;24.0;2;9.95184516907;10.3632001877;2;22.3582868576;
11;1;12.2000007629;12.0;6;25.2000007629;2;10.0306148529;10.4951858521;2;23.5279067755;
12;2;14.1463851929;12.8000001907;5;27.1576004028;2;10.2937793732;11.0209560394;2;24.5268628597;
13;2;16.1463851929;13.0788002014;5;28.0061039925;2;12.0856485367;11.4571752548;2;25.3691681623;
14;2;18.1463851929;13.4505519867;5;28.6855953932;2;14.0856485367;11.8107032776;2;26.0752547979;
15;2;19.5123443604;13.7328653336;5;29.2323973179;2;16.0856494904;12.0916318893;2;26.6680037975;
16;2;20.5499649048;13.943564415;5;29.4818768501;2;17.1830482483;12.3113050461;2;27.1698563099;
17;2;21.5909481049;14.0;6;29.630333066;2;18.2196559906;12.4808797836;2;27.3801496029;
18;2;22.1463851929;14.0;6;29.7912415266;2;19.2583675385;12.5;1;27.5615134239;
19;2;22.3999996185;14.0;6;29.9651488066;2;20.2013397217;12.5;2;27.7520513535;
20;3;22.3999996185;14.0;6;30.1525228024;2;20.2442111969;12.5;2;27.9515185356;
21;3;22.3999996185;14.6457567215;6;30.3537294865;2;20.2890911102;12.5;2;28.1595556736;
22;3;23.1061191559;14.0;6;30.5690078735;2;20.335899353;12.5;2;28.3756833076;
23;3;23.1707019806;14.0;7;30.7984457016;2;20.3845291138;12.5;2;28.5992991924;
24;3;23.2395324707;14.0;7;31.0419540405;2;20.4348430634;12.5;3;28.8296794891;
25;3;23.3125858307;14.0;6;31.299243927;3;20.4866771698;12.5;3;29.0659828186;
26;3;21.3897724152;15.0;5;31.5698068142;3;20.5398464203;12.5;4;29.3072590828;
27;3;19.3999996185;16.0;5;31.852899313;3;20.5941333771;12.5;4;29.5524601936;
28;3;18.3999996185;17.0;5;32.1475343704;3;20.6493034363;12.5;4;29.8004574776;
29;3;17.3999996185;18.0;5;33.4524803162;3;19.625;13.5;4;30.0500593185;
30;3;18.3999996185;19.0;5;33.8062696457;3;20.625;12.5;4;30.3000340462;
31;3;18.8298797607;20.0;4;34.1684012413;3;18.8175086975;13.5;4;30.5491337776;
32;3;16.3999996185;21.5405921936;4;34.5370028019;3;17.8735542297;14.5;5;30.7961182594;
33;3;16.3370666504;23.0;4;34.9100493193;4;16.9291267395;15.5;4;31.0397801399;
34;3;17.0;23.5835533142;5;35.2854079008;4;15.9839506149;16.5;5;31.278968811;
35;3;16.3635520935;25.0;6;35.6608922482;4;15.625;15.5;5;31.5126113892;
36;3;17.0;25.6288738251;6;36.0343191624;5;16.625;15.5;4;31.7397313118;
37;3;18.0;26.6524085999;7;36.4035651684;5;15.625;14.5;3;31.95946455;
38;3;16.4059104919;28.0;8;36.7666209936;5;15.5658798218;15.5;3;32.171069622;
39;3;17.0;27.7011871338;8;37.121640563;5;15.0;14.5;2;32.373934269;
40;3;17.0;26.7264137268;10;37.466981411;5;15.0;14.5;3;32.5675787926;
41;3;16.4513092041;28.0;10;37.8012361526;5;15.7027053833;15.5;3;32.7516541481;
42;3;17.0;27.7784748077;10;38.1232533455;5;15.0;14.5;3;32.9259381294;
43;3;17.483165741;26.0;10;38.4321423769;5;15.0;14.5;3;33.0903272629;
44;3;18.0;27.832572937;11;38.7272746563;5;15.8203239441;15.5;3;33.2448263168;
45;3;17.0;27.832572937;11;39.0082714558;5;15.0;14.5;3;33.3895378113;
46;3;18.5331306458;28.832572937;11;39.2749849558;5;15.0;14.5;3;34.5246477127;
47;3;20.0;29.832572937;13;39.5274733305;5;16.9180450439;16.0;3;34.7404164076;
48;3;22.5677337646;30.832572937;13;39.7659724951;5;17.0;15.0450000763;3;34.9542803764;
49;3;24.5297927856;31.0;14;39.9908666611;5;18.2671012878;18.0450000763;3;35.1669844389;
50;3;24.9940376282;31.0;15;40.2026586533;5;19.0;21.0450000763;3;35.3792972565;
51;3;26.6607971191;29.0;15;40.4019391537;5;21.0;24.0450000763;3;35.5249304771;
52;3;25.0395431519;31.0;17;40.5893630981;5;23.0;27.0450000763;4;35.6541694403;
53;3;25.0973377228;31.0;17;40.7542052269;5;24.0221881866;27.5;3;35.7922235727;
54;3;24.3999996185;33.0;17;40.8161010742;5;23.6499996185;28.396112442;3;35.9393253326;
55;3;25.0948295593;33.0;17;40.8782629967;5;24.0863494873;27.5;3;36.0956480503;
56;3;25.1134796143;34.0;17;40.9406147003;5;24.1215209961;27.5;4;36.261295557;
57;3;26.132183075;32.0;17;41.0030794144;5;24.1587905884;27.5;4;36.4362905025;
58;4;25.1509227753;33.0;14;41.0655794144;4;23.6499996185;28.5;5;36.6205644608;
59;4;25.1696739197;34.0;16;41.128036499;4;24.2396278381;27.5;5;36.8139474392;
60;5;25.3999996185;33.0;15;41.190372467;4;23.6499996185;28.5;5;37.016159296;
61;5;25.2071113586;33.0;16;41.2525100708;4;24.3286361694;27.5;6;37.2268030643;
62;5;24.3999996185;35.0;16;41.3143725395;4;23.6499996185;28.5;6;37.445360899;
63;5;25.3999996185;33.4071884155;17;41.3758842945;4;23.6499996185;29.2226810455;6;37.6711919308;
64;5;25.2627639771;33.0;17;41.436971426;4;24.4760189056;27.5;7;37.9035346508;
65;5;24.3999996185;35.0;15;41.4975619316;4;24.528295517;27.5;6;38.141512394;
66;5;25.3999996185;33.4987792969;12;42.5575861931;5;25.5818405151;28.5;4;39.3841423988;
67;5;25.3999996185;34.0;9;42.6569771767;5;26.6364326477;29.5;3;39.7203496695;
68;5;26.3999996185;36.0;9;42.7568545341;5;25.6499996185;31.5;5;40.0661020279;
69;6;28.3999996185;35.0;8;42.8571588993;5;26.6499996185;31.5;5;40.4205750227;
70;7;29.3999996185;38.0;8;43.9578310251;5;26.8039894104;32.5;5;40.7828969955;
71;7;31.3999996185;41.0;8;45.9551489353;5;25.6499996185;33.5;6;41.1521673203;
72;7;33.15599823;40.7000007629;9;47.6068636179;5;25.6499996185;32.5;6;42.5274719;
73;7;32.1375198364;43.2291984558;9;48.9715931416;5;26.6499996185;33.5;6;42.9278994799;
74;7;33.369758606;42.6162643433;9;50.1130239964;5;27.6499996185;34.5;5;43.5306723118;
75;7;32.5353660583;43.8922767639;10;51.9183651209;6;27.6905002594;35.5;6;45.1903432608;
76;7;33.5999984741;46.0;10;52.5305049419;6;25.9155006409;38.0;6;46.6239398718;
77;7;32.5999984741;46.0;10;53.146827817;6;26.0255012512;40.3899993896;6;47.865000248;
78;7;31.6000003815;47.0;10;53.72907722;6;26.1592674255;41.6872596741;6;48.9485858679;
79;8;30.6000003815;48.0;9;54.2429343462;6;28.2593841553;39.9097442627;7;49.7590157986;
80;8;29.6000003815;50.0;9;54.7782638073;7;30.0449447632;39.0;6;50.3756425381;
81;8;28.6000003815;51.0;9;55.3347543478;7;30.3515625;39.0;7;51.8864369392;
82;8;27.6000003815;52.0;11;55.9117803574;7;31.4054851532;40.0;7;52.4356268644;
83;8;26.6000003815;53.0;9;56.5083560944;7;26.5499992371;44.0;7;54.3831311464;
84;8;25.6000003815;54.0;9;57.1230988503;7;25.2999992371;48.0;7;55.9860858917;
85;8;25.0;55.0;19;57.754201293;7;26.2999992371;50.2291984558;7;57.3005516529;
86;8;25.0;56.0;13;58.3994225264;7;27.2999992371;53.6162643433;7;58.6599491835;
87;8;25.0;57.0;9;59.0560956001;7;25.2999992371;53.3324737549;9;59.9779237509;
88;8;26.0;58.0;9;59.7211600542;8;24.2999992371;53.5007286072;7;60.8544217348;
89;8;27.0;60.0;9;60.3912155628;8;23.2999992371;53.5608596802;7;61.7076870203;
90;9;28.0;62.0;10;61.0625990629;8;23.6064033508;53.5608596802;7;62.4362801313;
91;9;29.0;64.0;11;61.7314833403;8;23.6114215851;53.5608596802;9;63.1452817917;
92;9;30.0;66.0;14;62.3939894438;9;24.2999992371;55.2640914917;8;63.8329552412;
93;9;31.0;68.0;14;63.0463027954;9;25.2999992371;55.7144393921;8;64.4968178272;
94;9;32.0;70.0;15;63.684795022;9;26.2999992371;56.7256622314;8;65.1346601248;
95;9;33.0;72.0;16;64.3061310053;9;24.2999992371;53.0;8;65.7446057796;
96;9;34.0;74.0;16;65.9073607922;9;23.2999992371;54.7481498718;8;67.2504580021;
97;9;35.5999984741;77.0;16;66.4359911084;9;23.2999992371;58.7593994141;8;67.7088303566;
98;9;36.5999984741;81.0;18;66.9450291395;9;24.0;62.7706451416;9;68.1488895416;
99;9;36.5999984741;84.0474090576;19;67.3765277267;9;24.0;62.0;11;68.5692287683;
100;9;36.8593482971;86.1599273682;19;67.776761651;10;24.0;63.7931175232;12;68.9689258337;
101;9;36.5999984741;87.6095199585;20;68.1569272876;10;24.0;64.8043289185;13;69.3475174904;
102;8;36.5999984741;87.6832122803;21;68.5164592266;11;24.0;67.8043289185;11;69.7049527168;
103;8;36.5999984741;87.7558898926;19;68.8552045226;11;25.0;67.8043289185;11;70.0415378809;
104;8;36.5999984741;87.8274230957;19;69.1733531952;11;24.0;70.8043289185;12;69.9014319181;
105;8;36.5999984741;87.8976898193;20;69.4713768959;11;26.0;73.8043289185;12;70.2270476818;
106;8;36.5999984741;90.6209869385;21;69.749963522;11;28.0;73.8043289185;12;70.5327392817;
107;8;36.5999984741;90.7136611938;22;70.0099582076;11;29.0;73.8709716797;13;70.8194348812;
108;8;36.5999984741;90.8042144775;24;70.2523144484;11;30.0;73.8819351196;14;71.0882027149;
109;9;36.7923622131;90.892539978;21;80.3844806552;10;29.0;62.8928375244;15;61.3402001858;
110;9;37.5999984741;91.9785614014;21;80.4850183725;10;29.2000007629;62.903678894;15;61.5483729839;
111;9;38.5999984741;93.0622177124;21;80.5834078789;10;29.2000007629;62.9144554138;15;61.6535502672;
112;9;38.5999984741;94.1434631348;22;80.6794749498;10;29.2000007629;62.925163269;15;61.7586038113;
113;9;38.5999984741;95.2222442627;24;80.773077786;10;27.2000007629;63.935798645;16;61.5221977234;
114;9;38.5999984741;96.2985687256;25;80.8641036153;10;28.2000007629;62.9463615417;13;61.7673280239;
115;9;38.5999984741;96.3724060059;25;80.952466011;10;29.2000007629;65.3395767212;10;61.928910017;
116;10;38.5999984741;96.4437637329;25;81.0381046534;10;29.2000007629;65.7541275024;10;62.0316544771;
117;10;38.5999984741;96.5126647949;26;82.1542919874;10;29.2000007629;65.7685546875;12;62.1338751316;
118;10;38.5999984741;97.2939453125;26;83.2852630615;10;27.2000007629;66.7828598022;12;61.2980585098;
119;10;38.5999984741;98.0853271484;26;84.4208219647;10;27.1100006104;67.4570159912;12;60.5372285843;
120;10;38.5999984741;98.8796310425;27;85.5505772233;10;27.0289993286;68.1539993286;13;59.8538979888;
121;10;38.5999984741;99.6695404053;28;86.6643689871;11;26.9561004639;68.8786010742;12;76.2440115213;
122;10;38.5999984741;100.447891235;27;87.7526861429;11;25.9561004639;69.7765426636;13;77.0600904822;
123;10;39.5999984741;98.8288269043;27;88.8070377707;12;26.9561004639;68.6846847534;12;79.5590370297;
124;10;38.5999984741;100.202667236;29;89.8202379346;12;25.9561004639;70.8270568848;10;80.0124313831;
125;10;38.8454246521;101.567359924;31;90.7865934372;12;25.9561004639;72.7301483154;12;80.3696522713;
126;10;38.5999984741;102.921173096;31;91.7019850016;12;25.9561004639;74.6429367065;12;80.6309591532;
127;10;39.5999984741;101.262664795;35;92.5638455153;12;26.0;76.1644439697;12;80.8046486378;
128;11;38.5999984741;102.590759277;33;93.3710518479;11;27.0;78.0937957764;14;81.0460510552;
129;11;38.5999984741;103.904693604;34;94.1237555742;12;29.0;80.0302200317;13;81.3519519866;
130;11;38.5999984741;105.20401001;34;94.8231748343;12;31.0;81.9729919434;13;81.5630221069;
131;11;39.5999984741;103.488525391;34;95.4713641405;12;32.0;83.9214935303;13;81.5622594953;
132;11;38.5999984741;104.758293152;36;96.0709990263;12;33.0;85.8751449585;13;81.592125684;
133;11;38.5999984741;106.013572693;36;96.6251679659;12;34.0;87.8334350586;13;82.6489272714;
134;11;38.5999984741;107.254760742;37;97.137198925;12;35.7999992371;90.7958908081;14;83.7892386317;
135;12;39.5999984741;105.482391357;36;97.5000344515;11;37.7999992371;94.7621002197;15;85.0128641129;
136;12;38.5999984741;106.697036743;37;97.8102726936;11;39.7999992371;99.1268310547;15;85.2799196243;
137;12;38.5999984741;108.864242554;39;97.9941064119;11;40.7999992371;102.999084473;15;85.8891622424;
138;12;39.5999984741;107.016471863;39;98.1684013605;11;40.7999992371;106.993347168;17;86.4929478168;
139;12;39.0480613708;107.116188049;38;98.3421859741;11;40.7999992371;110.124633789;17;88.7088109851;
140;12;39.0660133362;108.218742371;35;98.5152006149;11;40.7999992371;112.34967041;19;90.5674487352;
141;12;39.5999984741;107.319274902;29;99.6871997118;11;40.7999992371;113.410209656;15;90.859952271;
142;12;40.103225708;108.417617798;25;100.000450373;11;40.7999992371;114.376251221;15;90.8345413804;
143;12;41.1224632263;110.513580322;26;100.330913186;11;41.7999992371;112.341308594;16;90.8579753637;
144;13;41.5999984741;110.607025146;19;100.68034482;10;42.7999992371;110.29473114;17;90.9250428081;
145;13;40.5999984741;111.697822571;25;101.050578237;10;43.7999992371;108.252799988;17;91.3700672388;
146;14;40.5999984741;113.785858154;17;108.376473308;9;40.7999992371;102.215065002;21;86.2118557692;
