Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;6;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;6;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;6;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;6;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;6;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;12.2000007629;12.0;6;25.2000007629;2;9.72283363342;10.6951856613;5;23.0419120789;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;10.184431076;11.0209560394;5;24.0443505049;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;10.4099788666;11.4571752548;5;24.8968375921;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;10.6017885208;11.8107032776;5;25.6209878922;
15;2;18.1463851929;13.9328651428;5;28.88712883;2;12.6017885208;12.0916318893;5;26.2409451008;
16;2;20.1463851929;13.943564415;5;29.0850000381;2;14.6017885208;12.3113050461;5;26.7804714441;
17;2;21.4718856812;14.0;6;29.1763027906;2;15.0256061554;12.4808797836;5;27.0402543545;
18;2;22.4992752075;14.0;6;29.2742146254;2;16.7738742828;12.5;5;27.2842636108;
19;2;22.7822647095;14.0;6;29.3790287971;2;17.8287754059;12.5;6;27.5518820286;
20;2;22.813709259;14.0;7;29.4910193682;2;18.8889884949;12.5;6;27.8440244198;
21;2;22.8473052979;14.0;7;29.6104347706;2;19.9547214508;12.5;6;28.1613030434;
22;2;22.8831291199;14.0;7;29.7374911308;2;20.3362922668;12.5;6;28.5039470196;
23;2;22.9212474823;14.0;7;29.8723640442;2;20.4133872986;12.5;6;28.871723175;
24;2;22.9617080688;14.0;7;30.0151810646;2;20.496137619;12.5;6;29.263862133;
25;2;22.3999996185;14.6045541763;7;30.1660137177;2;20.5843696594;12.5;6;29.6789975166;
26;2;23.0498046875;14.0;7;30.3248689175;2;20.6777744293;12.5;6;30.1151270866;
27;2;21.0974597931;15.0;7;30.4916813374;2;20.7759037018;12.5;6;30.5695996284;
28;2;20.1475048065;16.0;6;30.6663062572;2;20.8781604767;12.5;6;31.0391392708;
29;2;19.1998920441;17.0;4;30.8485133648;2;20.9838066101;12.5;6;31.5199065208;
30;2;19.3999996185;16.0;4;31.0379817486;2;21.0919799805;12.5;6;32.007601738;
31;2;18.3113937378;16.0;4;31.2342967987;2;21.2017097473;12.5;6;32.4976010323;
32;2;18.3999996185;15.0;4;31.4369482994;2;21.3119602203;12.5;6;32.9851250648;
33;2;17.3999996185;15.0;5;31.6453323364;2;21.4216537476;12.5;6;33.465420723;
34;2;16.493598938;16.0;6;31.8587543964;2;21.5297203064;12.5;6;33.9339466095;
35;2;16.3999996185;15.0;6;32.0764360428;2;21.635137558;12.5;6;34.3865451813;
36;2;15.3999996185;15.0;6;32.2975239754;2;21.7369728088;12.5;6;34.8195896149;
37;2;15.3999996185;15.0;6;32.5211014748;3;21.8344078064;12.5;5;35.2300891876;
38;2;15.0;15.0;6;32.7462024689;3;21.9267692566;12.5;5;35.6157541275;
39;2;15.4238605499;16.0;6;32.971827507;3;22.0135440826;12.5;5;35.9750175476;
40;2;15.4915485382;17.0;7;33.1969604492;3;22.094379425;12.5;6;36.307009697;
41;2;15.5590877533;18.0;7;33.4205875397;3;22.1690769196;12.5;6;36.6115064621;
42;2;15.6261768341;19.0;7;33.6417155266;3;22.2375888824;12.5;6;36.8888463974;
43;2;15.6925144196;20.0;7;33.8593888283;3;22.2999916077;12.5;7;37.1398382187;
44;2;15.7578163147;21.0;7;34.0727062225;3;22.356464386;12.5;7;37.3656587601;
45;2;15.0;20.0;7;34.2808356285;3;20.4072723389;13.5;7;37.5677556992;
46;2;16.0;21.0;7;34.4830260277;3;21.4527454376;15.5;7;37.747756958;
47;2;17.0;22.0;7;34.6786170006;3;22.4932441711;17.5;7;37.9073896408;
48;2;18.0;23.0;8;34.8670463562;3;22.5291633606;19.5;6;38.0;
49;2;20.0;24.0;10;35.0478525162;3;22.5499992371;21.5;6;38.0;
50;2;22.0;24.0;10;35.2206764221;3;22.5499992371;22.5;7;38.0;
51;2;23.1662025452;24.0;10;35.3852591515;3;22.5499992371;22.5;7;38.0;
52;2;24.2155780792;24.0;12;35.5414381027;3;22.5499992371;22.5;7;38.0;
53;2;22.6155776978;25.0;13;35.6891417503;3;22.5499992371;22.5;7;38.0;
54;2;23.6155776978;24.0;13;35.8283810616;3;22.5499992371;22.5;7;38.0;
55;2;24.6155776978;24.0;14;35.9592418671;3;22.5499992371;22.5;7;38.0;
56;2;24.7877731323;24.0;15;36.0818748474;3;22.5499992371;22.5;8;38.0;
57;3;24.8245620728;24.0;11;51.1964855194;3;22.5499992371;22.5;8;38.0;
58;3;25.8589458466;25.0;11;52.0533275604;3;22.5499992371;22.5;8;38.0;
59;3;26.8909988403;26.0;12;52.8220653534;3;22.5499992371;22.5;8;38.0;
60;3;27.9208068848;27.0;13;53.5021839142;3;22.5499992371;22.5;8;38.0;
61;3;28.9484672546;28.0;13;54.0162696838;3;22.5499992371;22.5;9;38.0;
62;3;29.9500007629;29.0;14;54.4513263702;3;22.5499992371;22.5;12;38.0;
63;3;30.9500007629;29.0;14;54.8190898895;4;22.5499992371;22.5;10;38.0;
64;3;31.0717964172;29.0;15;55.1270179749;4;22.5499992371;22.5;10;38.0;
65;3;31.141078949;29.0;15;55.3827629089;4;22.5499992371;22.5;11;38.0;
66;3;31.1986217499;29.0;16;55.5;4;22.5499992371;22.5;12;38.0;
67;3;31.2250003815;29.0;16;55.5;4;22.5499992371;22.5;12;38.0;
68;3;31.2250003815;29.0;16;55.5;4;22.5499992371;22.5;13;38.0;
69;3;31.2250003815;29.0;17;55.5;4;22.5499992371;22.5;13;38.0;
70;3;31.2250003815;29.0;18;55.5;4;22.5499992371;22.5;13;39.0;
71;3;31.2250003815;29.0;18;57.6824989319;4;23.5499992371;23.5;13;39.0399999619;
72;3;31.8369998932;29.7000007629;18;59.4157485962;4;24.5499992371;24.5;14;40.4919842482;
73;3;32.321308136;30.2291984558;19;60.7677574158;4;24.8627510071;26.0;14;41.6864588261;
74;4;33.6975250244;31.6162643433;18;62.8122024536;4;25.3794536591;27.3899993896;14;42.6596298218;
75;5;34.986907959;32.8922767639;18;63.4062458277;4;25.5984172821;28.6872596741;16;43.4497648478;
76;6;35.4468727112;34.0;17;63.5316988826;4;25.4822921753;29.5628662109;16;43.9447212219;
77;6;31.1543750763;37.0;17;63.6475505829;4;25.8875617981;29.0;17;44.2314301729;
78;6;29.3250007629;40.0;18;63.7541376948;4;25.9520721436;29.0;17;44.493475318;
79;6;29.3250007629;39.4570121765;18;63.8518690467;4;26.0110321045;29.0;17;44.6230624914;
80;6;27.6000003815;43.0;18;63.8828603029;4;26.0401878357;29.0;17;44.7103335857;
81;6;27.6000003815;46.0;19;64.8695742488;4;25.6749992371;29.8551673889;17;44.8008044958;
82;6;28.6000003815;50.0;19;64.8326168656;4;26.0801811218;29.0;18;44.8944318295;
83;6;29.6000003815;54.0;20;64.7993552089;4;25.6749992371;29.9472160339;18;44.9911533594;
84;6;30.6000003815;55.0;21;64.7694196701;4;25.6749992371;29.9955768585;18;45.0908870697;
85;6;29.6000003815;59.0;21;64.742477715;4;25.6749992371;30.0454444885;18;45.1935310364;
86;6;29.6000003815;63.0;22;64.7182299495;4;24.1685447693;30.0;17;45.2989623547;
87;7;30.6000003815;63.4488105774;21;64.6964069605;4;24.6749992371;30.0;17;45.4070374966;
88;7;29.6000003815;66.4414291382;22;64.6767662168;5;23.216583252;30.0;16;60.5175917149;
89;7;29.6000003815;68.8383789062;23;64.6590896249;5;21.2414569855;33.0;16;61.6804397106;
90;7;30.8572845459;67.4007339478;23;64.6431806684;5;19.6749992371;37.0;16;62.7503535748;
91;7;29.6000003815;70.3981628418;24;64.6288626194;5;19.2999992371;40.3726882935;16;63.7165625095;
92;7;29.6000003815;73.3958435059;25;64.6159763932;5;20.0;43.4310913086;17;64.5751695633;
93;8;30.6000003815;73.3937606812;24;64.6043787599;5;21.0;46.4903106689;17;65.3282003403;
94;8;29.6000003815;76.3918838501;25;64.5939408541;5;22.0;48.5502090454;19;65.9821388721;
95;8;29.6000003815;79.3901977539;25;64.5845467448;5;23.0;50.610660553;19;66.5463423729;
96;8;30.6000003815;79.3886795044;24;64.5760920644;5;25.0;49.6715240479;20;67.0315892696;
97;8;29.6000003815;82.3873138428;25;64.5684828758;5;25.0;51.7326507568;19;67.4489381313;
98;8;29.6000003815;82.3860778809;26;64.5616346002;5;26.0;53.7938919067;19;67.7102103233;
99;8;29.6000003815;83.3849716187;25;65.5554711223;5;28.0;52.8551063538;20;67.8322684765;
100;8;30.6000003815;87.383972168;26;65.5249240398;5;27.4500007629;54.9161338806;20;67.9536645412;
101;8;32.5999984741;87.7749633789;26;65.4974316359;5;28.4500007629;53.9768333435;21;68.0741062164;
102;8;31.6000003815;90.7724685669;26;65.4726884365;5;28.4500007629;53.0370521545;21;68.1933102608;
103;8;31.6000003815;90.7702178955;27;65.4504195452;5;27.4500007629;55.0966567993;21;68.311003685;
104;8;32.5999984741;90.768196106;28;65.4303776026;6;28.4500007629;54.1555023193;21;68.4269266129;
105;8;32.5999984741;91.0729293823;28;65.4123398662;6;28.4500007629;53.2134628296;21;68.5408349037;
106;8;33.5999984741;93.0706329346;28;65.3961058259;6;27.4500007629;55.2704162598;21;68.6525015831;
107;8;34.5999984741;95.068572998;29;65.3814952374;6;28.4500007629;54.3262519836;21;68.76171875;
108;8;34.5999984741;97.0667114258;31;65.3683456779;6;28.4500007629;53.380859375;22;68.8682994843;
109;8;34.5999984741;99.0650405884;31;65.356511116;6;27.4500007629;56.4078102112;23;68.9720768929;
110;9;34.5999984741;101.063537598;30;89.3458600044;6;27.4500007629;58.4804534912;24;69.072906971;
111;9;35.5999984741;104.062179565;31;91.0162742734;6;27.4500007629;60.55103302;24;69.1706666946;
112;9;34.5999984741;107.060966492;31;92.3738234639;6;27.4500007629;62.619468689;24;69.2652554512;
113;9;35.5999984741;107.059875488;32;93.4354175925;6;27.4500007629;64.6856765747;26;69.3565940857;
114;9;35.5999984741;110.058883667;34;94.2394111753;6;28.4500007629;63.7496147156;26;69.4446249008;
115;9;37.5999984741;112.619018555;34;94.8329085708;6;27.4500007629;65.8112335205;24;69.5293092728;
116;9;38.5999984741;110.614624023;33;95.2623754144;6;28.4500007629;64.870513916;23;69.6106281281;
117;9;39.5999984741;111.610664368;34;95.2958495021;6;28.4500007629;63.9274406433;23;69.688580513;
118;9;41.5999984741;112.607093811;37;95.4562005997;6;27.4500007629;65.9820098877;23;69.7631816864;
119;9;44.5999984741;110.719337463;33;95.6345228553;6;28.4500007629;65.0342254639;23;69.834461689;
120;9;44.5999984741;111.844161987;34;95.8242813945;6;28.4500007629;64.0841217041;23;69.9024643898;
121;9;43.5999984741;112.976997375;34;96.0259803534;6;27.4500007629;66.131729126;24;69.9672460556;
122;9;44.5999984741;111.118186951;38;96.2401112318;6;28.4500007629;65.1770706177;24;70.0;
123;9;45.5999984741;112.268081665;38;96.4671465158;6;28.4500007629;64.1999969482;24;70.0;
124;9;47.5999984741;113.427001953;37;96.7075327635;6;27.4500007629;66.1999969482;25;70.4200000763;
125;9;50.5999984741;111.59526825;38;96.9616830349;6;28.4500007629;65.4940032959;25;70.8424363136;
126;9;50.0999984741;112.773178101;39;97.2299683094;6;28.4500007629;64.7897033691;25;71.2637639046;
127;9;50.0999984741;113.960983276;39;97.5127087831;6;28.4500007629;64.7897033691;26;71.6804304123;
128;9;51.0999984741;112.158905029;40;97.8101643324;6;28.4500007629;64.7897033691;26;73.0889959335;
129;9;50.0999984741;113.367111206;41;98.1225246191;6;27.4500007629;66.7897033691;27;73.5462470055;
130;9;50.0999984741;114.585769653;41;98.4498999119;6;26.4500007629;71.7897033691;27;73.9922590256;
131;9;51.0999984741;112.814926147;41;98.7923105955;6;26.4500007629;73.2085113525;28;74.4246205091;
132;9;50.0999984741;114.054611206;34;99.1496778727;6;25.4500007629;74.4649658203;27;74.8413734436;
133;9;48.0999984741;115.304779053;32;99.5218150616;6;23.4500007629;78.7083282471;26;75.2410417795;
134;9;48.0999984741;113.56526947;31;99.9084191322;6;23.4500007629;79.9375305176;27;75.6226328611;
135;9;47.0999984741;114.835891724;30;100.309064627;6;22.4500007629;81.15184021;26;75.9856171608;
136;9;47.0999984741;116.116348267;32;100.723197937;6;20.4500007629;85.3508834839;27;76.3298875093;
137;9;48.0999984741;114.406234741;31;101.150134325;8;21.0;86.5345611572;24;76.655703783;
138;9;47.0999984741;115.705093384;33;101.589056253;8;21.0;87.7030639648;25;76.9636343718;
139;9;47.0999984741;117.012336731;33;102.039015293;8;20.0;91.8567886353;22;77.2544859648;
140;9;48.0999984741;114.082229614;35;102.498935938;8;21.0;92.278137207;22;77.5292448997;
141;8;47.0999984741;113.179458618;37;102.967622519;9;21.0;92.4704742432;21;77.7890145779;
142;8;49.0570449829;110.278610229;34;103.443769693;9;20.0;95.6523132324;19;78.0349624157;
143;8;50.2616653442;106.379455566;35;103.925973177;9;21.0;95.82447052;20;79.2278065681;
144;8;49.3624954224;105.481719971;33;104.412746668;9;22.0;96.9594650269;15;80.3941216469;
145;8;49.4642028809;104.585144043;34;104.902538061;9;24.0;99.0338897705;16;80.5859928131;
146;8;50.566444397;100.689437866;35;105.393749475;9;25.0;101.110122681;15;81.3704931736;
147;8;48.6688766479;100.794281006;35;105.884757757;9;25.0;103.57535553;17;82.1312104464;
