Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;2;8.0;13.3000001907;5;24.0;1;7.0;11.0;5;20.0;
3;2;10.0;12.1000003815;5;24.1124999523;1;8.0;10.0;5;20.0;
4;2;12.0;11.5;5;24.2364046574;1;8.0;10.0;5;20.0;
5;2;12.847281456;11.5;5;24.3725773096;1;8.0;10.0;5;20.0;
6;2;14.0117740631;11.5;4;24.5218783617;1;9.0;10.0;5;20.0;
7;2;15.0565643311;11.5;4;25.1603652239;1;9.5;10.0;5;20.0;
8;2;15.5481100082;11.7299995422;4;25.7180355787;1;9.5;10.0;5;20.3999996185;
9;2;15.7154111862;11.9106416702;4;27.2239179611;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.167175293;12.5274600983;4;28.5177702904;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;16.5553321838;13.0216779709;4;29.6286454201;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;19.2588005066;13.4066829681;4;30.5931797028;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;21.2588005066;13.6998376846;4;31.4486236572;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;22.599615097;13.9190797806;4;32.0668101311;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;23.7365188599;14.0;4;32.562277317;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;24.8851585388;14.0;5;33.0955038071;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;26.0451278687;14.0;5;33.6638817787;1;15.7228336334;12.4808797836;6;25.0;
18;2;25.3999996185;15.0;5;34.263466835;1;16.7228336334;12.5;6;25.0;
19;2;26.3999996185;14.0;5;34.8889698982;1;17.625;12.5;7;25.0;
20;2;27.3999996185;14.0;5;35.5338482857;1;17.625;12.5;7;25.0;
21;2;27.6601543427;14.0;6;36.1905097961;1;17.625;12.5;7;25.0;
22;3;27.8571529388;14.0;6;36.8506231308;1;17.625;12.5;8;25.0;
23;3;25.8571529388;15.0;5;37.5055141449;1;17.625;12.5;8;25.0;
24;3;25.3999996185;16.0;4;38.1466121674;1;17.625;12.5;8;25.0;
25;3;24.3999996185;15.0;4;38.7658996582;1;17.625;12.5;6;25.0;
26;3;24.3999996185;16.0;4;39.3563127518;2;17.625;12.5;5;25.0;
27;3;24.3999996185;17.0;3;39.9120550156;2;17.625;12.5;5;25.0;
28;3;23.3999996185;16.0;3;40.4287929535;2;17.625;12.5;5;25.0;
29;3;23.3999996185;16.0;2;40.9037227631;2;17.625;12.5;5;25.0;
30;3;24.3999996185;17.0;3;41.3355169296;2;17.625;12.5;5;25.0;
31;3;23.3999996185;16.0;3;41.7241783142;2;17.625;12.5;5;25.0;
32;3;23.3999996185;16.0;3;42.0708265305;2;17.625;12.5;5;25.0;
33;3;22.3999996185;15.0;3;42.377453804;2;17.625;12.5;5;25.0;
34;3;22.3999996185;16.0;3;42.6466779709;2;17.625;12.5;5;25.0;
35;3;21.3999996185;15.0;3;42.8815116882;2;17.625;12.5;6;25.0;
36;3;20.3999996185;15.0;3;44.0851631165;2;17.625;12.5;7;25.0;
37;3;23.3999996185;18.0;3;44.4025000334;2;17.625;12.5;7;25.0;
38;3;26.3999996185;21.0;3;44.5764987469;2;17.625;12.5;7;25.0;
39;3;28.7979488373;24.0;4;44.774458766;2;17.625;12.5;8;25.0;
40;3;29.9749984741;27.0;3;44.9989435673;2;17.625;12.5;8;25.0;
41;3;31.4996814728;29.0;3;45.2525589466;2;17.625;12.5;8;25.0;
42;3;32.5757675171;29.0;4;45.5378723145;2;17.625;12.5;8;25.0;
43;3;32.6613616943;29.0;5;45.8573079109;2;17.625;12.5;8;25.0;
44;3;32.7571907043;29.0;5;46.2130148411;2;17.625;12.5;7;25.0;
45;3;32.8639030457;29.0;5;46.6067101955;2;17.625;12.5;7;25.0;
46;3;31.9749984741;30.0;9;47.0395004749;2;17.625;12.5;8;25.0;
47;3;32.9749984741;29.0;9;47.5116910934;2;17.625;12.5;7;25.0;
