Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;2;8.0;12.3000001907;5;24.0;1;8.0;10.0;5;20.0;
4;2;9.19999980927;11.5;5;24.1575000286;1;8.0;10.0;5;20.0;
5;2;9.83150005341;11.5;5;24.3379832506;1;8.0;10.0;5;20.0;
6;2;11.0013952255;11.5;5;24.5441935062;1;9.0;10.0;5;20.0;
7;2;12.0632581711;11.5;5;24.7790006399;1;9.5;10.0;5;20.0;
8;2;12.4336996078;11.5;5;25.5231239796;1;9.5;10.0;5;20.3999996185;
9;2;12.6569375992;11.7299995422;5;26.2080481052;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.86241436;11.9106416702;5;27.8799722195;2;9.66343975067;10.5631999969;4;21.9903717041;
11;2;13.3639917374;12.5274600983;5;29.3747971058;2;9.94783401489;10.4951858521;3;23.1719120741;
12;2;15.1458177567;13.0216779709;5;30.7250962257;2;10.2136802673;11.0209560394;4;24.1897815466;
13;2;17.145816803;13.4066829681;5;31.9700732231;2;12.0098056793;11.4571752548;3;25.0591306686;
14;2;19.145816803;13.6998376846;5;33.1480298042;2;14.0098056793;11.8107032776;3;25.8015987873;
15;2;20.7393455505;13.9190797806;5;34.1297211647;2;16.0098056793;12.0916318893;3;26.441321969;
16;2;21.9853019714;14.0;5;35.0259037018;2;17.1320438385;12.3113050461;2;27.0020139217;
17;2;23.2541561127;14.0;6;35.9901456833;2;18.1818904877;12.4808797836;2;27.2842636108;
18;2;24.543428421;14.0;6;37.0096769333;2;19.2367935181;12.5;2;27.5518820286;
19;2;25.1029014587;14.0;6;38.0674419403;2;20.1991729736;12.5;3;27.8440244198;
20;2;25.4202308655;14.0;6;39.1429023743;2;20.2649059296;12.5;4;28.1613030434;
21;2;25.7428703308;14.0;7;40.2134122849;2;20.3362922668;12.5;5;28.5039470196;
22;3;26.0640220642;14.0;6;41.256020546;2;19.625;13.5;4;28.871723175;
23;3;26.3768062592;14.0;6;42.2494239807;2;19.625;13.6615171432;4;29.263862133;
24;3;26.6748275757;14.0;6;43.1757183075;2;19.625;13.7791585922;5;29.6789975166;
25;4;24.95271492;15.0;5;44.0216560364;2;19.625;13.9036989212;5;30.1151270866;
26;4;24.2064971924;16.0;5;44.779214859;2;20.625;12.5;5;30.5695996284;
27;4;23.433763504;17.0;5;45.445482254;2;20.8781604767;12.5;5;31.0391392708;
28;4;22.633644104;18.0;5;46.0219707489;2;19.625;13.5;5;31.5199065208;
29;4;21.8065910339;19.0;5;46.5136146545;2;20.625;12.5;5;32.007601738;
30;4;20.9540843964;20.0;5;46.9276504517;2;19.2017097473;13.5;5;32.4976010323;
31;4;20.078294754;21.0;5;47.2725791931;2;18.625;13.5;5;32.9851250648;
32;4;19.7817726135;22.0;6;47.5573158264;2;17.625;13.5;5;33.465420723;
33;4;19.8671951294;23.0;6;47.75;2;17.625;13.5;5;33.9339466095;
34;4;19.9249992371;24.0;5;47.75;2;16.625;13.5;6;34.3865451813;
35;4;19.9249992371;25.0;5;47.75;2;16.625;14.5;6;34.8195896149;
36;4;19.9249992371;26.0;6;47.75;2;16.2094078064;15.5;6;35.2300891876;
37;4;19.9249992371;27.0;8;47.75;2;16.3017692566;16.5;6;35.6157541275;
38;4;20.9249992371;25.0;9;47.75;2;15.3017702103;15.5;6;35.9750175476;
39;4;19.9249992371;26.0;9;47.75;2;16.0;15.5;6;36.307009697;
40;4;19.9249992371;27.0;10;47.75;2;17.0;15.5;6;36.6115064621;
41;4;19.9249992371;29.0;10;47.75;2;18.0;16.5;6;36.8888463974;
42;4;19.9249992371;31.0;12;47.75;2;17.0;15.5;7;37.1398382187;
43;5;20.9249992371;34.0;12;48.75;2;17.0;15.5;7;37.3656587601;
44;5;21.9249992371;37.0;12;48.8075000048;2;16.0;14.5;8;37.5677556992;
45;5;22.2422485352;40.0;15;48.8676981926;2;16.0;14.5;8;37.747756958;
46;5;22.9249992371;39.0;15;48.9306503534;2;15.0;13.5;8;37.9073896408;
47;5;22.2791938782;41.0;15;48.9964048862;2;15.0;13.5;9;38.0;
48;5;22.2989196777;42.0;17;49.0650019646;2;16.0;14.5;9;38.0;
49;6;22.9249992371;40.0;16;49.1364723444;2;16.9249992371;16.5;9;38.0;
50;6;21.9249992371;41.0;16;49.2108361721;2;16.9249992371;18.5;9;38.0;
51;6;22.9249992371;39.7304191589;16;49.28810215;2;17.9249992371;20.5;10;38.0;
52;7;23.9249992371;38.7690505981;16;49.3682664633;2;18.9249992371;21.5;11;38.0;
53;7;21.9249992371;39.0;17;50.4513115883;2;19.9249992371;22.5;10;38.0;
54;7;22.7756557465;39.0;18;50.5572054386;2;20.9249992371;22.5;11;38.0;
55;7;23.8186016083;40.0;17;50.6660966873;2;19.9249992371;22.5;9;38.0;
56;7;24.3050346375;41.0;18;50.7779158354;2;19.625;22.5;8;38.0;
57;7;24.3594150543;42.0;17;50.89257586;2;19.625;22.5;7;38.0;
58;7;24.4902019501;43.0;18;52.0099730492;2;19.625;22.5;8;38.0;
59;8;27.5473442078;41.0;17;52.1699854136;3;19.625;22.5;7;38.0;
60;8;30.6057815552;40.0;17;52.3336575031;3;19.625;22.5;7;38.0;
61;8;32.6654434204;39.0;17;52.5008342266;3;19.625;22.5;8;38.0;
62;8;34.7262573242;38.0;18;52.6713401079;3;19.625;22.5;8;38.0;
63;8;35.5042648315;40.0;19;52.8449807167;3;19.625;22.5;8;38.0;
64;8;37.5134048462;40.9434814453;19;53.0215426683;3;19.625;22.5;8;38.0;
65;8;40.522605896;39.6288757324;19;53.2007949352;3;19.625;22.5;9;38.0;
66;9;42.979133606;39.6524085999;13;68.3824902773;3;19.625;22.5;10;38.0;
67;10;46.0442314148;40.6765136719;10;72.8017147779;3;19.625;22.5;10;38.0;
68;10;49.8136062622;43.4197921753;10;75.7057567835;3;19.625;22.5;10;38.0;
69;10;51.9663734436;45.9944114685;10;78.1147310734;5;20.625;23.5;9;39.0;
70;10;52.6763114929;48.429069519;10;80.1014051437;5;21.625;24.5;9;39.0499999523;
71;10;53.2269287109;50.754863739;10;81.5682169199;5;21.625;25.5;9;39.1019749641;
72;10;51.405380249;52.0;11;82.5529025793;5;21.625;26.5;10;39.1559499502;
73;10;50.4760704041;54.6059188843;11;83.2982567549;5;21.625;27.5;10;39.2119446993;
74;10;47.6174125671;58.6059188843;12;83.9688344002;5;21.625;27.5;11;39.269973278;
75;11;46.626953125;62.6059188843;13;84.5755666494;5;21.625;27.5;11;39.3300433159;
76;11;45.636505127;63.6059188843;13;85.030122757;5;21.625;27.5;11;39.3921557665;
77;11;44.6460647583;67.6059188843;13;85.3491872549;5;21.625;27.5;10;39.4563041925;
78;11;43.6556282043;69.6059188843;13;85.6711061001;5;21.625;27.5;10;39.5224741697;
79;11;42.6651878357;72.7521820068;15;85.9953545332;5;21.625;27.5;10;41.98064363;
80;11;41.6747436523;75.7784729004;15;86.3213874102;5;22.8500003815;29.0;10;43.2602602243;
81;12;40.6842880249;78.8052825928;14;86.6486427784;5;24.0255012512;30.3899993896;10;44.3229619265;
82;12;40.683681488;81.832572937;14;86.9765443802;5;24.1592674255;31.6872596741;10;45.2071535587;
83;12;40.6931915283;84.3603363037;19;87.3045061827;5;24.2593841553;32.9097442627;11;45.8008176088;
84;12;40.7026824951;86.3885498047;19;87.6319348812;5;25.2999992371;34.0;20;46.1909946203;
85;11;38.712146759;69.9171905518;19;66.9582357407;6;26.2999992371;34.0;16;67.5613588095;
86;11;38.7215766907;69.9462203979;19;67.282815814;6;25.2999992371;35.0;16;67.8041833639;
87;11;36.73097229;68.9462203979;20;67.6050891876;6;26.2999992371;36.0;17;68.0096503496;
88;11;37.7403297424;70.1962203979;20;68.9244798422;7;24.2999992371;38.0;17;68.2232843637;
89;11;39.7496452332;73.1962203979;21;69.2154294252;7;25.2999992371;38.0;17;68.4450147152;
90;11;40.7589111328;75.3157501221;22;69.5049001575;8;23.2999992371;40.0;14;83.674710989;
91;11;40.7681274414;77.3463287354;23;69.7921279669;8;23.2999992371;42.0;14;84.9621784687;
92;11;40.7772865295;79.3771057129;23;70.0764033198;8;23.2999992371;44.0;14;86.1621308327;
93;11;41.2434005737;83.8712692261;24;70.3570727706;8;23.2999992371;47.0;14;87.2636857033;
94;11;40.7954292297;86.5431213379;29;70.6335378885;8;24.0;50.0;15;88.2627766132;
95;12;40.8044052124;87.7180480957;28;70.9052581191;8;25.0;53.0;16;89.161198616;
96;13;42.2481002808;85.1886367798;28;71.1300942302;8;26.0;55.0;16;89.9651436806;
97;13;41.8221473694;85.2323913574;28;71.3330301046;8;27.0;57.0;17;90.6836128235;
98;13;40.830909729;88.2761154175;28;71.5329163074;9;28.0;59.0;14;91.3269672394;
99;13;41.83959198;88.3197479248;30;71.7293461561;9;28.1698875427;61.0;15;91.9057884216;
100;15;41.8481941223;88.363243103;28;71.906172514;9;28.2583446503;63.0;15;92.3313663006;
