Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;2;7.0;11.1999998093;3;21.0;
3;1;8.0;12.1000003815;5;23.0;2;8.14999961853;10.0;3;21.1200000048;
4;1;9.0;11.5;5;23.0;2;8.16800022125;10.0;3;21.2530560493;
5;1;9.60000038147;11.5;5;23.0;2;8.18795871735;10.0;3;21.4002518654;
6;1;10.6000003815;11.5;5;23.0;2;9.31505680084;10.0;3;21.5626775026;
7;1;11.6000003815;11.5;5;23.0;2;9.85160255432;10.0;3;21.7414059639;
8;1;11.8999996185;11.5;5;23.4599990845;2;9.89181613922;10.0;3;22.3548774719;
9;1;12.0380001068;11.7299995422;5;23.8212833405;2;10.0298480988;10.1999998093;3;22.9167456627;
10;1;12.1463851929;11.9106416702;5;24.0;2;10.1562671661;10.3632001877;3;23.4393892288;
11;1;12.2000007629;12.0;5;25.2000007629;2;10.2738628387;10.4951858521;3;24.8717758656;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;10.5961503983;11.0209560394;3;26.1735084057;
13;1;15.1463851929;13.0788002014;5;26.9011039734;2;12.4561443329;11.4571752548;3;27.3609917164;
14;1;16.1463851929;13.4505519867;5;27.4657306671;2;14.4561443329;11.8107032776;3;28.4561290741;
15;1;17.1463851929;13.7328653336;5;27.88712883;2;16.4561443329;12.0916318893;3;29.4820175171;
16;1;18.1463851929;13.943564415;6;28.0;2;17.8162002563;12.3113050461;4;30.4597220421;
17;1;19.1463851929;14.0;6;28.0;3;18.9598751068;12.4808797836;4;31.1853199005;
18;1;20.1463851929;14.0;6;28.0;3;18.7228336334;12.5;5;31.9160957336;
19;1;20.3999996185;14.0;6;28.0;3;20.625;12.5;5;32.6826691628;
20;1;20.3999996185;14.0;6;28.0;3;21.3535995483;12.5;5;33.475315094;
21;1;20.3999996185;14.0;6;28.0;3;21.5319461823;12.5;5;34.2825622559;
22;1;20.3999996185;14.0;7;28.0;3;21.7135772705;12.5;5;35.0917634964;
