Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;4;20.0;
6;2;10.6000003815;11.8999996185;5;24.0;1;9.0;10.0;4;20.0;
7;2;11.9000005722;11.5;5;24.0824999809;1;9.5;10.0;4;20.0;
8;2;12.2247495651;11.5;5;24.6417372227;1;9.5;10.0;4;20.3999996185;
9;2;12.3925218582;11.7299995422;5;25.1101845503;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;12.5330553055;11.9106416702;5;25.4044009447;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;12.6213207245;12.0;5;26.7707613707;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.6176137924;12.6000003815;5;27.9118138552;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;16.6176128387;13.0788002014;4;28.8569780588;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;18.6176128387;13.4505519867;4;29.6425037384;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;19.7994174957;13.7328653336;4;30.3049409389;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;20.8717288971;13.943564415;4;30.6797139645;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;21.1463851929;15.0;5;30.9629673958;1;15.7228336334;12.4808797836;5;25.0;
18;2;22.1463851929;15.1851873398;5;31.2677688599;1;16.7228336334;12.5;5;25.0;
19;2;22.3999996185;15.6338844299;5;31.5939650536;1;17.625;12.5;6;25.0;
20;2;22.3999996185;15.7969827652;5;31.9409995079;1;17.625;12.5;7;25.0;
21;2;22.3999996185;15.9704999924;6;32.3078670502;1;17.625;12.5;8;25.0;
22;3;22.3999996185;16.1539344788;6;32.6930823326;1;17.625;12.5;8;25.0;
23;3;22.3999996185;16.346540451;6;33.0946655273;1;17.625;12.5;8;25.0;
24;4;22.3999996185;16.5473327637;5;33.5101523399;2;17.625;12.5;8;25.0;
25;4;22.3999996185;16.7550754547;5;33.9366297722;2;17.625;12.5;8;25.0;
26;4;22.3999996185;16.9683151245;5;34.3707976341;2;17.625;12.5;8;25.0;
27;4;22.3999996185;17.9683151245;6;34.8090577126;2;17.625;12.5;8;25.0;
28;4;22.3999996185;18.7663402557;6;35.247625351;2;17.625;12.5;8;25.0;
29;4;22.3999996185;19.0733375549;7;35.6826548576;2;17.625;12.5;8;25.0;
30;4;22.3999996185;19.3778572083;7;36.1103744507;2;15.625;13.5;8;25.0;
31;4;22.3999996185;19.6772613525;7;36.5272169113;2;14.625;14.5;8;25.0;
32;4;22.3999996185;19.9690513611;7;36.92993927;2;13.625;15.5;9;25.0;
33;4;22.3999996185;20.250957489;7;37.3157176971;2;12.625;16.5;9;25.0;
34;4;22.3999996185;20.5210037231;7;37.6822242737;2;12.0;17.5;9;25.0;
35;4;22.3999996185;20.777557373;8;39.0276641846;2;12.0;18.5;9;25.0;
36;4;22.3999996185;19.777557373;9;39.3707890511;2;12.0;19.5;9;25.0;
37;4;23.3999996185;19.777557373;9;39.6910758018;2;12.0;20.5;9;25.0;
38;4;24.3999996185;21.2976551056;10;39.9882904291;2;12.0;21.5;9;25.0;
39;4;23.7181739807;19.777557373;10;40.2626332045;2;12.0;22.5;10;25.0;
40;4;23.7243442535;19.777557373;10;40.5146696568;2;12.0;23.5;9;25.0;
41;4;24.7305679321;22.777557373;11;40.7452634573;2;12.0;24.5;9;25.0;
42;4;24.7368431091;25.777557373;12;40.9555020332;2;13.0;22.5;11;25.0;
43;5;24.7431659698;28.777557373;11;41.1466310024;2;12.0;23.5;11;25.0;
44;5;24.3999996185;31.777557373;13;41.3199937344;2;12.0;24.5;10;25.0;
45;5;24.7559490204;31.777557373;14;41.4580165148;2;13.0;22.5;11;25.0;
46;5;24.3999996185;31.381565094;14;41.4796639681;2;12.0;23.5;10;25.0;
47;5;24.3999996185;30.3923892975;15;41.5014331341;2;12.0;24.5;11;25.0;
48;6;24.3999996185;29.6257171631;12;56.5233153105;2;13.0;22.5;11;25.0;
49;6;25.3999996185;30.6366577148;11;57.2953014374;2;12.0;23.5;11;25.0;
50;6;26.3999996185;32.6476516724;12;57.9867569208;2;12.0;24.5;12;25.0;
51;7;27.3999996185;34.0;11;58.5968388319;2;13.0;22.5;13;25.0;
52;7;28.3999996185;36.0;11;59.1280611753;2;12.0;23.5;13;25.0;
53;7;29.3999996185;38.0;12;59.5854268074;2;12.0;24.5;14;25.0;
54;7;30.3999996185;39.0;12;59.975556016;2;13.0;22.5;13;25.0;
55;8;30.5217952728;40.0;11;60.3058966398;2;12.0;23.5;13;25.0;
56;8;30.5910797119;41.0;11;60.5840909481;2;12.0;24.5;16;25.0;
57;8;30.6486206055;42.0;12;61.7238043547;2;13.0;22.5;14;25.0;
58;8;32.6749992371;41.7369003296;12;61.796297431;2;12.0;23.5;14;25.0;
59;8;32.6749992371;43.7481498718;12;61.8707723618;2;13.0;21.5;15;25.0;
60;8;33.1306381226;45.0;12;61.9472438097;2;14.0;20.5;13;25.0;
61;8;33.6749992371;44.7706451416;12;63.02572155;2;15.0;19.5;13;25.0;
62;8;34.1441345215;47.0;16;63.1362093687;2;16.0;18.5;13;25.0;
63;8;35.1508712769;49.6349868774;16;63.8335614204;2;17.0;17.5;13;25.0;
64;8;36.2870368958;48.6650238037;16;66.3389829397;2;17.625;17.5;14;25.0;
65;8;35.8219604492;51.4160308838;16;68.3854235411;2;17.625;17.5;15;25.0;
66;9;35.7359199524;54.8321342468;16;70.041744113;2;17.625;17.5;15;25.0;
67;9;36.0400161743;55.4439353943;17;71.3676123619;3;17.625;17.5;13;53.75;
68;9;37.2603683472;55.2629776001;17;72.0832577944;3;16.625;19.5;13;55.7625007629;
69;9;36.8483505249;55.5991744995;15;72.5555821657;3;16.625;21.5;13;57.2967796326;
70;9;34.3250007629;58.5761108398;17;73.0028190613;3;16.625;23.5;14;58.4120597839;
71;10;33.3250007629;60.6847457886;16;73.4278891087;3;16.625;25.5;13;59.1932144165;
72;10;33.3250007629;58.6316642761;17;73.8273166418;3;17.0;27.5;13;59.725528717;
73;10;31.3250007629;61.6703071594;17;74.067516923;3;18.0;28.5;13;60.75;
74;10;32.3250007629;63.6703071594;18;74.3148818016;3;20.0;30.5;12;60.7699999809;
75;10;33.3250007629;66.6703033447;18;74.5690488815;3;22.0;32.5;13;60.7901959419;
76;10;34.3250007629;69.6703033447;18;74.8295793533;3;23.0;34.5;13;60.8105818033;
77;10;35.3250007629;73.6703033447;19;75.0959584713;3;24.0;36.5;14;60.8311508894;
78;10;36.3250007629;77.6703033447;20;76.3675974607;3;25.0;38.5;14;60.8518965244;
79;10;35.3250007629;81.6837997437;21;76.6188377142;3;26.0;40.0509490967;15;60.8728116751;
80;11;36.3250007629;81.8219223022;20;76.8764559627;3;27.4249992371;38.0614051819;15;60.8938889503;
81;11;35.3250007629;84.9619750977;20;77.1394227743;3;26.4249992371;39.0719451904;15;60.9151208401;
82;11;35.3250007629;88.1035842896;22;77.4066862464;3;26.4249992371;39.5;13;60.9364993572;
83;11;36.3250007629;88.2463302612;22;77.677180469;3;27.4249992371;37.5;13;60.9580165148;
84;11;36.3250007629;88.3897705078;22;77.9498363733;3;26.4249992371;38.5;13;60.9796639681;
85;11;37.3250007629;89.5334854126;23;78.2235910296;3;26.4249992371;39.5;13;61.0014331341;
86;11;38.3250007629;90.6770095825;25;78.4974016547;3;27.4249992371;38.1257171631;14;61.0233153105;
87;11;39.3250007629;91.8198928833;26;78.770254612;3;26.4249992371;39.1366577148;10;61.0453014374;
88;11;40.3250007629;93.9616928101;29;79.0411794186;3;26.4249992371;39.5;8;61.0673824549;
89;11;41.3250007629;95.5205993652;29;79.294402957;3;27.4249992371;37.5;7;64.2614239454;
90;11;41.3250007629;96.6471939087;32;79.5364685059;3;27.0765628815;38.5;8;66.5693892241;
91;11;41.3250007629;97.7682342529;32;79.7743396759;3;27.5282783508;39.5;9;68.1747288704;
92;11;41.3250007629;98.8871765137;32;80.0073162317;3;27.8248329163;40.5;9;69.2259508371;
93;11;41.3250007629;100.00365448;32;80.2347794771;3;28.0;41.5;9;69.428878665;
94;11;41.3250007629;101.117385864;32;80.4561954141;3;28.0;43.2144393921;10;69.4513280392;
95;11;41.3250007629;104.719337463;33;80.6711149216;3;29.0;41.2256622314;11;69.4738043547;
96;12;41.3250007629;105.869781494;32;80.8791741729;3;28.0;42.2369003296;11;69.4962974787;
97;13;41.3250007629;107.015426636;22;101.080090344;3;27.0;41.2481498718;12;69.5187973976;
98;13;42.3250007629;109.156066895;24;103.073658109;3;27.0;41.2593994141;14;69.5412938595;
99;13;44.3250007629;108.291564941;23;104.829348147;3;28.0;42.2706451416;15;69.5637768507;
100;13;43.3250007629;110.421821594;23;106.323694885;3;28.0;43.2818870544;16;69.5862361193;
