Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;4;20.0;
8;1;11.8999996185;11.5;5;23.4599990845;1;9.5;10.0;3;20.3999996185;
9;2;13.0380001068;11.9299993515;4;24.8212833405;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;14.1463851929;11.9106416702;4;25.0;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;15.2000007629;12.0;4;26.2400007248;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;17.4583854675;12.6000003815;4;27.2387843132;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;19.4583854675;13.0788002014;4;28.0246574879;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;21.4583854675;13.4505519867;4;28.63283813;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;22.4965171814;13.7328653336;4;29.098970294;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;23.5099372864;13.943564415;4;29.2577478886;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;24.5237083435;14.0;5;29.3048160076;1;15.7228336334;12.4808797836;4;25.0;
18;2;25.1463851929;14.3914451599;5;29.3530313969;1;16.7228336334;12.5;4;25.0;
19;2;25.8059082031;14.0;5;29.4023760557;1;17.625;12.5;5;25.0;
20;2;25.3999996185;14.420712471;5;29.4528282881;1;17.625;12.5;5;25.0;
21;2;25.3999996185;14.4358482361;5;29.5043625832;1;17.625;12.5;5;25.0;
22;2;25.3999996185;14.4513092041;6;29.5569496155;1;17.625;12.5;6;25.0;
23;2;25.8670845032;14.0;6;29.6105561256;1;17.625;12.5;6;25.0;
24;2;25.3999996185;14.4831666946;6;29.6651450396;1;17.625;12.5;7;25.0;
25;2;25.3999996185;14.832572937;6;29.72067523;1;17.625;12.5;7;25.0;
26;2;25.3999996185;14.8603372574;6;29.7771017551;1;17.625;12.5;7;25.0;
27;2;25.9331302643;14.0;6;29.8343759775;1;17.625;12.5;7;25.0;
28;2;25.9503135681;14.0;6;29.8924454451;1;17.625;12.5;7;25.0;
29;3;25.9677333832;14.0;5;29.9512542486;1;17.625;12.5;6;25.0;
30;3;23.3999996185;15.0;5;30.0107431412;1;17.625;12.5;7;25.0;
31;3;23.0032234192;16.0;5;30.0708494186;1;17.625;12.5;7;25.0;
32;3;22.0212554932;17.0;5;30.1315076351;1;17.625;12.5;7;25.0;
33;3;21.0394515991;18.0;5;30.1926498413;1;17.625;12.5;7;25.0;
34;3;20.0577945709;19.0;6;30.2542052269;1;17.625;12.5;7;25.0;
35;3;19.0762615204;20.0;6;30.3161010742;1;17.625;12.5;7;25.0;
36;3;18.0948295593;21.0;6;30.3782629967;1;17.625;12.5;7;25.0;
37;3;17.7134780884;22.0;6;30.4406147003;1;17.625;12.5;7;25.0;
38;3;17.7321853638;23.0;6;30.5030794144;1;17.625;12.5;7;25.0;
39;3;17.7509231567;24.0;6;30.5655794144;1;17.625;12.5;7;25.0;
40;3;18.7696743011;23.0;7;31.628036499;1;17.625;12.5;7;25.0;
41;3;20.7884101868;24.0;7;31.7203724384;1;17.625;12.5;7;25.0;
42;3;22.8071117401;25.0;8;31.8131010532;1;17.625;12.5;7;25.0;
43;3;24.1439285278;26.0;8;31.9061386585;1;17.625;12.5;8;25.0;
44;3;24.3275299072;28.0;9;31.9994015694;1;17.625;12.5;8;25.0;
45;3;26.1998214722;29.0;9;32.0928064585;1;17.625;12.5;8;25.0;
46;3;26.0;30.577917099;9;32.186270833;1;17.625;12.5;9;25.0;
47;3;27.0;31.0931358337;9;32.2797131538;1;17.625;12.5;9;25.0;
48;4;27.7666378021;30.528793335;9;32.3730533123;1;17.625;12.5;10;25.0;
49;5;27.3999996185;29.0;9;32.4662125111;1;17.625;12.5;10;25.0;
50;6;27.3999996185;29.0;8;32.5591139793;1;17.625;12.5;11;25.0;
51;6;27.7976531982;30.0;8;32.6516827345;1;17.625;13.5;11;25.0;
52;6;27.8082866669;30.645362854;8;32.7438464165;1;17.625;14.5;12;25.0;
53;7;27.8190612793;30.6734848022;5;42.8355352879;1;17.625;15.5;12;25.0;
54;7;29.8299713135;30.0;5;43.3266811371;1;17.625;16.5;12;25.0;
55;7;30.8780040741;31.0;5;44.7916206121;2;17.625;17.5;11;40.0;
56;7;31.905166626;33.0;5;45.2690302134;2;18.625;18.5;11;40.75;
57;7;31.8634357452;36.0;5;45.7194532156;2;19.625;19.5;11;41.4193744659;
58;7;32.8748168945;37.0;6;47.1428660154;2;20.625;20.5;12;42.0072898865;
59;7;33.4990844727;40.8104858398;6;47.5697675943;2;21.625;21.5;12;42.5162696838;
60;7;35.0116348267;43.0;7;48.971675396;2;22.625;22.5;12;42.9513263702;
61;7;36.0376281738;46.6059188843;7;49.4198349714;2;23.625;22.5;13;43.3190898895;
62;7;37.0633354187;49.6288757324;11;49.9094376564;2;23.7467956543;22.5;13;43.6270179749;
63;8;37.0887565613;52.6712722778;11;52.1078135967;2;23.816078186;22.5;13;43.8827629089;
64;8;36.3728790283;56.3062057495;12;53.9533541203;2;23.8736209869;22.5;14;44.0;
65;8;36.1375198364;61.6173400879;12;55.5054233074;2;23.8999996185;22.5;14;44.0;
66;8;37.963432312;60.1525421143;13;56.8284170628;2;23.8999996185;22.5;14;44.0;
67;8;37.8704490662;62.5379142761;14;58.083294034;2;23.8999996185;22.5;15;44.0;
68;8;37.9791374207;63.7000694275;14;59.0940551758;2;23.8999996185;22.5;15;44.0;
69;8;37.2572822571;64.0474090576;16;61.0776973963;2;23.8999996185;22.5;15;44.0;
70;9;35.5999984741;68.4275131226;16;62.104100585;2;21.8999996185;23.5;16;44.0;
71;9;35.5999984741;70.2032928467;16;63.1124705076;3;20.8999996185;24.5;15;44.0;
72;9;34.5999984741;73.5469207764;17;64.1059827805;3;19.8999996185;25.5;15;44.0;
73;9;33.5999984741;76.317489624;18;65.0877375603;3;18.8999996185;26.5;15;44.0;
74;9;32.5999984741;78.7145767212;19;65.9771955013;3;18.2749996185;27.5;15;44.0;
75;10;32.0130996704;80.985496521;18;66.7960762978;3;18.2749996185;28.5;16;44.0;
76;10;32.5999984741;79.1533889771;19;67.6329233646;3;18.2749996185;29.5;16;44.0;
77;11;30.6000003815;82.2961349487;19;69.4859722853;3;18.2749996185;30.5;16;44.0;
78;11;30.6000003815;86.4388656616;19;70.4207179546;3;18.2749996185;31.5;16;45.5699996948;
79;11;31.0;89.7078704834;19;71.3712642193;3;18.4032497406;32.5;17;46.8255519867;
80;11;32.0;89.2973175049;20;72.3352885246;3;18.5102500916;33.5;18;47.8118495941;
81;11;33.0;89.6213150024;20;74.3102798462;3;18.598400116;34.5;17;49.5761852264;
82;12;33.6247596741;89.8578338623;13;98.3235683441;3;20.6702575684;33.5;18;50.0199999809;
83;12;36.6310005188;90.4614334106;15;103.562955618;3;22.7250003815;33.5;18;50.0401959419;
84;14;40.6896133423;91.6464309692;13;107.442084074;4;23.9590454102;33.5;17;50.0605818033;
85;14;41.7491760254;95.8309555054;13;110.805818439;4;24.7250003815;33.5;18;50.0811508894;
86;14;44.8096160889;95.7830810547;15;113.626897097;4;25.9682598114;33.5;18;50.1018965244;
87;14;47.2716140747;98.9738311768;16;115.915313601;4;26.9729270935;32.5;19;50.1228116751;
88;14;49.2371406555;100.903427124;18;117.780724287;5;27.2776317596;31.5;17;50.1438889503;
89;14;50.3785247803;102.958190918;18;119.348220706;5;25.0249996185;33.0719451904;17;50.1651208401;
90;14;51.5186042786;105.015098572;18;121.406302452;6;24.0249996185;34.0825614929;16;50.1864993572;
91;14;53.6570053101;108.074111938;19;122.383744478;6;23.0249996185;35.0932502747;16;51.2080165148;
92;14;55.3933982849;111.063026428;19;123.348273158;6;23.0249996185;39.0825614929;17;51.309664011;
93;14;55.7660942078;113.377037048;20;124.297920942;6;23.0249996185;42.0825614929;17;51.4169691801;
94;14;56.6781196594;117.099151611;20;125.230949283;7;23.7250003815;46.0825614929;16;52.5301648378;
95;14;56.8538398743;119.156692505;21;126.145845056;7;24.7250003815;50.0825614929;16;52.7494707108;
96;14;57.0275802612;120.214950562;21;127.041316986;7;24.7250003815;54.0825614929;17;53.9839891195;
97;14;61.324848175;122.485794067;22;127.916283011;8;25.7250003815;58.8114128113;15;54.2944645882;
98;14;64.3609466553;125.13343811;23;128.769861698;8;26.7250003815;62.0825614929;16;54.6245671511;
99;14;66.5571594238;127.479499817;24;129.601349831;8;26.7250003815;65.9246444702;18;54.9750158787;
100;14;67.5509109497;130.540222168;25;130.410210013;8;27.7250003815;65.9862518311;18;55.3464471102;
