Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;11.0;4;20.0;
3;2;8.19999980927;12.1000003815;5;24.1124999523;1;8.0;10.0;4;20.0;
4;2;9.22249984741;11.5;5;24.2364046574;1;8.0;10.0;4;20.0;
5;2;9.84728145599;11.5;5;24.3725773096;1;8.0;10.0;4;20.0;
6;2;11.0117731094;11.5;5;24.5218783617;1;9.0;10.0;4;20.0;
7;2;12.0565643311;11.5;5;24.6851472855;1;9.5;10.0;4;20.0;
8;2;12.405544281;11.5;5;25.340031147;1;9.5;10.0;4;20.3999996185;
9;2;12.6020097733;11.7299995422;5;25.9150743484;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;12.7745227814;11.9106416702;5;27.4451127052;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;13.2335338593;12.5274600983;5;28.7648246288;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.9628257751;13.0216779709;5;29.9030094147;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;16.9628257751;13.4066829681;5;30.8959269524;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;18.9628257751;13.6998376846;5;31.7803142071;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;20.3290309906;13.9190797806;5;32.4273490906;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;21.4745903015;14.0;5;32.9507789612;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;22.6316184998;14.0;6;33.510178566;1;15.7228336334;12.4808797836;5;25.0;
18;2;23.7994384766;14.0;6;34.1019620895;1;16.7228336334;12.5;5;25.0;
19;2;24.230588913;14.0;6;34.7211914062;3;18.625;12.6999998093;3;26.0;
20;2;24.4163570404;14.0;7;35.3616409302;3;19.625;12.5;4;26.0499999523;
21;3;24.6084918976;14.0;6;36.0159702301;3;19.8612499237;12.5;4;26.1019749641;
22;3;22.6084918976;15.0;6;36.6760072708;3;19.625;12.8305921555;4;26.1559499502;
23;3;23.6084918976;14.0;6;37.3331270218;3;19.625;12.8467845917;4;26.2119446993;
24;3;24.6084918976;14.0;6;37.9786872864;3;19.625;12.8635835648;4;26.269973278;
25;3;22.6084918976;15.0;6;38.6044816971;3;19.625;12.8809919357;4;26.3300433159;
26;3;21.6084918976;15.0;6;39.2031593323;3;19.625;12.8990125656;5;26.3921557665;
27;3;21.3999996185;15.0;6;39.7685651779;4;19.625;12.9176464081;5;26.4563041925;
28;3;20.3999996185;15.0;6;40.2959661484;4;19.625;12.9368915558;4;26.5224741697;
29;3;20.3999996185;16.0;6;40.7821531296;4;19.625;12.5;4;26.5906432867;
30;3;20.3999996185;17.0;6;41.2254190445;4;19.625;12.5;4;26.6607804298;
31;3;20.3676261902;18.0;6;41.6254329681;4;19.625;12.5;4;26.7328453064;
32;3;19.4876289368;19.0;7;41.9830417633;4;18.0148906708;13.5;4;26.8067884445;
33;3;18.5949115753;20.0;7;42.300031662;4;17.0315284729;14.5;4;26.8825509548;
34;3;18.2900085449;21.0;8;42.578877449;4;16.0485744476;15.5;4;26.9600640535;
35;3;18.3736629486;22.0;8;42.822508812;4;16.625;14.4800319672;4;27.0392494202;
36;3;19.4467525482;23.5;7;44.0340986252;4;17.625;13.5196247101;4;27.120018959;
37;3;20.5102291107;24.5;7;44.2468979359;4;16.1020050049;13.5;4;27.2022752762;
38;3;20.8740692139;25.0;7;44.3105909824;4;15.1205120087;14.5;5;27.2859115601;
39;3;20.5750007629;26.5302963257;9;44.341766119;5;14.5143299103;15.5;4;37.3708124161;
