Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;2;8.0;10.1999998093;3;21.0;
5;1;9.60000038147;11.5;6;23.0;2;8.14999961853;10.0;2;21.0599999428;
6;1;10.6000003815;11.5;6;23.0;2;9.23849964142;10.0;2;21.1229639053;
7;1;11.6000003815;11.5;6;23.0;2;9.75266647339;10.0;2;21.1889609098;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.76751613617;10.0;2;21.6699410677;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;9.87573719025;10.1999998093;2;22.0818096399;
10;1;12.1463851929;11.9106416702;6;24.0;2;9.96840667725;10.3632001877;2;22.4358423948;
11;1;12.2000007629;12.0;6;25.2000007629;2;10.0480642319;10.4951858521;2;23.611035943;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;10.3124837875;11.0209560394;3;24.615765214;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;12.1056518555;11.4571752548;3;25.4640146494;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;14.1056518555;11.8107032776;3;26.1761806011;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;16.1056518555;12.0916318893;3;26.7751014233;
16;1;18.1463851929;13.943564415;7;28.0;2;17.2071437836;12.3113050461;3;27.2831678391;
17;1;19.1463851929;14.0;7;28.0;2;18.2451515198;12.4808797836;3;27.4996597767;
18;1;20.1463851929;14.0;7;28.0;2;19.2852573395;12.5;2;27.687142849;
19;1;20.3999996185;14.0;7;28.0;2;20.2296066284;12.5;3;27.883649826;
20;1;20.3999996185;14.0;8;28.0;2;20.2738208771;12.5;3;28.0888605118;
21;1;20.3999996185;14.0;8;28.0;2;20.3199939728;12.5;3;28.3023359776;
22;1;20.3999996185;14.0;8;28.0;2;20.368024826;12.5;3;28.5235154629;
23;2;20.3999996185;14.0;7;28.0;3;20.4177913666;12.5;2;28.7517154217;
24;2;20.3999996185;14.0;7;28.0;3;19.625;12.5;3;28.986133337;
25;2;20.3999996185;14.0;7;28.0;4;20.5218811035;12.5;2;29.22585392;
26;2;20.3999996185;14.0;8;28.0;4;20.5758171082;12.5;1;29.4698610306;
27;2;20.3999996185;14.0;8;28.0;4;20.6307182312;12.5;1;29.7170505524;
28;2;20.3999996185;14.0;8;28.0;4;19.625;13.5;1;29.9662499428;
29;2;20.3999996185;14.0;8;28.0;4;20.625;12.5;2;30.2162384987;
30;2;20.3999996185;14.0;8;28.0;4;19.625;13.5;2;31.4657707214;
31;2;20.3999996185;14.0;8;28.0;4;19.625;14.0;2;31.8836010695;
32;2;20.3999996185;14.0;8;28.0;4;19.9105606079;15.0850000381;2;32.3254199028;
33;2;20.3999996185;14.0;8;28.0;4;19.9656639099;15.5;2;32.7935922146;
34;2;20.3999996185;14.0;8;28.0;4;20.625;15.2971353531;2;33.2907601595;
35;2;20.3999996185;14.0;8;28.0;4;20.625;14.5;2;33.8197770119;
36;2;20.3999996185;14.0;9;28.0;4;20.4994773865;16.5;2;34.3835952282;
37;2;20.3999996185;14.0;9;28.0;4;21.1113090515;16.5;2;34.9851038456;
38;2;20.3999996185;14.0;9;28.0;4;20.0;16.5;2;35.6269114017;
39;2;20.3999996185;14.0;9;28.0;4;20.7470016479;15.5;2;36.3110692501;
40;2;20.3999996185;14.0;9;28.0;4;21.5449905396;16.5;1;37.0387516022;
41;2;20.3999996185;14.0;11;28.0;4;21.7087192535;17.5;1;37.8099017143;
42;2;20.3999996185;14.0;11;28.0;4;21.8822288513;18.5;2;38.6228842735;
43;3;21.3999996185;14.5;10;29.0;4;22.0651493073;19.5;2;39.4741783142;
44;3;22.3999996185;14.5;11;29.0850000381;4;22.256690979;20.5;2;40.3581748009;
45;3;22.7255001068;16.5;11;29.1763027906;4;23.4555892944;20.5;3;41.2671203613;
46;3;22.7528915405;18.5;12;29.2742146254;5;22.9080886841;21.5;2;42.1912689209;
47;3;22.3999996185;20.5;12;29.3790287971;5;23.937084198;23.5;3;43.1192541122;
48;3;22.813709259;22.5;13;29.4910193682;5;25.9640235901;25.5;3;44.0386772156;
49;3;22.8473052979;24.0;14;29.6104347706;5;25.988986969;27.5;5;44.9368562698;
50;3;22.8831291199;24.0;15;29.7374911308;5;24.625;29.5;6;45.7645931244;
51;3;22.3999996185;24.8687458038;16;29.8723640442;6;25.625;29.5;5;47.4981632233;
52;3;22.3999996185;24.9361820221;16;30.0151810646;6;27.625;31.5;5;48.2757920027;
53;3;23.0045547485;24.0;16;30.1660137177;6;27.6168022156;33.5;6;49.0077023506;
54;3;23.0498046875;24.0;16;30.3248689175;6;26.6168022156;33.5;8;49.689941287;
55;3;22.3999996185;25.0;16;30.4916813374;6;26.6499996185;34.5;8;50.3210229874;
56;3;23.1475048065;24.0;16;31.6663062572;6;27.6499996185;35.5;8;50.9016423225;
57;3;24.1998920441;25.0;16;31.8685133457;6;26.6499996185;34.5;10;51.4342569113;
58;3;24.3999996185;27.0;17;32.0781776905;6;26.6499996185;34.5;11;51.9226156473;
59;4;24.3999996185;27.0;17;32.294878602;6;26.6499996185;35.5;8;52.3712921143;
60;4;24.3999996185;29.0;17;32.5180991888;6;26.7221927643;36.5;9;52.7852728367;
61;4;24.3999996185;30.7184753418;19;32.7472288609;6;25.7221927643;35.5;11;53.1696169376;
62;4;25.3999996185;29.0;19;32.9815660715;6;25.7221927643;35.5;12;53.4362905025;
63;4;24.3999996185;30.0;19;33.2203249931;6;24.7221927643;34.5;12;53.6205644608;
64;4;25.3999996185;29.5719451904;19;33.4626448154;7;25.0249996185;34.5;8;71.0639474392;
65;4;25.6892566681;29.5825614929;19;33.707600832;7;28.0249996185;33.5;9;72.1286585331;
66;4;25.7563304901;29.0;20;34.9542189837;7;31.0249996185;34.5;9;73.0887072086;
67;4;26.8238601685;30.0;20;35.241491437;7;33.0250015259;35.5;9;73.94632411;
68;4;27.8915481567;31.0;20;35.5295774937;7;34.4749984741;36.5;10;74.7082440853;
69;4;28.9590873718;32.0;21;35.8174563646;7;34.4749984741;37.5;10;77.8317279816;
70;4;30.0261764526;33.0;21;37.6079039574;7;34.8935012817;39.0;11;80.4785900116;
71;4;31.536907196;35.3476524353;22;39.0595061779;7;35.2386627197;40.3899993896;12;82.698182106;
72;4;30.1375198364;37.5172386169;22;40.2278137207;7;35.5195198059;41.6872596741;12;84.5495085716;
73;4;31.369758606;36.9515228271;22;41.1732316017;7;33.7139587402;43.9097442627;12;85.9446353912;
74;4;30.5353660583;37.5954856873;21;41.7795997858;7;34.832901001;44.0;12;86.9950146675;
75;4;30.6000003815;38.7425422668;22;42.1664742231;7;35.897354126;45.0;14;87.6978902817;
76;4;30.6000003815;39.783493042;22;42.5478579998;8;31.9378547668;48.0;12;87.9999985695;
77;4;29.6000003815;38.8260612488;22;42.9224756956;8;30.7999992371;51.0;12;88.2999987602;
78;4;29.6000003815;38.8702392578;20;43.2892335653;8;29.7999992371;54.0;11;88.5960988998;
79;4;28.9950256348;39.9160079956;21;43.6472315788;8;28.7999992371;57.0;12;88.8865847588;
80;5;25.9950256348;41.9633483887;15;59.9957633018;8;27.7999992371;60.0;13;89.1698584557;
81;5;27.6000003815;42.01222229;14;61.1343126297;8;26.7999992371;61.0;13;89.4444742203;
82;5;29.6000003815;43.0625839233;15;62.1681421995;8;26.7999992371;63.0;13;89.7091646194;
83;5;30.6000003815;44.1143836975;15;63.0975879431;8;28.7999992371;63.0;16;89.9628605843;
84;5;29.6000003815;44.167552948;15;63.927048564;8;30.7999992371;65.0;16;90.204703331;
85;5;29.6000003815;45.2220191956;16;64.6637661457;8;32.7999992371;68.0;17;90.4340496063;
86;5;30.6000003815;47.2776947021;15;65.316657424;8;31.7999992371;71.0;17;90.6504631042;
87;5;31.6000003815;49.1086578369;15;65.8953202963;8;30.7999992371;74.0;17;90.8537092209;
88;5;32.5999984741;50.2357635498;15;66.409301877;8;29.7999992371;77.0;18;91.0437355042;
89;5;32.5999984741;51.3580474854;16;66.6713378429;8;29.2999992371;80.0;18;91.2206544876;
90;5;31.6000003815;51.4175109863;16;66.8830182552;8;29.2999992371;83.0;19;91.384721756;
91;5;31.6000003815;52.4776153564;16;67.0261446238;8;29.2999992371;85.5999984741;19;91.5363111496;
92;5;32.5999984741;54.5382156372;18;67.1698832512;8;29.2999992371;87.5999984741;20;91.6758928299;
93;5;31.6000003815;54.5991859436;18;67.3139331341;8;30.2999992371;86.5999984741;20;91.8040122986;
94;5;31.6000003815;55.660369873;18;67.4579879045;8;31.2999992371;86.5999984741;22;91.9212675095;
95;5;32.5999984741;57.7216186523;18;67.6017394066;8;32.2999992371;86.5999984741;22;92.0;
96;5;31.6000003815;57.7827835083;19;67.744879961;8;33.2999992371;86.5999984741;23;92.0;
97;5;31.6000003815;58.8437194824;19;67.8871057034;8;33.7999992371;86.5999984741;23;92.0;
98;5;32.5999984741;60.9042739868;20;68.0281193256;8;33.7999992371;85.5999984741;25;92.0;
99;5;31.6000003815;60.964302063;20;68.1676328182;8;31.7999992371;86.5999984741;26;92.0;
100;5;31.6000003815;62.0236663818;21;68.3053697348;8;30.7999992371;87.5999984741;26;92.0;
101;5;32.5999984741;64.0822219849;23;68.4410688877;8;29.7999992371;88.5999984741;27;92.0;
102;5;30.6000003815;64.1398620605;23;68.5744845867;8;29.2999992371;89.5999984741;27;92.0;
103;4;28.6000003815;57.1964492798;23;66.6896004677;9;30.2999992371;93.5999984741;25;93.9957473278;
