Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;2;8.0;12.3000001907;5;24.0;1;8.0;10.0;5;20.0;
4;2;9.19999980927;11.5;5;24.0750000477;1;8.0;10.0;4;20.0;
5;2;9.81500053406;11.5;5;24.1548187733;1;8.0;10.0;4;20.0;
6;2;10.9464464188;11.5;5;24.2396422625;1;9.0;10.0;4;20.0;
7;2;11.9718933105;11.5;5;24.32964468;1;9.5;10.0;4;20.0;
8;2;12.2988929749;11.5;5;24.8982805014;2;9.5;10.1999998093;3;21.3999996185;
9;2;12.4694843292;11.7299995422;5;25.3755149841;2;9.81500053406;10.1999998093;3;21.8264003992;
10;2;12.612654686;11.9106416702;5;25.6777273417;2;9.91094017029;10.3632001877;3;22.1992716789;
11;2;12.7033185959;12.0;5;27.0425190926;2;9.99483585358;10.4951858521;2;23.4054436684;
12;2;14.6991405487;12.6000003815;5;28.1780595779;2;10.2662248611;11.0209560394;3;24.4501843452;
13;2;16.6991405487;13.0788002014;5;29.1130933762;2;12.0683965683;11.4571752548;3;25.3486692905;
14;2;18.6991405487;13.4505519867;5;29.8831698895;2;14.0683965683;11.8107032776;3;26.1225088835;
15;2;19.8716163635;13.7328653336;5;30.5241334438;2;16.0683956146;12.0916318893;3;26.7957427502;
16;2;20.9374866486;13.943564415;5;30.8707222939;2;17.2117881775;12.3113050461;3;27.3919057846;
17;2;22.0076026917;14.0;6;31.1184449196;2;18.2696170807;12.4808797836;3;27.7113106251;
18;2;23.0819187164;14.0;6;31.3798191547;2;19.3328781128;12.5;3;28.0173821449;
19;2;23.4139442444;14.0;6;31.6542665958;2;20.3039112091;12.5;4;28.3487696648;
20;2;23.4962806702;14.0;6;31.9409706593;2;20.3784732819;12.5;4;28.7054548264;
21;2;23.5822906494;14.0;7;32.2388696671;2;20.4587268829;12.5;4;29.0869145393;
22;4;23.671661377;14.0;5;32.5466594696;2;20.5445556641;12.5;5;29.4920539856;
23;4;23.7639980316;14.0;5;32.8628044128;2;20.6357116699;12.5;5;29.9191560745;
24;4;23.8588409424;14.0;5;33.1855583191;2;20.7318096161;12.5;6;30.3658571243;
25;4;22.3999996185;15.0;5;33.5129971504;2;20.8323173523;12.5;6;30.8291530609;
26;4;21.3999996185;15.0;5;33.8430604935;2;20.9365596771;12.5;6;31.3054442406;
27;4;21.1529178619;16.0;5;34.1735987663;2;21.0437240601;12.5;6;31.790620327;
28;4;20.25207901;17.0;6;34.5024294853;2;21.1528892517;12.5;6;32.2801818848;
29;4;19.3507289886;18.0;6;34.827393055;2;21.2630405426;12.5;6;32.7693967819;
30;4;18.3999996185;17.0;6;35.1464104652;2;19.3731136322;13.5;6;33.2534770966;
31;4;19.3999996185;17.0;6;35.4575357437;2;18.625;13.5;6;33.7277650833;
32;4;18.3999996185;16.0;5;35.7590041161;2;19.625;14.5;6;34.187912941;
33;4;18.3999996185;17.0;5;36.0492677689;2;19.625;15.5;6;34.6300430298;
34;4;17.814781189;18.0;5;37.3270263672;2;19.625;16.5;5;35.0508718491;
35;4;17.8981075287;19.0;5;37.6112408638;2;19.625;17.5;5;35.4477939606;
36;4;18.5773735046;20.0;5;37.8813357353;2;18.625;16.5;5;35.8189210892;
37;4;19.6523418427;21.0;5;38.1367946863;2;18.625;16.5;3;36.1630792618;
38;4;20.722864151;22.0;5;38.3773516417;2;18.1366920471;16.5;5;36.4797668457;
39;4;21.788860321;23.0;6;39.602966547;2;17.2079467773;16.5;5;36.7690839767;
40;5;23.1808891296;24.5;5;39.9038012028;2;16.2079467773;15.5;5;37.0316419601;
41;5;23.9072971344;25.0;5;40.1973085403;2;15.582947731;15.5;6;37.2684679031;
42;5;25.3160247803;26.0;6;40.4843450785;2;16.5829467773;16.5;6;37.4809007645;
43;5;26.0082454681;28.0;6;40.7658679485;2;16.8082027435;17.5;6;37.6704978943;
44;5;27.8297615051;30.0;6;41.0428959131;2;14.8082027435;18.5;6;37.8389520645;
45;6;28.0929851532;32.0;6;41.3164763451;2;14.0;19.5;7;37.9880180359;
46;7;29.9949436188;34.0;5;41.5436567068;2;14.0;20.5;8;38.0;
47;7;30.525428772;34.8961105347;5;41.7126406431;2;14.0;21.5;8;38.0;
48;7;31.7317962646;34.6366577148;6;41.8909494877;2;15.0;20.5;9;38.0;
49;7;32.7786941528;34.6476516724;6;43.0786780119;2;16.0;20.5;9;38.0;
50;7;34.6236038208;35.0;6;43.275839448;2;17.0;20.5;9;38.0;
51;7;35.6827507019;36.0;7;43.4823559523;2;18.0;21.5;10;38.0;
52;7;35.3361663818;37.680896759;8;43.6980478764;2;19.0;22.5;10;38.0;
53;7;34.5499992371;39.6920509338;8;44.9226254225;2;19.625;22.5;10;38.0;
54;7;36.4548492432;40.7032318115;9;45.2056816816;2;19.625;22.5;11;38.0;
55;7;37.5180397034;42.414440155;9;45.4986639023;2;19.625;22.5;11;38.0;
56;7;37.9141998291;43.4256629944;10;45.8009462357;2;19.625;22.5;11;38.0;
57;7;37.3389282227;44.7000007629;10;46.1117768288;2;19.625;22.5;11;38.0;
58;8;37.5499992371;45.4481506348;10;46.4302830696;2;20.625;22.5;12;38.0;
59;9;37.7924499512;44.0;9;46.7554795742;3;21.625;22.5;11;38.0;
60;9;37.8652420044;44.7706451416;10;47.0862822533;3;22.5499992371;22.5;11;38.0;
61;9;37.4367790222;45.7000007629;10;47.4215233326;3;22.5499992371;22.5;12;38.0;
62;9;38.4627609253;44.7000007629;11;49.5703743696;3;22.5499992371;22.5;12;38.0;
63;9;39.0931472778;46.1991119385;11;51.3692275286;3;22.5499992371;22.5;12;38.0;
64;10;40.1032600403;45.9467201233;10;52.8741710186;3;22.5499992371;22.5;11;38.0;
65;10;39.4945983887;45.6162643433;10;54.146242857;3;22.5499992371;22.5;14;38.0;
66;10;40.3267326355;47.6273918152;10;55.0699486732;3;22.5499992371;22.5;14;38.0;
67;10;40.6866989136;47.6030311584;10;56.7654902935;3;22.5499992371;22.5;14;38.0;
68;10;40.3539276123;48.7527694702;10;58.487462759;3;22.5499992371;22.5;14;38.0;
69;10;41.1730270386;53.6469955444;10;59.1888774633;3;22.5499992371;22.5;16;38.0;
70;10;43.2000007629;54.0212173462;11;60.8014740944;3;22.5499992371;22.5;15;38.0;
71;11;44.0666389465;57.2302436829;10;62.4732710123;3;22.5499992371;22.5;15;38.0;
72;11;45.5298995972;62.4784584045;10;63.1204658747;3;22.5499992371;22.5;15;38.0;
73;11;47.099395752;66.4029541016;10;63.7689974904;3;22.5499992371;22.5;15;38.0;
74;11;45.7702331543;72.0195922852;13;64.4171864986;3;22.5499992371;22.5;15;38.0;
75;12;47.1396255493;75.4206695557;12;65.063508451;3;22.5499992371;22.5;14;38.0;
76;12;48.2000007629;76.227104187;12;65.7065805793;3;22.5499992371;22.5;14;38.0;
77;12;50.5852508545;79.0782241821;14;66.3451519012;3;22.5499992371;22.5;11;39.3900003433;
78;12;51.6540374756;83.1060638428;15;66.9780825973;3;22.8627510071;23.0;12;40.5194797516;
79;12;52.1100616455;88.1342010498;15;67.6043341756;3;23.1168842316;23.3899993896;12;41.424580574;
80;12;52.7780914307;91.1626281738;16;68.2229583263;3;23.3205318451;23.6872596741;12;42.1435155869;
81;14;50.5930786133;96.343421936;16;68.8310242891;3;23.4822921753;23.9097423553;13;42.5640974045;
82;15;51.162437439;95.9400863647;15;69.4193603992;4;23.576921463;24.0;12;42.773223877;
83;15;53.255065918;97.9830474854;16;69.9977084398;4;23.6239738464;24.0;11;42.9544582367;
84;16;52.3315658569;101.964759827;17;70.5160727501;4;21.6647529602;25.0;10;43.0;
85;16;50.3315658569;104.147605896;17;70.9722626209;4;20.6749992371;26.0;10;43.0;
86;16;49.3315658569;106.258155823;18;71.4264420271;4;19.6749992371;27.0;10;43.0;
87;16;49.2000007629;107.713226318;18;72.8774047494;4;18.6749992371;26.0;10;43.0;
88;16;51.2000007629;106.938705444;18;74.329190731;4;18.6749992371;26.0;11;43.0;
89;16;56.7816848755;103.161636353;18;75.7434000373;4;19.2999992371;27.0;11;43.0;
90;16;58.4198532104;108.121658325;20;77.2143945694;4;20.2999992371;28.0;12;43.0;
91;16;58.4331130981;114.208137512;21;77.8141222;5;20.2999992371;29.0;11;43.0;
92;16;57.875;120.648872375;21;78.4272054434;5;20.2999992371;30.0;10;43.0;
93;16;59.1166915894;127.857444763;22;79.0543863773;5;20.2999992371;31.0;7;43.0;
94;17;58.904624939;132.794006348;22;79.6965436339;5;20.2999992371;32.0;8;43.0;
95;18;57.875;136.905609131;21;82.6241865158;5;20.2999992371;33.0;8;43.0;
96;18;58.5361862183;143.955230713;23;85.6591091752;5;20.2999992371;34.0;8;43.0;
97;18;57.9016494751;150.247650146;24;88.7849802971;5;20.2999992371;35.0;9;43.0;
98;18;59.4769363403;153.296554565;24;91.9853674173;5;20.2999992371;36.0;9;43.0;
99;18;58.917930603;156.492904663;24;96.2446637154;5;20.2999992371;37.0;8;43.0;
100;18;61.1999969482;159.76902771;25;100.608708024;5;20.2999992371;38.0;7;43.0;
