Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;12.2000007629;12.0;6;25.2000007629;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;14.1463851929;12.8000001907;5;27.1576004028;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;16.1463851929;13.0788002014;5;27.9311039448;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;18.1463851929;13.4505519867;5;28.5263216496;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;19.4645614624;13.7328653336;5;28.978894949;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;20.4739151001;13.943564415;5;29.1235172749;2;15.7228336334;12.5113048553;4;25.9617595673;
17;2;21.4834403992;14.0;5;29.1558350325;2;17.7228336334;12.4808797836;4;26.1299999952;
18;2;22.4931354523;14.0;5;29.1887089014;2;18.7228336334;12.5;4;26.2754310369;
19;2;22.7566127777;14.0;7;29.2221269608;2;19.625;12.5;5;26.4377241135;
20;2;22.7666378021;14.0;7;29.2560760975;2;19.625;12.5;5;26.6183350086;
21;2;22.7768230438;14.0;6;29.2905418873;2;19.625;12.5;5;26.8187118769;
22;2;22.7871627808;14.0;6;29.3255085945;2;19.625;12.5;6;27.0402543545;
23;2;22.7976531982;14.0;8;29.3609591722;2;19.625;12.5;6;27.2842636108;
24;2;22.8082866669;14.0;8;29.3968753815;2;19.625;12.5;6;27.5518820286;
25;2;22.3999996185;14.4190626144;9;29.4332377911;3;19.625;12.5;5;27.8440244198;
26;2;20.8299713135;15.0;9;29.4700255394;3;19.625;12.5;5;28.1613030434;
27;2;19.8410072327;16.0;8;29.5072168112;3;19.625;12.5;5;28.5039470196;
28;2;18.8521652222;17.0;8;29.5447884798;3;19.625;12.5;5;28.871723175;
29;2;17.8634357452;18.0;8;29.5827163458;3;19.625;12.5;5;29.263862133;
30;2;16.8748149872;19.0;8;29.6209751368;3;17.625;13.5;5;29.6789975166;
31;2;15.8862924576;20.0;8;29.6595385075;3;16.625;14.5;5;30.1151270866;
32;2;14.8978614807;21.0;8;29.6983793974;3;15.625;15.5;5;30.5695996284;
33;2;14.509513855;22.0;8;29.7374696732;3;14.625;16.5;5;31.0391392708;
34;3;14.521241188;23.0;8;29.7767804861;3;14.0;17.5;4;31.5199065208;
35;3;14.5330343246;24.0;8;29.8162822723;3;14.0;18.5;4;32.007601738;
36;3;14.5448846817;25.0;8;29.8559447527;3;14.0;19.5;4;32.4976010323;
37;3;14.5567836761;26.0;9;29.8957372904;3;14.0;20.5;5;32.9851250648;
38;3;14.5687217712;27.0;9;29.9356285334;3;15.0;18.5;6;33.465420723;
39;4;15.5806884766;25.0;6;49.9755871296;3;16.0;17.5;7;33.9339466095;
40;5;15.0;26.9877929688;7;51.2155818939;3;17.0;16.5;7;34.3865451813;
41;5;16.0;28.0077896118;7;52.2731785774;3;18.0;15.5;8;34.8195896149;
42;5;18.0;26.0277900696;7;53.1535065174;3;19.0;14.5;9;35.2300891876;
43;5;16.6286640167;26.0;8;54.8717904091;3;19.625;13.5;9;35.6157541275;
44;5;17.6406364441;27.5;8;55.4689185619;3;19.625;12.5;10;35.9750175476;
45;5;19.0;26.5100002289;8;55.947855711;3;19.625;12.5;10;36.307009697;
46;5;20.9765491486;28.5100002289;8;56.3150857687;3;19.625;12.5;10;36.6115064621;
47;5;21.0;30.5100002289;9;57.3750070333;3;19.625;12.5;11;36.8888463974;
48;5;24.0125007629;33.5100021362;9;57.4848890305;3;19.625;12.5;11;37.1398382187;
49;5;27.0304660797;36.5100021362;11;57.59667027;3;19.625;12.5;11;37.3656587601;
50;5;29.3790016174;38.0;12;57.7103396654;4;20.625;15.5;9;38.5677556992;
51;5;30.689950943;38.0;12;57.8258811235;4;21.625;18.5;9;38.8777569532;
52;5;32.0;39.0;14;57.9432737827;4;21.625;21.5;9;39.1828206778;
53;5;33.7559509277;39.6349868774;14;58.0624912977;4;21.625;24.5;12;39.4377241135;
54;5;34.4000015259;40.26902771;16;58.1835010052;4;21.625;27.5;12;39.6183350086;
55;5;35.4000015259;40.3109092712;16;58.3062638044;4;21.625;27.5;13;39.8187118769;
56;6;35.9000015259;40.3538703918;13;87.1807336807;4;21.625;28.4093551636;12;40.0402543545;
57;6;34.9000015259;42.397895813;14;89.3193582296;4;22.0840568542;27.5;13;40.2842636108;
58;6;35.7012710571;44.4429740906;14;90.9813541174;4;22.1389598846;27.5;13;40.5518820286;
59;6;35.3982315063;45.6586914062;15;92.2258754969;4;21.625;27.5;11;40.8440244198;
60;6;35.8217163086;47.0;16;93.1377187967;4;21.625;27.5;12;41.1613030434;
61;7;35.442035675;49.680896759;16;93.8020839691;4;22.625;27.5;13;41.5039470196;
62;7;35.3152313232;50.9412765503;17;93.95987463;4;21.625;27.5;13;41.871723175;
63;7;34.9000015259;52.683265686;17;94.0943602324;4;21.625;27.5;13;42.263862133;
64;7;36.1117744446;52.7144393921;19;94.2299013138;4;21.625;27.5;14;42.6789975166;
65;7;36.5;54.7256622314;18;94.3663791418;4;21.625;27.5;14;43.1151270866;
66;7;38.1606826782;54.7369003296;17;99.2114216089;4;21.625;27.5;14;43.5695996284;
67;7;39.5121994019;55.7499923706;17;103.837754726;4;21.625;27.5;14;44.0391392708;
68;7;39.8005142212;55.7631149292;18;106.545913577;4;21.625;27.5;14;44.5199065208;
69;7;41.0359344482;56.7762718201;18;108.489177227;4;21.625;27.5;15;45.007601738;
70;7;41.2291717529;56.7894477844;18;109.258500576;4;21.625;27.5;15;45.4976010323;
71;8;41.8272323608;56.0;19;109.642314911;4;21.625;27.5;15;45.9851250648;
72;8;41.889503479;58.0;21;110.035922647;4;21.625;27.5;15;46.465420723;
73;8;38.4000015259;62.2898864746;21;110.438538194;4;21.625;27.5;15;46.9339466095;
74;8;37.4000015259;64.455871582;21;110.849252343;4;22.625;27.5;16;47.3865451813;
75;8;36.4000015259;66.6264343262;19;111.267037749;4;23.625;27.5;16;47.8195896149;
76;8;35.4000015259;68.8011016846;20;111.690761805;4;23.5499992371;28.5;15;48.4264802933;
77;9;35.4000015259;70.9793319702;18;113.119199991;4;23.5499992371;27.5;16;50.397603035;
78;9;36.4000015259;74.1605606079;18;113.526053667;4;21.625;29.0;16;52.076625824;
79;9;37.4000015259;77.3441696167;19;113.937472165;5;22.0255012512;28.3899993896;16;53.4951934814;
80;9;37.4000015259;80.5295028687;20;114.351824999;6;22.1592674255;28.6872596741;13;59.6884298325;
81;9;37.4000015259;83.7159118652;20;114.76750046;6;23.2593841553;29.9097423553;13;60.6924490929;
82;9;37.4000015259;86.9027099609;20;115.182928026;6;24.2999992371;31.0;14;61.4405107498;
83;10;37.4000015259;89.5380477905;19;115.596598506;6;26.2999992371;32.0;14;62.1165046692;
84;11;38.4000015259;87.5492172241;18;117.007085145;6;27.9319877625;33.0;14;62.6138887405;
85;11;41.000705719;92.6721801758;19;117.473057568;6;28.9737663269;34.0;14;63.0247774124;
86;11;43.041305542;97.0696792603;20;117.936263323;6;25.0142841339;36.0;14;64.3971662521;
87;11;44.1936264038;100.254951477;21;118.395675778;6;24.0534687042;39.0;15;64.7538070679;
88;11;43.4395675659;105.431106567;22;118.850390553;7;24.0912570953;42.0;14;65.0777859688;
89;11;42.8850364685;110.60369873;22;119.299624324;7;23.1276054382;45.0;15;65.2688337564;
90;11;44.9299621582;109.4375;23;119.723207831;7;22.1624755859;48.0;15;65.400638938;
91;11;42.9723205566;113.63961792;25;120.11529386;7;21.8958473206;51.0;15;65.5275843143;
92;11;43.0115280151;118.83883667;26;120.501837492;7;21.9277057648;53.5509490967;16;65.6496599913;
93;11;45.0501823425;116.034973145;26;120.882477343;7;21.9580535889;52.5614051819;17;65.7668876648;
94;11;43.0882492065;120.227859497;26;121.256934524;8;21.9869003296;52.5719451904;16;65.8793184757;
95;11;43.1256942749;125.378463745;27;121.625003397;8;22.0142593384;52.5825614929;17;65.9870283604;
96;12;45.1624984741;121.562507629;25;153.977944434;8;22.0401592255;52.5932502747;17;66.0901156664;
97;12;44.872795105;124.613967896;26;157.190455794;8;22.0646286011;52.6040077209;16;66.1886979342;
98;12;46.906047821;125.780227661;28;159.651218712;8;22.0877113342;52.6148300171;16;66.2514331341;
99;12;47.9386558533;126.943283081;28;161.44606179;8;23.1000003815;50.6257171631;16;66.2733153105;
100;12;48.9706230164;128.103118896;29;162.661488712;8;22.1000003815;51.6366577148;17;66.2953014374;
101;12;51.9927253723;129.213623047;30;163.427486241;8;22.1000003815;52.0;17;67.3173824549;
102;12;49.3427505493;136.860107422;31;163.6500175;8;24.1000003815;51.0;18;67.5895489454;
103;12;52.0400009155;133.015869141;34;163.872665465;9;24.1000003815;53.0;17;67.9211665392;
104;12;54.0622673035;134.171722412;33;164.094998658;9;24.1000003815;55.0;18;68.3245965242;
105;12;55.7845039368;135.841491699;34;164.316589534;9;25.1000003815;54.0;18;68.8138359785;
106;12;56.8066596985;137.996612549;35;164.537017107;9;24.1000003815;56.0;18;69.4042104483;
107;12;57.8286972046;140.150909424;37;164.755868673;9;24.1000003815;57.0;19;70.1117200851;
108;12;58.8505859375;142.304107666;39;164.972742319;9;25.1000003815;55.0;19;70.9519137144;
109;13;60.8722763062;142.455917358;41;165.187248826;8;24.1000003815;57.0;19;71.9381805658;
110;13;61.8937263489;142.606079102;41;167.312376678;8;24.1000003815;59.0;20;73.0794291496;
111;13;57.3322410583;147.156539917;41;169.482411563;8;25.1000003815;59.0;20;74.377270937;
112;13;57.9482421875;149.414367676;45;171.671696365;8;24.1000003815;61.9179878235;22;75.8230828047;
113;13;58.0681495667;147.061080933;47;173.854054093;8;24.1000003815;61.6296539307;21;77.3956137896;
114;13;59.9613227844;148.924224854;45;176.004479885;8;25.1000003815;60.4046897888;21;79.0600510836;
115;13;64.1095352173;146.540756226;40;178.100645661;8;24.1000003815;62.225692749;20;80.7694237232;
116;13;60.4384689331;149.164306641;40;180.124005318;9;24.1000003815;62.225692749;20;82.4687930346;
117;12;59.0124015808;154.762054443;42;182.060376763;10;25.1000003815;58.225692749;19;84.1017917395;
118;14;64.0058288574;148.41519165;41;183.899992704;10;24.1000003815;58.225692749;19;85.6180742979;
119;15;66.1528244019;147.033920288;37;200.637141109;10;24.1000003815;58.225692749;20;86.9796891212;
120;15;65.2975540161;151.642669678;38;203.319525838;10;25.1000003815;55.225692749;19;88.1646654606;
121;16;67.4393386841;156.237686157;36;205.802513123;9;24.1000003815;56.0;19;89.1671594381;
122;17;71.5775604248;157.815612793;36;208.077910304;8;24.1000003815;57.0;20;89.9947435856;
123;19;73.5785598755;161.373626709;35;210.145761251;7;24.1000003815;58.0;21;90.6641764641;
124;19;74.7935256958;167.556152344;33;212.991718769;7;24.1000003815;59.0;21;91.1970251799;
125;19;77.9763946533;169.634750366;34;215.551331401;7;24.1000003815;61.0;21;91.6161026955;
126;19;82.0643920898;170.250732422;35;217.042320371;7;24.1000003815;63.0;22;91.8716015816;
127;19;83.7071533203;175.403396606;35;218.411954761;7;24.1000003815;65.0;23;91.8927206993;
128;19;78.4845733643;178.951522827;33;219.672300696;7;24.1000003815;67.0;21;91.9136784077;
129;20;82.5194168091;177.343688965;29;220.736791849;7;25.1000003815;67.0;21;91.9344670773;
130;21;82.6490707397;177.53213501;28;222.624382734;7;24.1000003815;67.0;22;91.9550794363;
131;20;88.6447067261;172.625152588;29;223.481143832;8;24.1000003815;68.0;23;91.9755084515;
132;19;92.701171875;175.720489502;29;224.273126841;9;25.1000003815;66.0;20;91.9957473278;
133;20;95.7449264526;181.817947388;25;240.019317389;9;24.1000003815;67.0;21;92.0;
134;20;102.255493164;182.215560913;26;241.745347023;9;24.1000003815;69.0;21;92.0;
135;20;107.438148499;184.316589355;28;244.374786735;9;25.1000003815;68.0;23;92.0;
136;20;112.625900269;189.76335144;27;246.915338516;10;24.1000003815;70.0;23;92.0;
137;21;118.271186829;191.324676514;27;248.337329984;10;24.1000003815;72.0;25;92.0599999428;
138;21;119.581695557;198.591323853;25;249.672291756;10;25.1000003815;71.0;25;92.1205639839;
139;21;123.038490295;202.759429932;26;250.926466703;10;24.1000003815;73.0;26;92.1816241741;
140;21;128.275772095;203.933151245;26;252.108852029;11;24.1000003815;75.0;25;92.2431106567;
141;23;130.503921509;211.112243652;26;253.229743481;9;26.1000003815;71.0;25;92.3049507141;
142;23;135.722900391;215.296478271;26;254.2995857;9;24.1000003815;73.0;26;92.3670701981;
143;23;136.877380371;225.709625244;27;256.229452014;9;24.1000003815;75.0;23;92.4293935299;
144;23;139.522369385;234.01348877;28;256.312880933;9;26.1000003815;71.0;21;92.4918437004;
145;23;140.122375488;242.323608398;28;256.785621047;9;24.1000003815;73.0;21;92.5543429852;
146;23;141.06539917;250.639190674;27;257.572226048;9;24.1000003815;75.0;21;92.6168134212;
147;23;143.284500122;257.298828125;27;258.371087432;9;25.1000003815;74.0;23;92.6791770458;
148;24;147.49546814;245.242050171;25;259.180475235;9;24.1000003815;76.0;25;92.741355896;
149;25;148.738922119;247.682785034;26;259.998550415;9;24.1000003815;79.0;24;92.8032734394;
150;25;148.558074951;254.008026123;28;260.823378801;9;25.1000003815;78.9622955322;24;92.8648536205;
