Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;11.0;5;20.0;
3;2;8.19999980927;12.1000003815;4;24.0750000477;1;8.0;10.0;5;20.0;
4;2;9.21500015259;11.5;4;24.1548187733;1;8.0;10.0;5;20.0;
5;2;9.83096408844;11.5;4;24.2396422625;1;8.0;10.0;5;20.0;
6;2;10.9718933105;11.5;4;24.32964468;1;9.0;10.0;5;20.0;
7;2;11.9988937378;11.5;4;24.4249849319;1;9.5;10.0;5;20.0;
8;2;12.327495575;11.5;4;25.0000517368;2;9.5;10.1999998093;4;21.3999996185;
9;2;12.5000162125;11.7299995422;4;25.483923316;2;9.81500053406;10.1999998093;4;21.7964004278;
10;2;12.6451768875;11.9106416702;4;26.8811200857;2;9.90419006348;10.3632001877;4;22.1345227957;
11;2;13.0643358231;12.5274600983;4;28.0462188721;2;9.98026752472;10.4951858521;4;23.2873874903;
12;2;14.7472438812;13.0216779709;4;29.0064435005;2;10.2396621704;11.0209560394;5;24.268861413;
13;2;16.7472438812;13.4066829681;4;29.7968609333;2;12.027598381;11.4571752548;5;25.093021512;
14;2;18.7472438812;13.6998376846;4;30.4535565376;2;14.027598381;11.8107032776;4;25.7803837061;
15;2;19.9310035706;13.9190797806;4;30.8477647305;2;16.0275993347;12.0916318893;4;26.3539340496;
16;2;21.0007152557;14.0;4;31.09416008;2;17.1123809814;12.3113050461;4;26.8362411261;
17;2;22.0746326447;14.0;5;31.3542501926;2;18.1445922852;12.4808797836;4;27.0267930031;
18;2;23.1526603699;14.0;6;31.6274790764;2;19.178861618;12.5;4;27.1883933544;
19;2;23.488243103;14.0;6;31.9130530357;2;20.1173877716;12.5;4;27.3593420982;
20;2;23.5739154816;14.0;6;32.2099342346;2;20.1558513641;12.5;4;27.5396113396;
21;2;23.662979126;14.0;7;32.5168414116;2;20.1964130402;12.5;6;27.7290761471;
22;2;23.7550525665;14.0;7;32.832259655;2;20.2390422821;12.5;6;27.9275052547;
23;3;23.8496780396;14.0;6;33.1544623375;2;20.2836894989;12.5;6;28.1345529556;
24;3;22.3999996185;15.0;6;33.4815406799;2;19.625;13.4403657913;6;28.3497540951;
25;3;22.3999996185;15.6444625854;6;33.8114447594;2;19.625;13.5049266815;6;28.5725209713;
26;3;21.3999996185;15.0;6;34.1420321465;2;20.428817749;12.5;8;28.8021440506;
27;3;21.242609024;16.0;6;34.4711203575;2;20.4804821014;12.5;8;29.0377955437;
28;3;20.3413352966;17.0;7;34.7965450287;2;20.5335044861;12.5;8;29.2785372734;
29;3;19.4389629364;18.0;7;35.1162176132;3;19.625;13.5;8;29.523332119;
30;3;18.5348644257;19.0;7;35.4281768799;3;17.625;15.5;8;29.7710599899;
31;3;17.628452301;20.0;7;35.7306389809;3;17.625;14.5;8;30.0205359459;
32;3;16.7191925049;21.0;7;36.0220346451;3;16.7546195984;15.5;8;30.2705316544;
33;3;16.4066104889;22.0;7;36.3010377884;3;15.8108692169;16.5;8;30.5197997093;
34;3;16.4903106689;23.0;7;37.5665845871;3;15.2419548035;17.5;8;30.76709795;
35;3;17.5699748993;24.5;7;37.8378777504;3;15.2975969315;18.5;8;31.0112137794;
36;3;18.645362854;25.0;8;38.0945801735;3;15.35252285;19.5;8;31.2509884834;
37;3;18.7163162231;26.5200977325;8;38.3364015818;3;15.4064722061;20.5;8;31.4853386879;
38;3;19.1009197235;27.0;8;38.5632818937;3;15.4592018127;21.5;9;31.7132763863;
39;3;17.7827453613;26.5405750275;9;38.7753641605;3;15.5104875565;22.5;9;31.9339232445;
40;4;18.1133155823;26.0;8;38.9729684591;3;15.5601329803;23.5;10;32.146522522;
41;4;18.7827453613;27.5614051819;10;39.15655756;3;15.6079673767;24.5;11;32.350446701;
42;4;17.7827453613;26.5719451904;10;39.3267114162;4;15.0;23.5;8;56.5452008247;
43;5;19.7827453613;27.5719451904;9;39.4840934277;4;15.0;25.5;9;57.9304213524;
44;5;21.7827453613;28.5719451904;10;39.6294299364;4;16.0;27.5;9;59.0634689331;
45;5;20.7827453613;29.5719451904;10;39.7296639681;4;18.0;24.5;11;59.9725313187;
46;5;21.0;30.5719451904;10;39.7514331341;4;17.0;25.5;11;60.6928215027;
47;5;22.0;31.5719451904;11;40.7733153105;4;18.0;27.5;11;61.2600784302;
48;5;24.0;32.6366577148;11;40.8353013992;4;18.0;24.5;9;61.5091819763;
49;5;26.0;34.6476516724;11;40.8985663652;4;18.0;23.5;9;61.6360387802;
50;5;26.3999996185;36.6586914062;12;41.9631024599;4;17.0;26.5;8;61.7538309097;
51;5;28.1389312744;39.0;12;42.1338989735;4;18.0;29.5;9;61.8629188538;
52;6;29.3999996185;39.680896759;13;42.3158066273;4;19.0;32.5;9;61.9636974335;
53;6;29.1787815094;41.0;13;42.5094825029;4;20.0;34.5;11;62.0;
54;6;29.1809062958;43.7032318115;14;42.7155715227;4;21.0;36.5;11;62.0;
55;6;29.8445625305;43.3668479919;15;42.934692502;5;22.0;37.5;11;62.0;
56;8;29.295009613;43.7256622314;10;58.167421937;5;23.0;38.5;13;62.0;
57;8;29.9373722076;46.4380874634;11;59.1642745733;5;24.0;40.5;13;62.0;
58;8;31.9895439148;45.4745635986;12;60.0950572491;6;26.0;39.5;13;71.5;
59;8;32.3069458008;47.0;12;61.9592628479;6;27.0;42.5;14;71.9274997711;
60;8;34.5732040405;49.7706451416;13;62.809610486;6;29.0;45.5;15;72.3317975998;
61;8;38.1230010986;49.0;14;63.6031281948;6;32.0;45.0;15;72.7107887268;
62;8;37.7154045105;51.832572937;15;64.3463308811;8;32.5999984741;47.0;12;88.0630893707;
63;8;38.7951812744;53.8603363037;15;65.0463520288;8;34.5999984741;50.0;11;89.1380023956;
64;8;41.0003204346;52.0;15;65.7102909088;9;37.0163993835;49.0;11;90.1048307419;
65;9;38.0648269653;55.7438735962;15;66.2510247231;9;37.1056365967;51.0;11;90.9632110596;
66;9;39.0999984741;54.0;15;69.0884982347;9;38.1867752075;53.0;10;91.2165794373;
67;9;42.0641937256;52.7000007629;15;71.4982209206;9;40.1100921631;52.0;11;91.920706749;
68;9;41.0422439575;55.2291984558;15;73.5471682549;9;40.1908149719;53.0;10;93.5315227509;
69;9;39.5811386108;54.6162643433;16;75.3075684309;9;41.3855247498;55.0;10;94.1077563763;
70;9;40.0917472839;53.5067138672;18;76.6596989632;9;43.5203018188;54.0;12;95.6105475426;
