Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;5;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;5;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;2;12.0380001068;11.9299993515;5;24.8212833405;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0399999619;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;12.5120010376;12.0;4;26.3019846678;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.4769802094;12.6000003815;4;27.3245794773;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;16.4769802094;13.0788002014;4;28.1361532211;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;18.4769802094;13.4505519867;4;28.771979928;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;19.5382595062;13.7328653336;4;29.2677526474;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;20.5605716705;13.943564415;4;29.458206296;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;21.5838470459;14.0;5;29.5390170813;1;15.7228336334;12.4808797836;5;25.0;
18;2;22.608089447;14.0;5;29.6230624914;1;16.7228336334;12.5;5;25.0;
19;2;22.3999996185;14.4869184494;5;29.7103335857;1;17.625;12.5;6;25.0;
20;2;22.9130992889;14.0;5;29.8008044958;1;17.625;12.5;7;25.0;
21;2;22.3999996185;14.5402412415;6;29.8944318295;1;17.625;12.5;7;25.0;
22;3;22.968328476;14.0;6;29.9911533594;1;17.625;12.5;7;25.0;
23;3;22.9973449707;14.0;6;30.0908870697;2;17.625;12.5;7;25.0;
24;3;23.0272655487;14.0;6;30.1935310364;2;17.625;12.5;7;25.0;
25;3;22.3999996185;14.6580591202;6;30.2989623547;2;17.625;12.5;7;25.0;
26;4;21.0896873474;15.0;5;30.4070374966;2;17.625;12.5;7;25.0;
27;4;20.1221103668;16.0;5;30.5175917149;2;17.625;12.5;8;25.0;
28;4;19.1552772522;17.0;3;30.6304404736;2;17.625;12.5;6;25.0;
29;4;18.1891326904;18.0;4;30.7453792095;2;17.625;12.5;6;25.0;
30;4;17.223613739;19.0;4;30.862184763;2;15.625;13.5;6;25.0;
31;4;16.2586555481;20.0;4;30.9806165695;3;15.625;15.0;5;26.0;
32;4;15.2941846848;21.0;4;31.1004190445;3;15.625;16.0;4;26.1299999952;
33;4;14.9301261902;22.0;4;31.221322298;3;14.625;16.5;4;26.2754310369;
34;4;14.9663963318;23.0;3;31.3430457115;3;14.0;17.5;5;26.4377241135;
35;4;15.002913475;24.0;3;32.4652993679;3;14.0;18.5;4;26.6183350086;
36;4;16.0395889282;25.0;3;32.6727874279;3;14.0;19.5;4;26.8187118769;
37;4;17.076335907;26.0;3;32.886513114;3;14.0;20.5;4;27.0402543545;
38;4;17.4659538269;27.0;4;33.1064831018;3;14.0;21.5;5;27.2842636108;
39;4;18.1496810913;25.6371078491;6;33.3326933384;3;14.0;22.5;6;27.5518820286;
40;4;17.5998077393;26.0;6;33.5651255846;3;14.0;23.5;6;27.8440244198;
41;4;17.6695365906;27.0;7;33.8037450314;3;14.0;24.5;7;28.1613030434;
42;4;18.7411231995;25.0;6;34.0484948158;3;15.0;22.5;8;28.5039470196;
43;4;17.8145484924;26.0;7;34.299290657;3;14.0;23.5;9;28.871723175;
44;4;17.889787674;27.0;8;34.5560159683;4;14.0;24.5;8;37.763862133;
45;4;18.9668045044;27.0;7;34.8185153008;4;16.0;22.5;9;38.5189976692;
46;4;20.0455532074;28.0;8;35.0865876675;4;16.0;23.5;11;39.2786707878;
47;5;20.4285163879;29.0;8;35.3599808216;4;17.0;24.5;11;40.038880825;
48;5;20.747505188;30.0;8;35.6383831501;4;19.0;22.5;11;40.7954077721;
49;5;22.7998924255;31.0;9;35.9214203358;4;19.0;23.5;12;41.5438609123;
50;5;23.5218715668;31.0;10;36.2086484432;4;20.0;24.5;12;42.279753685;
51;5;23.9113941193;30.0;9;36.4995522499;4;21.0;25.0;13;42.9986004829;
52;5;25.0;30.0;9;36.7935423851;4;22.0;25.0;14;43.6960396767;
53;5;26.0069770813;30.7184753418;10;37.0899572372;4;23.0;28.0;13;44.3679628372;
54;5;27.0333862305;29.0;10;38.3880636692;4;24.0;31.0;13;45.0106525421;
55;5;28.2164173126;30.0;12;38.7070641518;4;25.0;34.0;13;45.6209049225;
56;5;29.3061180115;31.0;12;39.0263004303;4;26.0;37.0;14;46.1961355209;
57;5;29.7078895569;32.0;12;39.3448649645;4;27.2388916016;37.0;14;46.7300891876;
58;6;27.7563304901;34.0;10;39.6618150473;4;26.3500003815;38.0;12;47.1157541275;
59;6;28.8238601685;34.0;10;39.9761884212;4;26.3500003815;39.0;13;47.4750175476;
60;6;29.6622867584;34.0;11;40.2870181799;4;27.3500003815;37.0;13;47.807009697;
61;7;30.0861053467;34.0;10;40.56447649;4;26.3500003815;38.0;13;48.1115064621;
62;7;30.169342041;34.0;10;40.8068363667;4;26.3500003815;39.0;14;48.3888463974;
63;7;28.2000007629;35.0;10;41.0458881855;4;27.3500003815;37.0;14;48.6398382187;
64;7;29.2000007629;34.0;11;41.2807227373;5;26.3500003815;38.0;12;48.8656587601;
65;7;28.2000007629;35.0;11;42.5104995966;5;26.3500003815;39.0;12;49.0677556992;
66;7;29.2000007629;37.0;12;42.7744591236;5;27.3500003815;37.0;12;49.247756958;
67;7;30.2000007629;39.0;11;43.0331162214;5;26.3500003815;38.0;14;49.4073896408;
68;7;30.2000007629;40.3393096924;11;43.3075250387;5;26.3500003815;39.0;14;49.5;
69;7;31.2000007629;39.3393096924;11;45.3195419312;5;27.3500003815;37.0;14;49.5;
70;7;32.6650009155;40.0393104553;12;46.9809045792;5;26.3500003815;38.0;14;49.5;
71;7;29.1375198364;42.5685081482;12;48.3462257385;5;26.3500003815;39.0;14;49.5;
72;7;29.369758606;44.9555740356;12;49.4752345085;5;27.3500003815;37.0;14;50.5;
73;7;30.5353660583;44.2315864563;13;50.2513651848;5;27.3500003815;39.0;14;50.5299999714;
74;8;32.5999984741;42.3393096924;12;51.7940415144;5;28.3500003815;41.0;16;50.5605909824;
75;8;34.6442642212;42.3393096924;12;52.2673868537;5;30.3500003815;40.0;15;50.591766119;
76;8;36.4482269287;43.0;13;52.7254806757;5;30.3500003815;42.0;17;50.6235172749;
77;8;32.7197265625;46.0;12;53.1672777534;5;31.3500003815;44.0;16;52.2295702696;
78;8;31.6288528442;48.0;13;53.5921367407;5;31.5052490234;45.0;16;53.5587346554;
79;9;32.6179199219;48.0;12;53.9997707009;5;31.6447067261;46.6059036255;17;54.6484233141;
80;9;30.3695030212;48.3976211548;12;54.3902007341;5;31.7695198059;47.6288528442;17;55.4482914209;
81;9;29.3695030212;51.3828582764;13;54.7636995912;6;32.7999992371;45.0;16;55.9170876741;
82;9;28.8217449188;53.1319198608;12;56.0499556065;6;31.7999992371;46.0;16;56.1755578518;
83;9;30.6000003815;59.1076164246;8;56.2958190441;6;31.7999992371;47.7011680603;16;56.4072434902;
84;9;32.5999984741;63.0968551636;9;56.5338023305;6;32.7999992371;46.7263946533;17;56.5043187141;
85;9;33.5999984741;64.0871734619;10;56.7642218471;6;31.7999992371;48.7521591187;16;56.556904912;
86;10;33.5999984741;66.078453064;9;56.8938071132;6;31.7999992371;50.7784538269;16;56.6105105877;
87;10;32.5999984741;66.070602417;9;57.0074152946;6;32.7999992371;49.8052558899;16;56.6650986671;
88;10;32.5999984741;67.0635452271;10;57.12545228;6;31.7999992371;48.8325500488;17;57.7206280231;
89;10;33.7843170166;68.75;10;57.2473340631;7;32.7999992371;49.8603134155;17;57.8370537758;
90;10;32.5999984741;69.0514678955;11;57.3724951148;7;34.7999992371;47.8885269165;17;57.9572912455;
91;10;32.5999984741;70.0463256836;11;57.5003880858;7;34.7999992371;49.9171638489;18;58.0813570023;
92;10;33.7750167847;71.4624404907;13;58.6304835677;7;35.7999992371;51.9461975098;18;58.2092561722;
93;11;35.5999984741;70.8111877441;12;58.7372698784;7;36.7999992371;53.9756011963;16;58.3409811258;
94;11;35.5999984741;72.8686752319;14;58.8477548957;7;37.7999992371;53.6704940796;15;58.4765104055;
95;11;35.7682380676;74.6460113525;14;58.9612158537;7;36.7999992371;53.7382583618;15;58.6158080101;
96;11;36.5999984741;73.9841918945;13;59.0769761801;7;36.7999992371;54.8079032898;17;58.7588213682;
97;11;35.7647705078;75.7672271729;14;59.1944039464;8;36.7999992371;54.87940979;15;58.9054815769;
98;11;35.5999984741;78.0992050171;14;59.312910974;8;37.7999992371;53.9527397156;15;59.055701375;
99;11;34.5999984741;76.1561050415;15;59.431951642;8;36.7999992371;54.0278511047;16;59.2093747854;
100;11;34.7607688904;75.9444274902;13;59.5510232449;8;36.7999992371;55.1046867371;16;59.3663764;
101;11;35.5999984741;77.2678833008;15;59.6696641445;8;36.7999992371;55.1831855774;15;59.526560545;
102;11;36.5999984741;76.322479248;15;59.7874537706;8;36.7999992371;54.0117683411;16;59.6897609234;
103;11;35.757850647;78.1129684448;14;59.904011786;9;37.7999992371;55.0117683411;17;59.8557906151;
104;11;35.5999984741;78.4998703003;15;60.0189958811;9;38.7999992371;56.325756073;17;60.0244419575;
105;11;36.7563591003;78.2066879272;15;60.1321035624;9;39.7999992371;54.3569259644;14;60.1954870224;
106;11;37.0057220459;78.277961731;15;60.2330297232;9;40.7999992371;54.3879928589;9;61.3686778545;
107;11;36.2249984741;79.9591217041;15;60.319245398;9;42.7999992371;55.418926239;10;61.5837473869;
108;11;35.3796348572;81.6640625;16;60.4031778574;9;41.7999992371;57.7718734741;9;61.801595211;
109;11;36.3791732788;82.7287597656;17;60.4846678972;9;41.7999992371;58.391746521;9;62.0219218731;
110;11;37.2249984741;85.1499099731;17;60.5635858178;9;41.7999992371;60.450428009;10;62.2444108725;
111;11;38.2249984741;87.2090835571;17;60.6398299932;10;41.7999992371;62.5098838806;9;62.468730092;
112;11;39.2249984741;88.8146362305;21;60.7133249044;10;41.7999992371;65.5699768066;10;62.6945340633;
113;12;40.3777351379;90.5105285645;16;60.7840183377;9;42.7999992371;65.2183990479;11;62.9214670658;
114;13;41.2249984741;92.4488143921;15;62.8183920383;9;41.7999992371;68.3083267212;11;63.1491646767;
