Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;24.0;1;6.0;12.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.1124999523;1;7.0;11.0;5;20.0;
3;2;8.22249984741;12.1000003815;3;24.2364046574;1;8.0;10.0;5;20.0;
4;2;9.24728107452;11.5;3;24.3725773096;1;8.0;10.0;5;20.0;
5;2;9.87451553345;11.5;3;24.5218783617;1;8.0;10.0;5;20.0;
6;2;11.0565643311;11.5;3;24.6851472855;1;9.0;10.0;5;20.0;
7;2;12.1055450439;11.5;3;24.8631806374;1;9.5;10.0;5;20.0;
8;2;12.4589538574;11.5;3;25.5353367329;1;9.5;10.0;5;20.3999996185;
9;2;12.6606016159;11.7299995422;3;26.1285328865;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.8385601044;11.9106416702;3;27.6838638783;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;13.3051586151;12.5274600983;3;29.0303895473;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;15.0424957275;13.0216779709;3;30.1965687275;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;17.0424957275;13.4066829681;3;31.2181880474;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;19.0424957275;13.6998376846;4;32.1313700676;1;12.7228336334;11.8107032776;6;24.1832637787;
15;3;20.4343490601;13.9190797806;4;32.8065404892;1;13.7228336334;12.0916318893;6;24.6226100922;
16;3;21.5883483887;14.0;4;33.3565750122;2;15.7228336334;12.5113048553;5;25.9617595673;
17;3;22.7533569336;14.0;4;33.9400897026;2;17.7228336334;12.4808797836;5;26.0499999523;
18;3;23.9284114838;14.0;4;34.5525074005;2;18.9590835571;12.5;5;26.1019749641;
19;3;24.3657512665;14.0;4;35.187936306;2;19.8729438782;12.5;5;26.1559499502;
20;3;24.5563812256;14.0;5;35.8393115997;2;19.8850879669;12.5;5;26.2119446993;
21;3;24.7517929077;14.0;6;36.4986515045;2;19.897687912;12.5;7;26.269973278;
22;4;24.9495944977;14.0;6;37.1574115753;2;19.9107437134;12.5;7;26.3300433159;
23;4;25.1472225189;14.0;6;37.8069095612;2;19.9242591858;12.5;7;26.3921557665;
24;4;25.3420715332;14.0;6;38.4387779236;2;19.625;12.9176464081;8;26.4563041925;
25;4;23.5316333771;15.0;6;39.0453987122;2;19.625;12.9368915558;8;26.5224741697;
26;4;22.7136192322;16.0;6;39.620267868;2;19.9675559998;12.5;8;26.5906432867;
27;4;21.7136192322;15.0;6;40.1582555771;2;19.625;12.9771928787;8;26.6607804298;
28;4;20.7136192322;15.0;6;40.6557407379;2;19.625;12.9982337952;8;26.7328453064;
29;4;20.7136192322;16.0;6;41.1106204987;2;20.0148906708;12.5;8;26.8067884445;
30;4;20.3331871033;17.0;6;41.5222129822;2;17.625;14.4033946991;8;26.8825509548;
31;4;19.4566631317;18.0;6;41.8910703659;2;16.625;15.4412755966;8;26.9600640535;
32;4;18.5673217773;19.0;6;42.2187509537;2;15.625;16.4800319672;8;27.0392494202;
33;4;18.265625;20.0;7;42.507569313;2;14.625;17.5196247101;8;27.120018959;
34;4;18.3522701263;21.0;7;42.7603540421;2;14.0;18.5600090027;8;27.2022752762;
35;4;18.428106308;22.0;7;42.9802312851;2;14.0;19.6011371613;7;27.2859115601;
36;4;18.4940700531;23.0;6;43.1704454422;2;14.0;20.64295578;8;27.3708124161;
37;4;18.5511341095;24.0;6;43.25;2;14.0;21.6854057312;8;27.4568536282;
38;4;18.5750007629;25.0;6;43.25;2;14.0;22.7284259796;9;27.5439035892;
39;4;18.5750007629;26.0;6;44.25;2;14.0;23.7719516754;10;27.6318233013;
40;4;19.5750007629;27.5;7;44.3075000048;2;14.0;24.8159122467;10;27.7204678059;
41;4;19.5750007629;26.0;7;44.3676981926;2;14.0;25.8602333069;12;27.8096864223;
42;4;19.9103088379;26.0;8;44.4306503534;2;15.0;23.9048423767;12;27.8993241787;
43;4;21.5750007629;26.0;9;44.4964048862;2;14.0;24.9496612549;12;27.989222765;
44;4;22.9489212036;27.0;9;44.5650019646;2;14.0;25.9946117401;11;28.079221487;
45;4;23.5750007629;28.0;9;44.6364723444;2;15.0;24.0396099091;11;28.1691586971;
46;4;24.5750007629;29.0;10;44.7108361721;2;14.713060379;23.5;12;28.258872509;
47;4;25.5750007629;30.0;10;44.78810215;2;14.0;25.5;12;28.348202467;
48;4;26.5750007629;29.7690505981;11;44.8682664633;2;15.0;24.1741008759;13;28.4369900227;
49;4;28.0604801178;29.0;12;44.9513115883;2;14.0;25.2184944153;13;28.5250804424;
50;4;29.0853939056;29.0;12;45.0372054577;2;14.0;26.2625408173;14;28.6123232841;
51;4;28.9749984741;29.8936023712;13;45.1259007454;3;16.0;23.0;14;29.6985738277;
52;4;28.9749984741;29.0;12;45.2173340321;3;18.0;24.0;15;29.8736938238;
53;4;28.9749984741;29.0;13;45.3114249706;3;19.0;25.0;15;30.0546710491;
54;4;28.9749984741;29.0;13;45.4080765247;3;20.0;26.0;13;30.2417639494;
55;4;28.9749984741;29.0;14;45.5071737766;3;21.0;27.0;14;30.4352264404;
56;4;28.9749984741;29.0;15;45.6085846424;3;21.625;27.5;15;30.6353011131;
57;5;29.6825752258;29.0;14;45.7121598721;3;21.625;28.2624664307;15;30.8422106504;
58;5;28.9749984741;30.0;12;45.8177332878;3;21.9971885681;27.5;16;31.0561505556;
59;5;28.9749984741;29.0;13;45.9251227379;3;21.625;29.396112442;16;31.2772769928;
60;5;28.9749984741;30.0;13;46.0341308117;3;23.0373878479;27.5;16;31.5056984425;
61;6;28.9749984741;30.3920650482;10;48.2401938438;2;20.6172618866;22.5;17;29.4801678658;
62;6;29.9749984741;30.0;12;48.517439127;2;20.6330375671;22.5;17;29.5482587814;
63;6;31.8768424988;31.0;12;48.8049798012;2;20.6483573914;22.5;17;29.6142878532;
64;6;30.9749984741;33.0;13;49.1025030613;2;19.625;23.5;17;29.6782283783;
65;6;31.9445800781;33.0;15;52.4157471657;2;19.625;24.5;17;29.7400636673;
66;6;33.5726776123;35.7000007629;16;54.3985227346;2;20.625;22.5;18;29.799785614;
67;6;32.9268836975;39.2291984558;17;56.0467612743;2;20.70495224;22.5;18;29.8573932648;
68;7;33.1163215637;41.2739868164;16;57.4264703989;2;19.625;23.5;18;29.912894249;
69;7;34.2819290161;41.7527275085;17;58.4278552532;2;19.625;24.5;18;29.9663023949;
70;7;33.3465652466;43.0;17;59.177012682;2;19.625;24.9831504822;19;30.0;
71;7;31.7596607208;46.0;18;59.8942122459;3;20.625;22.9831504822;18;30.0;
72;7;31.3465633392;46.929107666;18;60.4442017078;3;20.75;22.5;18;30.0;
73;8;30.0670433044;48.3418617249;17;65.9540034533;2;17.625;17.5;18;25.0;
74;8;30.6000003815;52.3163948059;18;66.4703444242;2;17.625;17.5;18;25.0;
75;9;34.1262054443;49.489780426;17;66.9912490845;2;17.625;17.5;18;25.0;
76;9;35.7787704468;51.0;16;67.514665246;2;17.625;17.5;18;25.0;
77;9;36.0381164551;53.0;16;68.03850317;3;17.625;17.5;18;25.0;
78;9;36.1726913452;55.0;18;68.5606818199;3;17.625;17.5;18;25.0;
79;9;34.18359375;58.0;18;69.0791699886;3;17.625;17.5;18;25.0;
80;9;34.2494812012;61.0;18;69.5920267105;3;17.625;17.5;18;25.0;
81;9;34.3138847351;64.0;19;70.0974371433;3;17.625;17.5;18;25.0;
82;9;34.3764610291;67.0;20;70.5937435627;3;17.625;17.5;18;26.0;
83;10;34.4369049072;70.0;19;71.0794665813;3;17.8500003815;18.0;18;26.7800006866;
84;10;34.4949645996;73.0;19;71.5533216;3;18.0255012512;18.3899993896;18;28.3745174408;
85;10;34.5504302979;76.0;21;72.0142247677;3;19.1592674255;19.6872596741;18;28.8594846725;
86;10;34.6031265259;79.0;22;72.461294651;3;20.2593841553;20.9097423553;19;29.0811839104;
87;10;33.5279502869;83.0;22;72.893843174;3;20.2999992371;22.0;18;29.1235535145;
88;10;34.5748252869;84.0;22;73.3113663197;3;20.2999992371;23.0;18;29.1671074629;
89;10;33.618724823;88.0;27;73.7135269642;3;20.2999992371;24.0;18;29.211841464;
90;11;33.6596641541;91.8594665527;26;74.1001372337;3;20.2999992371;24.0;18;30.2577478886;
91;11;34.6976852417;91.8885498047;27;74.4711408615;3;21.5829925537;25.0;19;30.334815979;
92;11;33.7328605652;93.995880127;26;74.7924747467;3;22.5935821533;26.0;19;30.4397186041;
93;12;33.7652931213;96.0844726562;27;90.0742321014;3;20.2999992371;28.6895637512;19;30.5484127998;
94;12;35.7950973511;96.1591186523;27;91.3937883377;3;19.2999992371;30.7283229828;20;30.6609110832;
95;12;35.8224029541;99.233215332;26;92.6063094139;3;18.2999992371;32.7686958313;20;30.7772105932;
96;12;36.8473548889;102.306549072;26;94.6121783257;3;17.2999992371;33.8106880188;20;30.8972921371;
97;12;39.8499984741;103.378898621;28;95.5547165871;3;16.2999992371;34.8542938232;21;31.0211184025;
98;12;40.8499984741;109.630111694;28;96.3905553818;3;16.0;35.8994979858;21;31.1486332417;
99;13;41.8499984741;112.727867126;28;97.1261762381;3;16.0;36.9462776184;22;31.2797603607;
100;13;42.2961845398;115.323478699;29;97.7709670067;3;17.0;34.9946098328;22;31.4144024849;
