Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;3;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;3;20.0;
8;2;11.8999996185;11.6999998093;5;24.4599990845;1;9.5;10.0;3;20.3999996185;
9;2;12.3380002975;11.7299995422;5;24.8212833405;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;12.4463853836;11.9106416702;5;25.0;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;12.5000009537;12.0;5;26.2300007343;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;14.4553852081;12.6000003815;5;27.2181913853;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;16.4553852081;13.0788002014;5;27.9928700924;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;18.4553852081;13.4505519867;5;28.589247942;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;19.4834403992;13.7328653336;5;29.0429638624;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;20.4931354523;13.943564415;5;29.1887089014;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;21.5029983521;14.0;6;29.2221269608;1;15.7228336334;12.4808797836;4;25.0;
18;2;22.5130233765;14.0;6;29.2560760975;1;16.7228336334;12.5;3;25.0;
19;2;22.7768230438;14.0;6;29.2905418873;1;17.625;12.5;4;25.0;
20;2;22.7871627808;14.0;6;29.3255085945;2;18.625;12.6999998093;2;26.0;
21;2;22.7976531982;14.0;6;29.3609591722;2;19.625;12.5;2;26.0900000334;
22;2;22.8082866669;14.0;7;29.3968753815;2;19.8702507019;12.5;3;26.1871190071;
23;2;22.8190612793;14.0;7;29.4332377911;2;19.8921012878;12.5;3;26.2917383909;
24;2;22.8299713135;14.0;7;29.4700255394;2;19.9156417847;12.5;4;26.4042263031;
25;2;22.8410072327;14.0;7;29.5072168112;2;19.9409503937;12.5;4;26.5249304771;
26;2;22.8521652222;14.0;7;29.5447884798;2;19.9681091309;12.5;4;26.6541694403;
27;2;22.8634357452;14.0;7;29.5827163458;2;19.9971885681;12.5;5;26.7922235727;
28;2;22.8748149872;14.0;7;29.6209751368;2;20.0282497406;12.5;6;26.9393253326;
29;2;22.8862915039;14.0;7;29.6595385075;2;20.0613479614;12.5;7;27.0956480503;
30;2;20.8978614807;15.0;7;29.6983793974;2;20.0965213776;12.5;7;27.261295557;
31;2;19.9095134735;16.0;7;29.7374696732;2;19.625;13.5;8;27.4362905025;
32;2;18.9212398529;17.0;7;29.7767804861;2;19.625;13.7181453705;8;27.6205644608;
33;2;17.9330329895;18.0;7;29.8162822723;2;20.2146263123;12.5;8;27.8139474392;
34;2;16.9448852539;19.0;8;29.8559447527;2;20.2581386566;12.5;8;28.016159296;
35;2;15.9567832947;20.0;8;29.8957372904;2;19.625;13.5;8;28.2268030643;
36;2;14.9687213898;21.0;8;29.9356285334;2;19.625;14.113401413;8;28.445360899;
37;2;14.5806884766;22.0;8;29.9755871296;2;19.625;14.2226800919;8;28.6711919308;
38;2;14.5926761627;23.0;8;30.015581131;2;20.4510192871;12.5;8;28.9035346508;
39;3;14.6046743393;24.0;7;30.0555787086;2;20.5032958984;12.5;7;29.141512394;
40;3;14.0;25.0;6;30.0955479145;2;20.5568408966;12.5;7;29.3841423988;
41;3;14.6286640167;26.0;7;30.135456562;2;20.6114311218;12.5;7;29.6303496361;
42;3;14.6406364441;27.0;8;30.17527318;2;19.625;13.5;8;29.8789830208;
43;3;15.0;26.0;8;30.2149660587;2;19.625;14.5;8;30.1288366318;
44;3;14.6644897461;26.0;8;30.2545039654;2;20.625;12.5;8;30.3786706924;
45;3;15.6763515472;27.5;7;31.293856144;2;19.625;13.5;9;30.6272368431;
46;3;17.0;27.5;7;31.4179925919;2;20.625;12.5;8;30.8733024597;
47;3;19.0253982544;28.5;8;31.5481864214;2;20.9464931488;14.5;8;31.1156759262;
48;3;20.0644550323;29.5;8;31.6847153902;2;21.0010261536;16.5;9;31.353228569;
49;3;20.7231502533;30.5;8;31.8278443813;3;21.0544757843;18.5;7;31.5849161148;
50;3;22.1483516693;31.0;8;31.9778205156;3;21.1066055298;20.5;7;31.8097963333;
51;3;23.1933460236;30.0;8;32.1348662376;3;21.1572036743;22.5;8;32.0270428658;
52;3;24.2404613495;29.0;9;32.2991724014;3;21.2060852051;22.5;8;32.2359538078;
53;3;24.0;30.8687458038;9;32.470890522;3;19.625;23.5;8;32.4359588623;
54;3;25.1795578003;29.9361820221;10;32.6501252651;3;20.625;22.5;8;32.6266198158;
55;3;25.7950382233;29.0;10;32.8369264603;3;21.3409900665;22.5;8;32.8076286316;
56;3;25.8510780334;29.0;10;33.0312805176;3;19.625;23.5;9;32.9788007736;
57;3;25.2119235992;30.0;10;33.2331027985;3;19.625;24.5;10;33.1400680542;
58;3;25.1475048065;30.0;11;33.4422307014;3;20.625;22.5;10;33.2914676666;
59;3;25.1998920441;30.3879623413;10;33.6584172249;3;21.4905796051;22.5;10;33.4331302643;
60;3;24.3999996185;31.4049530029;10;33.8813261986;3;19.625;23.5;10;33.5652666092;
61;3;25.3113937378;30.421672821;10;34.1105289459;3;20.625;22.5;7;33.6881551743;
62;3;25.2628688812;30.0;12;34.345502615;3;19.625;22.5;7;33.8021306992;
63;3;25.2725658417;30.7184753418;12;34.5856318474;3;19.625;22.5;7;33.9075689316;
64;3;25.3999996185;30.0;13;34.8302123547;3;19.625;23.5;8;34.0;
65;3;24.3999996185;31.4857292175;13;35.0764360428;3;20.625;22.5;8;34.0;
66;3;26.2999992371;29.0;16;35.2975239754;3;21.625;22.5;8;34.0;
67;3;26.5892562866;29.0;16;35.5211014748;3;21.6499996185;22.5;9;34.0;
68;3;26.6563301086;29.0;17;35.7462024689;3;21.6499996185;22.5;9;34.0;
69;3;25.8238601685;29.0;17;35.971827507;3;21.6499996185;22.5;6;34.0;
70;3;26.7915477753;29.0;19;36.1969604492;3;21.6499996185;22.5;6;34.0;
71;3;26.8590869904;29.0;19;38.0385038853;3;21.6499996185;22.5;5;34.0;
72;3;27.4115524292;29.7000007629;19;39.5434753895;3;21.6499996185;22.5;5;34.0;
73;4;27.8630428314;30.2291984558;18;40.7664330006;3;19.6499996185;22.5;5;34.0;
74;4;27.2628498077;31.6162643433;19;41.7666530609;3;19.625;22.5;6;34.0;
75;4;25.5353660583;33.5407676697;19;42.4267494678;3;19.625;22.5;6;34.1800003052;
76;4;25.6000003815;34.6848068237;19;42.8650026321;3;19.625;22.5;4;35.347076416;
77;4;25.6000003815;35.7206993103;15;43.2941398621;3;19.8500003815;23.0;4;36.2815771103;
78;4;25.6000003815;36.6470718384;15;43.7116582394;3;20.0255012512;24.3899993896;4;37.0184679031;
79;4;24.6000003815;36.0648002625;15;44.115332365;3;20.1592674255;25.6872596741;4;37.5942115784;
80;4;23.6000003815;36.0648002625;15;45.5032639503;3;21.2593841553;23.9097423553;5;37.8944940567;
81;5;24.6000003815;37.9239349365;15;45.9339139462;3;22.2999992371;24.0;5;38.0;
82;5;25.3268184662;38.9570617676;16;46.3490805626;3;22.5499992371;24.0;5;38.0;
83;6;24.3268184662;38.9895210266;14;56.7480374575;2;18.2999992371;19.0;5;28.0;
84;6;24.3268184662;39.0;14;57.1304030418;2;18.2999992371;19.0;6;28.0;
85;6;24.6000003815;41.0;13;57.4961124659;2;18.2999992371;19.0;6;28.0;
86;6;25.6000003815;43.665145874;14;57.8453763723;2;16.2999992371;20.0;6;28.0;
87;6;24.6000003815;43.75025177;15;59.1786398888;2;15.2999992371;21.0;5;28.0;
88;6;25.6000003815;46.8183441162;15;59.4715325832;2;14.2999992371;22.0;2;28.0;
89;6;25.6000003815;46.8872566223;16;59.7523273826;2;13.2999992371;23.0;2;28.0;
90;7;26.6000003815;49.9144363403;17;60.0216449499;3;12.2999992371;24.0;1;28.0;
91;7;25.6000003815;50.9408111572;17;60.2801910043;3;12.0;25.0;2;28.0;
92;7;23.6000003815;54.9663696289;17;60.4894456267;3;12.0;26.0;3;28.0;
93;7;22.6000003815;58.4399261475;18;60.6202720404;3;12.0;27.0;3;28.0;
94;8;22.0;61.4564819336;18;60.7438082099;3;12.0;28.0;3;28.0;
95;8;22.0;63.7469062805;19;60.8354234099;3;12.0;29.0;2;28.0;
96;8;22.2572860718;65.3639068604;19;60.9309768677;3;12.0;30.0;2;28.0;
97;8;23.0;64.8404846191;18;61.0301985741;3;12.0;31.0;2;29.0;
98;8;23.0;65.7824859619;19;61.1328097582;3;13.0;33.0;3;29.0299999714;
99;8;24.0;66.7781295776;25;61.2385220528;3;15.0;32.0;4;29.0605909824;
100;8;26.246181488;64.3639068604;25;61.3470375538;3;14.0;34.0;4;29.091766119;
