Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.5;4;23.0;1;8.0;10.0;5;20.0;
5;2;9.60000038147;11.6999998093;3;24.0;1;8.0;10.0;5;20.0;
6;2;10.9000005722;11.5;3;24.1124999523;1;9.0;10.0;5;20.0;
7;2;11.9337501526;11.5;3;24.2364046574;1;9.5;10.0;5;20.0;
8;2;12.2709207535;11.5;3;24.844940424;1;9.5;10.0;5;20.3999996185;
9;2;12.4534826279;11.7299995422;3;25.3705487251;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;12.6111650467;11.9106416702;3;25.7305408716;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;12.719162941;12.0;3;27.1818068027;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;14.7409267426;12.6000003815;3;28.4221744537;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;16.7409267426;13.0788002014;3;29.482388258;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;18.7409267426;13.4505519867;4;30.3998434544;1;12.7228336334;11.8107032776;6;24.1832637787;
15;3;20.0266189575;13.7328653336;3;31.2119448185;1;13.7228336334;12.0916318893;6;24.6226100922;
16;3;21.1438293457;13.943564415;3;31.7545545101;1;14.7228336334;12.3113050461;6;24.9617595673;
17;3;22.2727508545;14.0;3;32.2237029076;1;15.7228336334;12.4808797836;6;25.0;
18;3;23.4134960175;14.0;3;32.7316579819;1;16.7228336334;12.5;6;25.0;
19;3;23.8194961548;14.0;4;33.2766666412;1;17.625;12.5;7;25.0;
20;3;23.9829998016;14.0;4;33.8556928635;1;17.625;12.5;7;25.0;
21;3;22.3999996185;15.0;4;34.4643516541;1;17.625;12.5;7;25.0;
22;3;22.3999996185;15.9393053055;4;35.0969305038;1;17.625;12.5;8;25.0;
23;3;22.3999996185;16.1290798187;5;35.7465176582;1;17.625;12.5;8;25.0;
24;5;23.3999996185;14.1290788651;3;36.4052410126;1;17.625;12.5;8;25.0;
25;5;22.3999996185;15.1290788651;3;37.0646123886;1;17.625;12.5;8;25.0;
26;5;21.3999996185;15.0;3;37.7159395218;1;17.625;12.5;9;25.0;
27;5;21.3999996185;15.0;3;38.3507852554;1;17.625;12.5;9;25.0;
28;5;20.3999996185;15.0;3;38.961400032;1;17.625;12.5;9;25.0;
29;5;20.3999996185;15.0;3;39.5411043167;1;17.625;12.5;9;25.0;
30;5;19.3999996185;15.0;3;40.0845632553;1;17.625;12.5;9;25.0;
31;5;19.3999996185;16.0;3;40.5879383087;1;17.625;12.5;9;25.0;
32;5;19.3999996185;17.0;4;41.0489168167;1;17.625;12.5;9;25.0;
33;5;18.3999996185;16.0;4;41.4666233063;2;18.625;13.0;8;26.0;
34;5;17.3999996185;16.0;4;41.8414497375;2;19.625;13.0;8;26.1299999952;
35;5;17.3999996185;17.0;4;42.1748275757;2;19.8792495728;12.5;8;26.2754310369;
36;5;18.0;18.0;4;42.4689798355;2;19.9119720459;12.5;8;26.4377241135;
37;5;18.3406944275;19.0;4;42.7266750336;2;19.9484882355;12.5;9;26.6183350086;
38;5;18.4180030823;20.0;4;43.9510097504;2;19.625;13.3091678619;9;26.8187118769;
39;5;19.4853019714;21.0;5;44.1452217102;2;18.0342102051;13.5;9;27.0402543545;
40;5;20.5435676575;22.0;5;44.25;2;17.0840568542;14.5;9;27.2842636108;
41;5;20.875;23.0;5;45.25;2;16.1389598846;15.5;9;27.5518820286;
