Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.5;6;23.0;1;8.0;10.0;4;20.0;
5;1;9.60000038147;11.5;6;23.0;1;8.0;10.0;4;20.0;
6;1;10.6000003815;11.5;6;23.0;1;9.0;10.0;4;20.0;
7;1;11.6000003815;11.5;6;23.0;1;9.5;10.0;4;20.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.5;10.0;4;20.3999996185;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;12.2000007629;12.0;6;25.2000007629;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;14.1463851929;12.6000003815;6;26.1576004028;1;9.95943069458;11.0209560394;3;22.9143505096;
13;1;15.1463851929;13.0788002014;6;26.9011039734;1;11.7228336334;11.4571752548;3;23.6214065552;
14;1;16.1463851929;13.4505519867;6;27.4657306671;1;12.7228336334;11.8107032776;3;24.1832637787;
15;1;17.1463851929;13.7328653336;6;27.88712883;1;13.7228336334;12.0916318893;3;24.6226100922;
16;1;18.1463851929;13.943564415;6;28.0;1;14.7228336334;12.3113050461;3;24.9617595673;
17;1;19.1463851929;14.0;6;28.0;1;15.7228336334;12.4808797836;4;25.0;
18;1;20.1463851929;14.0;7;28.0;1;16.7228336334;12.5;5;25.0;
19;1;20.3999996185;14.0;8;28.0;2;17.625;12.5;4;25.0;
20;1;20.3999996185;14.0;8;28.0;2;17.625;12.5;4;25.0;
21;1;20.3999996185;14.0;8;28.0;2;17.625;12.5;4;25.0;
22;1;20.3999996185;14.0;8;28.0;2;17.625;12.5;5;25.0;
23;1;20.3999996185;14.0;10;28.0;2;17.625;12.5;6;25.0;
24;1;20.3999996185;14.0;10;28.0;2;17.625;12.5;6;25.0;
25;1;20.3999996185;14.0;11;28.0;2;17.625;12.5;7;25.0;
26;1;20.3999996185;14.0;11;28.0;2;17.625;12.5;7;25.0;
27;1;20.3999996185;14.0;11;28.0;2;17.625;12.5;7;25.0;
28;2;20.3999996185;14.0;10;28.0;2;17.625;12.5;7;25.0;
29;3;20.3999996185;14.0;7;38.0;2;17.625;12.5;7;25.0;
30;3;19.3999996185;15.0;7;38.3999996185;2;15.625;13.5;7;25.0;
31;3;19.3999996185;16.0;7;38.7743997574;2;14.625;14.5;7;25.0;
32;3;19.3999996185;17.0;7;39.1219387054;2;13.625;15.5;8;25.0;
33;3;19.3999996185;18.0;7;39.4420347214;2;12.625;16.5;8;25.0;
34;3;19.3999996185;19.0;8;39.7347183228;2;12.0;17.5;8;25.0;
35;3;18.9204139709;20.0;8;40.0005426407;2;12.0;18.5;9;25.0;
36;3;18.0001621246;21.0;7;40.2404880524;2;12.0;19.5;9;25.0;
37;3;17.6721458435;22.0;9;40.4558610916;2;12.0;20.5;9;25.0;
38;3;17.7367591858;23.0;9;40.6481971741;3;12.0;21.5;8;25.0;
39;3;17.7944602966;24.0;9;40.8191757202;3;12.0;22.5;8;25.0;
40;3;17.8457527161;25.0;11;40.9705476761;3;12.0;23.5;9;25.0;
41;3;17.8911647797;26.0;11;41.0;3;12.0;24.5;9;25.0;
42;3;17.8999996185;27.0;11;41.0;3;13.0;22.5;10;25.0;
43;3;18.8999996185;25.0;12;41.0;3;12.0;23.5;11;25.0;
44;3;17.8999996185;26.0;13;41.0;3;12.0;24.5;12;25.0;
45;4;17.8999996185;27.0;9;51.0;3;13.0;22.5;12;25.0;
46;4;19.8999996185;27.0;9;51.3999996185;4;12.0;23.5;9;40.0;
47;4;21.8999996185;28.0;9;51.7743997574;5;13.0;24.5;7;60.75;
48;4;23.8999996185;29.0;9;52.1219387054;5;16.0;22.5;7;62.6193752289;
49;4;23.8999996185;30.0;10;52.4420347214;5;17.0;23.5;8;64.2248897552;
50;4;24.8999996185;31.0;10;52.7347183228;6;19.0;24.5;7;65.5742282867;
51;4;25.8999996185;31.0;11;53.0005426407;6;22.0;22.5;8;66.6876602173;
52;4;27.8999996185;29.0;12;53.2404880524;6;23.0;23.5;10;67.5927352905;
53;4;29.8999996185;29.0;12;53.4558610916;6;25.0;24.5;11;68.3197116852;
54;4;31.2999992371;29.0;12;53.6481971741;6;28.0;22.5;11;68.8827629089;
55;5;32.0944595337;29.0;11;53.8191757202;7;28.625;25.5;9;84.0;
56;5;32.1457519531;29.0;11;54.9705476761;7;31.625;26.5;10;84.75;
57;5;33.1911621094;30.0;11;55.0900000334;7;34.1749992371;28.5;10;85.4193744659;
58;5;32.1911621094;32.0;11;55.1871190071;7;35.1749992371;30.5;11;86.0072898865;
59;5;31.5473003387;34.0;11;55.2917383909;7;36.1749992371;32.5;11;86.5162696838;
60;6;31.2999992371;37.0;10;56.4042263031;7;37.1749992371;32.5;12;86.9513263702;
61;6;32.7212677002;40.0;11;57.5849304199;7;37.7999992371;33.5;12;87.3190898895;
62;6;33.6180000305;43.7624664307;14;57.9071333408;8;37.7999992371;34.5;12;87.6270179749;
63;6;34.7962493896;46.0;15;58.2566155195;8;37.7999992371;35.5;12;87.8827629089;
64;6;35.6826286316;46.8961105347;15;58.6351013184;8;37.7999992371;36.5;12;88.0;
65;6;35.3131141663;48.0;15;59.0442715883;8;37.7999992371;37.5;13;88.0;
66;6;35.4141960144;50.0;18;59.7457196712;9;37.7999992371;38.5;11;88.0;
67;6;36.056388855;48.9093551636;18;62.191693902;9;35.7999992371;40.5;11;88.0;
68;7;36.2278785706;49.7000007629;18;64.2888826132;9;34.7999992371;42.5;12;88.0;
69;7;36.046497345;52.2291984558;19;66.1013001204;9;33.7999992371;44.5;13;88.0;
70;8;38.2055778503;49.6162643433;21;67.6679961681;9;32.7999992371;46.5;12;88.0;
71;8;38.6492195129;49.8922767639;21;68.773493886;9;32.1749992371;48.5;12;88.0;
72;8;35.7999992371;52.6859207153;21;69.5910623074;9;32.1749992371;50.5;12;91.1399993896;
73;8;36.7999992371;52.9364547729;21;70.4621591568;9;32.65650177;52.5;13;93.6511039734;
74;8;33.7999992371;56.1712913513;24;71.3847208023;9;33.0459976196;54.5;15;95.6236991882;
75;9;33.7999992371;56.424407959;23;72.3553218842;9;34.3560676575;53.5;17;97.1523704529;
76;9;31.7999992371;58.9238777161;23;73.3690872192;9;33.599899292;55.5;16;98.0;
77;9;30.7999992371;61.3556289673;26;74.4196748734;9;33.75;57.5;17;99.0;
78;9;31.7999992371;61.5040664673;26;75.4993572235;9;35.75;57.5;17;99.0599999428;
79;9;32.7999992371;62.6542892456;27;76.5992043018;9;35.75;60.5;17;99.1229639053;
80;10;33.7999992371;63.8054237366;24;78.7093751431;10;35.75;63.5;17;99.1889609098;
81;10;35.7999992371;66.9565582275;24;79.7694992423;10;36.75;63.5;19;99.2580518723;
82;10;34.7999992371;71.1067886353;25;82.0618593693;10;36.75;63.5;19;99.3302885294;
83;10;33.9260025024;75.3177337646;25;84.2647685409;10;35.75;65.5;19;99.4057120085;
84;10;36.037612915;74.5288314819;25;86.3624776602;10;36.75;64.5;19;99.484351635;
85;10;33.1355895996;77.6446228027;26;88.341565907;10;35.75;66.5;21;99.5662232637;
86;10;34.2209243774;79.2761077881;24;90.1915603876;11;35.75;68.5;20;100.651328325;
87;10;34.2947158813;77.4771728516;24;91.5290845037;11;37.75;69.325668335;20;100.799652457;
88;10;32.2452430725;79.4771728516;21;92.7329924107;11;37.75;72.3698272705;22;100.954128146;
89;10;32.2007217407;81.4771728516;20;94.1154049635;12;37.75;74.5;21;101.114775062;
90;10;31.2772884369;80.4771728516;21;94.9942039251;12;38.75;74.5;21;101.281585455;
91;10;30.2295589447;80.2038040161;21;95.7991567254;12;37.75;78.5;21;101.454522491;
92;10;29.5866031647;80.2038040161;21;96.5308049917;12;37.75;80.5621185303;21;101.633518577;
93;10;29.5479431152;81.2038040161;22;97.1917724013;12;38.75;81.5;19;101.818473339;
94;10;28.5131492615;85.2038040161;24;98.1847808361;12;37.75;84.5;19;102.009252191;
95;10;30.6014328003;83.2038040161;25;99.0662510395;12;37.75;87.5;24;102.205685377;
96;10;30.677904129;82.2038040161;24;99.8190356493;12;38.75;84.5;24;102.407567143;
97;10;30.7437210083;85.2038040161;25;100.332585275;12;37.75;85.5;24;102.614655137;
98;10;30.7999992371;81.2038040161;27;100.63534528;12;37.75;86.5;22;102.826671124;
99;10;29.7999992371;82.2038040161;28;100.915845871;12;39.2326660156;88.0;23;103.043300867;
100;10;30.7999992371;81.2038040161;28;101.175144792;12;41.2543296814;89.6999969482;24;103.264194965;
101;10;30.7999992371;82.2038040161;26;101.302780628;12;41.4764175415;88.6999969482;23;103.488971233;
102;10;31.7999992371;84.3123931885;28;101.41553098;12;41.2988929749;88.6999969482;24;103.717216015;
103;10;32.4000015259;87.3123931885;27;101.522782087;12;40.3217201233;88.6999969482;24;103.948486567;
104;10;32.4000015259;90.3123931885;27;101.624530315;12;39.3448448181;88.6999969482;24;104.182314396;
105;11;33.4000015259;90.3123931885;26;101.720814645;12;38.0182304382;91.6999969482;26;104.418208361;
106;11;33.4000015259;90.3123931885;27;101.811712861;12;39.0418167114;91.6999969482;26;104.655658245;
107;11;32.4000015259;93.3123931885;27;101.897334278;12;39.0655632019;91.6999969482;25;104.89413929;
108;11;33.4000015259;93.3123931885;27;101.977816582;12;38.0894126892;94.6999969482;25;105.133116245;
109;12;34.4000015259;91.3123931885;27;102.02355063;12;39.1133079529;94.6999969482;26;105.37204814;
