Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;14.3000001907;3;24.0;1;6.0;12.0;4;20.0;
2;2;7.19999980927;13.1000003815;3;24.1124999523;1;7.0;11.0;5;20.0;
3;2;8.22249984741;12.1000003815;3;24.2364046574;1;8.0;10.0;4;20.0;
4;2;9.24728107452;11.5;3;24.3725773096;1;8.0;10.0;4;20.0;
5;2;9.87451553345;11.5;3;24.5218783617;1;8.0;10.0;4;20.0;
6;2;11.0565643311;11.5;3;24.6851472855;1;9.0;10.0;4;20.0;
7;2;12.1055450439;11.5;3;24.8631806374;1;9.5;10.0;4;20.0;
8;2;12.4589538574;11.5;3;25.5353367329;1;9.5;10.0;4;20.3999996185;
9;2;12.6606016159;11.7299995422;3;26.1285328865;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;12.8385601044;11.9106416702;3;27.6838638783;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;13.3051586151;12.5274600983;3;29.0303895473;2;9.72283363342;10.6951856613;3;23.0419120789;
12;2;15.0424957275;13.0216779709;4;30.1965687275;2;10.184431076;11.0209560394;4;23.964350462;
13;2;17.0424957275;13.4066829681;4;31.2181880474;2;11.9590835571;11.4571752548;4;24.7233815193;
14;2;19.0424957275;13.6998376846;5;32.1313700676;2;13.9590835571;11.8107032776;4;25.3392137289;
15;2;20.4343490601;13.9190797806;5;32.8065404892;2;15.9590835571;12.0916318893;4;25.8345547915;
16;2;21.5883483887;14.0;5;33.3565750122;2;16.9955215454;12.3113050461;3;26.2317328453;
17;2;22.7533569336;14.0;5;33.9400897026;2;18.0085773468;12.4808797836;3;26.3300433159;
18;2;22.1463851929;15.0;5;34.5525074005;2;19.0220928192;12.5;3;26.3921557665;
19;2;22.3999996185;15.9657526016;5;35.187936306;2;19.9382343292;12.5;4;26.4563041925;
20;2;23.3999996185;14.0;6;35.8393115997;2;19.9526691437;12.5;4;26.5224741697;
21;2;22.3999996185;15.0;6;36.4986515045;2;19.9675559998;12.5;5;26.5906432867;
22;2;23.3999996185;14.0;6;37.1574115753;2;19.9828948975;12.5;5;26.6607804298;
23;2;24.3999996185;14.0;6;37.8069095612;2;19.625;12.9982337952;5;26.7328453064;
24;2;25.3420715332;14.0;6;38.4387779236;2;20.0148906708;12.5;6;26.8067884445;
25;3;23.3420715332;15.0;7;39.0453987122;2;20.0315284729;12.5;6;26.8825509548;
26;3;22.3420715332;15.0;7;39.620267868;2;20.0485744476;12.5;6;26.9600640535;
27;3;22.3420715332;16.0;7;40.1582555771;2;19.625;13.088019371;6;27.0392494202;
28;3;22.0474758148;17.0;8;40.6557407379;2;19.625;13.1117744446;6;27.120018959;
29;3;21.1967220306;18.0;8;41.1106204987;3;20.1020050049;12.5;5;27.2022752762;
30;3;20.3331871033;19.0;8;41.5222129822;3;18.1205120087;13.5;5;27.2859115601;
31;3;19.4566631317;20.0;8;41.8910703659;3;17.1393299103;14.5;5;27.3708124161;
32;3;18.5673217773;21.0;8;42.2187509537;3;16.1584320068;15.5;5;27.4568536282;
33;3;18.265625;22.0;8;42.507569313;3;15.1777915955;16.5;6;27.5439035892;
34;3;18.3522701263;23.0;8;43.7603540421;3;14.5723781586;17.5;6;27.6318233013;
35;3;19.428106308;24.7000007629;8;44.0277312994;3;14.5921602249;18.5;6;27.7204678059;
36;3;20.4940700531;25.7332496643;8;44.2672041655;3;14.6121053696;19.5;6;27.8096864223;
37;3;20.5511341095;26.7677307129;8;44.3977935314;3;14.0;21.5;6;27.8993241787;
38;3;20.5750007629;27.8034553528;9;44.4506173134;3;14.0;22.9496612549;6;27.989222765;
39;3;21.5750007629;25.8404312134;9;44.505237937;3;14.0;23.9946117401;6;28.079221487;
40;3;20.5750007629;26.8786659241;11;44.5616579056;3;14.0;25.0396099091;6;28.1691586971;
41;4;20.5750007629;27.9181613922;7;44.6198737621;2;14.0;26.0845794678;6;28.258872509;
42;4;21.5750007629;27.9181613922;8;44.6798759699;2;15.0;24.1294364929;7;28.348202467;
43;4;22.5750007629;28.9181594849;8;44.7416484356;2;14.0;25.1741008759;6;28.4369900227;
44;4;23.5750007629;29.9181594849;8;44.8051680326;2;14.0;26.2184944153;6;28.5250804424;
45;4;24.5750007629;30.9181594849;9;44.8704047203;2;15.0;24.2625408173;7;28.6123232841;
46;4;25.5750007629;31.9181594849;10;44.9373208284;2;14.0;25.3061618805;8;28.6985738277;
47;4;26.5750007629;31.1811256409;11;45.0058712959;2;14.0;26.3492870331;9;28.7836937904;
48;4;27.5750007629;30.2291107178;11;45.0760030746;2;15.0;24.3918476105;9;28.867552042;
49;4;28.5750007629;30.2782020569;12;45.1476553679;2;14.0;25.4337768555;10;28.9500255585;
50;4;28.9749984741;30.3283576965;13;45.2207596302;2;14.0;26.4750137329;10;29.0310001373;
51;4;28.9749984741;30.3795318604;13;45.2952394485;2;15.0;24.515499115;11;29.110370636;
52;4;28.9749984741;30.4316673279;14;45.3710107803;2;16.0;24.515499115;12;29.1880412102;
53;4;28.9749984741;30.4847068787;14;45.4479820728;2;17.9423103333;24.515499115;12;29.2639269829;
54;4;28.9749984741;30.5385875702;15;45.5260548592;2;18.0;24.515499115;12;29.3379516602;
55;4;28.9749984741;30.5932388306;14;45.6051237583;3;19.9760398865;23.5;12;29.4100503922;
56;5;28.9749984741;30.6485862732;13;45.6850771904;3;20.6172618866;22.5;11;29.4801678658;
57;5;28.9749984741;30.7045536041;14;45.7657980919;3;20.6330375671;22.5;11;29.5482587814;
58;5;28.9749984741;30.7610588074;14;45.8471641541;3;20.6483573914;22.5;12;29.6142878532;
59;5;28.9749984741;30.8180160522;14;45.9290485382;3;19.625;23.5;12;29.6782283783;
60;5;28.9749984741;30.875333786;14;46.0113208294;3;19.625;24.5;13;29.7400636673;
61;5;28.9749984741;30.9329242706;15;47.0938477516;3;20.625;22.5;12;29.799785614;
62;5;29.9749984741;31.990694046;15;47.2064943314;3;20.70495224;22.5;12;29.8573932648;
63;5;30.9749984741;33.0485458374;15;48.319715023;3;19.625;23.5;12;29.912894249;
64;5;31.9749984741;35.106388092;15;48.4733664989;3;19.625;24.5;12;29.9663023949;
65;5;32.9749984741;37.1641197205;16;50.645268321;4;19.625;24.9831504822;11;30.0;
66;5;33.5665626526;39.9270629883;17;52.4108718634;4;20.625;22.9831504822;12;30.0;
67;5;31.8840827942;42.51902771;17;53.8303480148;4;20.75;22.5;12;30.0;
68;5;31.1163215637;44.9685821533;17;54.9703375101;4;20.75;22.5;12;30.0;
69;5;30.2819290161;46.9598083496;17;55.7218717337;4;20.75;22.5;11;30.0;
70;5;29.6000003815;48.8403739929;18;56.2120673656;4;20.75;22.5;11;30.0;
71;5;30.0212345123;49.266078949;19;56.6624042988;4;20.75;22.5;12;30.0;
72;6;29.6000003815;51.097568512;17;56.939017415;4;20.75;22.5;12;31.0;
73;6;29.6000003815;52.2285690308;17;57.1704753637;4;20.625;23.5;12;31.0;
74;7;30.0743484497;52.5704536438;15;57.4051833153;3;22.625;24.5;12;31.0;
75;8;31.0929374695;50.6732826233;15;57.6429436207;3;22.75;25.5;12;31.0;
76;8;29.6000003815;54.515750885;15;57.8835432529;3;22.75;26.5;13;31.0;
77;8;29.6000003815;56.5964813232;16;58.1267523766;3;22.75;27.5;13;31.0;
78;9;30.6000003815;54.7607307434;14;58.3723247051;3;22.75;28.2000007629;10;31.0;
79;9;29.6000003815;56.8120498657;13;58.6199969053;3;21.625;28.2000007629;9;31.0;
80;9;29.6000003815;59.8647689819;13;59.8694899082;4;21.625;28.2000007629;8;31.0;
81;9;31.6000003815;60.9188041687;13;60.14300704;4;21.625;28.2000007629;8;32.0;
82;9;31.6000003815;64.9740829468;13;60.4180117846;4;21.8500003815;28.7000007629;9;32.7800006866;
83;9;31.6000003815;69.0305099487;14;60.6941697598;4;22.0255012512;29.0900001526;9;33.3745174408;
84;10;32.5999984741;71.0305099487;15;60.9711318016;4;22.1592674255;29.387260437;9;33.8194847107;
85;10;31.6000003815;75.5960235596;15;62.2485347986;4;22.2593841553;29.6097412109;10;34.0;
86;10;32.5999984741;79.6390991211;16;62.5560050011;5;22.2999992371;29.7000007629;9;34.0;
87;10;34.5999984741;80.6807098389;16;62.8637499809;5;22.2999992371;29.7000007629;8;34.0;
88;10;33.5999984741;84.7208251953;18;63.1713721752;5;22.2999992371;29.7000007629;7;34.0;
89;10;33.5999984741;88.1157836914;19;63.4784679413;5;22.2999992371;29.7000007629;8;34.0;
90;10;34.5999984741;88.2140960693;19;63.7600899935;5;22.2999992371;29.7000007629;8;35.0;
91;10;33.5999984741;90.6838760376;19;64.0158998966;5;21.2999992371;31.7000007629;8;35.0599999428;
92;10;33.5999984741;92.7828903198;21;64.2719739676;5;21.2999992371;33.7000007629;9;35.1229639053;
93;10;34.5999984741;91.8816833496;21;64.5278766155;6;20.2999992371;35.7000007629;8;35.1889609098;
94;10;33.5999984741;93.9800262451;23;64.7831766605;6;22.2999992371;36.7000007629;8;35.2580518723;
95;10;33.5999984741;96.0777359009;25;65.0374522209;6;23.4249992371;37.7000007629;9;35.3302885294;
96;10;34.5999984741;95.1024551392;27;65.2902921438;6;24.4249992371;39.7000007629;9;35.4057120085;
97;10;33.5999984741;96.2230987549;27;65.5413002968;6;25.4249992371;41.7000007629;10;35.484351635;
98;10;33.5999984741;97.3428726196;29;65.7900981903;7;25.4249992371;43.7000007629;9;35.5662232637;
99;10;34.5999984741;98.3315200806;29;66.0363270044;7;25.4249992371;45.7000007629;9;35.6513283253;
100;10;35.5999984741;97.4929962158;30;66.2796504498;7;25.4249992371;47.7000007629;9;35.7396525145;
101;10;36.5999984741;96.6524505615;32;66.5197569132;7;25.4249992371;49.7000007629;10;35.8311642408;
102;10;37.5999984741;95.809677124;33;66.7563589811;7;24.2999992371;52.7000007629;11;35.9258141518;
103;10;38.5999984741;94.9644851685;35;66.9891967773;8;25.2999992371;56.7000007629;10;37.0235335827;
104;10;39.0;94.1166763306;36;67.2180365324;8;26.2999992371;60.7000007629;10;37.3242340088;
105;10;39.0;93.2661132812;38;67.4426721334;8;26.5699996948;64.6999969482;11;37.6654065847;
106;10;39.0;93.4126434326;39;67.6629242897;8;26.2999992371;68.6999969482;12;38.0529507399;
107;10;39.0;93.5561599731;41;67.8786408901;8;26.2999992371;72.6999969482;10;38.4932682514;
108;10;39.0;93.6965484619;41;68.0896952152;8;26.2999992371;74.6999969482;11;38.9931118488;
109;10;39.0;93.8337097168;43;68.3385683298;8;26.2999992371;76.6999969482;11;39.5593326092;
110;11;39.0;93.9676055908;40;72.1286154985;7;24.2999992371;73.6999969482;12;36.7834908962;
